x,y,z,x2,y2,z2,altezza
-0.19,1.02,-0.66,0.17,0.99,-0.67,1.67
-0.18,0.90,-0.50,0.15,0.87,-0.52,1.67
-0.16,0.92,-0.45,0.15,0.90,-0.48,1.67
-0.14,0.96,-0.46,0.14,1.35,-0.70,1.67
-0.13,0.95,-0.41,0.21,0.97,-0.82,1.67
-0.11,0.93,-0.42,0.18,0.90,-0.56,1.67
-0.11,0.94,-0.43,0.11,1.05,-0.53,1.67
-0.09,0.92,-0.41,-0.02,1.29,-0.45,1.67
-0.11,0.94,-0.41,0.64,1.40,-0.76,1.67
-0.10,0.94,-0.41,0.42,1.15,-0.58,1.68
-0.15,0.99,-0.41,0.10,0.99,-0.46,1.68
-0.22,0.90,-0.34,0.10,0.99,-0.41,1.69
-0.60,1.61,-0.66,0.48,1.68,-0.65,1.68
-0.59,1.59,-0.60,0.42,1.49,-0.58,1.68
-0.24,1.22,-0.51,0.21,0.90,-0.38,1.67
-0.23,0.85,-0.60,0.24,0.91,-0.34,1.66
-0.13,1.00,-0.45,0.23,0.87,-0.33,1.67
-0.27,1.16,-0.49,0.21,0.79,-0.29,1.67
-0.72,1.30,-0.57,0.16,0.83,-0.34,1.67
-0.23,0.89,-0.44,0.12,0.84,-0.38,1.68
-0.16,1.05,-0.57,0.15,1.00,-0.54,1.67
-0.14,1.29,-0.57,0.15,1.36,-0.58,1.67
-0.15,1.08,-0.58,0.11,1.15,-0.62,1.67
-0.11,0.91,-0.38,0.17,0.87,-0.44,1.67
-0.33,1.07,-0.50,0.15,0.83,-0.39,1.66
-0.51,0.96,-0.51,0.08,0.86,-0.41,1.66
-0.26,0.92,-0.42,0.07,1.03,-0.50,1.67
-0.26,0.97,-0.40,0.64,1.08,-0.56,1.67
-0.19,0.93,-0.37,0.20,0.86,-0.42,1.67
-0.19,0.86,-0.32,0.07,0.84,-0.34,1.68
-0.37,1.15,-0.49,0.21,1.08,-0.48,1.67
-0.77,1.85,-0.47,0.57,1.84,-0.46,1.68
-0.50,1.21,-0.50,0.33,1.17,-0.50,1.67
-0.25,1.06,-0.42,0.12,1.35,-0.55,1.67
-0.23,1.05,-0.37,0.12,1.04,-0.63,1.68
-0.15,1.28,-0.47,0.18,0.88,-0.38,1.67
-0.16,0.96,-0.46,0.17,0.93,-0.37,1.67
-0.22,0.75,-0.29,0.17,0.78,-0.34,1.66
-0.21,0.78,-0.54,0.14,0.79,-0.58,1.65
-0.22,1.11,-0.65,0.07,1.03,-0.63,1.66
-0.22,0.91,-0.39,0.15,0.89,-0.41,1.67
-0.19,1.00,-0.48,0.12,0.97,-0.47,1.67
-0.13,0.92,-0.43,0.15,0.89,-0.41,1.66
-0.14,1.34,-0.59,0.19,1.34,-0.64,1.66
-0.15,1.04,-0.71,0.15,1.02,-0.76,1.65
-0.17,1.03,-0.58,0.15,1.03,-0.61,1.66
-0.17,0.82,-0.36,0.18,0.81,-0.40,1.65
-0.13,0.75,-0.38,0.20,0.76,-0.42,1.64
-0.18,1.27,-0.77,0.11,1.21,-0.80,1.63
-0.17,0.85,-0.38,0.14,0.84,-0.40,1.66
-0.16,1.32,-0.50,0.10,1.32,-0.56,1.66
-0.11,0.98,-0.54,0.11,1.04,-0.59,1.67
-0.20,1.04,-0.53,0.13,1.14,-0.54,1.67
-0.30,1.27,-0.60,0.16,1.33,-0.60,1.68
-0.75,1.31,-0.60,0.61,1.34,-0.54,1.68
-0.25,0.95,-0.44,0.22,0.97,-0.45,1.68
-0.24,0.99,-0.41,0.20,0.98,-0.43,1.68
-0.36,1.14,-0.43,0.29,1.15,-0.50,1.68
-0.76,1.72,-0.55,0.64,1.74,-0.59,1.68
-0.68,1.51,-0.60,0.57,1.51,-0.57,1.68
-0.26,0.93,-0.46,0.25,0.95,-0.44,1.67
-0.14,0.94,-0.45,0.18,0.93,-0.45,1.66
-0.15,1.25,-0.58,0.19,1.28,-0.62,1.65
-0.17,0.87,-0.62,0.20,0.88,-0.65,1.64
-0.11,0.91,-0.45,0.24,0.90,-0.47,1.65
-0.05,1.01,-0.49,0.30,1.04,-0.55,1.65
-0.05,1.08,-0.45,0.46,1.09,-0.76,1.64
-0.13,1.01,-0.42,0.38,0.87,-0.56,1.64
-0.38,1.29,-0.54,0.18,0.81,-0.36,1.65
-0.61,0.95,-0.67,0.11,0.86,-0.38,1.64
-0.52,0.88,-0.55,0.11,0.94,-0.41,1.64
-0.21,0.94,-0.48,0.11,0.93,-0.47,1.66
-0.12,1.11,-0.60,0.16,1.08,-0.62,1.65
-0.15,1.16,-0.65,0.14,1.22,-0.67,1.64
-0.17,0.78,-0.53,0.14,0.84,-0.59,1.63
-0.11,0.71,-0.48,0.16,0.73,-0.53,1.62
-0.18,1.35,-0.70,0.14,1.31,-0.70,1.64
-0.16,1.02,-0.53,0.18,1.07,-0.56,1.66
-0.12,1.06,-0.52,0.24,1.17,-0.65,1.67
-0.09,1.06,-0.52,0.27,1.26,-0.63,1.67
-0.11,1.08,-0.50,0.71,1.41,-0.74,1.67
-0.11,1.04,-0.50,0.35,1.02,-0.59,1.66
-0.23,1.06,-0.53,0.18,0.83,-0.45,1.66
-0.29,1.14,-0.55,0.09,0.84,-0.43,1.67
-0.62,1.33,-0.68,0.05,0.85,-0.42,1.67
-0.75,1.34,-0.67,0.06,0.87,-0.43,1.67
-0.33,1.05,-0.55,0.10,0.89,-0.46,1.67
-0.19,1.06,-0.54,0.22,0.97,-0.57,1.66
-0.18,1.09,-0.52,0.47,1.19,-0.79,1.65
-0.20,1.07,-0.50,0.62,0.92,-0.65,1.65
-0.21,0.99,-0.50,0.26,0.78,-0.42,1.66
-0.22,1.15,-0.53,0.17,0.77,-0.37,1.66
-0.78,0.98,-0.59,0.13,0.81,-0.39,1.65
-0.41,0.99,-0.57,0.11,0.82,-0.40,1.66
-0.24,0.98,-0.48,0.11,1.25,-0.68,1.66
-0.18,0.95,-0.46,0.16,0.87,-0.58,1.66
-0.14,1.37,-0.60,0.18,0.84,-0.45,1.66
-0.15,0.96,-0.61,0.16,0.91,-0.47,1.65
-0.14,0.89,-0.47,0.12,0.82,-0.48,1.66
-0.14,1.21,-0.62,0.09,1.15,-0.66,1.65
-0.19,0.89,-0.70,0.10,0.94,-0.74,1.64
-0.15,1.01,-0.63,0.07,1.00,-0.65,1.66
-0.21,0.92,-0.47,0.12,0.90,-0.48,1.67
-0.22,0.95,-0.46,0.11,0.96,-0.49,1.67
-0.20,0.91,-0.42,0.11,0.91,-0.44,1.68
-0.33,1.14,-0.56,0.15,1.16,-0.57,1.68
-0.78,1.78,-0.62,0.56,1.76,-0.65,1.69
-0.73,1.69,-0.69,0.55,1.67,-0.65,1.69
-0.41,1.13,-0.61,0.27,1.09,-0.60,1.67
-0.25,1.03,-0.59,0.13,1.02,-0.60,1.67
-0.19,1.01,-0.56,0.09,1.03,-0.58,1.66
-0.18,1.02,-0.55,0.12,1.04,-0.57,1.66
-0.18,1.04,-0.55,0.12,1.06,-0.57,1.66
-0.19,1.03,-0.54,0.11,1.05,-0.57,1.66
-0.18,1.05,-0.57,0.06,1.12,-0.57,1.66
-0.46,1.19,-0.68,0.25,1.24,-0.70,1.66
-0.83,1.27,-0.61,0.65,1.24,-0.56,1.66
-0.52,0.99,-0.60,0.24,0.93,-0.52,1.66
-0.69,1.55,-0.75,0.15,0.89,-0.48,1.66
-0.43,1.04,-0.61,0.21,0.84,-0.46,1.66
-0.20,0.98,-0.47,0.50,1.14,-0.79,1.67
-0.21,0.98,-0.46,0.47,1.13,-0.74,1.67
-0.18,0.82,-0.42,0.11,0.81,-0.44,1.66
-0.17,1.16,-0.68,0.14,1.21,-0.72,1.66
-0.16,0.91,-0.75,0.17,0.95,-0.76,1.66
-0.75,1.41,-0.73,0.71,1.41,-0.74,1.67
-0.41,1.07,-0.63,0.39,1.12,-0.65,1.68
-0.16,1.01,-0.57,0.15,1.00,-0.59,1.68
-0.09,0.84,-0.47,0.20,0.82,-0.48,1.67
-0.09,1.00,-0.63,0.23,1.00,-0.69,1.66
-0.15,1.16,-0.76,0.18,1.20,-0.80,1.66
-0.19,1.20,-0.74,0.19,1.19,-0.78,1.67
-0.70,1.32,-0.65,0.64,1.39,-0.70,1.67
-0.17,1.42,-0.71,0.20,1.51,-0.70,1.66
-0.17,0.96,-0.83,0.16,1.02,-0.84,1.67
-0.24,0.92,-0.55,0.18,0.86,-0.56,1.67
-0.36,1.05,-0.68,0.14,0.85,-0.52,1.66
-0.67,1.05,-0.79,0.10,0.90,-0.57,1.66
-0.16,1.05,-0.59,0.63,1.03,-0.72,1.66
-0.13,1.03,-0.62,0.32,1.04,-0.71,1.67
-0.53,1.29,-0.80,0.50,1.35,-0.86,1.68
-0.61,1.19,-0.65,0.47,1.22,-0.62,1.67
-0.37,0.96,-0.58,0.24,0.97,-0.61,1.67
-0.45,1.39,-0.59,0.40,1.47,-0.62,1.66
-0.52,0.89,-0.64,0.54,0.93,-0.65,1.66
-0.46,0.78,-0.43,0.44,0.81,-0.44,1.66
-0.44,0.76,-0.40,0.40,0.78,-0.38,1.65
-0.56,1.01,-0.81,0.46,1.07,-0.87,1.65
-0.46,1.10,-0.75,0.36,1.11,-0.76,1.65
-0.20,1.29,-0.76,0.17,1.32,-0.77,1.65
-0.20,0.89,-0.90,0.19,0.95,-0.92,1.65
-0.13,0.87,-0.76,0.17,0.89,-0.78,1.66
-0.16,0.93,-0.57,0.17,0.82,-0.79,1.65
-0.16,0.92,-0.59,0.11,1.16,-0.89,1.66
-0.13,0.80,-0.70,0.25,0.91,-0.59,1.66
-0.21,1.01,-0.89,0.26,0.90,-0.56,1.66
-0.32,1.12,-0.72,0.23,1.08,-0.74,1.67
-0.79,1.36,-0.73,0.66,1.40,-0.78,1.67
-0.43,1.10,-0.69,0.47,1.08,-0.67,1.67
-0.13,1.00,-0.62,0.38,1.03,-0.72,1.67
-0.19,1.02,-0.58,0.60,0.99,-0.86,1.65
-0.48,1.09,-0.72,0.27,0.86,-0.58,1.66
-0.34,0.89,-0.63,0.19,0.90,-0.51,1.67
-0.09,0.88,-0.56,0.19,0.84,-0.54,1.67
-0.12,1.25,-0.71,0.16,1.32,-0.77,1.65
-0.12,0.99,-0.73,0.14,0.99,-0.76,1.65
-0.15,0.85,-0.51,0.19,0.85,-0.55,1.66
-0.11,0.84,-0.56,0.18,0.83,-0.59,1.65
-0.10,0.74,-0.63,0.19,0.76,-0.68,1.65
-0.15,1.10,-0.73,0.12,1.08,-0.73,1.65
-0.11,1.21,-0.71,0.12,1.22,-0.73,1.65
-0.17,0.87,-0.85,0.13,0.88,-0.88,1.65
-0.13,0.80,-0.69,0.14,0.87,-0.75,1.65
-0.11,0.74,-0.61,0.16,0.77,-0.64,1.66
-0.16,1.29,-0.76,0.10,1.24,-0.75,1.66
-0.35,1.25,-0.81,0.27,1.26,-0.81,1.67
-0.78,1.37,-0.76,0.67,1.40,-0.76,1.68
-0.43,1.24,-0.74,0.33,0.99,-0.60,1.68
-0.64,1.57,-0.82,0.18,0.89,-0.49,1.68
-0.72,1.70,-0.85,0.18,0.95,-0.51,1.69
-0.35,1.21,-0.66,0.25,1.20,-0.69,1.68
-0.14,1.19,-0.63,0.71,1.74,-0.84,1.70
-0.10,1.08,-0.62,0.43,1.14,-0.76,1.68
-0.21,1.04,-0.62,0.12,1.01,-0.66,1.68
-0.25,1.04,-0.62,0.04,1.06,-0.65,1.67
-0.37,1.20,-0.74,0.19,1.24,-0.72,1.67
-0.78,1.27,-0.77,0.65,1.30,-0.74,1.66
-0.31,0.99,-0.67,0.26,0.96,-0.64,1.67
-0.12,1.26,-0.74,0.20,1.28,-0.78,1.66
-0.16,0.90,-0.87,0.17,0.99,-0.94,1.65
-0.11,0.84,-0.64,0.16,0.88,-0.68,1.66
-0.10,0.73,-0.56,0.15,0.73,-0.56,1.65
-0.14,1.04,-0.93,0.08,1.11,-0.93,1.63
-0.15,1.40,-0.75,0.11,1.40,-0.76,1.64
-0.13,1.07,-0.93,0.10,1.06,-0.94,1.65
-0.27,0.95,-0.79,0.17,0.98,-0.79,1.66
-0.53,1.46,-0.80,0.38,1.43,-0.85,1.68
-0.74,1.75,-0.78,0.61,1.78,-0.75,1.69
-0.39,1.25,-0.72,0.33,1.16,-0.70,1.66
-0.14,1.12,-0.63,0.13,1.19,-0.84,1.66
-0.12,1.11,-0.58,0.17,0.87,-0.78,1.66
-0.14,1.07,-0.66,0.24,0.76,-0.47,1.66
-0.19,0.98,-0.70,0.20,0.77,-0.43,1.66
-0.25,1.28,-0.82,0.21,0.80,-0.42,1.65
-0.20,1.03,-0.90,0.23,0.83,-0.46,1.65
-0.14,0.98,-0.62,0.22,0.78,-0.58,1.66
-0.12,0.96,-0.60,0.23,0.86,-0.64,1.66
-0.20,1.03,-0.64,0.21,0.99,-0.65,1.67
-0.28,1.19,-0.74,0.20,1.21,-0.73,1.67
-0.77,1.37,-0.78,0.70,1.43,-0.79,1.67
-0.56,1.21,-0.77,0.52,1.23,-0.76,1.67
-0.19,1.01,-0.64,0.21,0.94,-0.62,1.67
-0.14,1.18,-0.68,0.17,1.15,-0.77,1.66
-0.11,0.86,-0.81,0.17,0.88,-0.85,1.65
-0.13,0.77,-0.60,0.17,0.77,-0.60,1.66
-0.16,0.77,-0.56,0.18,0.77,-0.58,1.66
-0.14,0.74,-0.58,0.18,0.75,-0.58,1.66
-0.17,1.18,-0.88,0.12,1.18,-0.85,1.65
-0.12,1.18,-0.78,0.14,1.17,-0.77,1.66
-0.13,0.93,-0.59,0.18,0.96,-0.61,1.67
-0.13,0.99,-0.62,0.19,1.01,-0.62,1.67
-0.15,1.02,-0.63,0.20,1.03,-0.61,1.67
-0.51,1.46,-0.80,0.55,1.52,-0.80,1.68
-0.71,1.67,-0.75,0.69,1.66,-0.69,1.67
-0.18,1.02,-0.75,0.23,1.06,-0.74,1.66
-0.11,1.03,-0.86,0.15,1.04,-0.89,1.66
-0.40,0.79,-0.61,0.41,0.82,-0.64,1.66
-0.48,0.77,-0.57,0.51,0.80,-0.63,1.65
-0.44,1.47,-0.71,0.39,1.48,-0.77,1.64
-0.17,1.33,-0.85,0.21,1.31,-0.86,1.65
-0.19,0.72,-0.57,0.19,0.73,-0.55,1.66
-0.28,0.82,-0.56,0.22,0.81,-0.61,1.66
-0.14,1.19,-0.73,0.16,1.18,-0.71,1.67
-0.11,1.33,-0.70,0.15,1.39,-0.66,1.67
-0.17,0.87,-0.81,0.17,0.86,-0.81,1.65
-0.13,0.84,-0.67,0.15,0.83,-0.70,1.64
-0.14,0.90,-0.62,0.18,0.89,-0.62,1.64
-0.08,0.97,-0.62,0.18,0.93,-0.63,1.64
-0.05,0.98,-0.62,0.17,0.97,-0.63,1.65
-0.08,0.99,-0.60,0.15,0.96,-0.61,1.66
-0.15,0.97,-0.59,0.07,0.96,-0.59,1.63
-0.19,0.97,-0.57,0.05,0.95,-0.54,1.62
