x,y,z,x2,y2,z2
-0.48,0.96,-0.35,0.55,2.03,-0.06
-0.54,1.07,-0.42,0.23,1.97,-0.07
-0.45,1.73,-0.39,0.14,1.92,-0.07
-0.27,1.76,-0.37,0.14,1.85,-0.23
-0.28,0.81,-0.30,0.22,0.78,-0.25
-0.34,0.87,0.19,0.29,0.86,0.28
-0.39,1.23,-0.48,0.34,1.23,-0.49
-0.70,1.52,-0.25,0.72,1.53,-0.25
-0.21,1.27,-0.54,0.27,1.34,-0.51
-0.07,0.78,-0.19,0.08,0.75,-0.17
-0.24,0.81,-0.23,0.17,0.80,-0.26
-0.30,0.88,-0.31,0.13,0.83,-0.26
-0.44,1.23,-0.55,0.10,0.76,-0.15
-0.70,1.90,-0.52,0.09,0.79,-0.23
-0.63,1.77,-0.36,0.07,0.80,-0.27
-0.43,0.84,-0.28,0.13,0.82,-0.31
-0.21,0.77,-0.16,0.22,0.92,-0.40
-0.11,0.78,-0.21,0.47,1.41,-0.66
-0.11,0.78,-0.24,0.67,1.82,-0.32
-0.16,0.80,-0.25,0.44,1.69,-0.37
-0.37,0.87,-0.33,0.40,1.38,-0.52
-0.07,1.03,-0.43,-0.09,1.36,-0.39
0.08,1.11,-0.40,-0.17,1.32,-0.36
-0.41,0.97,-0.43,0.42,1.21,-0.51
-0.53,0.86,-0.09,0.51,0.91,-0.22
-0.20,0.85,-0.21,0.10,0.89,-0.26
-0.23,1.36,-0.41,0.13,1.42,-0.40
-0.20,1.28,-0.46,0.15,1.36,-0.45
-0.25,0.82,-0.30,0.23,0.81,-0.31
-0.28,0.85,-0.33,0.27,0.83,-0.33
-0.28,0.85,-0.34,0.32,0.96,-0.39
-0.28,0.84,-0.33,0.21,1.39,-0.45
-0.29,0.84,-0.33,0.18,1.10,-0.52
-0.30,0.84,-0.31,0.12,0.78,-0.25
-0.29,0.83,-0.31,0.11,0.87,-0.37
-0.28,0.83,-0.31,0.04,1.19,-0.47
-0.26,0.83,-0.32,0.40,1.29,-0.56
-0.26,0.83,-0.33,0.61,1.31,-0.35
-0.25,0.89,-0.37,0.21,0.93,-0.41
-0.38,1.18,-0.47,0.23,1.13,-0.49
-0.56,1.64,-0.52,0.52,1.62,-0.59
-0.51,1.88,-0.21,0.51,1.87,-0.20
-0.31,1.76,-0.36,0.23,1.81,-0.25
-0.20,1.21,-0.60,0.16,1.72,-0.31
-0.19,1.02,-0.49,0.16,1.67,-0.34
-0.38,1.32,-0.60,0.11,1.63,-0.34
-0.68,1.48,-0.37,0.08,1.61,-0.39
-0.45,1.65,-0.30,0.07,1.66,-0.37
-0.30,1.65,-0.36,0.11,1.66,-0.38
-0.19,1.36,-0.58,0.15,1.41,-0.60
-0.13,0.91,-0.48,0.17,0.92,-0.50
-0.15,1.08,-0.57,0.15,0.96,-0.49
-0.33,1.16,-0.58,0.12,0.95,-0.45
-0.65,1.05,-0.37,0.07,1.00,-0.46
-0.58,1.04,-0.40,0.23,1.14,-0.54
-0.49,1.04,-0.45,0.54,1.10,-0.44
-0.43,1.01,-0.47,0.45,1.01,-0.45
-0.32,1.03,-0.51,0.25,1.02,-0.52
-0.33,1.33,-0.61,0.27,1.30,-0.64
-0.62,1.81,-0.32,0.64,1.81,-0.39
-0.39,1.85,-0.19,0.39,1.87,-0.21
-0.25,1.79,-0.28,0.25,1.71,-0.39
-0.24,1.74,-0.34,0.17,0.89,-0.45
-0.22,1.53,-0.49,0.13,0.79,-0.27
-0.15,0.78,-0.31,0.17,0.85,-0.34
-0.17,0.78,-0.27,0.15,0.78,-0.26
-0.17,0.91,-0.46,0.16,0.88,-0.45
-0.18,1.42,-0.47,0.18,1.43,-0.51
-0.13,1.49,-0.41,0.16,1.51,-0.43
-0.15,1.46,-0.46,0.10,1.40,-0.49
-0.17,1.49,-0.41,0.10,1.34,-0.50
-0.16,1.54,-0.35,0.16,1.42,-0.52
-0.24,1.50,-0.40,0.08,1.51,-0.38
-0.18,0.75,-0.10,0.10,0.73,-0.06
-0.11,0.80,-0.09,0.21,0.82,-0.15
-0.15,0.87,-0.16,0.18,0.87,-0.17
-0.24,1.22,-0.40,0.14,1.23,-0.41
-0.21,1.58,-0.28,0.08,1.59,-0.28
-0.13,1.51,-0.37,0.14,1.53,-0.38
-0.16,0.84,-0.34,0.16,0.89,-0.37
-0.31,0.99,-0.36,-0.00,0.99,-0.35
-0.43,1.31,-0.46,0.06,1.28,-0.48
-0.80,1.35,-0.26,0.62,1.36,-0.16
-0.52,1.25,-0.43,0.55,1.20,-0.39
-0.09,0.89,-0.30,0.11,0.91,-0.31
-0.22,0.96,-0.28,0.22,0.95,-0.30
-0.47,1.49,-0.43,0.54,1.42,-0.57
-0.39,1.86,0.17,0.64,1.90,0.06
-0.18,1.88,-0.03,0.32,1.90,-0.08
-0.09,1.86,-0.12,0.24,1.88,-0.13
-0.06,1.76,-0.34,0.19,1.78,-0.33
-0.08,0.87,-0.46,0.20,0.84,-0.44
-0.09,0.73,-0.15,0.18,0.76,-0.19
-0.08,0.82,-0.31,0.19,1.33,-0.47
-0.06,0.81,-0.22,0.43,1.18,-0.59
-0.13,0.82,-0.16,0.27,0.72,0.01
-0.28,1.26,-0.38,0.20,0.78,-0.15
-0.42,1.08,-0.40,0.01,0.94,-0.38
-0.48,0.71,-0.00,-0.09,0.80,-0.14
-0.44,0.75,-0.01,-0.03,0.92,-0.28
-0.28,1.27,-0.40,0.05,1.34,-0.42
-0.14,1.28,-0.44,0.10,1.29,-0.46
-0.15,0.77,-0.18,0.18,0.76,-0.21
-0.14,0.78,-0.23,0.20,0.76,-0.22
-0.10,1.34,-0.44,0.22,1.35,-0.46
-0.07,1.56,-0.27,0.22,1.56,-0.27
-0.07,1.54,-0.28,0.19,1.53,-0.32
-0.08,1.53,-0.28,0.17,1.39,-0.42
-0.09,1.52,-0.30,0.62,1.39,-0.26
-0.07,1.50,-0.32,0.54,1.43,-0.26
-0.14,1.45,-0.40,0.45,1.42,-0.32
-0.27,1.51,-0.37,0.38,1.33,-0.33
-0.19,1.33,-0.36,0.28,1.34,-0.34
-0.74,1.30,-0.19,0.19,1.39,-0.38
-0.60,1.40,-0.24,0.02,1.25,-0.48
-0.48,1.37,-0.29,0.05,1.43,-0.35
-0.40,1.35,-0.32,0.20,1.43,-0.40
-0.33,1.34,-0.38,0.50,0.87,-0.17
-0.16,1.11,-0.40,0.37,0.89,-0.27
-0.31,1.52,-0.41,0.22,0.88,-0.30
-0.65,0.90,-0.37,0.15,0.91,-0.35
-0.57,0.82,-0.17,-0.16,1.21,-0.31
-0.50,0.88,-0.23,0.11,1.38,-0.48
-0.37,1.28,-0.37,0.21,0.77,-0.24
-0.22,1.46,-0.41,0.20,0.84,-0.33
-0.16,0.80,-0.17,0.14,0.87,-0.34
-0.04,0.91,-0.21,-0.05,1.29,-0.31
-0.22,1.46,-0.37,0.07,1.54,-0.29
-0.22,1.17,-0.53,0.13,1.25,-0.54
-0.25,0.79,-0.25,0.19,0.80,-0.27
-0.26,0.84,-0.33,0.18,0.85,-0.36
-0.20,0.94,-0.39,0.08,0.96,-0.40
-0.25,0.99,-0.35,0.12,1.00,-0.32
-0.28,1.04,-0.36,0.11,1.05,-0.32
-0.48,1.38,-0.50,0.33,1.36,-0.57
-0.60,1.84,0.18,0.65,1.89,0.09
-0.45,1.76,-0.30,0.35,1.83,-0.28
-0.28,0.77,-0.15,0.25,0.75,-0.12
-0.25,0.81,0.33,0.20,0.93,0.44
-0.40,0.88,-0.24,0.06,0.89,-0.17
-0.28,1.30,-0.21,0.14,1.17,-0.39
-0.24,1.20,-0.22,0.18,1.27,-0.36
-0.36,1.07,-0.33,-0.08,1.28,-0.20
-0.52,1.39,-0.36,0.29,1.33,-0.39
-0.83,1.10,0.14,0.78,1.21,0.13
-0.37,0.76,-0.10,0.27,0.85,-0.15
-0.59,1.29,-0.51,0.07,0.91,-0.19
-0.47,1.68,-0.11,0.23,0.82,-0.09
-0.40,1.57,-0.06,0.49,1.15,-0.43
-0.32,1.52,-0.13,0.49,1.83,-0.40
-0.25,1.57,-0.19,0.29,1.86,-0.26
-0.19,1.52,-0.30,0.24,1.69,-0.42
-0.20,1.05,-0.42,0.18,0.99,-0.50
-0.47,1.29,-0.43,0.32,1.27,-0.49
-0.79,1.47,-0.18,0.48,1.51,-0.11
-0.53,1.24,-0.44,0.15,1.60,-0.24
-0.47,1.43,-0.28,-0.13,1.18,-0.21
-0.28,1.14,-0.34,-0.02,1.63,-0.27
-0.34,1.42,-0.35,0.06,1.47,-0.38
-0.20,1.15,-0.39,0.14,1.18,-0.44
-0.64,1.44,-0.14,0.69,1.48,-0.25
-0.30,1.62,-0.29,0.25,1.64,-0.34
-0.18,0.84,-0.36,0.15,0.84,-0.39
-0.14,0.84,-0.10,0.22,0.75,0.12
-0.29,1.09,-0.37,0.07,0.80,-0.09
-0.74,0.94,-0.18,-0.13,1.02,-0.19
-0.42,0.74,0.21,0.58,1.13,-0.33
-0.28,0.78,-0.11,0.56,0.84,0.24
-0.36,1.29,-0.40,0.31,1.24,-0.38
-0.76,1.20,-0.08,0.79,1.31,-0.07
-0.29,0.94,-0.18,0.14,0.96,-0.19
-0.41,1.42,-0.32,0.22,1.46,-0.37
-0.56,0.85,-0.13,0.55,0.90,-0.24
-0.39,0.78,0.27,0.44,0.78,0.21
-0.40,0.77,0.02,0.40,0.80,-0.03
-0.50,0.95,-0.33,0.46,1.00,-0.43
-0.37,1.61,-0.21,0.29,1.65,-0.26
-0.23,1.58,-0.25,0.16,1.61,-0.26
-0.24,1.19,-0.46,0.16,1.21,-0.51
-0.13,0.76,-0.17,0.14,0.76,-0.20
-0.13,0.78,-0.23,0.14,0.78,-0.24
-0.13,0.81,-0.27,0.12,1.42,-0.41
-0.11,0.80,-0.27,0.08,1.54,-0.29
-0.21,1.17,-0.44,0.09,1.50,-0.31
-0.21,1.26,-0.45,0.05,1.46,-0.37
-0.33,1.19,-0.47,0.24,1.36,-0.52
-0.64,1.37,-0.13,0.59,1.51,-0.24
-0.40,1.54,-0.27,0.32,1.63,-0.31
-0.41,1.51,-0.29,0.44,1.13,-0.49
-0.55,1.17,-0.48,0.05,0.74,-0.13
-0.35,1.00,-0.17,-0.14,1.18,-0.24
-0.65,1.19,-0.39,-0.13,1.04,-0.25
-0.13,1.28,-0.18,0.07,1.62,-0.25
-0.24,0.92,-0.37,0.25,0.86,-0.33
-0.15,0.73,-0.12,0.21,0.79,-0.24
-0.07,0.76,-0.19,0.17,0.82,-0.28
-0.06,0.90,-0.35,0.17,0.96,-0.45
-0.23,1.30,-0.48,0.20,1.31,-0.48
-0.26,1.39,-0.51,0.09,1.39,-0.46
-0.23,1.11,-0.52,0.10,1.14,-0.54
-0.19,0.83,-0.33,0.14,0.85,-0.37
-0.18,0.92,-0.42,0.17,0.92,-0.45
-0.23,1.26,-0.49,0.19,1.30,-0.52
-0.24,1.34,-0.47,0.19,1.35,-0.51
-0.60,1.32,-0.38,0.66,1.38,-0.45
-0.40,1.33,-0.51,0.48,1.23,-0.49
-0.41,1.50,-0.59,0.25,1.12,-0.47
-0.66,1.76,-0.43,0.27,0.80,0.00
-0.55,1.21,-0.57,0.19,0.89,-0.04
-0.39,1.09,-0.56,0.50,1.68,-0.50
-0.38,1.17,-0.57,0.54,1.75,-0.27
-0.28,1.19,-0.59,0.25,1.38,-0.56
-0.26,1.28,-0.58,0.14,1.32,-0.62
-0.32,1.33,-0.60,0.17,1.35,-0.64
-0.70,1.32,-0.42,0.63,1.33,-0.44
-0.48,1.51,-0.51,0.41,1.53,-0.51
-0.25,1.47,-0.58,0.21,1.53,-0.56
-0.13,1.10,-0.61,0.17,1.12,-0.63
-0.11,0.90,-0.49,0.16,0.89,-0.50
-0.13,0.95,-0.54,0.16,0.94,-0.54
-0.16,1.11,-0.62,0.18,1.09,-0.64
-0.16,1.29,-0.61,0.15,1.34,-0.61
-0.13,1.18,-0.63,0.16,1.20,-0.65
-0.21,1.05,-0.60,0.22,1.06,-0.63
-0.30,1.37,-0.67,0.29,1.36,-0.70
-0.68,1.87,-0.40,0.77,1.87,-0.42
-0.42,1.91,-0.17,0.49,1.98,-0.23
-0.25,1.81,-0.36,0.23,1.63,-0.58
-0.24,1.82,-0.38,0.23,0.76,-0.33
-0.21,1.78,-0.46,0.33,0.76,-0.21
-0.20,1.75,-0.50,0.29,0.84,-0.34
-0.21,1.61,-0.62,0.28,0.82,-0.31
-0.14,0.89,-0.58,0.29,0.81,-0.28
-0.15,0.85,-0.46,0.19,0.94,-0.43
-0.21,1.01,-0.55,0.14,1.01,-0.51
-0.25,1.19,-0.62,0.19,1.20,-0.63
-0.27,1.33,-0.62,0.21,1.35,-0.66
-0.57,1.34,-0.55,0.59,1.38,-0.63
-0.61,1.38,-0.48,0.62,1.39,-0.54
-0.33,1.56,-0.52,0.31,1.59,-0.54
-0.22,1.48,-0.55,0.21,1.53,-0.55
-0.17,1.11,-0.58,0.15,1.14,-0.62
-0.36,0.76,-0.17,0.14,0.74,-0.11
-0.53,0.74,0.02,0.07,0.73,-0.12
-0.38,0.78,-0.36,-0.03,0.85,-0.36
-0.27,1.07,-0.55,0.05,1.07,-0.54
-0.25,1.10,-0.51,0.04,1.18,-0.52
-0.28,1.09,-0.52,0.00,1.15,-0.52
-0.30,1.11,-0.53,-0.03,1.17,-0.53
-0.41,1.27,-0.62,0.06,1.31,-0.62
-0.49,1.48,-0.63,0.35,1.50,-0.67
-0.61,1.76,-0.36,0.76,1.76,-0.36
-0.46,1.74,-0.41,0.54,1.79,-0.45
-0.20,1.31,-0.65,0.28,1.30,-0.71
-0.23,0.91,-0.47,0.34,0.86,-0.51
-0.34,0.94,-0.50,0.51,0.95,-0.56
-0.44,1.32,-0.55,0.53,1.37,-0.63
-0.18,1.23,-0.60,0.28,1.25,-0.65
-0.06,0.77,-0.30,0.15,0.75,-0.31
-0.08,0.79,-0.21,-0.04,0.98,-0.32
-0.21,1.33,-0.50,0.11,0.97,-0.51
-0.13,1.32,-0.40,0.04,1.51,-0.43
-0.21,1.12,-0.56,0.15,1.14,-0.57
-0.19,0.77,-0.27,0.15,0.78,-0.30
-0.24,0.82,-0.28,0.05,0.95,-0.42
-0.39,1.19,-0.34,-0.07,1.28,-0.44
-0.53,1.69,-0.10,-0.15,1.64,-0.27
-0.50,1.76,0.08,-0.22,1.65,-0.26
-0.51,1.72,0.05,-0.27,1.61,-0.30
-0.44,1.69,0.03,-0.25,1.61,-0.33
-0.34,1.74,0.01,-0.20,1.61,-0.35
-0.28,1.76,-0.02,-0.15,1.60,-0.37
