x,y,z,x2,y2,z2,altezza
0.53,1.36,-0.38,-0.62,1.35,-0.30,1.74
0.72,1.15,0.17,-0.86,1.11,0.19,1.74
0.29,0.89,-0.04,-0.48,0.92,-0.02,1.74
0.15,1.08,-0.27,-0.30,1.12,-0.25,1.73
0.13,1.21,-0.36,-0.25,1.22,-0.34,1.71
0.08,0.80,-0.12,-0.25,0.83,-0.09,1.73
0.09,0.86,-0.18,-0.21,0.89,-0.15,1.73
0.10,0.89,-0.21,-0.17,0.95,-0.22,1.71
0.11,0.77,-0.16,-0.17,0.77,-0.12,1.72
0.12,1.59,-0.29,-0.22,1.53,-0.24,1.75
0.12,1.42,-0.30,-0.29,1.41,-0.24,1.73
0.18,1.33,-0.38,-0.39,1.32,-0.32,1.74
0.26,1.47,-0.43,-0.49,1.44,-0.39,1.75
0.42,1.66,-0.38,-0.65,1.59,-0.41,1.75
0.68,1.66,0.11,-0.90,1.63,0.06,1.75
0.65,1.55,0.05,-0.88,1.51,0.07,1.75
0.32,1.32,-0.21,-0.47,1.29,-0.20,1.73
0.06,0.88,-0.21,-0.28,0.89,-0.15,1.73
0.25,0.97,-0.35,-0.44,0.94,-0.27,1.74
0.25,1.62,-0.26,-0.41,1.63,-0.17,1.73
0.19,1.59,-0.23,-0.34,1.60,-0.15,1.72
0.04,0.81,-0.16,-0.23,0.83,-0.09,1.72
0.07,1.15,-0.34,-0.28,1.19,-0.26,1.74
0.11,1.39,-0.30,-0.29,1.39,-0.28,1.71
0.10,1.44,-0.34,-0.27,1.42,-0.32,1.73
0.13,0.84,-0.36,-0.34,0.86,-0.35,1.68
0.18,0.77,0.03,-0.43,0.80,0.07,1.75
0.21,0.74,0.10,-0.44,0.77,0.08,1.74
0.21,0.81,-0.05,-0.30,0.86,-0.06,1.73
0.43,1.50,-0.30,-0.04,1.33,-0.08,1.72
0.48,1.41,-0.33,-0.07,1.32,-0.05,1.69
0.19,1.22,-0.19,-0.31,1.27,-0.08,1.73
0.05,1.54,-0.11,-0.37,1.57,-0.06,1.68
-0.02,1.59,-0.10,-0.32,1.59,-0.05,1.66
-0.24,1.50,-0.23,-0.40,1.50,-0.14,1.69
-0.32,1.46,-0.23,-0.43,1.49,-0.13,1.70
-0.29,1.48,-0.23,-0.42,1.50,-0.12,1.71
-0.26,1.49,-0.22,-0.41,1.50,-0.10,1.71
-0.26,1.48,-0.20,-0.39,1.49,-0.09,1.71
