x,y,z,x2,y2,z2,altezza
0.22,1.02,-0.09,-0.40,1.06,-0.18,1.57
0.17,1.05,-0.11,-0.06,0.89,-0.09,1.57
0.21,1.03,-0.19,-0.04,0.83,-0.03,1.57
0.39,0.98,-0.17,-0.04,0.83,-0.02,1.57
0.19,0.95,-0.11,0.00,0.88,-0.07,1.56
0.22,1.02,-0.15,-0.09,0.98,-0.12,1.55
0.24,1.00,-0.10,-0.12,0.99,-0.09,1.58
0.37,1.59,0.09,-0.24,1.62,0.06,1.59
0.27,1.30,-0.09,-0.16,1.30,-0.11,1.57
0.20,1.32,-0.10,-0.13,1.16,-0.07,1.58
0.19,0.86,-0.11,-0.14,1.17,-0.05,1.57
0.24,0.96,-0.07,-0.25,0.87,-0.19,1.57
0.22,1.09,-0.12,-0.12,0.96,-0.10,1.57
0.20,0.89,-0.05,-0.13,0.88,-0.05,1.57
0.23,1.09,-0.33,-0.14,1.07,-0.32,1.57
0.21,1.46,-0.05,-0.13,1.42,-0.08,1.56
0.18,1.32,-0.07,-0.10,1.28,-0.08,1.55
0.21,1.31,-0.09,-0.07,1.26,-0.09,1.55
0.19,1.27,-0.10,-0.06,1.25,-0.09,1.54
0.22,1.42,-0.08,-0.09,1.34,-0.09,1.56
0.21,0.75,-0.10,-0.20,0.76,-0.11,1.49
0.17,0.89,-0.12,-0.08,0.87,-0.07,1.54
0.20,0.91,-0.03,-0.10,0.91,-0.06,1.56
0.23,0.77,-0.03,-0.08,0.79,-0.03,1.56
0.21,1.36,-0.14,-0.11,1.33,-0.15,1.56
0.19,1.45,0.01,-0.10,1.38,-0.04,1.55
0.18,0.97,-0.23,-0.10,1.00,-0.20,1.57
0.19,0.77,-0.01,-0.08,0.79,-0.01,1.57
0.16,1.10,-0.17,-0.05,1.11,-0.14,1.57
0.55,1.31,-0.22,-0.39,1.28,-0.21,1.57
0.28,1.12,-0.18,-0.14,1.15,-0.19,1.57
0.20,0.96,-0.08,-0.02,0.96,-0.07,1.57
0.22,0.97,-0.08,-0.06,0.97,-0.06,1.58
0.21,0.98,-0.14,-0.09,0.99,-0.13,1.56
0.31,1.64,0.05,-0.20,1.65,0.04,1.57
0.29,1.54,0.05,-0.16,1.49,-0.02,1.57
0.24,1.24,-0.08,-0.13,1.21,-0.08,1.56
0.24,1.37,-0.05,-0.14,1.29,-0.07,1.56
0.21,1.35,-0.11,-0.14,1.27,-0.12,1.57
0.17,0.84,-0.07,-0.15,0.84,-0.05,1.56
0.25,1.12,-0.16,-0.14,0.94,-0.10,1.57
0.29,1.36,-0.07,-0.18,1.17,-0.12,1.56
0.46,0.90,-0.09,-0.16,1.11,-0.10,1.57
0.27,0.92,-0.12,-0.18,1.17,-0.09,1.56
0.25,0.99,-0.11,-0.30,1.33,-0.10,1.57
0.24,1.02,-0.09,-0.33,0.85,-0.16,1.56
0.19,1.00,-0.11,-0.14,0.88,-0.10,1.57
0.21,1.23,-0.13,-0.14,1.19,-0.14,1.56
0.21,1.42,-0.07,-0.12,1.34,-0.11,1.58
0.21,0.77,-0.13,-0.12,0.77,-0.13,1.57
0.16,0.84,-0.05,-0.06,0.84,-0.04,1.59
0.18,0.82,-0.12,-0.07,0.81,-0.09,1.58
0.17,1.42,-0.15,-0.08,1.38,-0.14,1.58
0.16,1.23,-0.18,-0.12,1.17,-0.13,1.58
0.10,1.29,-0.13,-0.14,1.13,-0.10,1.58
0.54,1.27,-0.35,-0.11,1.11,-0.09,1.59
0.47,1.10,-0.20,-0.09,1.12,-0.09,1.58
0.25,1.01,-0.13,-0.08,1.14,-0.10,1.58
0.22,1.03,-0.12,-0.08,1.16,-0.12,1.57
0.21,1.03,-0.10,-0.08,1.20,-0.11,1.58
0.22,1.05,-0.09,-0.43,1.31,-0.27,1.59
0.19,1.08,-0.11,-0.16,1.14,-0.18,1.58
0.23,1.26,-0.14,-0.03,1.04,-0.09,1.57
0.24,1.25,-0.14,-0.05,1.04,-0.08,1.56
0.48,0.98,-0.20,-0.05,1.02,-0.06,1.57
0.38,0.86,-0.10,-0.04,1.03,-0.06,1.57
0.21,0.98,-0.12,-0.06,1.08,-0.09,1.56
0.23,0.97,-0.09,-0.08,1.23,-0.10,1.57
0.22,0.99,-0.08,-0.31,0.85,-0.09,1.57
0.18,1.05,-0.12,-0.20,0.89,-0.13,1.56
0.21,0.76,-0.04,-0.20,0.89,-0.11,1.56
0.19,0.94,-0.13,-0.19,1.00,-0.13,1.56
0.20,0.98,-0.07,-0.15,1.11,-0.22,1.56
0.18,1.02,-0.08,-0.10,0.91,-0.12,1.57
0.16,1.19,-0.14,-0.10,1.17,-0.12,1.56
0.19,1.40,-0.06,-0.11,1.34,-0.06,1.56
0.18,0.88,-0.13,-0.16,0.91,-0.16,1.57
0.17,0.97,-0.12,-0.10,0.97,-0.11,1.56
0.16,1.01,-0.11,-0.09,1.01,-0.11,1.56
0.17,0.98,-0.09,-0.06,0.98,-0.08,1.57
0.18,0.95,-0.07,-0.05,0.94,-0.05,1.58
0.18,0.94,-0.09,-0.02,0.92,-0.08,1.58
0.37,1.63,-0.04,-0.23,1.63,-0.09,1.58
0.32,1.44,-0.10,-0.13,1.39,-0.11,1.57
0.21,1.04,-0.09,-0.10,1.03,-0.08,1.57
0.20,1.13,-0.13,-0.09,1.10,-0.11,1.57
0.19,1.09,-0.10,-0.07,1.08,-0.08,1.59
0.11,1.14,-0.11,-0.08,1.08,-0.03,1.60
0.17,1.11,-0.08,-0.07,1.10,-0.06,1.60
0.17,1.12,-0.08,-0.05,1.11,-0.07,1.58
0.17,1.14,-0.09,-0.08,1.16,-0.08,1.57
0.55,1.30,-0.19,-0.42,1.27,-0.14,1.58
0.32,1.14,-0.12,-0.18,1.17,-0.12,1.57
0.22,1.01,-0.06,-0.16,0.91,-0.06,1.57
0.28,1.03,-0.04,-0.27,1.34,-0.19,1.57
0.24,0.96,-0.05,-0.08,0.99,-0.08,1.57
0.39,1.30,-0.25,-0.02,0.95,-0.01,1.58
0.33,1.19,-0.16,-0.03,0.99,-0.04,1.57
0.25,1.35,-0.06,-0.07,1.23,-0.07,1.57
0.22,1.38,-0.05,-0.10,1.31,-0.10,1.58
0.18,0.84,-0.08,-0.09,0.88,-0.11,1.59
0.54,1.22,-0.09,-0.41,1.27,-0.13,1.59
0.31,1.21,-0.14,-0.14,1.12,-0.13,1.58
0.33,1.27,-0.11,-0.09,1.11,-0.11,1.57
0.28,1.40,-0.07,-0.09,1.23,-0.09,1.57
0.22,1.48,-0.05,-0.11,1.40,-0.09,1.58
0.20,0.77,-0.23,-0.16,0.76,-0.19,1.55
0.31,1.19,-0.21,-0.23,1.18,-0.19,1.58
0.38,1.35,-0.08,-0.20,1.33,-0.06,1.57
0.22,1.44,-0.03,-0.11,1.36,-0.05,1.57
0.15,0.95,-0.16,-0.10,0.95,-0.12,1.56
0.20,1.06,-0.14,-0.10,1.09,-0.14,1.57
0.28,1.01,-0.06,-0.35,1.09,-0.29,1.57
0.16,1.06,-0.10,-0.26,1.02,-0.20,1.57
0.40,0.97,-0.12,-0.11,0.95,-0.09,1.57
0.19,1.19,-0.16,-0.06,1.19,-0.13,1.57
0.57,1.36,-0.11,-0.43,1.36,-0.20,1.57
0.31,1.47,-0.01,-0.25,1.41,-0.08,1.56
0.28,1.51,0.04,-0.22,1.43,-0.05,1.56
0.36,1.10,-0.28,-0.30,1.08,-0.26,1.56
0.30,0.98,-0.20,-0.18,0.91,-0.15,1.56
0.25,0.97,-0.16,-0.15,0.90,-0.13,1.56
0.30,0.78,0.07,-0.16,0.77,0.06,1.57
0.37,1.27,-0.28,-0.32,1.23,-0.30,1.58
0.27,1.51,-0.02,-0.07,1.46,-0.03,1.57
0.22,1.50,0.02,-0.04,1.40,-0.01,1.57
0.20,0.82,-0.17,-0.13,0.82,-0.14,1.57
0.22,0.76,-0.01,-0.14,0.81,-0.02,1.57
0.25,0.85,-0.30,-0.12,0.84,-0.01,1.56
0.26,1.23,-0.24,-0.09,0.86,-0.06,1.56
0.29,0.86,0.04,-0.07,0.76,-0.04,1.57
0.26,1.00,-0.09,-0.15,1.26,-0.22,1.57
0.20,1.29,-0.14,-0.14,1.30,-0.15,1.57
0.58,1.32,-0.16,-0.42,1.30,-0.17,1.57
0.35,1.52,0.01,-0.24,1.19,-0.17,1.57
0.34,1.50,0.02,-0.17,1.10,-0.11,1.57
0.36,0.92,-0.16,-0.20,1.23,-0.08,1.57
0.32,0.96,-0.09,-0.32,0.87,-0.15,1.57
0.25,1.10,-0.13,-0.18,1.06,-0.17,1.57
0.22,1.42,-0.03,-0.14,1.35,-0.07,1.57
0.17,1.31,-0.11,-0.10,1.24,-0.14,1.58
0.21,0.83,-0.06,-0.13,0.87,-0.07,1.58
0.22,1.20,-0.15,-0.10,1.16,-0.13,1.57
0.20,0.91,-0.10,-0.06,0.87,-0.07,1.57
0.21,1.30,-0.28,-0.12,1.27,-0.29,1.57
0.22,1.47,-0.02,-0.14,1.43,-0.07,1.57
0.21,1.51,0.03,-0.13,1.44,-0.03,1.58
0.20,0.74,-0.09,-0.13,0.74,-0.06,1.56
0.23,0.77,0.09,-0.12,0.77,0.08,1.58
0.23,0.79,-0.15,-0.12,0.79,-0.10,1.58
0.13,1.32,-0.16,-0.14,1.33,-0.19,1.57
0.22,1.27,-0.15,-0.22,1.30,-0.17,1.58
0.48,1.22,-0.16,-0.40,1.24,-0.17,1.58
0.27,0.99,-0.10,-0.21,1.05,-0.17,1.57
0.27,1.02,-0.10,-0.38,1.60,-0.23,1.58
0.26,1.00,-0.10,-0.22,1.46,-0.13,1.57
0.26,0.99,-0.15,-0.14,0.98,-0.07,1.58
0.45,1.50,-0.13,-0.10,1.00,-0.07,1.57
0.31,1.04,-0.10,-0.10,0.97,-0.05,1.58
0.28,1.03,-0.09,-0.13,1.00,-0.06,1.59
0.18,1.09,-0.11,-0.04,1.07,-0.08,1.58
0.28,1.24,-0.27,-0.21,1.23,-0.22,1.58
0.46,1.18,-0.16,-0.41,1.21,-0.16,1.58
0.23,1.22,-0.14,-0.17,1.17,-0.14,1.57
0.22,1.48,-0.03,-0.16,1.39,-0.07,1.57
0.19,0.82,-0.11,-0.13,0.85,-0.11,1.56
0.20,0.82,-0.02,-0.12,0.84,-0.03,1.57
0.20,0.81,-0.01,-0.11,0.79,0.01,1.56
0.16,1.25,-0.28,-0.13,1.22,-0.28,1.56
0.21,1.49,-0.06,-0.17,1.42,-0.09,1.56
0.22,0.81,-0.15,-0.16,0.79,-0.12,1.57
0.21,0.86,-0.13,-0.12,0.88,-0.12,1.58
0.39,1.41,-0.30,-0.24,1.36,-0.28,1.58
0.39,1.56,-0.09,-0.29,1.52,-0.15,1.57
0.26,1.49,-0.05,-0.17,1.09,-0.14,1.58
0.24,1.42,-0.06,-0.13,1.05,-0.10,1.57
0.23,0.83,-0.13,-0.15,1.07,-0.09,1.57
0.19,0.91,-0.14,-0.15,1.18,-0.12,1.56
0.21,0.92,-0.12,-0.17,1.17,-0.12,1.54
0.21,0.92,-0.09,-0.15,1.13,-0.17,1.55
0.22,0.91,-0.07,-0.15,0.76,-0.02,1.57
0.16,0.98,-0.13,-0.15,0.96,-0.12,1.56
0.16,1.04,-0.13,-0.11,1.05,-0.12,1.56
0.18,1.09,-0.12,-0.08,1.09,-0.12,1.57
0.21,1.26,-0.17,-0.16,1.24,-0.14,1.58
0.52,1.34,-0.19,-0.45,1.34,-0.20,1.57
0.35,1.32,-0.10,-0.24,1.29,-0.13,1.57
0.27,1.33,-0.09,-0.14,1.26,-0.10,1.56
0.26,1.44,-0.05,-0.15,1.38,-0.06,1.57
0.19,0.80,-0.11,-0.17,0.80,-0.10,1.57
0.20,0.87,-0.10,-0.13,0.90,-0.10,1.58
0.21,0.90,-0.09,-0.08,0.89,-0.07,1.58
0.23,0.78,0.03,-0.07,0.76,0.07,1.59
0.20,1.27,-0.27,-0.18,1.26,-0.27,1.58
0.24,1.41,-0.11,-0.16,1.41,-0.08,1.57
0.23,1.27,-0.15,-0.16,1.28,-0.14,1.57
0.19,1.20,-0.14,-0.15,1.22,-0.14,1.58
0.18,1.17,-0.14,-0.19,1.23,-0.18,1.57
0.46,1.67,-0.10,-0.40,1.61,-0.12,1.58
0.33,1.57,-0.00,-0.25,1.50,-0.05,1.57
0.24,1.50,0.01,-0.18,1.41,-0.05,1.58
0.19,0.86,-0.13,-0.16,0.90,-0.16,1.57
0.25,0.82,-0.02,-0.18,0.83,-0.02,1.58
0.38,1.07,-0.23,-0.37,1.08,-0.22,1.57
0.27,1.50,-0.01,-0.20,1.44,-0.04,1.57
0.16,0.89,-0.13,-0.11,0.88,-0.11,1.57
0.21,0.87,-0.07,-0.11,0.88,-0.06,1.57
0.20,1.09,-0.14,-0.12,1.09,-0.11,1.56
0.20,1.44,-0.05,-0.15,1.38,-0.08,1.57
0.20,1.46,-0.01,-0.13,1.41,-0.05,1.57
0.19,0.73,0.05,-0.14,0.71,0.12,1.56
0.13,0.85,-0.11,-0.05,0.77,-0.03,1.56
0.12,0.94,-0.11,-0.05,0.85,-0.10,1.55
0.19,0.97,-0.09,-0.14,0.97,-0.12,1.55
-0.01,1.20,-0.15,-0.11,1.25,-0.10,1.53
0.04,1.20,-0.19,0.01,1.25,-0.13,1.54
0.18,1.20,-0.24,0.03,1.20,-0.16,1.53
0.16,1.18,-0.22,0.02,1.17,-0.15,1.53
0.14,1.17,-0.20,0.00,1.18,-0.14,1.53
