x,y,z,x2,y2,z2,altezza
0.15,1.22,0.15,-0.24,0.74,0.52,1.62
0.11,0.83,0.26,-0.25,0.75,0.50,1.63
0.13,1.16,0.07,-0.24,0.74,0.51,1.63
0.13,1.24,0.07,-0.23,0.73,0.50,1.63
0.17,1.32,0.08,-0.23,0.74,0.50,1.63
0.52,1.40,0.24,-0.25,0.74,0.50,1.63
0.26,0.98,0.20,-0.24,0.79,0.39,1.63
0.18,1.16,0.06,-0.24,1.12,0.07,1.63
0.21,1.46,0.03,-0.27,1.50,0.01,1.64
0.41,1.77,0.31,-0.50,1.76,0.30,1.65
0.24,1.35,0.16,-0.37,1.38,0.15,1.64
0.20,0.93,0.26,-0.18,1.31,0.18,1.63
0.26,0.92,0.26,-0.16,0.79,0.35,1.63
0.18,0.79,0.36,-0.20,1.20,0.07,1.63
0.21,0.82,0.32,-0.66,1.29,0.33,1.63
0.20,0.97,0.23,-0.59,1.33,0.36,1.63
0.11,1.23,0.17,-0.26,1.32,0.14,1.62
0.10,1.24,0.17,-0.19,1.31,0.12,1.62
0.13,0.82,0.33,-0.21,0.84,0.32,1.63
0.17,0.80,0.32,-0.16,0.88,0.22,1.62
0.15,0.80,0.33,-0.20,1.22,0.07,1.62
0.15,0.87,0.25,-0.57,1.06,0.37,1.63
0.04,1.06,0.16,-0.44,0.89,0.30,1.63
0.52,1.09,0.23,-0.29,0.75,0.44,1.63
0.31,0.96,0.21,-0.29,0.80,0.35,1.63
0.22,1.16,0.07,-0.23,1.11,0.08,1.63
0.21,1.35,0.05,-0.26,1.36,0.03,1.63
0.44,1.69,0.14,-0.44,1.65,0.06,1.64
0.29,1.57,0.23,-0.35,1.51,0.16,1.64
0.17,1.28,0.15,-0.26,1.02,0.33,1.63
0.14,0.83,0.23,-0.28,1.17,0.34,1.63
0.19,0.80,0.33,-0.22,1.39,0.30,1.63
0.23,0.79,0.38,-0.22,0.77,0.38,1.63
0.18,0.79,0.35,-0.19,0.74,0.45,1.63
0.16,0.78,0.37,-0.14,0.74,0.44,1.62
0.17,1.41,0.26,-0.20,1.40,0.21,1.62
0.18,1.37,0.26,-0.21,1.40,0.24,1.62
0.15,1.28,0.25,-0.20,1.33,0.24,1.62
0.12,1.19,0.23,-0.21,1.24,0.23,1.62
0.12,1.20,0.24,-0.20,1.24,0.24,1.62
0.12,1.23,0.25,-0.17,1.29,0.23,1.62
0.14,0.78,0.38,-0.17,0.77,0.39,1.63
0.14,0.80,0.34,-0.18,0.76,0.39,1.62
0.14,0.79,0.34,-0.15,0.76,0.39,1.63
0.15,1.06,0.08,-0.18,0.97,0.10,1.62
0.12,1.52,0.26,-0.17,1.54,0.26,1.63
0.12,1.48,0.24,-0.17,1.51,0.25,1.63
0.15,0.83,0.27,-0.18,0.86,0.18,1.63
0.19,0.83,0.27,-0.19,0.80,0.30,1.63
0.13,1.30,0.09,-0.20,1.32,0.07,1.63
0.51,1.33,0.31,-0.55,1.34,0.27,1.63
0.43,1.38,0.22,-0.54,1.38,0.24,1.63
0.23,1.35,0.07,-0.33,1.34,0.07,1.63
0.20,1.39,0.07,-0.27,1.38,0.05,1.63
0.26,1.51,0.06,-0.32,1.50,0.03,1.63
0.41,1.70,0.31,-0.48,1.67,0.29,1.64
0.35,1.60,0.25,-0.43,1.59,0.23,1.63
0.14,1.32,0.18,-0.26,1.34,0.17,1.63
0.11,1.23,0.18,-0.19,1.26,0.16,1.63
0.13,1.05,0.13,-0.17,1.10,0.08,1.63
0.15,0.80,0.33,-0.18,0.75,0.41,1.63
0.20,0.93,0.26,-0.20,0.74,0.43,1.63
0.44,1.31,0.24,-0.21,0.73,0.49,1.63
0.40,0.81,0.53,-0.23,0.75,0.46,1.63
0.28,0.81,0.36,-0.38,1.07,0.27,1.63
0.23,0.82,0.34,-0.42,1.49,0.28,1.63
0.27,0.82,0.37,-0.42,0.76,0.65,1.63
0.27,0.83,0.34,-0.34,0.71,0.56,1.63
0.21,1.12,0.17,-0.31,1.17,0.12,1.63
0.15,1.25,0.19,-0.15,1.30,0.14,1.63
0.15,0.78,0.37,-0.14,0.77,0.38,1.63
0.12,0.81,0.32,-0.14,0.77,0.36,1.63
0.16,0.99,0.16,-0.14,0.89,0.18,1.63
0.14,1.27,0.17,-0.16,1.27,0.13,1.63
0.14,1.12,0.15,-0.19,0.87,0.23,1.63
0.15,1.19,0.11,-0.27,0.77,0.37,1.63
0.45,1.35,0.19,-0.17,0.77,0.37,1.63
0.32,1.17,0.15,-0.19,0.75,0.39,1.63
0.22,0.79,0.37,-0.13,0.90,0.22,1.63
0.19,0.80,0.34,-0.15,1.25,0.04,1.63
0.17,0.80,0.34,-0.19,1.34,0.01,1.63
0.16,0.84,0.27,-0.59,1.35,0.24,1.63
0.11,0.92,0.20,-0.50,1.03,0.20,1.63
0.17,1.09,0.16,-0.19,0.75,0.44,1.62
0.23,1.22,0.16,-0.18,0.73,0.48,1.63
0.50,0.88,0.45,-0.17,0.74,0.49,1.63
0.34,0.79,0.43,-0.19,0.73,0.50,1.63
0.20,0.82,0.32,-0.29,1.06,0.12,1.63
0.18,0.82,0.32,-0.39,1.27,0.06,1.63
0.21,0.94,0.22,-0.46,0.82,0.63,1.63
0.16,1.22,0.10,-0.28,0.74,0.50,1.63
0.17,0.76,0.32,-0.24,0.80,0.42,1.63
0.19,0.77,0.35,-0.23,1.23,0.18,1.63
0.21,0.78,0.37,-0.19,0.85,0.23,1.63
0.17,0.79,0.34,-0.20,0.74,0.43,1.63
0.16,1.07,0.18,-0.23,1.07,0.20,1.63
0.13,1.21,0.18,-0.19,1.26,0.16,1.63
0.14,0.77,0.39,-0.18,0.75,0.44,1.64
0.16,0.78,0.35,-0.19,0.74,0.42,1.63
0.16,0.77,0.38,-0.18,0.74,0.44,1.64
0.17,1.04,0.12,-0.23,0.95,0.18,1.63
0.18,1.30,0.07,-0.26,1.27,0.07,1.64
0.24,1.44,0.08,-0.33,1.44,0.03,1.64
0.49,1.71,0.42,-0.57,1.71,0.36,1.65
0.38,1.55,0.28,-0.53,1.55,0.27,1.64
0.17,0.91,0.24,-0.28,0.84,0.29,1.64
0.22,0.78,0.40,-0.21,0.75,0.48,1.63
0.21,0.75,0.47,-0.22,0.76,0.48,1.63
0.17,0.78,0.40,-0.24,0.93,0.34,1.64
0.16,0.83,0.32,-0.19,0.96,0.27,1.63
0.18,1.04,0.15,-0.20,1.05,0.18,1.63
0.21,1.33,0.09,-0.31,1.34,0.05,1.64
0.58,1.39,0.29,-0.66,1.38,0.26,1.64
0.49,1.23,0.15,-0.56,1.20,0.14,1.64
0.30,0.92,0.25,-0.44,0.96,0.24,1.63
0.31,0.96,0.23,-0.53,1.45,0.27,1.63
0.34,1.03,0.19,-0.44,0.90,0.25,1.63
0.39,1.58,0.32,-0.20,0.72,0.50,1.63
0.34,1.45,0.30,-0.27,0.81,0.36,1.63
0.18,1.30,0.22,-0.22,1.24,0.21,1.63
0.16,1.14,0.12,-0.18,1.18,0.09,1.63
0.19,1.17,0.10,-0.19,1.13,0.09,1.64
0.44,1.32,0.21,-0.54,1.31,0.19,1.64
0.23,1.14,0.18,-0.42,1.20,0.15,1.63
0.14,1.11,0.20,-0.25,1.10,0.17,1.63
0.13,1.14,0.20,-0.25,1.13,0.17,1.63
0.13,1.18,0.20,-0.20,1.20,0.17,1.63
0.16,0.87,0.26,-0.18,0.86,0.27,1.64
0.42,1.27,0.17,-0.46,1.28,0.10,1.64
0.22,1.38,0.20,-0.39,1.41,0.18,1.64
0.14,1.06,0.09,-0.20,1.14,0.05,1.64
0.15,0.81,0.31,-0.17,0.76,0.40,1.64
0.19,0.96,0.18,-0.18,1.00,0.15,1.63
0.16,0.93,0.21,-0.39,1.09,0.08,1.63
0.27,1.11,0.12,-0.59,0.93,0.52,1.63
0.40,1.02,0.22,-0.41,0.99,0.27,1.64
0.19,1.21,0.12,-0.27,1.27,0.08,1.64
0.52,1.40,0.29,-0.66,1.39,0.27,1.64
0.33,1.26,0.19,-0.50,1.34,0.19,1.64
0.42,1.32,0.24,-0.56,1.39,0.22,1.63
0.44,0.93,0.30,-0.59,1.11,0.11,1.64
0.36,0.83,0.48,-0.49,0.79,0.50,1.63
0.41,0.90,0.37,-0.48,0.84,0.37,1.63
0.44,0.93,0.35,-0.47,0.87,0.30,1.63
0.48,1.41,0.31,-0.53,1.33,0.27,1.63
0.36,1.38,0.24,-0.44,1.39,0.24,1.63
0.18,1.30,0.17,-0.26,1.34,0.14,1.63
0.15,0.77,0.38,-0.20,0.75,0.42,1.63
0.16,0.79,0.33,-0.24,0.74,0.43,1.63
0.15,1.27,0.22,-0.19,0.73,0.45,1.63
0.19,1.24,0.24,-0.19,0.73,0.44,1.63
0.20,1.21,0.25,-0.21,0.86,0.17,1.63
0.19,1.15,0.21,-0.18,1.35,0.14,1.63
0.22,1.25,0.12,-0.21,1.27,0.05,1.63
0.57,1.31,0.33,-0.59,1.33,0.28,1.64
0.48,1.25,0.21,-0.43,1.03,0.28,1.63
0.48,1.26,0.16,-0.44,1.15,0.34,1.63
0.40,0.79,0.49,-0.49,1.31,0.33,1.64
0.40,0.86,0.38,-0.48,0.83,0.66,1.64
0.34,0.97,0.24,-0.39,0.77,0.47,1.63
0.19,1.25,0.17,-0.22,1.30,0.14,1.63
0.17,0.92,0.15,-0.15,0.96,0.09,1.63
0.16,0.80,0.31,-0.14,0.77,0.35,1.63
0.14,0.81,0.29,-0.13,0.78,0.32,1.63
0.15,0.81,0.30,-0.13,0.77,0.34,1.63
0.20,1.35,0.15,-0.20,1.37,0.13,1.63
0.17,1.33,0.16,-0.20,1.36,0.13,1.63
0.16,1.24,0.12,-0.17,1.28,0.08,1.63
0.15,0.78,0.35,-0.19,0.75,0.41,1.64
0.14,0.80,0.32,-0.14,0.76,0.37,1.63
0.16,1.22,0.11,-0.19,1.16,0.07,1.64
0.18,1.26,0.09,-0.21,1.24,0.05,1.63
0.39,1.31,0.08,-0.41,1.31,0.04,1.64
0.43,1.19,0.17,-0.54,1.25,0.13,1.64
0.13,0.90,0.25,-0.27,1.27,0.12,1.64
0.17,0.97,0.20,-0.65,1.74,0.17,1.64
0.17,1.21,0.12,-0.63,1.45,0.31,1.64
0.34,1.55,0.01,-0.28,0.93,0.29,1.64
0.49,1.60,0.29,-0.17,0.86,0.34,1.64
0.24,1.17,0.14,-0.15,0.96,0.26,1.64
0.14,1.10,0.15,-0.13,1.05,0.21,1.63
0.16,1.23,0.09,-0.25,1.24,0.08,1.64
0.50,1.29,0.10,-0.55,1.32,0.10,1.64
0.50,1.30,0.25,-0.60,1.27,0.28,1.64
0.17,1.17,0.17,-0.31,1.18,0.18,1.63
0.15,1.20,0.16,-0.23,1.22,0.14,1.63
0.14,0.79,0.33,-0.22,0.77,0.37,1.63
0.12,0.81,0.31,-0.21,0.79,0.33,1.63
0.12,0.82,0.29,-0.21,0.78,0.32,1.63
0.12,1.34,0.23,-0.19,1.34,0.19,1.63
0.13,1.32,0.21,-0.18,1.33,0.19,1.63
0.13,0.78,0.35,-0.17,0.76,0.38,1.64
0.14,0.95,0.16,-0.17,0.93,0.16,1.64
0.54,1.66,0.19,-0.52,1.67,0.10,1.64
0.40,1.59,0.26,-0.54,1.53,0.26,1.64
0.18,1.24,0.12,-0.29,0.87,0.32,1.63
0.16,0.82,0.25,-0.24,0.79,0.41,1.64
0.21,0.78,0.34,-0.19,0.75,0.43,1.64
0.18,0.77,0.39,-0.14,0.77,0.40,1.63
0.19,0.80,0.35,-0.23,1.18,0.26,1.63
0.19,0.80,0.36,-0.27,0.90,0.16,1.63
0.19,0.79,0.36,-0.22,0.78,0.36,1.63
0.17,0.79,0.36,-0.22,0.79,0.35,1.63
0.17,0.78,0.38,-0.20,0.77,0.37,1.63
0.13,1.15,0.05,-0.24,1.13,0.04,1.63
0.23,1.34,0.03,-0.31,1.33,0.00,1.64
0.45,1.38,0.22,-0.57,1.34,0.19,1.64
0.19,1.20,0.17,-0.32,1.18,0.14,1.63
0.13,1.15,0.18,-0.20,1.14,0.15,1.63
0.13,1.12,0.15,-0.17,1.15,0.12,1.64
0.15,0.81,0.31,-0.17,0.77,0.35,1.63
0.14,0.81,0.30,-0.17,0.79,0.32,1.63
0.15,0.82,0.30,-0.15,0.78,0.33,1.63
0.15,0.84,0.26,-0.12,0.79,0.31,1.64
0.21,1.51,0.23,-0.25,1.49,0.19,1.64
0.20,1.35,0.16,-0.26,1.38,0.14,1.64
0.20,1.19,0.14,-0.27,1.23,0.12,1.64
0.17,1.20,0.09,-0.24,1.18,0.08,1.64
0.25,1.41,0.05,-0.29,1.41,0.02,1.64
0.54,1.68,0.30,-0.57,1.66,0.26,1.64
0.28,1.52,0.18,-0.38,1.53,0.20,1.63
0.17,1.37,0.09,-0.23,1.40,0.09,1.64
0.34,0.82,0.35,-0.35,0.78,0.35,1.64
0.45,0.90,0.33,-0.50,0.86,0.32,1.63
0.46,1.30,0.11,-0.49,1.13,0.09,1.64
0.24,1.45,0.13,-0.27,1.47,0.16,1.63
0.17,0.77,0.35,-0.18,0.74,0.36,1.64
0.25,0.98,0.21,-0.24,0.89,0.22,1.63
0.17,1.16,0.18,-0.17,1.16,0.17,1.63
0.13,1.18,0.18,-0.20,1.20,0.15,1.63
0.13,1.19,0.16,-0.17,1.20,0.13,1.63
0.16,0.90,0.25,-0.13,0.81,0.30,1.64
0.07,1.21,0.26,-0.02,1.15,0.21,1.63
0.06,1.28,0.29,0.02,1.22,0.21,1.63
0.11,1.30,0.31,0.07,1.25,0.22,1.63
0.15,1.29,0.31,0.14,1.22,0.22,1.63
0.19,1.24,0.33,0.15,1.16,0.26,1.62
0.19,1.23,0.36,0.14,1.14,0.29,1.61
0.20,1.24,0.37,0.16,1.15,0.29,1.61
0.21,1.23,0.37,0.16,1.15,0.29,1.61
0.20,1.24,0.37,0.16,1.15,0.29,1.61
0.20,1.24,0.38,0.15,1.16,0.30,1.61
0.19,1.24,0.39,0.15,1.16,0.31,1.61
0.18,1.25,0.39,0.13,1.16,0.31,1.67
