x,y,z,x2,y2,z2
0.12,1.32,-0.77,-0.23,0.74,-0.43
0.16,0.93,-0.81,-0.25,0.77,-0.44
0.11,0.78,-0.53,-0.18,0.79,-0.50
0.12,0.95,-0.69,-0.15,0.81,-0.53
0.17,1.20,-0.86,-0.18,0.80,-0.51
0.54,1.40,-0.92,-0.18,0.80,-0.49
0.78,1.24,-0.57,-0.14,0.80,-0.53
0.34,0.88,-0.54,-0.14,0.86,-0.59
0.20,1.09,-0.77,-0.23,1.15,-0.78
0.42,1.58,-0.90,-0.45,1.60,-0.84
0.48,1.78,-0.60,-0.53,1.75,-0.58
0.12,1.56,-0.77,-0.33,1.41,-0.66
0.10,1.36,-0.71,-0.22,1.10,-0.77
0.20,1.24,-0.64,-0.14,0.89,-0.66
0.19,1.02,-0.60,-0.16,1.35,-0.89
0.18,1.01,-0.62,-0.72,1.14,-0.58
0.12,0.93,-0.57,-0.34,0.74,-0.46
0.15,1.21,-0.78,-0.13,1.21,-0.82
0.13,1.33,-0.82,-0.16,1.30,-0.82
0.20,0.73,-0.53,-0.17,0.73,-0.51
0.17,0.75,-0.49,-0.15,0.78,-0.58
0.10,0.81,-0.54,-0.25,1.10,-0.85
0.11,0.84,-0.54,-0.54,0.85,-0.51
0.10,1.04,-0.75,-0.20,0.74,-0.49
0.64,1.04,-0.71,-0.23,0.78,-0.51
0.42,0.83,-0.51,-0.18,0.82,-0.58
0.18,1.07,-0.79,-0.22,1.11,-0.82
0.17,1.29,-0.88,-0.29,1.34,-0.85
0.48,1.74,-0.84,-0.52,1.73,-0.79
0.32,1.42,-0.77,-0.35,1.40,-0.75
0.22,1.26,-0.83,-0.18,0.83,-0.55
0.19,0.88,-0.78,-0.18,0.87,-0.53
0.24,0.74,-0.41,-0.17,1.20,-0.78
0.18,0.85,-0.49,-0.20,0.69,-0.52
0.12,0.83,-0.57,-0.18,0.74,-0.54
0.17,0.85,-0.69,-0.11,0.88,-0.71
0.17,1.38,-0.72,-0.17,1.36,-0.71
0.16,0.90,-0.58,-0.11,0.90,-0.59
0.21,0.78,-0.45,-0.07,0.77,-0.48
0.19,0.84,-0.52,-0.04,0.80,-0.51
0.16,1.19,-0.72,-0.11,1.19,-0.71
0.12,1.13,-0.83,-0.13,1.13,-0.79
0.17,0.72,-0.45,-0.18,0.74,-0.49
0.16,0.81,-0.58,-0.13,0.82,-0.61
0.16,0.79,-0.59,-0.14,0.80,-0.59
0.13,1.33,-0.79,-0.18,1.37,-0.79
0.15,1.28,-0.70,-0.16,1.27,-0.70
0.11,1.33,-0.70,-0.10,1.30,-0.68
0.11,0.80,-0.62,-0.15,0.81,-0.61
0.08,0.96,-0.73,-0.09,0.96,-0.74
0.26,1.26,-0.87,-0.25,1.27,-0.85
0.77,1.37,-0.63,-0.75,1.28,-0.59
0.44,0.96,-0.65,-0.44,0.85,-0.58
0.23,1.10,-0.81,-0.21,1.11,-0.81
0.22,1.15,-0.81,-0.23,1.20,-0.82
0.50,1.66,-0.87,-0.51,1.68,-0.81
0.48,1.75,-0.60,-0.54,1.73,-0.51
0.23,1.07,-0.71,-0.25,1.02,-0.69
0.17,0.91,-0.70,-0.10,0.89,-0.69
0.13,1.35,-0.82,-0.16,1.34,-0.80
0.13,0.86,-0.76,-0.14,0.87,-0.73
0.13,0.75,-0.49,-0.12,0.74,-0.52
0.22,0.94,-0.77,-0.15,0.81,-0.60
0.37,1.13,-0.92,-0.19,0.77,-0.51
0.30,0.70,-0.42,-0.21,0.76,-0.46
0.22,0.73,-0.41,-0.27,0.93,-0.69
0.17,0.78,-0.49,-0.39,1.16,-0.83
0.18,0.78,-0.47,-0.31,0.67,-0.43
0.14,0.82,-0.58,-0.17,0.76,-0.60
0.13,1.19,-0.81,-0.15,1.23,-0.82
0.11,1.27,-0.82,-0.15,1.24,-0.80
0.13,0.75,-0.56,-0.13,0.73,-0.55
0.14,0.75,-0.58,-0.10,0.77,-0.64
0.15,1.45,-0.86,-0.19,1.47,-0.84
0.17,1.43,-0.67,-0.16,1.40,-0.68
0.06,1.07,-0.73,-0.15,0.78,-0.57
0.18,1.29,-0.94,-0.21,0.73,-0.47
0.67,1.41,-0.85,-0.17,0.75,-0.50
0.43,1.04,-0.71,-0.12,0.80,-0.59
0.13,0.80,-0.50,-0.15,1.08,-0.82
0.12,0.77,-0.47,-0.14,1.26,-0.88
0.17,0.76,-0.45,-0.29,1.30,-0.94
0.17,0.77,-0.46,-0.74,1.14,-0.68
0.09,0.84,-0.54,-0.38,0.73,-0.52
0.12,1.09,-0.79,-0.17,0.75,-0.53
0.30,1.25,-0.94,-0.27,0.73,-0.45
0.48,0.80,-0.53,-0.25,0.72,-0.42
0.20,0.76,-0.48,-0.15,0.82,-0.62
0.07,0.81,-0.52,-0.19,1.23,-0.85
0.13,0.79,-0.49,-0.59,0.94,-0.74
0.08,0.87,-0.60,-0.36,0.69,-0.43
0.12,1.17,-0.86,-0.21,0.76,-0.55
0.14,0.73,-0.48,-0.23,0.91,-0.67
0.10,0.79,-0.51,-0.15,1.22,-0.83
0.08,0.82,-0.50,-0.18,0.68,-0.52
0.07,0.82,-0.54,-0.17,0.69,-0.48
0.11,1.21,-0.76,-0.14,1.18,-0.78
0.11,0.98,-0.83,-0.18,0.91,-0.79
0.22,0.69,-0.38,-0.19,0.69,-0.41
0.14,0.77,-0.52,-0.11,0.77,-0.55
0.10,0.82,-0.56,-0.10,0.82,-0.60
0.15,1.11,-0.79,-0.22,1.11,-0.81
0.14,1.10,-0.79,-0.23,1.13,-0.80
0.35,1.50,-0.91,-0.44,1.56,-0.86
0.51,1.79,-0.62,-0.53,1.76,-0.61
0.29,1.23,-0.75,-0.34,1.23,-0.74
0.16,0.85,-0.55,-0.14,0.85,-0.56
0.14,0.82,-0.52,-0.14,0.81,-0.53
0.25,0.74,-0.41,-0.21,0.74,-0.44
0.24,0.72,-0.37,-0.20,0.73,-0.42
0.19,0.77,-0.47,-0.18,0.75,-0.48
0.05,1.00,-0.63,-0.10,0.85,-0.60
0.26,1.24,-0.84,-0.27,1.22,-0.86
0.73,1.23,-0.58,-0.72,1.16,-0.62
0.25,0.84,-0.54,-0.31,0.86,-0.64
0.09,0.83,-0.50,-0.41,1.30,-0.90
0.19,0.88,-0.57,-0.31,1.33,-0.75
0.33,1.09,-0.78,-0.22,0.73,-0.48
0.35,1.56,-0.71,-0.22,0.82,-0.60
0.21,0.91,-0.66,-0.09,0.89,-0.67
0.12,1.19,-0.81,-0.14,1.21,-0.80
0.16,0.95,-0.79,-0.19,0.93,-0.77
0.39,1.28,-0.88,-0.44,1.29,-0.85
0.70,1.17,-0.62,-0.72,1.08,-0.55
0.24,0.84,-0.56,-0.22,0.79,-0.55
0.12,0.89,-0.58,-0.09,0.88,-0.62
0.14,1.22,-0.79,-0.16,1.21,-0.79
0.12,1.21,-0.84,-0.14,1.18,-0.83
0.16,1.04,-0.80,-0.18,1.08,-0.82
0.65,1.35,-0.71,-0.69,1.28,-0.68
0.31,1.36,-0.76,-0.29,1.28,-0.79
0.13,0.90,-0.75,-0.17,0.86,-0.70
0.11,0.77,-0.54,-0.14,0.77,-0.57
0.12,0.84,-0.56,-0.07,1.03,-0.79
0.12,0.86,-0.57,-0.58,0.90,-0.58
0.40,0.98,-0.78,-0.33,0.75,-0.43
0.30,0.88,-0.61,-0.19,1.01,-0.77
0.24,1.21,-0.87,-0.38,1.33,-0.88
0.49,1.11,-0.70,-0.61,1.05,-0.66
0.25,0.91,-0.68,-0.28,0.89,-0.69
0.30,1.38,-0.82,-0.46,1.34,-0.77
0.40,0.86,-0.63,-0.53,0.87,-0.57
0.34,0.81,-0.57,-0.43,0.81,-0.57
0.36,0.91,-0.69,-0.41,0.90,-0.68
0.45,0.92,-0.69,-0.49,0.92,-0.66
0.39,1.43,-0.75,-0.45,1.39,-0.71
0.20,1.25,-0.82,-0.27,1.23,-0.78
0.09,1.08,-0.87,-0.18,1.06,-0.84
0.17,0.76,-0.57,-0.18,0.74,-0.51
0.18,0.83,-0.76,-0.23,0.77,-0.48
0.18,1.40,-0.80,-0.23,0.81,-0.57
0.21,0.86,-0.55,-0.13,0.87,-0.76
0.27,0.82,-0.52,-0.20,1.41,-0.93
0.12,1.01,-0.78,-0.21,1.21,-0.85
0.40,1.37,-0.92,-0.46,1.37,-0.87
0.71,1.26,-0.65,-0.73,1.11,-0.57
0.35,1.12,-0.80,-0.27,0.80,-0.58
0.44,1.08,-0.92,-0.18,0.89,-0.60
0.28,0.74,-0.45,-0.44,1.20,-0.79
0.18,0.85,-0.55,-0.31,0.71,-0.52
0.15,1.03,-0.82,-0.17,1.05,-0.85
0.13,1.44,-0.85,-0.19,1.41,-0.84
0.16,0.82,-0.70,-0.18,0.79,-0.67
0.16,0.73,-0.52,-0.13,0.74,-0.57
0.13,0.77,-0.60,-0.09,0.77,-0.62
0.14,0.80,-0.67,-0.13,0.81,-0.68
0.15,1.47,-0.80,-0.19,1.49,-0.79
0.15,1.41,-0.78,-0.17,1.40,-0.75
0.11,1.07,-0.88,-0.16,1.06,-0.84
0.22,0.69,-0.43,-0.16,0.70,-0.45
0.18,0.74,-0.58,-0.11,0.76,-0.61
0.15,1.44,-0.86,-0.17,1.45,-0.86
0.11,1.35,-0.87,-0.13,1.34,-0.88
0.66,1.41,-0.77,-0.67,1.35,-0.72
0.49,1.04,-0.71,-0.51,0.96,-0.67
0.15,0.93,-0.64,-0.23,1.22,-0.87
0.21,0.93,-0.62,-0.67,1.69,-0.69
0.16,0.96,-0.68,-0.60,1.01,-0.60
0.47,1.76,-0.85,-0.24,0.81,-0.57
0.47,1.68,-0.62,-0.25,0.85,-0.62
0.21,0.89,-0.64,-0.21,0.83,-0.62
0.18,1.07,-0.81,-0.16,1.03,-0.80
0.16,1.15,-0.84,-0.16,1.13,-0.83
0.58,1.29,-0.80,-0.62,1.24,-0.73
0.47,0.95,-0.61,-0.53,0.88,-0.56
0.17,0.99,-0.77,-0.20,0.96,-0.76
0.13,1.15,-0.85,-0.16,1.12,-0.84
0.16,0.77,-0.57,-0.16,0.75,-0.55
0.13,0.81,-0.63,-0.12,0.81,-0.64
0.14,0.98,-0.78,-0.14,0.97,-0.79
0.14,1.43,-0.75,-0.16,1.45,-0.74
0.09,1.21,-0.83,-0.13,1.21,-0.81
0.20,0.88,-0.71,-0.17,0.88,-0.71
0.21,1.24,-0.86,-0.25,1.28,-0.86
0.52,1.78,-0.73,-0.57,1.73,-0.67
0.32,1.34,-0.83,-0.40,1.26,-0.75
0.19,1.35,-0.92,-0.20,0.80,-0.52
0.19,0.81,-0.72,-0.26,0.85,-0.53
0.24,0.72,-0.38,-0.17,0.85,-0.60
0.25,0.73,-0.36,-0.13,0.83,-0.65
0.26,0.76,-0.39,-0.19,1.27,-0.93
0.28,0.77,-0.38,-0.20,0.81,-0.72
0.26,0.75,-0.40,-0.25,0.69,-0.43
0.19,0.93,-0.69,-0.22,0.92,-0.71
0.15,1.14,-0.81,-0.15,1.14,-0.81
0.12,1.14,-0.82,-0.12,1.14,-0.81
0.53,1.34,-0.79,-0.59,1.34,-0.74
0.53,1.06,-0.65,-0.59,0.93,-0.56
0.19,0.88,-0.67,-0.15,0.86,-0.68
0.15,1.43,-0.85,-0.18,1.45,-0.85
0.13,1.06,-0.83,-0.17,1.04,-0.80
0.17,0.73,-0.49,-0.18,0.74,-0.50
0.14,0.81,-0.63,-0.12,0.82,-0.64
0.14,0.79,-0.60,-0.12,0.81,-0.62
0.15,0.93,-0.75,-0.12,0.95,-0.75
0.16,1.51,-0.80,-0.17,1.52,-0.80
0.11,1.14,-0.83,-0.14,1.14,-0.83
0.14,1.25,-0.87,-0.20,1.26,-0.87
0.15,1.30,-0.86,-0.25,1.34,-0.85
0.34,1.58,-0.89,-0.41,1.58,-0.83
0.53,1.74,-0.71,-0.63,1.66,-0.66
0.31,1.29,-0.82,-0.38,1.27,-0.79
0.15,1.26,-0.84,-0.19,1.24,-0.82
0.19,0.79,-0.61,-0.20,0.79,-0.61
0.47,0.82,-0.51,-0.48,0.83,-0.53
0.54,1.46,-0.78,-0.53,1.44,-0.76
0.30,1.44,-0.82,-0.32,1.39,-0.80
0.19,0.73,-0.48,-0.17,0.73,-0.49
0.15,0.80,-0.60,-0.12,0.81,-0.62
0.15,1.33,-0.75,-0.13,1.33,-0.74
0.13,1.37,-0.74,-0.16,1.34,-0.74
0.13,0.96,-0.79,-0.17,0.96,-0.77
0.18,0.74,-0.52,-0.15,0.75,-0.53
0.16,0.76,-0.53,-0.14,0.75,-0.54
0.18,0.74,-0.46,-0.15,0.73,-0.49
0.18,0.74,-0.43,-0.14,0.74,-0.48
0.20,0.73,-0.41,-0.20,0.71,-0.40
0.19,0.74,-0.44,-0.22,0.72,-0.42
0.11,0.85,-0.55,-0.21,0.74,-0.45
-0.06,1.15,-0.59,-0.26,0.74,-0.43
-0.11,1.21,-0.58,-0.30,0.71,-0.37
-0.15,1.16,-0.55,-0.29,0.71,-0.39
-0.13,0.99,-0.49,-0.28,0.73,-0.40
-0.13,0.96,-0.52,-0.33,0.76,-0.32
-0.31,0.95,-0.49,-0.46,0.79,-0.13
