x,y,z,x2,y2,z2
0.13,1.20,-0.42,-0.21,1.20,-0.33
0.25,1.41,-0.49,-0.32,1.34,-0.39
0.70,1.96,-0.21,-0.70,2.00,-0.24
0.31,1.38,-0.37,-0.38,1.46,-0.36
0.16,1.24,-0.34,-0.21,1.28,-0.48
0.24,1.21,-0.35,-0.10,0.81,-0.37
0.18,1.27,-0.41,-0.12,1.18,-0.51
0.14,1.23,-0.39,-0.83,1.32,-0.36
0.10,1.24,-0.40,-0.19,1.02,-0.40
0.13,1.14,-0.40,-0.07,1.04,-0.43
0.12,1.33,-0.49,-0.17,1.30,-0.54
0.15,0.69,-0.46,-0.19,0.67,-0.50
0.09,1.09,-0.39,-0.19,1.09,-0.43
0.08,1.06,-0.41,-0.26,1.04,-0.52
0.08,1.03,-0.38,-0.84,0.99,-0.37
-0.00,1.05,-0.42,-0.22,0.90,-0.37
0.61,1.10,-0.51,-0.19,0.92,-0.45
0.42,0.87,-0.35,-0.04,0.98,-0.44
0.12,1.10,-0.47,-0.08,1.06,-0.43
0.11,1.23,-0.51,-0.20,1.19,-0.44
0.60,1.80,-0.54,-0.49,1.75,-0.61
0.52,1.67,-0.28,-0.49,1.71,-0.40
0.16,1.21,-0.46,-0.20,1.15,-0.39
0.16,0.84,-0.55,-0.19,1.14,-0.33
0.10,0.91,-0.40,-0.20,1.22,-0.40
0.16,1.06,-0.42,-0.23,0.76,-0.45
0.14,1.04,-0.48,-0.21,1.12,-0.53
0.11,0.70,-0.46,-0.16,0.66,-0.47
0.18,1.45,-0.61,-0.21,1.49,-0.68
0.17,1.27,-0.50,-0.18,1.34,-0.49
0.15,0.95,-0.41,-0.16,0.99,-0.43
0.11,1.07,-0.45,-0.12,1.05,-0.46
0.08,1.11,-0.47,-0.13,1.07,-0.48
0.13,1.26,-0.60,-0.18,1.27,-0.62
0.19,0.72,-0.33,-0.16,0.69,-0.37
0.19,0.87,-0.41,-0.04,0.83,-0.37
0.13,0.82,-0.44,0.02,0.74,-0.37
0.14,0.90,-0.60,-0.16,0.84,-0.61
0.19,1.55,-0.32,-0.26,1.59,-0.28
0.16,1.46,-0.40,-0.24,1.49,-0.39
0.19,0.71,-0.38,-0.23,0.71,-0.41
0.25,0.78,-0.28,-0.34,0.81,-0.38
0.10,1.22,-0.57,-0.20,1.19,-0.52
0.81,1.50,-0.26,-0.84,1.60,-0.38
0.50,1.07,-0.35,-0.53,1.06,-0.44
0.10,0.97,-0.47,-0.09,0.95,-0.43
0.05,1.13,-0.52,-0.16,1.07,-0.42
0.24,1.45,-0.65,-0.31,1.40,-0.60
0.70,1.87,-0.35,-0.75,1.97,-0.38
0.30,1.17,-0.53,-0.34,1.21,-0.53
0.07,1.00,-0.49,-0.10,1.03,-0.47
0.08,1.16,-0.51,-0.13,1.16,-0.50
0.14,0.75,-0.53,-0.17,0.75,-0.57
0.18,0.93,-0.43,-0.24,0.98,-0.46
0.18,1.09,-0.52,-0.21,1.13,-0.46
0.22,1.27,-0.53,-0.17,1.17,-0.44
0.37,0.74,-0.45,-0.20,1.08,-0.42
0.09,0.96,-0.52,-0.22,1.14,-0.49
0.07,1.01,-0.52,-0.46,1.17,-0.55
0.11,1.08,-0.52,-0.35,0.87,-0.50
0.06,1.11,-0.53,-0.20,1.11,-0.54
0.05,1.14,-0.56,-0.20,1.17,-0.58
0.10,1.43,-0.60,-0.25,1.41,-0.63
0.10,0.81,-0.47,-0.20,0.80,-0.47
0.08,1.00,-0.59,-0.18,1.02,-0.59
0.12,1.30,-0.62,-0.27,1.22,-0.74
0.13,1.42,-0.44,-0.31,1.41,-0.46
0.02,1.15,-0.51,-0.27,1.16,-0.46
0.15,1.27,-0.60,-0.24,1.16,-0.49
0.88,1.42,-0.49,-0.09,1.18,-0.51
0.18,1.01,-0.52,-0.07,1.15,-0.48
0.08,1.01,-0.51,-0.10,1.12,-0.49
0.07,1.00,-0.53,-0.17,1.21,-0.57
0.01,1.01,-0.54,-0.49,1.27,-0.67
0.08,1.06,-0.53,-0.70,1.35,-0.72
0.09,1.11,-0.54,-0.15,1.05,-0.52
0.12,1.09,-0.56,-0.12,1.10,-0.55
0.29,1.20,-0.69,-0.12,1.05,-0.54
0.72,0.74,-0.36,-0.10,0.98,-0.53
0.21,0.86,-0.48,-0.04,1.08,-0.54
0.11,0.87,-0.51,-0.12,1.17,-0.60
0.08,0.84,-0.53,-0.81,0.81,-0.66
0.03,0.96,-0.53,-0.41,0.86,-0.51
0.08,1.18,-0.68,-0.24,0.92,-0.52
0.12,0.78,-0.50,-0.24,1.00,-0.55
0.10,0.93,-0.54,-0.19,1.20,-0.64
0.17,0.93,-0.51,-0.16,0.70,-0.67
0.11,1.03,-0.55,-0.10,1.17,-0.57
0.09,1.12,-0.62,-0.16,1.21,-0.60
0.11,1.18,-0.69,-0.21,1.14,-0.71
0.11,0.93,-0.58,-0.17,0.97,-0.62
0.10,1.07,-0.63,-0.17,1.13,-0.64
0.08,1.11,-0.63,-0.14,1.14,-0.63
0.11,1.19,-0.68,-0.17,1.16,-0.62
0.06,1.24,-0.67,-0.17,1.19,-0.58
0.27,1.46,-0.74,-0.31,1.37,-0.67
0.67,1.89,-0.47,-0.65,2.00,-0.58
0.24,1.22,-0.58,-0.32,1.38,-0.58
0.03,1.06,-0.55,-0.15,1.11,-0.53
0.04,1.10,-0.55,-0.09,1.15,-0.52
0.04,1.11,-0.56,-0.09,1.16,-0.54
0.05,1.10,-0.58,-0.13,1.14,-0.56
0.05,1.11,-0.61,-0.15,1.14,-0.59
0.01,1.19,-0.67,-0.17,1.15,-0.63
0.03,1.31,-0.72,-0.19,1.20,-0.65
0.74,1.36,-0.17,-0.96,1.40,-0.46
0.20,1.29,-0.64,-0.44,1.28,-0.64
0.02,1.14,-0.63,-0.67,0.84,-0.69
0.07,1.19,-0.62,-0.67,1.33,-0.81
0.17,0.94,-0.68,-0.38,0.84,-0.56
0.55,1.68,-0.81,-0.27,0.93,-0.65
0.18,0.86,-0.67,-0.18,0.90,-0.63
0.04,1.16,-0.76,-0.20,1.13,-0.72
0.09,1.08,-0.89,-0.21,1.04,-0.90
0.10,1.25,-0.75,-0.27,1.20,-0.71
0.62,1.36,-0.34,-0.89,1.32,-0.42
-0.01,1.11,-0.65,-0.27,1.05,-0.63
0.01,1.10,-0.58,-0.15,1.10,-0.59
0.05,1.11,-0.64,-0.13,1.11,-0.63
0.07,1.34,-0.73,-0.18,1.27,-0.77
0.05,0.84,-0.70,-0.22,0.79,-0.69
0.69,1.48,-0.24,-0.88,1.63,-0.36
0.14,1.49,-0.69,-0.34,1.42,-0.75
0.16,0.75,-0.88,-0.12,0.71,-0.87
0.14,1.22,-0.65,-0.28,1.27,-0.69
0.10,1.14,-0.62,-0.34,1.10,-0.73
0.16,1.09,-0.63,-0.96,1.10,-0.60
0.69,1.11,-0.71,-0.61,0.79,-0.37
0.23,0.88,-0.56,-0.23,0.90,-0.61
0.18,1.35,-0.80,-0.32,1.33,-0.76
0.65,1.33,-0.47,-0.82,1.38,-0.49
0.03,1.06,-0.69,-0.19,1.05,-0.65
0.14,1.37,-0.66,-0.38,1.36,-0.69
0.50,0.73,-0.64,-0.62,0.66,-0.69
0.33,1.34,-0.71,-0.63,1.32,-0.68
0.06,0.92,-0.69,-0.39,0.97,-0.67
0.27,0.59,-0.73,-0.54,0.55,-0.69
0.32,1.52,-0.62,-0.48,1.58,-0.57
0.19,1.01,-0.70,-0.44,1.00,-0.65
0.06,1.20,-0.87,-0.21,1.20,-0.92
0.15,0.75,-0.60,-0.26,0.80,-0.62
0.14,0.73,-0.62,-0.39,1.12,-0.69
0.17,1.53,-0.71,-0.36,1.09,-0.70
0.13,1.07,-0.71,-0.29,0.83,-0.73
0.20,1.09,-0.71,-0.27,1.07,-1.11
0.03,1.17,-0.83,-0.29,1.11,-0.90
0.53,1.41,-0.95,-0.51,1.34,-1.03
0.63,1.30,-0.62,-0.84,1.38,-0.75
0.06,1.09,-0.79,-0.26,0.99,-0.74
0.44,0.76,-0.94,-0.20,0.90,-0.78
0.23,0.79,-0.69,-0.35,1.21,-0.85
0.26,0.98,-0.77,-0.53,0.69,-0.40
0.12,1.10,-0.85,-0.53,0.84,-0.73
-0.01,1.33,-0.90,-0.33,1.30,-0.92
0.10,0.68,-0.91,-0.18,0.68,-0.91
0.14,0.82,-0.74,-0.25,0.85,-0.77
0.03,0.82,-0.77,-0.27,0.82,-0.75
0.04,0.65,-0.81,-0.26,0.64,-0.78
0.14,1.62,-0.66,-0.35,1.65,-0.71
0.06,1.39,-0.82,-0.35,1.40,-0.83
0.08,1.10,-1.00,-0.22,1.04,-1.03
0.15,0.68,-0.67,-0.28,0.73,-0.79
0.09,0.68,-0.76,-0.27,0.70,-0.79
0.11,1.52,-0.92,-0.30,1.50,-1.00
-0.06,1.31,-0.93,-0.29,1.29,-0.93
0.76,1.50,-0.72,-0.93,1.57,-0.85
0.36,1.26,-0.88,-0.68,1.29,-0.85
-0.01,1.00,-0.80,-0.35,1.03,-0.82
0.08,1.04,-0.74,-0.79,1.96,-0.67
-0.04,1.02,-0.73,-0.48,1.08,-0.77
0.54,1.70,-0.84,-0.29,0.97,-0.71
0.45,1.44,-0.79,-0.20,1.02,-0.79
0.03,0.97,-0.73,-0.12,1.02,-0.75
-0.03,1.03,-0.74,-0.18,1.02,-0.69
-0.02,1.21,-0.83,-0.21,1.14,-0.78
0.77,1.51,-0.68,-0.86,1.52,-0.92
0.32,1.14,-0.78,-0.60,1.17,-0.78
-0.02,1.24,-0.86,-0.25,1.26,-0.89
0.05,1.24,-0.96,-0.19,1.21,-1.01
0.09,0.81,-0.77,-0.15,0.88,-0.83
0.03,0.86,-0.79,-0.19,0.89,-0.79
0.07,0.74,-0.99,-0.25,0.67,-0.97
0.13,1.60,-0.61,-0.37,1.62,-0.53
0.08,1.47,-0.81,-0.28,1.47,-0.83
0.08,0.64,-0.82,-0.18,0.65,-0.75
0.14,1.23,-1.03,-0.34,1.20,-0.97
0.68,1.94,-0.76,-0.66,2.08,-0.72
0.49,1.24,-0.99,-0.74,1.22,-0.88
0.11,1.30,-0.93,-0.23,0.96,-0.79
0.10,0.66,-0.86,-0.26,0.96,-0.75
0.10,0.78,-0.74,-0.30,1.11,-0.81
0.08,0.89,-0.78,-0.26,1.16,-0.84
0.14,0.91,-0.80,-0.30,1.31,-0.94
0.23,0.87,-0.80,-0.20,0.56,-0.99
0.07,0.97,-0.87,0.09,0.93,-0.85
0.00,1.05,-0.90,0.15,1.05,-0.84
0.03,1.15,-0.97,0.04,1.14,-0.90
0.03,1.15,-1.00,-0.43,1.20,-0.98
0.68,1.49,-0.84,-0.91,1.53,-1.00
0.32,1.28,-1.01,-0.62,1.24,-1.07
-0.04,1.13,-0.93,-0.28,1.06,-0.90
-0.02,1.20,-0.96,-0.24,1.20,-0.98
0.10,0.90,-1.10,-0.21,0.84,-1.15
0.09,0.81,-0.84,-0.24,0.91,-0.94
0.03,0.94,-0.94,-0.25,1.01,-0.94
0.03,0.78,-0.91,-0.25,0.77,-0.89
0.10,0.81,-1.17,-0.30,0.77,-1.18
0.08,1.81,-0.82,-0.32,1.86,-0.71
0.00,1.42,-0.91,-0.33,1.48,-0.86
-0.02,1.06,-0.83,-0.29,1.08,-0.81
-0.05,1.14,-0.86,-0.29,1.15,-0.85
0.25,1.51,-1.03,-0.40,1.39,-1.01
0.64,1.87,-0.72,-0.78,1.98,-0.97
0.21,1.13,-1.04,-0.53,1.22,-1.11
0.03,1.24,-1.10,-0.21,1.20,-1.09
0.03,0.59,-0.85,-0.28,0.60,-0.89
0.14,0.71,-0.97,-0.44,0.60,-0.92
0.28,1.54,-1.04,-0.76,1.39,-1.14
0.00,1.11,-1.05,-0.26,1.14,-0.95
0.12,1.39,-0.96,-0.27,1.26,-1.00
0.13,1.48,-0.92,-0.25,1.49,-0.98
0.13,1.40,-0.95,-0.23,1.43,-1.04
0.10,1.38,-0.99,-0.28,1.43,-1.07
0.12,1.12,-1.11,-0.25,1.17,-1.15
0.14,1.17,-1.00,-0.05,1.14,-0.99
0.20,1.54,-0.74,-0.17,1.57,-0.81
0.18,1.57,-0.71,-0.15,1.59,-0.68
0.16,1.56,-0.76,-0.13,1.57,-0.64
0.16,1.63,-0.74,-0.09,1.61,-0.56
0.16,1.63,-0.74,-0.07,1.61,-0.54
0.14,1.63,-0.75,-0.07,1.62,-0.53
0.14,1.63,-0.76,-0.08,1.62,-0.54
0.14,1.63,-0.75,-0.08,1.61,-0.54
0.14,1.63,-0.75,-0.08,1.61,-0.54
0.13,1.63,-0.74,-0.08,1.61,-0.53
0.14,1.63,-0.74,-0.08,1.61,-0.52
0.13,1.63,-0.74,-0.09,1.61,-0.52
