x,y,z,x2,y2,z2,altezza
-0.49,0.93,-0.51,0.14,0.81,-0.40,1.42
-0.39,0.81,-0.38,0.22,0.91,-0.52,1.42
-0.21,0.85,-0.42,0.36,0.87,-0.45,1.42
-0.28,1.08,-0.62,0.21,0.80,-0.40,1.43
-0.54,1.09,-0.54,0.50,1.09,-0.35,1.43
-0.39,0.98,-0.46,0.38,1.00,-0.38,1.42
-0.26,1.01,-0.52,0.18,0.94,-0.46,1.42
-0.35,0.88,-0.58,0.25,0.99,-0.46,1.42
-0.30,0.76,-0.42,0.30,0.82,-0.39,1.42
-0.28,0.82,-0.42,0.17,0.86,-0.46,1.41
-0.26,1.00,-0.53,0.14,0.86,-0.47,1.41
-0.35,0.98,-0.49,0.27,0.99,-0.48,1.42
-0.31,0.95,-0.45,0.20,0.94,-0.49,1.41
-0.20,0.99,-0.52,0.13,1.00,-0.54,1.41
-0.17,0.75,-0.46,0.14,0.77,-0.45,1.41
-0.21,0.77,-0.42,0.15,0.77,-0.44,1.41
-0.24,0.79,-0.40,0.16,0.99,-0.58,1.41
-0.23,0.82,-0.44,0.15,0.93,-0.52,1.41
-0.21,0.82,-0.55,0.17,0.90,-0.47,1.41
-0.19,1.04,-0.53,0.17,0.89,-0.46,1.41
-0.21,1.03,-0.54,0.16,0.98,-0.54,1.41
-0.59,1.11,-0.40,0.47,1.10,-0.46,1.42
-0.39,0.97,-0.43,0.24,1.01,-0.54,1.42
-0.23,0.91,-0.43,0.32,1.06,-0.69,1.42
-0.25,0.95,-0.44,0.31,0.77,-0.53,1.42
-0.49,0.82,-0.45,0.22,0.77,-0.41,1.42
-0.36,0.81,-0.39,0.16,0.82,-0.44,1.42
-0.23,1.03,-0.49,0.11,0.98,-0.50,1.42
-0.20,0.89,-0.56,0.14,0.87,-0.55,1.42
-0.20,0.78,-0.43,0.15,0.78,-0.43,1.42
-0.20,0.83,-0.44,0.12,0.82,-0.46,1.41
-0.20,0.80,-0.47,0.12,0.81,-0.49,1.41
-0.26,0.93,-0.58,0.14,0.98,-0.58,1.42
-0.22,1.04,-0.51,0.13,1.02,-0.53,1.42
-0.16,1.08,-0.56,0.12,1.04,-0.56,1.42
-0.17,0.79,-0.47,0.14,0.80,-0.47,1.42
-0.18,0.76,-0.44,0.14,0.78,-0.45,1.41
-0.19,1.00,-0.53,0.13,1.00,-0.52,1.42
-0.16,1.02,-0.50,0.12,0.96,-0.48,1.42
-0.53,1.12,-0.51,0.27,1.00,-0.47,1.42
-0.42,0.96,-0.44,0.36,0.98,-0.41,1.42
-0.33,0.98,-0.52,0.15,0.89,-0.44,1.42
-0.53,1.44,-0.53,0.12,0.88,-0.41,1.43
-0.47,1.37,-0.43,0.10,0.89,-0.45,1.43
-0.27,1.10,-0.47,0.39,1.21,-0.56,1.44
-0.08,0.94,-0.45,0.64,1.33,-0.39,1.45
0.00,0.91,-0.46,0.49,0.96,-0.42,1.44
0.01,0.91,-0.46,0.34,0.88,-0.45,1.43
-0.04,0.92,-0.45,0.33,0.95,-0.53,1.43
-0.08,0.90,-0.38,0.64,1.18,-0.62,1.44
-0.09,0.88,-0.37,0.49,0.94,-0.49,1.43
-0.10,0.91,-0.39,0.19,0.83,-0.40,1.44
-0.14,1.03,-0.54,0.14,1.04,-0.58,1.43
-0.19,0.76,-0.47,0.16,0.76,-0.49,1.43
-0.21,0.79,-0.43,0.16,0.76,-0.40,1.42
-0.22,0.72,-0.48,0.17,0.74,-0.47,1.41
-0.19,1.02,-0.56,0.14,1.02,-0.56,1.41
-0.18,1.03,-0.54,0.12,1.00,-0.54,1.41
-0.18,0.76,-0.50,0.15,0.76,-0.50,1.41
-0.21,0.79,-0.46,0.18,0.82,-0.47,1.42
-0.15,0.80,-0.46,0.42,1.21,-0.53,1.44
-0.00,0.77,-0.44,0.60,1.34,-0.37,1.44
-0.00,0.85,-0.50,0.37,1.05,-0.53,1.43
-0.06,0.84,-0.46,0.23,0.87,-0.67,1.43
-0.12,0.80,-0.41,0.23,0.75,-0.48,1.43
-0.08,0.86,-0.49,0.23,0.80,-0.45,1.43
-0.08,0.92,-0.54,0.22,0.79,-0.45,1.43
-0.12,0.97,-0.61,0.22,0.79,-0.45,1.43
-0.18,0.75,-0.48,0.24,0.79,-0.44,1.43
-0.19,0.81,-0.47,0.21,0.83,-0.48,1.43
-0.18,0.89,-0.48,0.20,0.86,-0.47,1.44
-0.20,0.98,-0.46,0.17,0.94,-0.45,1.43
-0.48,1.13,-0.52,0.41,1.10,-0.53,1.43
-0.49,1.02,-0.39,0.46,0.99,-0.40,1.43
-0.27,0.95,-0.44,0.21,0.88,-0.43,1.43
-0.17,0.97,-0.48,0.08,0.94,-0.49,1.42
-0.16,1.00,-0.58,0.08,1.03,-0.62,1.42
-0.20,0.79,-0.49,0.12,0.77,-0.49,1.44
-0.14,0.81,-0.45,0.10,0.80,-0.46,1.43
-0.16,0.85,-0.47,0.15,0.85,-0.50,1.43
-0.16,0.79,-0.50,0.20,0.79,-0.51,1.42
-0.13,1.09,-0.56,0.19,1.04,-0.56,1.42
-0.13,1.02,-0.53,0.17,1.00,-0.54,1.42
-0.13,0.97,-0.51,0.22,1.01,-0.54,1.42
-0.19,1.02,-0.52,0.32,1.09,-0.59,1.43
-0.18,1.03,-0.47,0.53,1.34,-0.68,1.45
-0.52,1.38,-0.31,0.51,1.23,-0.59,1.46
-0.46,1.32,-0.22,0.25,1.04,-0.50,1.45
-0.27,1.11,-0.47,0.14,1.07,-0.58,1.44
-0.14,0.78,-0.47,0.14,0.75,-0.46,1.44
-0.24,0.77,-0.40,0.23,0.77,-0.41,1.42
-0.40,0.78,-0.47,0.38,0.80,-0.52,1.42
-0.29,1.02,-0.52,0.23,1.00,-0.56,1.42
-0.17,0.78,-0.52,0.14,0.78,-0.52,1.42
-0.19,0.76,-0.46,0.16,0.78,-0.48,1.41
-0.23,0.79,-0.46,0.14,0.78,-0.48,1.41
-0.23,0.80,-0.46,0.14,0.80,-0.48,1.41
-0.14,0.99,-0.55,0.12,1.00,-0.54,1.41
-0.14,0.79,-0.46,0.14,0.80,-0.46,1.41
-0.14,0.82,-0.45,0.11,0.82,-0.46,1.41
-0.13,0.87,-0.46,0.08,0.84,-0.45,1.41
-0.07,0.96,-0.46,0.04,0.90,-0.46,1.41
-0.05,0.98,-0.45,0.02,0.94,-0.46,1.41
-0.10,0.98,-0.43,0.03,0.92,-0.44,1.41
-0.07,0.95,-0.34,0.10,0.92,-0.38,1.41
0.02,0.96,-0.23,0.22,0.92,-0.28,1.40
0.02,1.02,-0.12,0.15,0.97,-0.21,1.41
-0.02,1.04,0.02,0.04,0.99,-0.06,1.41
-0.06,1.02,0.15,-0.04,0.97,0.12,1.41
-0.11,1.01,0.27,-0.10,0.96,0.26,1.42
-0.12,1.05,0.24,-0.08,0.99,0.24,1.41
