x,y,z,x2,y2,z2
-0.36,1.20,-0.30,0.21,1.25,-0.31
-0.53,1.17,-0.24,0.36,1.12,-0.24
-0.21,0.94,-0.16,0.11,0.89,-0.18
-0.29,1.06,-0.22,0.14,1.02,-0.20
-0.38,1.25,-0.32,0.18,1.27,-0.26
-0.60,1.76,-0.23,0.49,1.75,-0.15
-0.37,1.34,-0.19,0.41,1.33,-0.21
-0.12,0.97,-0.08,0.11,0.89,-0.13
-0.13,1.21,-0.18,0.09,1.22,-0.25
-0.15,1.39,-0.17,0.08,1.43,-0.19
-0.15,0.90,-0.13,0.08,0.82,-0.15
-0.13,0.86,-0.05,0.04,0.82,-0.12
-0.21,1.05,-0.16,0.12,1.14,-0.27
-0.27,1.23,-0.21,0.30,1.05,-0.30
-0.32,1.25,-0.23,0.18,0.74,0.00
-0.24,1.28,-0.21,0.16,0.84,-0.11
-0.37,0.95,-0.21,0.14,0.89,-0.14
-0.34,0.81,0.03,0.12,0.86,-0.13
-0.25,0.87,-0.10,0.10,0.82,-0.11
-0.18,1.33,-0.27,0.11,1.38,-0.26
-0.19,0.97,-0.30,0.12,0.96,-0.33
-0.13,0.78,0.02,0.08,0.73,0.00
-0.12,0.80,-0.09,0.06,0.76,-0.11
-0.29,1.54,-0.11,0.15,1.54,-0.07
-0.24,1.31,-0.20,0.13,1.26,-0.27
-0.18,1.00,-0.09,0.08,1.07,-0.27
-0.18,1.02,-0.09,0.22,1.24,-0.34
-0.18,1.02,-0.11,0.29,0.98,-0.24
-0.16,1.00,-0.12,0.10,0.83,-0.11
-0.19,1.00,-0.15,0.10,0.85,-0.13
-0.27,1.13,-0.29,0.13,0.88,-0.15
-0.48,1.25,-0.35,0.13,0.88,-0.14
-0.53,1.15,-0.20,0.12,0.87,-0.13
-0.26,0.97,-0.12,0.10,0.92,-0.20
-0.24,1.00,-0.12,0.08,1.14,-0.27
-0.27,1.02,-0.13,0.37,1.01,-0.29
-0.25,1.00,-0.12,0.18,0.74,-0.01
-0.20,1.03,-0.17,0.14,0.77,-0.07
-0.19,1.28,-0.29,0.13,0.81,-0.12
-0.52,0.83,-0.03,0.14,0.79,-0.09
-0.26,0.76,0.07,0.14,0.83,-0.13
-0.15,0.89,-0.07,0.13,1.10,-0.32
-0.13,1.21,-0.16,0.09,0.77,-0.07
-0.16,1.22,-0.26,0.10,0.85,-0.14
-0.19,0.88,-0.15,0.10,0.85,-0.13
-0.19,1.17,-0.25,0.11,1.20,-0.25
-0.19,1.39,-0.20,0.11,1.47,-0.14
-0.16,0.94,-0.23,0.11,0.92,-0.25
-0.14,0.83,-0.08,0.10,0.79,-0.10
-0.13,0.86,-0.08,0.08,0.82,-0.11
-0.17,0.93,-0.13,0.09,0.91,-0.16
-0.23,1.04,-0.19,0.12,1.05,-0.21
-0.32,1.19,-0.26,0.17,1.23,-0.24
-0.60,1.58,-0.19,0.46,1.60,-0.08
-0.47,1.48,-0.18,0.39,1.47,-0.14
-0.28,1.10,-0.18,0.17,1.05,-0.20
-0.16,0.95,-0.09,0.06,0.91,-0.14
-0.17,0.97,-0.11,0.08,0.93,-0.14
-0.17,0.97,-0.10,0.08,0.92,-0.12
-0.18,0.99,-0.11,0.06,0.94,-0.13
-0.22,1.04,-0.14,0.08,0.97,-0.15
-0.24,1.16,-0.19,0.11,1.13,-0.21
-0.52,1.31,-0.27,0.37,1.34,-0.28
-0.44,1.11,-0.16,0.30,1.02,-0.17
-0.27,0.85,-0.04,0.15,0.80,-0.07
-0.50,1.28,-0.28,0.20,0.79,-0.05
-0.36,1.43,-0.00,0.18,0.80,-0.07
-0.18,1.03,-0.05,0.32,1.21,-0.36
-0.09,0.99,-0.04,0.29,1.47,-0.12
-0.11,1.06,-0.10,0.20,1.16,-0.22
-0.14,1.23,-0.21,0.09,1.34,-0.25
-0.18,0.98,-0.18,0.06,0.97,-0.24
-0.72,1.26,-0.13,0.58,1.25,-0.10
-0.50,1.03,-0.08,0.37,0.95,-0.10
-0.19,1.03,-0.17,0.10,0.96,-0.21
-0.18,1.35,-0.21,0.06,1.38,-0.22
-0.17,1.42,-0.16,0.07,1.46,-0.16
-0.16,1.23,-0.26,0.10,1.23,-0.29
-0.16,1.10,-0.18,0.11,1.14,-0.23
-0.50,1.43,-0.09,0.34,1.47,-0.03
-0.25,1.37,-0.25,0.11,1.42,-0.23
-0.16,0.89,-0.18,0.05,0.84,-0.20
-0.14,0.90,-0.17,0.05,0.80,-0.13
-0.22,1.07,-0.33,0.10,0.90,-0.20
-0.49,1.06,-0.20,0.13,0.99,-0.22
-0.24,0.96,-0.13,0.49,1.07,-0.12
-0.18,1.04,-0.18,0.14,1.03,-0.21
-0.51,1.25,-0.32,0.52,1.29,-0.24
-0.46,1.01,-0.18,0.33,0.95,-0.14
-0.35,1.19,-0.28,0.25,1.22,-0.24
-0.36,1.46,-0.19,0.25,1.52,-0.11
-0.38,0.85,-0.11,0.29,0.80,-0.10
-0.31,0.75,0.11,0.22,0.74,0.01
-0.32,0.77,-0.02,0.19,0.75,-0.05
-0.43,1.29,-0.35,0.30,1.33,-0.35
-0.33,1.43,-0.14,0.21,1.44,-0.15
-0.28,1.52,-0.14,0.14,1.52,-0.09
-0.19,1.08,-0.33,0.14,1.04,-0.35
-0.16,0.81,-0.07,0.10,0.77,-0.10
-0.17,0.82,-0.08,0.09,0.93,-0.32
-0.17,0.78,-0.01,0.13,1.40,-0.16
-0.17,0.87,-0.25,0.17,0.95,-0.15
-0.23,1.36,-0.38,0.19,0.89,-0.12
-0.16,1.30,-0.27,0.12,1.24,-0.24
-0.60,1.25,-0.30,0.55,1.27,-0.24
-0.43,0.99,-0.13,0.34,1.51,-0.04
-0.24,1.02,-0.15,0.26,1.51,-0.16
-0.24,1.08,-0.20,0.27,0.92,-0.29
-0.45,1.18,-0.33,0.19,0.80,-0.11
-0.26,0.88,-0.08,0.19,0.83,-0.12
-0.24,1.30,-0.25,0.16,1.35,-0.24
-0.16,1.35,-0.21,0.13,1.40,-0.21
-0.13,0.81,-0.05,0.08,0.75,-0.06
-0.15,0.79,-0.04,0.09,0.75,-0.04
-0.13,0.77,0.02,0.08,0.73,0.00
-0.16,0.83,-0.15,0.12,0.82,-0.19
-0.25,1.55,-0.10,0.14,1.59,-0.04
-0.22,1.54,-0.07,0.13,1.56,-0.05
-0.17,0.94,-0.28,0.14,0.89,-0.27
-0.17,0.77,-0.02,0.10,0.73,-0.02
-0.19,1.01,-0.33,0.13,1.02,-0.34
-0.12,1.29,-0.28,0.06,1.33,-0.29
-0.20,1.26,-0.32,0.13,1.30,-0.30
-0.55,1.21,-0.13,0.44,1.20,-0.15
-0.31,1.06,-0.28,0.21,0.98,-0.24
-0.40,1.34,-0.42,0.18,0.95,-0.21
-0.46,1.53,-0.19,0.17,1.00,-0.23
-0.26,1.14,-0.15,0.23,1.30,-0.33
-0.23,1.09,-0.13,0.55,1.52,-0.19
-0.20,1.08,-0.14,0.34,0.97,-0.18
-0.18,0.96,-0.10,0.12,0.81,-0.08
-0.23,1.17,-0.23,0.15,1.15,-0.26
-0.38,1.28,-0.35,0.31,1.31,-0.34
-0.55,1.10,-0.23,0.47,1.04,-0.20
-0.25,0.97,-0.18,0.16,0.86,-0.17
-0.16,1.38,-0.24,0.08,1.42,-0.23
-0.18,0.89,-0.25,0.10,0.84,-0.25
-0.17,0.76,0.01,0.11,0.72,-0.02
-0.15,0.80,-0.11,0.09,0.74,-0.09
-0.22,1.34,-0.36,0.12,1.38,-0.32
-0.20,1.53,-0.11,0.12,1.54,-0.09
-0.19,1.30,-0.31,0.14,1.30,-0.34
-0.19,1.00,-0.22,0.17,1.00,-0.28
-0.36,1.36,-0.34,0.35,1.39,-0.31
-0.60,1.46,-0.26,0.52,1.41,-0.19
-0.26,0.97,-0.12,0.27,1.36,-0.25
-0.15,0.95,-0.06,0.20,1.48,-0.15
-0.17,0.98,-0.08,0.12,0.73,-0.05
-0.19,1.18,-0.17,0.17,0.76,-0.05
-0.19,1.34,-0.16,0.17,0.77,-0.06
-0.16,1.30,-0.20,0.19,0.78,-0.06
-0.23,0.75,0.02,0.21,0.78,-0.03
-0.24,0.80,-0.04,0.14,0.77,-0.06
-0.22,0.86,-0.10,0.11,0.81,-0.10
-0.27,1.08,-0.25,0.17,1.08,-0.26
-0.32,1.23,-0.29,0.20,1.27,-0.29
-0.79,1.29,-0.23,0.64,1.26,-0.14
-0.51,0.99,-0.18,0.41,0.93,-0.13
-0.15,1.05,-0.23,0.12,1.00,-0.25
-0.16,1.39,-0.23,0.11,1.43,-0.20
-0.16,0.87,-0.20,0.12,0.80,-0.17
-0.14,0.78,-0.03,0.08,0.75,-0.05
-0.16,0.79,-0.07,0.08,0.75,-0.06
-0.16,0.77,-0.04,0.08,0.72,-0.02
-0.23,1.20,-0.39,0.12,1.25,-0.35
-0.29,1.40,-0.19,0.17,1.37,-0.21
-0.18,1.07,-0.21,0.20,1.02,-0.25
-0.12,0.98,-0.18,0.22,0.88,-0.19
-0.17,1.24,-0.32,0.31,1.26,-0.34
-0.55,1.66,-0.40,0.59,1.66,-0.25
-0.57,1.35,-0.32,0.47,1.31,-0.25
-0.28,1.34,-0.37,0.17,1.36,-0.33
-0.18,1.05,-0.43,0.11,0.98,-0.44
-0.22,0.75,-0.08,0.21,0.72,-0.10
-0.36,0.88,-0.34,0.34,0.86,-0.36
-0.33,1.63,-0.23,0.28,1.64,-0.21
-0.17,1.12,-0.46,0.13,1.06,-0.48
-0.12,0.76,-0.10,0.11,0.73,-0.15
-0.13,0.76,-0.13,0.10,0.73,-0.15
-0.20,1.43,-0.34,0.13,1.46,-0.33
-0.18,1.50,-0.30,0.13,1.54,-0.27
-0.23,0.82,-0.30,0.18,0.77,-0.26
-0.35,0.75,0.10,0.30,0.74,-0.06
-0.36,0.77,-0.05,0.30,0.78,-0.17
-0.34,0.79,-0.12,0.30,0.78,-0.17
-0.36,0.79,-0.10,0.29,0.77,-0.16
-0.32,0.75,-0.00,0.24,0.75,-0.14
-0.30,0.75,0.03,0.19,0.75,-0.17
-0.23,0.74,-0.02,0.10,0.73,-0.11
-0.19,0.74,-0.02,0.12,0.73,-0.12
