x,y,z,x2,y2,z2,altezza
0.08,1.37,-0.04,-0.27,1.32,-0.04,1.69
0.06,1.36,-0.07,-0.19,1.30,-0.08,1.70
0.10,0.94,-0.12,-0.20,0.92,-0.10,1.70
0.16,0.89,-0.02,-0.18,0.88,0.01,1.70
0.13,1.02,-0.05,-0.21,0.99,-0.01,1.70
0.09,1.17,-0.05,-0.18,1.18,-0.03,1.70
0.07,1.21,-0.03,-0.19,1.19,-0.01,1.70
0.07,1.17,-0.01,-0.20,1.17,0.01,1.67
0.07,1.17,-0.00,-0.21,1.17,0.01,1.68
0.07,1.17,-0.00,-0.21,1.17,0.01,1.68
0.08,1.17,-0.00,-0.19,1.23,-0.04,1.69
0.09,1.19,-0.01,-0.61,1.37,-0.09,1.69
0.08,1.19,-0.01,-0.59,1.26,0.01,1.69
0.03,1.20,-0.03,-0.38,1.20,0.01,1.70
0.12,1.15,-0.07,-0.24,1.15,0.01,1.70
0.39,1.51,-0.16,-0.20,1.12,-0.01,1.71
0.56,1.66,-0.06,-0.18,1.10,-0.01,1.71
0.47,1.41,-0.10,-0.16,1.12,-0.02,1.71
0.19,1.20,-0.06,-0.16,1.14,-0.01,1.71
0.13,1.35,-0.04,-0.17,1.30,-0.02,1.70
0.12,1.24,-0.12,-0.15,1.22,-0.09,1.70
0.18,0.87,-0.01,-0.19,0.86,0.02,1.70
0.09,1.13,-0.10,-0.16,1.11,-0.05,1.70
0.38,1.30,-0.14,-0.42,1.26,-0.11,1.70
0.43,1.36,-0.03,-0.47,1.31,-0.06,1.70
0.10,0.94,-0.10,-0.14,0.96,-0.09,1.70
0.15,0.93,-0.05,-0.22,0.92,-0.01,1.71
0.13,1.02,-0.05,-0.25,1.00,0.00,1.70
0.11,1.02,-0.02,-0.21,1.13,-0.08,1.70
0.13,1.05,-0.02,-0.41,1.47,-0.18,1.71
0.11,1.08,-0.02,-0.56,1.67,0.01,1.70
0.09,1.09,-0.03,-0.57,1.58,0.02,1.70
0.08,1.10,-0.04,-0.40,1.34,-0.01,1.70
0.14,1.09,-0.07,-0.24,1.07,0.01,1.71
0.39,1.39,-0.21,-0.15,1.06,-0.01,1.71
0.63,1.64,0.03,-0.13,1.05,-0.01,1.71
0.36,1.16,-0.13,-0.11,1.06,-0.03,1.71
0.12,1.05,-0.08,-0.13,1.06,-0.03,1.71
0.06,1.19,-0.13,-0.13,1.10,-0.07,1.71
-0.03,1.21,-0.16,-0.04,1.03,-0.09,1.71
0.49,1.28,-0.13,-0.54,1.05,-0.05,1.70
0.46,1.22,-0.06,-0.42,1.09,-0.06,1.71
0.06,1.10,-0.07,-0.12,1.02,-0.04,1.71
0.13,1.33,-0.10,-0.16,1.23,-0.07,1.70
0.18,1.10,-0.17,-0.19,1.07,-0.16,1.71
0.22,0.86,-0.01,-0.20,0.84,0.01,1.70
0.19,0.97,-0.07,-0.20,0.92,-0.01,1.70
0.12,1.33,-0.09,-0.19,0.96,0.02,1.70
0.10,1.27,-0.13,-0.21,0.95,0.04,1.70
0.16,0.84,-0.04,-0.22,0.96,0.04,1.70
0.19,0.93,-0.05,-0.21,0.97,0.03,1.70
0.07,1.14,-0.08,-0.16,1.08,0.01,1.70
0.11,1.32,-0.16,-0.16,1.11,-0.00,1.71
0.51,1.29,-0.15,-0.20,1.11,0.00,1.71
0.42,1.17,-0.04,-0.20,1.15,-0.01,1.71
0.09,1.13,-0.07,-0.16,1.13,-0.01,1.71
0.13,1.15,-0.08,-0.18,1.14,-0.02,1.72
0.50,1.64,-0.02,-0.45,1.57,-0.10,1.72
0.46,1.58,0.01,-0.47,1.58,0.00,1.71
0.26,1.50,-0.01,-0.27,1.46,-0.09,1.70
0.25,1.41,0.00,-0.23,0.79,0.02,1.70
0.19,1.35,-0.01,-0.17,1.04,-0.06,1.70
0.16,1.35,-0.00,-0.53,1.31,-0.17,1.70
0.19,1.32,0.01,-0.76,1.28,0.12,1.70
0.12,1.33,-0.02,-0.44,1.38,-0.02,1.70
0.11,1.43,0.00,-0.27,1.48,-0.05,1.69
0.12,1.07,-0.14,-0.17,1.04,-0.13,1.69
0.16,0.83,0.03,-0.26,0.78,0.09,1.69
0.12,0.99,-0.06,-0.16,0.95,-0.03,1.70
0.17,1.02,-0.02,-0.57,1.08,-0.12,1.69
0.13,1.11,0.00,-0.62,1.13,0.04,1.69
0.06,1.08,-0.09,-0.22,1.07,-0.00,1.69
0.65,1.05,0.18,-0.25,1.04,0.03,1.69
0.31,1.00,-0.02,-0.24,1.10,-0.02,1.70
0.11,1.07,-0.07,-0.22,1.06,-0.04,1.71
0.32,1.35,-0.20,-0.33,1.31,-0.17,1.72
0.57,1.75,0.06,-0.52,1.71,-0.02,1.72
0.39,1.61,0.01,-0.42,1.57,-0.01,1.71
0.17,1.16,-0.20,-0.24,1.33,-0.03,1.71
0.20,0.94,-0.15,-0.22,1.19,0.02,1.70
0.18,0.85,0.02,-0.21,1.15,-0.06,1.70
0.18,0.90,-0.00,-0.28,0.74,0.16,1.69
0.13,0.89,-0.04,-0.21,0.82,0.05,1.68
0.13,0.88,-0.07,-0.16,0.84,-0.01,1.68
0.17,1.45,-0.08,-0.27,1.37,-0.08,1.68
0.19,1.40,-0.11,-0.31,1.34,-0.04,1.69
0.13,1.32,-0.13,-0.27,1.31,-0.07,1.69
0.10,1.23,-0.13,-0.23,1.26,-0.09,1.69
0.10,1.39,-0.08,-0.23,1.35,-0.07,1.68
0.17,0.91,-0.11,-0.19,0.90,-0.09,1.68
0.22,0.77,0.12,-0.29,0.74,0.17,1.69
0.15,0.84,0.01,-0.20,0.82,0.05,1.69
0.15,0.83,-0.03,-0.17,0.82,0.00,1.69
0.16,1.50,-0.11,-0.21,1.47,-0.14,1.69
0.14,1.53,-0.04,-0.22,1.51,-0.06,1.69
0.13,1.30,-0.17,-0.19,1.29,-0.15,1.70
0.16,0.81,0.02,-0.21,0.81,0.04,1.71
0.08,1.03,-0.12,-0.17,1.01,-0.07,1.68
0.09,1.23,-0.16,-0.25,1.21,-0.11,1.68
0.64,1.38,0.15,-0.65,1.40,0.06,1.69
0.34,1.24,-0.06,-0.40,1.29,-0.07,1.70
0.11,1.02,-0.04,-0.27,1.09,-0.06,1.70
0.15,0.99,-0.07,-0.27,1.02,-0.05,1.71
0.44,1.53,-0.08,-0.45,1.49,-0.13,1.71
0.45,1.69,0.14,-0.50,1.70,0.12,1.70
0.27,1.66,0.09,-0.39,1.62,0.04,1.70
0.20,1.60,0.03,-0.32,1.55,-0.02,1.69
0.10,1.42,-0.17,-0.24,1.37,-0.14,1.69
0.16,0.82,-0.02,-0.22,0.81,0.01,1.69
0.12,0.87,-0.04,-0.22,0.84,-0.00,1.69
0.24,1.22,-0.12,-0.22,1.01,-0.06,1.69
0.41,0.88,-0.04,-0.24,1.05,-0.05,1.69
0.27,0.73,0.24,-0.27,1.04,-0.04,1.70
0.23,0.84,0.03,-0.32,1.36,-0.09,1.70
0.24,0.85,0.04,-0.48,0.97,-0.15,1.69
0.21,1.14,-0.10,-0.43,0.95,-0.04,1.69
0.16,1.52,-0.03,-0.34,1.11,-0.05,1.69
0.13,1.53,-0.02,-0.27,1.36,-0.07,1.69
0.17,0.89,-0.14,-0.22,0.86,-0.09,1.69
0.17,0.80,0.05,-0.23,0.81,0.05,1.69
0.13,0.99,-0.15,-0.20,0.98,-0.13,1.69
0.14,1.64,0.06,-0.27,1.60,-0.04,1.69
0.15,1.66,0.11,-0.29,1.63,0.07,1.70
0.08,1.56,-0.06,-0.27,1.56,-0.00,1.70
0.27,1.35,-0.24,-0.24,1.33,-0.02,1.71
0.65,1.10,0.13,-0.26,1.26,-0.00,1.70
0.28,0.82,0.13,-0.17,1.24,-0.03,1.70
0.14,0.86,0.05,-0.09,1.18,-0.02,1.71
0.20,0.83,0.09,-0.14,1.17,-0.05,1.70
0.23,0.86,0.08,-0.63,1.42,-0.18,1.69
0.19,0.95,0.01,-0.74,1.20,0.04,1.69
0.13,1.24,-0.11,-0.40,0.97,-0.00,1.69
0.13,1.45,-0.13,-0.32,1.04,-0.06,1.69
0.38,0.96,-0.15,-0.26,1.10,-0.05,1.70
0.32,0.78,0.16,-0.23,1.09,-0.04,1.70
0.20,0.84,0.05,-0.21,1.15,-0.06,1.70
0.20,0.86,0.04,-0.31,1.32,-0.08,1.69
0.22,0.83,0.09,-0.58,0.79,0.16,1.68
0.07,0.99,-0.04,-0.34,0.74,0.24,1.68
0.15,1.03,-0.17,-0.26,0.98,-0.00,1.68
0.10,0.98,-0.10,-0.21,1.19,-0.06,1.69
0.12,1.04,-0.07,-0.22,1.07,-0.19,1.69
0.11,1.12,-0.08,-0.24,0.88,-0.03,1.70
0.09,1.45,-0.04,-0.24,1.36,-0.06,1.70
0.11,1.45,-0.05,-0.21,1.38,-0.07,1.69
0.18,0.81,-0.02,-0.18,0.81,-0.01,1.69
0.16,0.81,0.05,-0.21,0.82,0.07,1.70
0.07,0.86,0.04,-0.22,0.87,0.05,1.70
0.07,0.90,0.01,-0.26,0.89,0.04,1.70
0.05,0.90,0.02,-0.28,0.89,0.03,1.70
0.07,0.93,-0.02,-0.30,0.93,0.01,1.70
0.40,1.54,-0.06,-0.46,1.52,-0.10,1.70
0.34,1.63,0.12,-0.49,1.62,0.08,1.69
0.14,1.56,0.07,-0.40,1.52,0.09,1.69
0.03,1.33,0.01,-0.32,1.32,0.06,1.69
0.03,1.27,-0.00,-0.29,1.24,0.08,1.69
0.05,1.20,0.00,-0.26,1.21,0.06,1.69
-0.00,1.19,-0.01,-0.22,1.20,0.02,1.69
-0.05,1.20,-0.02,-0.22,1.17,0.01,1.70
-0.08,1.19,-0.01,-0.19,1.15,0.00,1.70
0.34,1.26,-0.13,-0.60,1.29,-0.04,1.70
0.57,1.27,0.08,-0.65,1.29,0.07,1.70
0.20,0.91,0.02,-0.41,0.94,-0.01,1.70
0.21,1.08,-0.01,-0.48,1.59,-0.08,1.70
0.23,1.24,-0.01,-0.37,1.53,0.10,1.70
0.34,1.08,-0.11,-0.32,1.11,0.05,1.69
0.26,1.64,0.13,-0.25,0.96,0.09,1.69
0.19,1.59,0.09,-0.27,1.19,-0.01,1.70
0.12,1.41,-0.16,-0.22,1.27,-0.14,1.70
0.12,0.84,-0.01,-0.22,0.83,0.04,1.70
0.39,1.40,-0.17,-0.46,1.36,-0.14,1.70
0.53,1.49,0.15,-0.62,1.50,0.14,1.70
0.27,1.49,0.00,-0.45,1.46,0.03,1.70
0.12,1.57,0.05,-0.33,1.51,0.03,1.70
0.09,1.53,-0.00,-0.28,1.43,-0.04,1.70
0.12,0.85,-0.04,-0.22,0.85,-0.03,1.69
0.16,0.95,-0.06,-0.28,0.95,-0.06,1.70
0.50,1.49,0.16,-0.59,1.49,0.07,1.70
0.15,1.29,-0.11,-0.24,1.24,-0.09,1.69
0.14,0.83,0.03,-0.24,0.83,0.01,1.69
0.09,0.96,-0.04,-0.28,0.96,-0.05,1.69
0.06,1.06,-0.09,-0.36,1.02,-0.12,1.69
0.19,1.05,-0.03,-0.73,1.17,0.00,1.69
0.48,1.06,-0.04,-0.40,0.93,0.04,1.69
0.39,1.12,-0.04,-0.25,1.09,-0.05,1.70
0.52,1.44,-0.08,-0.62,1.43,-0.12,1.70
0.53,1.28,0.03,-0.65,1.21,-0.01,1.70
0.29,1.52,-0.01,-0.44,1.45,-0.04,1.70
0.36,1.41,-0.11,-0.43,1.34,-0.13,1.70
0.40,0.83,0.07,-0.42,0.83,0.02,1.70
0.32,0.86,-0.00,-0.39,0.86,-0.01,1.69
0.32,0.83,0.02,-0.39,0.83,0.02,1.69
0.33,1.26,-0.26,-0.47,1.16,-0.26,1.70
0.20,1.65,0.08,-0.37,1.60,-0.00,1.70
0.10,1.47,-0.16,-0.22,1.40,-0.17,1.70
0.14,0.87,-0.14,-0.18,0.87,-0.14,1.70
0.15,0.86,-0.07,-0.19,0.87,-0.05,1.70
0.12,1.07,-0.25,-0.21,0.90,-0.06,1.70
0.12,1.62,-0.03,-0.23,0.94,-0.05,1.70
0.14,1.61,0.07,-0.24,1.00,-0.20,1.70
0.14,1.60,0.15,-0.27,1.57,-0.07,1.70
0.03,1.49,-0.08,-0.20,1.43,-0.10,1.70
0.60,1.33,-0.07,-0.60,1.31,-0.12,1.70
0.40,1.38,-0.07,-0.46,1.31,-0.10,1.70
0.29,1.39,-0.18,-0.27,1.31,-0.05,1.70
0.27,0.83,-0.02,-0.26,1.21,-0.03,1.69
0.28,0.87,0.00,-0.43,1.05,-0.14,1.69
0.29,0.97,-0.05,-0.43,0.79,0.10,1.70
0.13,1.27,-0.15,-0.23,1.11,-0.09,1.70
0.10,1.31,-0.19,-0.20,1.20,-0.18,1.69
0.12,0.83,-0.04,-0.23,0.83,0.00,1.69
0.13,0.95,-0.11,-0.23,0.99,-0.09,1.70
0.12,0.82,-0.01,-0.21,0.91,-0.01,1.70
0.13,1.18,-0.25,-0.20,1.11,-0.20,1.69
0.12,1.62,0.06,-0.23,1.57,-0.01,1.70
0.10,1.56,-0.03,-0.21,1.48,-0.07,1.70
0.10,0.85,-0.04,-0.20,0.87,-0.04,1.69
0.14,0.84,-0.00,-0.22,0.86,0.01,1.69
0.11,0.94,-0.14,-0.22,0.94,-0.11,1.69
0.10,1.53,-0.03,-0.22,1.48,-0.05,1.70
0.03,1.35,-0.12,-0.19,1.32,-0.09,1.70
0.58,1.35,0.02,-0.62,1.34,-0.01,1.71
0.38,1.30,-0.06,-0.50,1.33,-0.05,1.71
0.23,1.29,-0.11,-0.41,1.45,-0.15,1.71
0.25,1.27,-0.06,-0.67,1.66,0.07,1.70
0.18,1.22,-0.09,-0.49,1.23,0.02,1.70
0.55,1.56,0.01,-0.22,0.95,0.06,1.70
0.38,1.42,-0.08,-0.23,1.05,-0.01,1.70
0.18,1.24,-0.10,-0.23,1.18,-0.02,1.70
0.08,1.24,-0.10,-0.23,1.19,-0.03,1.70
0.11,1.28,-0.12,-0.26,1.23,-0.06,1.70
0.58,1.38,-0.01,-0.72,1.36,0.08,1.71
0.24,1.55,-0.00,-0.44,1.46,0.03,1.69
0.11,1.53,-0.05,-0.30,1.47,-0.02,1.68
0.12,0.84,-0.07,-0.23,0.87,-0.06,1.65
0.11,0.79,0.02,-0.24,0.79,0.06,1.64
0.07,0.95,-0.10,-0.22,0.97,-0.08,1.68
0.11,1.28,-0.20,-0.20,1.26,-0.19,1.68
0.11,1.62,0.04,-0.24,1.64,0.07,1.69
0.08,0.93,-0.11,-0.19,1.00,-0.11,1.67
0.10,0.89,-0.05,-0.23,0.89,-0.04,1.68
0.27,1.47,-0.16,-0.29,1.46,-0.14,1.70
0.46,1.65,0.08,-0.50,1.65,0.06,1.70
0.29,1.64,0.05,-0.39,1.59,0.04,1.70
0.20,1.46,-0.10,-0.23,1.36,0.05,1.69
0.18,0.73,0.13,-0.16,1.19,0.09,1.68
0.19,0.82,0.03,-0.15,1.16,0.05,1.69
0.18,0.83,0.06,-0.17,1.31,0.01,1.68
0.22,0.83,0.08,-0.18,1.27,-0.08,1.65
0.25,0.81,0.15,-0.20,0.72,0.16,1.66
0.20,0.82,0.10,-0.26,0.76,0.20,1.68
0.14,1.13,-0.07,-0.18,1.13,-0.04,1.70
0.06,1.29,-0.08,-0.11,1.26,-0.08,1.70
0.08,1.27,-0.10,-0.14,1.23,-0.08,1.70
0.69,1.37,0.03,-0.60,1.40,0.04,1.71
0.51,1.53,0.06,-0.43,1.49,0.04,1.70
0.26,1.63,0.05,-0.19,1.56,0.03,1.70
0.21,1.45,-0.10,-0.15,1.39,-0.09,1.70
0.21,0.82,0.01,-0.15,0.82,0.05,1.70
0.19,0.80,0.06,-0.16,0.83,0.07,1.70
0.18,0.80,0.06,-0.14,0.81,0.09,1.69
0.18,0.84,-0.01,-0.13,0.86,0.02,1.70
0.20,1.42,-0.13,-0.12,1.36,-0.17,1.69
0.21,1.64,0.18,-0.14,1.62,0.15,1.70
0.21,1.61,0.10,-0.14,1.59,0.11,1.71
0.20,1.37,-0.02,-0.16,1.36,0.04,1.71
0.24,1.20,-0.05,-0.16,1.12,0.05,1.71
0.61,1.60,-0.02,-0.43,1.58,-0.03,1.71
0.66,1.68,0.14,-0.52,1.68,0.11,1.71
0.40,1.64,0.06,-0.27,1.59,0.03,1.71
0.23,1.03,-0.16,-0.09,1.11,-0.15,1.70
0.25,0.87,-0.03,-0.14,0.87,0.00,1.70
0.44,1.01,-0.14,-0.36,1.02,-0.11,1.69
0.36,1.52,0.04,-0.27,1.49,-0.01,1.70
0.16,0.92,-0.08,-0.09,0.92,-0.07,1.69
0.19,0.85,0.00,-0.14,0.89,-0.01,1.70
0.16,1.02,-0.01,-0.15,1.02,-0.00,1.70
0.17,1.52,0.01,-0.13,1.47,-0.01,1.70
0.14,1.33,-0.19,-0.11,1.28,-0.16,1.70
0.19,0.77,0.07,-0.15,0.76,0.09,1.70
0.20,0.76,0.14,-0.20,0.77,0.14,1.70
0.16,0.80,0.09,-0.12,0.83,0.08,1.68
0.19,0.76,0.15,-0.17,0.79,0.17,1.65
0.23,0.73,0.19,-0.18,0.81,0.17,1.66
0.16,0.76,0.11,-0.15,0.84,0.17,1.64
0.10,0.74,0.13,-0.26,0.80,0.28,1.60
0.01,0.74,0.14,-0.35,0.82,0.29,1.66
-0.16,0.84,0.05,-0.51,0.84,0.38,1.69
-0.18,0.86,0.03,-0.56,0.83,0.47,1.71
-0.18,0.86,0.06,-0.55,0.85,0.45,1.71
-0.12,0.88,0.04,-0.57,0.93,0.37,1.71
-0.02,0.92,0.06,-0.47,0.92,0.23,1.68
