x,y,z,x2,y2,z2
-0.99,1.52,0.30,-0.11,1.21,0.41
-0.74,1.18,0.37,-0.15,1.22,0.41
-0.37,0.96,0.45,-0.21,1.13,0.43
-0.32,0.98,0.40,0.02,1.23,0.32
-0.25,1.01,0.38,0.41,1.61,0.22
-0.28,1.02,0.39,0.61,1.83,0.38
-0.28,1.06,0.36,0.12,1.12,0.26
-0.32,1.13,0.32,-0.07,1.09,0.34
-0.25,1.12,0.26,-0.02,1.15,0.26
-0.20,1.18,0.17,0.08,1.24,0.22
-0.24,0.70,0.38,0.11,0.69,0.49
-0.22,1.08,0.37,-0.02,1.09,0.35
-0.92,1.60,0.36,0.71,1.56,0.51
-0.55,1.41,0.25,0.29,1.39,0.27
-0.17,0.61,0.33,0.06,0.58,0.36
-0.28,0.78,0.38,0.03,0.77,0.39
-0.29,1.02,0.33,-0.11,0.97,0.30
-0.35,1.10,0.27,-0.09,1.00,0.32
-0.69,1.65,0.10,-0.04,1.03,0.32
-0.78,1.75,0.14,0.05,1.14,0.32
-0.42,0.95,0.34,-0.11,1.06,0.35
-0.33,1.00,0.35,-0.11,1.05,0.34
-0.25,1.10,0.30,0.13,1.23,0.21
-0.18,1.14,0.29,0.69,1.95,0.23
-0.20,1.16,0.26,0.45,1.52,0.17
-0.21,1.19,0.25,0.07,1.08,0.28
-0.22,1.10,0.30,-0.03,1.09,0.28
-0.06,1.02,0.31,-0.24,1.25,0.23
0.15,1.08,0.23,-0.28,1.37,0.13
-0.89,1.21,0.46,0.58,1.37,0.74
-0.53,0.96,0.36,0.17,1.00,0.33
-0.23,1.03,0.28,-0.01,1.09,0.25
-0.20,1.37,0.17,0.02,1.37,0.18
-0.17,0.64,0.04,0.17,0.65,0.08
-0.24,0.84,0.33,0.07,0.84,0.34
-0.20,1.00,0.29,0.03,0.95,0.28
-0.23,1.11,0.30,0.05,1.11,0.22
-0.26,1.13,0.29,0.14,1.26,0.15
-0.26,1.03,0.31,0.13,0.66,0.25
-0.20,1.18,0.28,0.06,0.94,0.29
-0.21,1.20,0.28,0.04,1.09,0.23
-0.22,1.20,0.27,0.18,1.28,0.15
-0.21,1.21,0.30,0.76,1.39,0.31
-0.21,1.21,0.29,0.19,1.01,0.26
-0.23,1.20,0.28,0.04,1.13,0.23
-0.39,1.38,0.15,0.21,1.43,0.12
-0.77,1.99,0.28,0.66,1.95,0.37
-0.57,1.62,0.29,0.32,1.56,0.30
-0.32,1.36,0.17,0.16,1.31,0.26
-0.20,0.60,0.29,0.20,1.23,0.32
-0.37,1.13,0.09,0.11,1.31,0.28
-0.91,1.45,0.20,0.10,1.29,0.29
-0.52,1.11,0.22,0.04,1.29,0.24
-0.17,1.11,0.21,0.03,1.20,0.20
-0.18,1.27,0.09,0.02,1.29,0.14
-0.16,0.78,-0.04,0.14,0.80,-0.00
-0.12,0.92,0.23,0.08,0.91,0.29
-0.18,1.00,0.18,0.02,1.09,0.20
-0.86,1.00,0.11,0.03,1.02,0.20
-0.40,0.83,0.28,-0.04,1.00,0.17
-0.11,0.88,0.26,0.40,1.07,-0.02
-0.16,0.96,0.25,0.50,0.85,0.31
-0.14,1.04,0.20,0.06,0.92,0.21
-0.27,1.15,0.21,0.06,1.20,0.17
-0.58,1.69,-0.01,0.41,1.74,0.02
-0.72,1.93,0.24,0.67,1.93,0.35
-0.35,1.34,0.26,0.28,1.26,0.27
-0.20,1.16,0.34,0.15,1.21,0.19
-0.22,1.18,0.30,0.07,0.80,0.37
-0.24,0.68,0.10,0.12,0.90,0.29
-0.20,0.92,0.27,0.13,1.05,0.30
-0.19,0.84,0.26,0.07,0.84,0.25
-0.20,0.94,-0.08,0.11,0.95,-0.03
-0.25,1.64,0.34,0.16,1.57,0.33
-0.25,1.38,0.23,0.12,1.30,0.23
-0.19,1.29,0.22,0.07,1.24,0.22
-0.18,1.26,0.19,0.04,1.23,0.21
-0.17,1.29,0.16,0.05,1.27,0.17
-0.19,0.61,0.15,0.16,0.58,0.20
-0.20,0.84,0.22,0.19,0.80,0.30
-0.21,0.83,0.23,0.11,0.81,0.27
-0.24,0.62,0.19,0.12,0.65,0.18
-0.23,1.74,0.33,0.14,1.69,0.39
-0.26,1.66,0.40,0.17,1.62,0.46
-0.18,1.29,0.04,0.12,1.34,0.08
-0.28,0.66,0.36,0.18,0.65,0.45
-0.27,0.92,0.24,0.08,0.94,0.22
-0.72,1.51,0.02,0.58,1.51,0.10
-0.91,1.48,0.39,0.71,1.38,0.47
-0.34,0.96,0.22,0.11,0.92,0.20
-0.15,1.00,0.31,-0.02,1.04,0.20
-0.26,1.19,0.24,0.07,1.27,0.12
-0.77,2.02,0.19,0.72,1.92,0.31
-0.52,1.61,0.19,0.45,1.42,0.22
-0.14,0.98,0.29,0.03,0.95,0.26
-0.15,1.10,0.18,0.08,1.09,0.19
-0.20,1.20,0.03,0.10,1.21,0.08
-0.20,0.77,0.23,0.11,0.73,0.26
-0.18,0.91,0.25,0.13,0.91,0.21
-0.17,1.02,0.21,0.27,1.29,0.08
-0.19,0.93,0.19,0.48,0.67,0.06
-0.19,1.06,0.18,0.19,0.76,0.34
-0.38,1.22,0.13,0.10,0.82,0.25
-0.59,0.60,0.27,0.11,0.82,0.18
-0.29,0.80,0.30,0.07,0.93,0.18
-0.27,1.03,0.09,0.03,1.03,0.13
-0.21,1.36,0.05,0.06,1.34,0.07
-0.19,0.65,0.03,0.10,0.61,0.08
-0.20,0.91,0.22,0.05,0.88,0.25
-0.25,0.60,0.20,0.10,0.64,0.21
-0.27,1.82,0.42,0.14,1.76,0.55
-0.22,1.59,0.31,0.10,1.54,0.30
-0.24,1.15,0.25,0.01,1.17,0.12
-0.26,1.16,0.27,0.65,1.49,-0.04
-0.14,1.14,0.22,0.48,1.01,0.13
-0.11,1.08,0.22,0.08,0.84,0.23
-0.15,1.05,0.22,0.05,0.87,0.22
-0.26,1.18,0.11,0.06,0.90,0.18
-0.99,1.41,0.09,0.04,0.96,0.18
-0.38,1.01,0.19,-0.01,1.01,0.17
-0.21,0.99,0.19,0.02,1.01,0.14
-0.19,1.04,0.18,0.11,1.23,-0.01
-0.10,1.40,0.25,0.69,0.80,0.21
-0.17,1.59,0.33,0.30,0.79,0.25
-0.29,1.57,0.39,0.05,0.94,0.08
-0.43,1.26,-0.02,-0.04,0.90,0.13
-0.56,0.67,0.19,-0.01,0.89,0.17
-0.24,0.87,0.20,-0.01,1.08,0.10
-0.28,0.99,0.13,0.11,0.67,0.14
-0.27,1.08,0.09,0.21,0.77,0.26
-0.24,0.92,-0.08,0.17,0.81,0.14
-0.19,0.82,0.20,0.15,0.87,0.25
-0.16,0.99,0.13,0.06,0.99,0.14
-0.14,1.36,0.07,0.08,1.37,0.08
-0.18,0.62,0.14,0.16,0.58,0.19
-0.18,0.87,0.23,0.10,0.83,0.25
-0.14,0.87,0.23,0.04,0.86,0.23
-0.13,0.87,0.22,0.05,0.88,0.22
-0.14,0.91,0.19,0.06,0.93,0.17
-0.28,1.21,0.14,0.18,1.31,0.07
-0.75,2.06,0.26,0.71,1.97,0.42
-0.60,1.64,0.22,0.51,1.46,0.22
-0.24,1.05,0.23,0.11,0.95,0.22
-0.14,1.04,0.25,0.04,0.92,0.29
-0.20,1.09,0.24,0.04,0.96,0.26
-0.25,1.12,0.19,0.07,1.08,0.17
-0.24,1.10,0.15,0.08,1.17,0.12
-0.27,1.13,0.11,0.08,1.19,0.07
-0.34,1.28,0.02,0.12,1.37,-0.01
-0.93,1.44,0.17,0.77,1.47,0.45
-0.79,1.35,0.20,0.60,1.33,0.28
-0.51,0.76,0.14,0.09,0.89,0.15
-0.62,1.72,0.17,0.21,1.08,0.18
-0.36,0.99,0.21,0.19,0.90,0.17
-0.22,0.95,0.20,0.54,1.54,-0.13
-0.17,0.99,0.17,0.38,1.15,-0.05
-0.19,1.02,0.17,0.08,1.01,0.09
-0.23,1.30,-0.02,0.08,1.37,-0.04
-0.27,0.72,0.07,0.03,0.80,0.06
-0.95,1.64,0.43,0.68,1.48,0.60
-0.49,1.03,0.13,0.18,1.10,0.12
-0.17,0.99,0.15,0.00,0.95,0.17
-0.16,1.02,0.14,0.07,1.00,0.15
-0.18,1.26,0.05,0.07,1.28,0.05
-0.23,0.75,-0.11,0.18,0.76,-0.06
-0.78,1.45,0.11,0.57,1.42,0.21
-0.66,1.33,0.22,0.38,1.29,0.23
-0.22,1.22,-0.10,0.12,1.29,-0.04
-0.18,0.74,0.10,0.14,0.71,0.15
-0.13,0.91,0.20,0.10,0.89,0.15
-0.54,1.10,0.02,0.12,0.89,0.15
-0.75,0.92,0.32,0.11,1.03,0.06
-0.34,0.82,0.25,0.64,0.90,0.23
-0.21,1.04,0.09,0.02,1.04,0.05
-0.96,1.62,0.24,0.75,1.57,0.33
-0.55,1.17,0.20,0.29,1.09,0.10
-0.31,1.17,0.11,0.22,1.25,0.04
-0.56,1.16,-0.02,0.50,1.23,0.02
-0.62,0.78,0.15,0.59,0.76,0.18
-0.37,1.06,0.13,0.34,0.95,0.17
-0.36,0.65,0.16,0.30,0.65,0.20
-0.58,1.39,-0.03,0.51,1.37,0.03
-0.35,1.57,0.26,0.31,1.48,0.23
-0.23,1.38,0.07,0.15,1.38,0.11
-0.14,0.59,0.08,0.16,0.59,0.18
-0.20,0.77,0.15,0.21,0.77,0.25
-0.23,0.85,0.15,0.14,1.09,-0.18
-0.23,0.86,0.11,0.15,1.45,0.09
-0.22,0.60,0.11,0.21,0.92,0.15
-0.32,1.57,-0.03,0.23,1.14,0.10
-0.30,1.30,-0.06,0.14,1.33,-0.04
-0.93,1.54,0.17,0.81,1.51,0.35
-0.57,1.17,0.01,0.33,1.17,0.01
-0.29,1.05,0.08,0.32,1.36,-0.03
-0.34,1.06,0.07,0.23,0.68,0.11
-0.68,0.63,0.17,0.08,0.79,0.08
-0.40,0.76,0.17,0.06,0.93,0.05
-0.30,0.91,-0.04,0.06,0.97,-0.02
-0.21,1.17,-0.22,0.09,1.21,-0.15
-0.25,0.71,0.14,0.18,0.70,0.22
-0.26,0.75,0.08,0.13,0.75,0.09
-0.17,0.65,0.08,0.08,0.67,0.06
-0.28,1.68,-0.10,0.12,1.70,-0.06
-0.30,1.66,0.17,0.11,1.65,0.25
-0.22,1.52,-0.00,0.09,1.55,0.08
-0.17,0.51,0.03,0.17,0.52,0.06
-0.21,0.65,0.15,0.16,0.65,0.21
-0.24,1.01,-0.16,0.06,1.07,-0.15
-0.24,1.68,0.07,0.07,1.66,0.08
-0.56,1.49,-0.17,0.48,1.50,-0.14
-0.92,1.55,0.12,0.75,1.47,0.21
-0.48,1.06,-0.02,0.19,1.02,-0.05
-0.70,1.75,-0.06,0.14,1.08,-0.04
-0.63,1.40,-0.01,0.07,1.07,-0.03
-0.31,1.08,0.06,0.33,1.40,-0.18
-0.27,1.18,0.07,0.72,1.75,0.01
-0.22,1.16,0.03,0.23,1.08,0.03
-0.23,1.04,0.08,0.04,1.08,0.03
-0.28,1.14,0.01,-0.00,1.26,-0.07
-0.70,1.44,-0.18,0.58,1.49,-0.12
-0.88,1.42,0.10,0.70,1.34,0.19
-0.41,1.09,0.05,0.17,1.00,0.02
-0.25,1.23,-0.03,0.06,1.28,-0.06
-0.20,0.53,0.02,0.15,0.49,0.07
-0.22,0.86,0.05,0.15,0.82,0.12
-0.20,0.63,0.08,0.11,0.65,0.06
-0.27,1.59,0.02,0.16,1.59,0.07
-0.25,1.69,0.17,0.16,1.66,0.18
-0.21,0.81,-0.21,0.11,0.82,-0.22
-0.25,0.92,0.04,0.08,0.93,0.00
-0.42,1.60,-0.08,0.33,1.62,-0.18
-0.78,1.94,0.28,0.73,1.80,0.22
-0.40,1.42,0.13,0.23,1.49,-0.01
-0.36,1.20,0.20,0.17,0.92,-0.23
-0.33,1.28,0.14,0.12,0.79,0.16
-0.26,1.23,0.07,0.13,0.86,0.09
-0.24,1.21,-0.02,0.10,0.88,0.04
-0.24,0.79,-0.30,0.10,0.77,-0.02
-0.25,0.75,-0.01,0.13,0.90,0.01
-0.23,1.03,-0.11,0.07,0.99,-0.05
-0.19,1.11,-0.12,0.05,1.08,-0.10
-0.27,1.14,-0.17,0.07,1.22,-0.18
-0.47,1.30,-0.33,0.26,1.42,-0.30
-0.96,1.52,-0.03,0.76,1.48,0.23
-0.48,1.24,-0.17,0.23,1.18,-0.19
-0.21,1.19,-0.12,0.02,1.16,-0.16
-0.19,1.26,-0.24,0.07,1.30,-0.22
-0.17,0.75,-0.13,0.12,0.68,-0.06
-0.24,1.27,-0.13,0.12,0.99,-0.15
-0.23,0.87,-0.14,0.03,0.82,-0.12
-0.19,0.55,-0.17,0.04,0.60,-0.20
-0.26,1.82,-0.16,0.13,1.79,-0.08
-0.29,1.66,0.04,0.12,1.64,0.09
-0.22,1.38,-0.08,0.08,1.38,-0.08
-0.28,1.18,-0.11,0.06,1.21,-0.13
-0.37,1.29,-0.15,0.22,1.39,-0.20
-0.81,1.98,0.02,0.72,1.82,0.26
-0.57,1.50,-0.01,0.37,1.35,0.07
-0.27,1.34,-0.08,0.11,1.38,-0.04
-0.22,0.60,0.03,0.11,0.58,0.11
-0.26,0.76,0.07,0.14,0.81,0.01
-0.67,0.83,-0.10,0.36,0.94,-0.16
-0.52,1.69,0.13,0.29,1.68,0.14
-0.16,0.57,0.02,0.05,0.57,0.03
-0.12,0.72,0.03,0.14,0.74,0.06
-0.03,1.15,-0.03,0.05,1.21,-0.11
-0.24,1.41,-0.09,0.05,1.41,-0.06
-0.20,1.22,-0.15,0.04,1.23,-0.13
-0.25,0.66,-0.00,0.15,0.65,0.06
-0.26,1.27,0.00,0.18,1.31,0.04
-0.29,1.50,0.13,0.17,1.49,0.21
-0.27,1.61,0.27,0.12,1.60,0.39
-0.27,1.63,0.31,0.10,1.63,0.34
-0.24,1.62,0.33,0.09,1.62,0.31
-0.25,1.61,0.32,0.08,1.61,0.31
-0.26,1.61,0.32,0.08,1.61,0.30
-0.26,1.61,0.31,0.09,1.60,0.29
-0.26,1.61,0.31,0.10,1.61,0.28
-0.24,1.78,0.34,0.08,1.78,0.26
-0.20,1.66,0.45,0.10,1.68,0.29
-0.21,1.67,0.50,0.10,1.68,0.30
