x,y,z,x2,y2,z2
-0.08,0.70,-0.01,0.19,0.71,-0.14
-0.15,1.33,-0.11,0.24,1.37,-0.17
-0.10,0.80,-0.07,0.27,0.83,-0.19
-0.06,0.71,-0.03,0.34,0.75,-0.15
-0.03,0.75,-0.05,0.27,0.80,-0.18
-0.06,0.98,-0.16,0.23,1.00,-0.25
-0.08,1.19,-0.23,0.19,1.13,-0.27
-0.16,0.69,0.05,0.27,0.68,-0.08
-0.25,0.74,-0.08,0.23,0.69,-0.10
-0.23,0.70,-0.04,0.18,0.71,-0.10
-0.26,1.25,-0.33,0.15,1.38,-0.24
-0.23,1.52,-0.02,0.18,1.51,-0.01
-0.17,1.50,-0.03,0.15,1.47,-0.06
-0.20,0.73,-0.12,0.15,0.70,-0.07
-0.23,0.91,-0.21,0.19,0.98,-0.29
-0.16,1.15,-0.26,0.14,1.18,-0.32
-0.63,1.18,0.08,0.62,1.26,0.11
-0.55,1.10,-0.04,0.46,1.20,-0.16
-0.35,0.88,-0.10,0.27,1.09,-0.33
-0.25,0.81,-0.12,0.20,0.93,-0.26
-0.29,1.21,-0.32,0.23,1.24,-0.32
-0.46,1.70,0.11,0.43,1.75,0.14
-0.26,1.43,0.01,0.25,1.41,-0.06
-0.14,1.23,-0.07,0.25,1.23,-0.16
-0.04,1.22,-0.08,0.28,1.18,-0.15
-0.11,0.74,-0.06,0.26,0.70,-0.04
-0.17,0.66,0.21,0.26,0.73,0.01
-0.18,0.66,0.21,0.31,1.02,-0.07
-0.09,0.67,0.20,0.39,1.17,-0.10
-0.13,0.68,0.20,0.47,0.67,0.19
-0.28,1.04,0.03,0.33,0.68,0.06
-0.35,1.40,0.11,0.26,0.70,0.05
-0.18,0.65,0.50,0.33,0.74,0.04
-0.25,0.71,0.14,0.35,0.74,-0.00
-0.15,1.16,-0.10,0.36,1.11,-0.11
-0.03,1.26,-0.10,0.28,1.21,-0.11
-0.04,0.64,0.18,0.27,0.65,0.07
-0.04,0.66,0.12,0.25,0.69,0.01
-0.14,1.42,-0.14,0.23,1.47,-0.13
-0.12,1.34,-0.06,0.19,1.34,-0.14
-0.15,0.69,0.10,0.14,0.90,-0.13
-0.13,0.67,0.16,0.18,1.04,-0.18
-0.01,0.70,0.10,0.66,1.26,-0.14
-0.08,0.70,0.10,0.60,1.28,0.12
-0.09,0.74,0.04,0.44,1.06,-0.05
-0.10,1.07,-0.20,0.25,0.74,0.01
-0.21,1.27,-0.25,0.24,0.76,-0.01
-0.70,1.33,0.44,0.25,0.84,-0.10
-0.55,0.92,0.32,0.11,0.89,-0.16
-0.01,0.71,0.12,0.14,1.03,-0.19
0.05,0.68,0.13,0.28,1.18,-0.20
0.03,0.69,0.14,0.62,0.68,0.24
-0.00,0.82,-0.05,0.35,0.69,-0.01
-0.06,1.20,-0.17,0.25,0.68,0.00
-0.54,0.92,-0.05,0.25,0.71,-0.00
-0.37,0.94,-0.05,0.15,0.92,-0.17
-0.13,1.05,-0.07,0.14,1.11,-0.19
-0.17,1.07,-0.03,0.16,0.75,-0.14
-0.11,1.12,-0.10,0.24,0.92,-0.11
-0.18,0.66,0.07,0.30,0.96,-0.10
-0.18,0.76,-0.04,0.27,1.01,-0.09
-0.06,1.14,-0.08,0.17,1.10,-0.10
-0.04,1.08,-0.15,0.18,1.04,-0.18
-0.11,0.70,0.03,0.25,0.70,-0.04
-0.07,1.01,-0.12,0.20,0.98,-0.15
0.01,1.05,-0.13,0.19,1.05,-0.19
0.02,1.07,-0.13,0.21,1.10,-0.20
0.01,1.06,-0.12,0.27,1.14,-0.21
-0.22,1.30,-0.17,0.34,1.32,-0.19
-0.40,1.58,0.18,0.51,1.61,0.16
-0.14,1.16,-0.11,0.19,1.17,-0.15
-0.03,0.99,-0.06,0.15,0.97,-0.09
-0.05,0.95,-0.02,0.17,0.94,-0.05
-0.03,0.95,-0.00,0.17,0.95,-0.05
-0.03,0.94,0.01,0.16,0.95,-0.05
-0.02,0.95,0.01,0.18,0.96,-0.06
-0.03,0.98,-0.03,0.20,1.01,-0.09
-0.08,1.15,-0.13,0.26,1.17,-0.17
-0.49,1.25,0.03,0.56,1.31,0.01
-0.22,0.88,-0.06,0.21,0.96,-0.12
-0.52,0.93,-0.02,0.21,0.92,-0.07
-0.49,1.38,0.07,0.32,0.99,-0.10
-0.26,0.98,0.00,0.50,0.90,-0.08
-0.13,0.99,-0.01,0.51,1.41,-0.03
-0.13,1.06,-0.04,0.31,1.14,-0.13
-0.11,1.14,-0.06,0.16,1.16,-0.13
-0.18,1.00,-0.20,0.20,0.92,-0.19
-0.22,1.15,-0.24,0.27,1.19,-0.27
-0.47,1.21,-0.05,0.49,1.27,-0.14
-0.24,1.07,-0.09,0.25,1.02,-0.14
-0.19,1.06,-0.08,0.21,1.01,-0.11
-0.17,1.11,-0.10,0.20,1.06,-0.11
-0.11,1.25,-0.10,0.19,1.21,-0.12
-0.09,0.80,-0.04,0.22,0.81,-0.08
-0.50,1.21,0.10,0.60,1.23,0.09
-0.23,1.37,-0.03,0.27,1.34,-0.09
-0.14,0.75,-0.05,0.21,0.72,-0.07
-0.12,0.73,0.01,0.21,0.77,-0.07
-0.07,0.96,-0.12,0.21,0.77,-0.06
-0.50,1.05,-0.10,0.15,0.79,-0.07
-0.52,1.03,0.19,0.36,1.02,-0.24
-0.33,1.07,-0.08,0.37,1.02,-0.19
-0.15,1.19,-0.20,0.22,1.15,-0.24
-0.42,1.26,-0.06,0.46,1.29,-0.11
-0.37,1.19,-0.10,0.39,1.15,-0.17
-0.46,1.29,-0.03,0.44,1.24,-0.13
-0.54,0.86,-0.00,0.51,0.78,0.14
-0.42,0.73,0.14,0.45,0.75,0.08
-0.39,0.80,-0.00,0.44,0.86,-0.09
-0.37,0.81,-0.02,0.48,0.85,-0.05
-0.39,1.28,-0.08,0.47,1.28,-0.13
-0.26,1.24,-0.10,0.31,1.19,-0.14
-0.14,1.24,-0.13,0.20,1.20,-0.14
-0.07,0.69,0.05,0.23,0.72,-0.04
-0.06,0.77,-0.02,0.22,0.80,-0.10
-0.01,0.72,0.05,0.19,1.30,-0.10
0.01,0.65,0.10,0.23,1.16,-0.09
-0.10,0.97,-0.14,0.22,1.20,-0.05
-0.04,1.08,-0.12,0.18,1.08,-0.12
-0.08,1.10,-0.16,0.24,1.10,-0.17
-0.44,1.21,0.02,0.50,1.23,-0.05
-0.36,1.15,-0.04,0.46,1.15,-0.12
-0.48,1.33,-0.02,0.53,1.21,-0.01
-0.55,0.96,-0.12,0.53,0.78,0.44
-0.37,0.69,0.41,0.57,0.83,0.18
-0.33,1.04,0.07,0.40,1.12,-0.02
-0.15,1.29,-0.08,0.25,1.20,-0.07
-0.07,0.77,-0.07,0.25,0.73,-0.02
-0.05,0.78,-0.06,0.19,0.87,-0.13
-0.04,0.79,-0.07,0.19,0.86,-0.12
-0.02,0.71,0.01,0.19,0.78,-0.06
-0.12,1.36,-0.10,0.22,1.32,-0.11
-0.11,1.37,-0.05,0.22,1.27,-0.05
-0.11,1.03,-0.26,0.18,0.92,-0.22
-0.09,0.67,0.08,0.25,0.69,0.01
-0.03,0.66,0.06,0.23,0.70,-0.01
-0.14,1.44,-0.04,0.24,1.42,-0.03
-0.15,1.23,-0.20,0.21,1.15,-0.21
-0.46,1.21,-0.01,0.59,1.21,0.01
-0.30,1.21,-0.19,0.32,1.14,-0.16
-0.20,1.21,-0.18,0.26,0.90,-0.11
-0.51,1.55,0.15,0.23,0.97,-0.13
-0.35,1.29,0.12,0.16,1.14,-0.19
-0.22,1.20,0.04,0.50,1.52,-0.26
-0.17,1.18,-0.01,0.38,1.42,-0.09
-0.16,1.07,-0.06,0.24,1.05,-0.12
-0.13,1.04,-0.07,0.22,1.04,-0.13
-0.12,1.17,-0.16,0.22,1.15,-0.20
-0.46,1.28,0.02,0.57,1.25,-0.03
-0.29,1.27,-0.07,0.27,1.22,-0.14
-0.16,1.16,-0.11,0.19,1.11,-0.14
-0.15,1.17,-0.19,0.17,1.06,-0.19
-0.17,0.75,-0.07,0.18,0.76,-0.11
-0.15,0.80,-0.12,0.17,0.80,-0.13
-0.15,0.86,-0.20,0.22,0.90,-0.23
-0.12,1.41,-0.14,0.22,1.38,-0.18
-0.05,1.39,-0.13,0.20,1.33,-0.19
-0.10,0.70,0.02,0.25,0.71,-0.06
-0.21,1.14,-0.27,0.27,1.12,-0.27
-0.43,1.55,0.05,0.61,1.55,0.02
-0.26,1.28,-0.08,0.34,1.33,-0.12
-0.19,1.05,-0.01,0.22,1.21,-0.17
-0.25,1.08,0.05,0.19,0.68,-0.07
-0.22,1.06,0.03,0.23,0.72,-0.07
-0.17,0.96,-0.03,0.26,0.76,-0.07
-0.14,1.08,-0.07,0.26,0.74,-0.04
-0.25,0.76,-0.11,0.28,0.75,-0.04
-0.20,0.74,-0.04,0.26,0.77,-0.07
-0.16,0.77,-0.07,0.27,0.75,-0.05
-0.14,0.80,-0.08,0.26,0.76,-0.07
-0.14,1.14,-0.21,0.24,1.17,-0.26
-0.42,1.28,-0.20,0.57,1.27,-0.23
-0.40,1.33,0.00,0.45,1.34,-0.02
-0.13,1.16,-0.07,0.21,1.16,-0.10
-0.12,1.16,-0.08,0.21,1.12,-0.11
-0.16,0.99,-0.23,0.20,0.90,-0.20
-0.15,0.74,-0.05,0.22,0.71,-0.04
-0.12,0.76,-0.07,0.21,0.74,-0.07
-0.09,0.80,-0.10,0.19,0.80,-0.12
-0.08,0.80,-0.12,0.21,0.86,-0.20
-0.12,1.36,-0.17,0.20,1.33,-0.20
-0.15,1.26,-0.18,0.21,1.20,-0.21
-0.12,1.17,-0.20,0.19,1.15,-0.21
-0.08,1.16,-0.21,0.20,1.16,-0.23
-0.20,1.37,-0.27,0.31,1.38,-0.25
-0.43,1.62,0.02,0.53,1.63,0.04
-0.24,1.29,-0.07,0.24,1.29,-0.13
-0.17,1.23,-0.17,0.22,1.16,-0.17
-0.28,0.73,0.02,0.43,0.73,0.03
-0.43,0.81,-0.01,0.53,0.81,0.01
-0.44,1.39,-0.06,0.46,1.49,0.02
-0.26,1.43,-0.06,0.34,1.39,-0.09
-0.07,0.66,0.08,0.24,0.70,-0.02
-0.10,0.99,-0.09,0.25,1.06,-0.12
-0.03,1.17,-0.05,0.25,1.13,-0.11
-0.06,1.20,-0.07,0.21,1.16,-0.09
-0.09,0.89,-0.23,0.19,0.79,-0.16
-0.08,0.74,-0.07,0.22,0.77,-0.11
-0.01,1.03,-0.08,0.16,1.07,-0.06
0.09,1.04,-0.07,0.10,1.09,-0.04
0.17,1.06,-0.10,0.15,1.12,-0.05
0.34,0.86,-0.05,0.28,0.92,-0.05
0.42,0.81,0.02,0.36,0.86,0.00
0.40,0.83,-0.01,0.34,0.89,-0.02
0.41,0.83,0.01,0.35,0.88,-0.00
0.42,0.82,0.02,0.36,0.88,0.00
0.43,0.88,0.03,0.36,0.94,0.03
0.47,1.13,-0.01,0.38,1.15,0.02
0.52,1.75,-0.20,0.43,1.74,-0.18
0.50,1.77,-0.19,0.41,1.76,-0.18
