x,y,z,x2,y2,z2
0.12,1.21,-0.29,-0.32,1.02,-0.28
0.33,1.13,-0.36,-0.24,1.16,-0.29
0.35,1.12,-0.25,-0.19,1.23,-0.23
0.28,1.26,-0.18,-0.24,1.35,-0.23
0.25,1.32,-0.22,-0.24,1.32,-0.23
0.41,1.50,-0.31,-0.40,1.40,-0.31
0.38,1.78,-0.17,-0.39,1.76,-0.21
0.28,1.64,-0.17,-0.28,1.48,-0.32
0.13,1.34,-0.47,-0.23,1.36,-0.22
0.18,0.82,-0.29,-0.23,1.33,-0.20
0.17,0.92,-0.24,-0.22,1.01,-0.42
0.13,0.99,-0.20,-0.23,0.87,-0.28
0.16,1.02,-0.24,-0.21,0.96,-0.30
0.16,1.35,-0.38,-0.19,1.33,-0.46
0.18,1.62,0.02,-0.20,1.61,-0.13
0.17,1.46,-0.17,-0.16,1.42,-0.32
0.19,1.33,-0.22,-0.18,1.32,-0.35
0.16,1.36,-0.26,-0.21,1.36,-0.36
0.14,1.48,-0.25,-0.25,1.46,-0.30
0.14,0.84,-0.33,-0.16,0.94,-0.43
0.20,0.84,-0.17,-0.13,0.95,-0.32
0.16,0.79,-0.09,-0.20,0.84,-0.21
0.15,0.81,-0.15,-0.25,0.80,-0.20
0.13,1.69,-0.06,-0.23,1.68,-0.14
0.18,1.66,-0.02,-0.20,1.64,-0.12
0.07,1.12,-0.44,-0.12,1.07,-0.48
0.16,0.82,-0.20,-0.17,0.85,-0.26
0.11,0.91,-0.23,-0.16,0.95,-0.27
0.40,1.42,-0.37,-0.46,1.37,-0.41
0.37,1.32,-0.36,-0.39,1.32,-0.44
0.27,1.29,-0.37,-0.31,1.33,-0.44
0.20,1.24,-0.37,-0.29,1.21,-0.45
0.23,1.40,-0.37,-0.34,1.37,-0.49
0.40,1.76,-0.18,-0.49,1.72,-0.33
0.34,1.35,-0.34,-0.24,1.18,-0.54
0.28,1.03,-0.25,-0.06,1.00,-0.37
0.21,1.11,-0.29,-0.13,1.11,-0.38
0.14,1.40,-0.25,-0.17,1.41,-0.25
0.15,0.77,-0.12,-0.13,0.86,-0.24
0.21,0.85,-0.09,-0.14,1.00,-0.29
0.27,1.20,-0.20,-0.13,1.23,-0.32
0.46,0.95,-0.18,-0.13,1.16,-0.31
0.38,0.81,-0.04,-0.14,1.16,-0.31
0.30,0.82,0.02,-0.22,1.37,-0.27
0.26,0.82,-0.02,-0.39,0.94,-0.29
0.23,0.88,-0.08,-0.32,0.97,-0.27
0.19,0.94,-0.14,-0.25,1.06,-0.28
0.19,1.31,-0.24,-0.19,1.38,-0.20
0.09,0.85,-0.33,-0.18,0.96,-0.38
0.14,0.82,-0.22,-0.20,0.89,-0.26
0.13,1.00,-0.38,-0.16,1.05,-0.44
0.18,1.70,-0.01,-0.20,1.72,0.04
0.17,1.66,-0.08,-0.16,1.71,-0.05
0.09,1.54,-0.21,-0.20,1.62,-0.06
0.43,1.41,-0.46,-0.29,1.55,-0.07
0.55,1.37,-0.35,-0.22,1.45,-0.12
0.09,1.22,-0.19,-0.15,1.29,-0.21
0.02,1.02,-0.06,-0.13,1.23,-0.22
0.01,0.99,-0.03,-0.12,1.22,-0.21
0.04,1.01,-0.07,-0.65,1.36,-0.32
0.12,1.04,-0.13,-0.34,1.26,-0.30
0.23,1.34,-0.15,-0.19,1.28,-0.23
0.29,1.36,-0.13,-0.12,1.30,-0.12
0.50,0.94,-0.19,-0.19,1.35,-0.11
0.32,0.76,-0.02,-0.17,1.28,-0.16
0.16,0.81,-0.01,-0.10,1.22,-0.19
0.12,0.82,-0.08,-0.28,1.28,-0.30
0.08,0.82,-0.09,-0.52,0.98,-0.26
0.16,1.20,-0.20,-0.24,1.04,-0.23
0.22,0.88,-0.19,-0.17,1.13,-0.21
0.25,0.73,0.09,-0.23,1.18,-0.26
0.15,0.83,-0.06,-0.18,1.19,-0.27
0.13,0.85,-0.08,-0.20,0.82,-0.23
0.16,0.94,-0.09,-0.15,1.17,-0.28
0.19,1.19,-0.21,-0.16,1.28,-0.28
0.19,0.78,-0.13,-0.15,0.85,-0.28
0.19,0.78,-0.03,-0.11,0.95,-0.31
0.16,0.91,-0.12,-0.12,1.07,-0.31
0.22,1.10,-0.25,-0.30,1.20,-0.33
0.24,1.19,-0.31,-0.30,1.24,-0.36
0.26,1.27,-0.31,-0.32,1.29,-0.35
0.55,1.84,-0.16,-0.65,1.82,-0.20
0.31,1.72,-0.09,-0.29,1.66,-0.22
0.15,1.20,-0.13,-0.08,1.29,-0.20
0.11,1.10,-0.10,-0.11,1.22,-0.15
0.09,1.11,-0.16,-0.15,1.16,-0.16
0.12,1.16,-0.23,-0.21,1.19,-0.25
0.20,1.11,-0.25,-0.24,1.12,-0.27
0.21,1.10,-0.25,-0.19,1.15,-0.25
0.08,1.13,-0.31,-0.13,1.19,-0.20
0.64,1.40,-0.32,-0.71,1.37,-0.38
0.40,1.24,-0.34,-0.35,1.27,-0.42
0.22,0.95,-0.19,-0.39,0.93,-0.25
0.21,1.05,-0.17,-0.30,1.70,-0.27
0.27,0.91,-0.14,-0.22,1.29,-0.33
0.47,1.45,-0.38,-0.07,1.27,-0.20
0.39,1.57,-0.12,-0.08,1.21,-0.21
0.32,1.59,-0.09,-0.19,1.42,-0.24
0.20,1.50,-0.25,-0.17,1.36,-0.29
0.15,1.11,-0.49,-0.26,1.14,-0.42
0.57,1.38,-0.36,-0.64,1.40,-0.34
0.52,1.36,-0.37,-0.49,1.39,-0.41
0.45,1.46,-0.37,-0.42,1.48,-0.42
0.39,1.43,-0.41,-0.37,1.43,-0.46
0.30,1.52,-0.38,-0.31,1.58,-0.38
0.11,0.93,-0.47,-0.17,0.94,-0.47
0.22,1.23,-0.54,-0.34,1.28,-0.54
0.40,1.46,-0.31,-0.53,1.49,-0.37
0.12,1.25,-0.51,-0.17,1.26,-0.49
0.17,1.05,-0.32,-0.29,1.05,-0.35
0.25,1.07,-0.21,-0.13,1.16,-0.38
0.23,1.07,-0.34,-0.44,1.11,-0.50
0.25,1.06,-0.46,-0.45,1.07,-0.47
0.54,1.05,-0.37,-0.29,1.11,-0.42
0.36,1.16,-0.38,-0.28,1.19,-0.39
0.59,1.35,-0.31,-0.68,1.25,-0.37
0.46,1.42,-0.36,-0.43,1.34,-0.35
0.32,1.56,-0.26,-0.35,1.50,-0.26
0.34,1.42,-0.34,-0.38,1.35,-0.36
0.38,0.86,-0.24,-0.43,0.87,-0.34
0.31,1.25,-0.30,-0.33,1.32,-0.33
0.25,0.89,-0.27,-0.35,0.92,-0.32
0.44,1.20,-0.38,-0.47,1.11,-0.42
0.29,1.59,-0.27,-0.34,1.57,-0.33
0.20,1.53,-0.30,-0.27,1.49,-0.32
0.17,0.90,-0.38,-0.19,0.89,-0.42
0.18,0.82,-0.28,-0.18,0.79,-0.31
0.16,1.18,-0.51,-0.18,0.90,-0.35
0.15,1.70,-0.09,-0.22,0.89,-0.33
0.20,1.67,-0.05,-0.16,0.93,-0.41
0.22,1.64,-0.10,-0.26,1.65,-0.25
0.20,1.54,-0.34,-0.20,1.56,-0.36
0.56,1.32,-0.30,-0.62,1.28,-0.41
0.45,1.19,-0.34,-0.50,1.19,-0.45
0.42,1.44,-0.39,-0.40,1.10,-0.44
0.38,0.91,-0.34,-0.36,1.35,-0.29
0.28,0.83,-0.20,-0.41,0.89,-0.32
0.24,0.82,-0.09,-0.28,0.85,-0.15
0.19,1.24,-0.30,-0.26,1.30,-0.32
0.15,1.28,-0.37,-0.18,1.30,-0.37
0.15,0.94,-0.42,-0.22,0.96,-0.44
0.16,0.91,-0.38,-0.23,0.95,-0.41
0.17,0.80,-0.23,-0.20,0.80,-0.25
0.11,1.64,-0.40,-0.22,1.63,-0.49
0.13,1.73,-0.26,-0.27,1.77,-0.25
0.13,1.68,-0.28,-0.26,1.70,-0.27
0.16,0.78,-0.22,-0.21,0.76,-0.24
0.19,0.72,-0.05,-0.26,0.75,-0.15
0.19,1.18,-0.46,-0.19,1.11,-0.48
0.19,1.77,-0.02,-0.22,1.78,-0.05
0.24,1.60,-0.35,-0.25,1.56,-0.34
0.56,1.28,-0.34,-0.59,1.28,-0.36
0.39,1.28,-0.40,-0.44,1.32,-0.43
0.25,1.18,-0.30,-0.49,1.50,-0.39
0.25,1.11,-0.29,-0.45,1.61,-0.30
0.36,1.43,-0.39,-0.11,1.09,-0.25
0.56,1.62,-0.24,0.06,1.04,-0.08
0.55,1.37,-0.27,0.03,1.03,-0.12
0.35,1.18,-0.33,-0.10,1.08,-0.23
0.22,1.08,-0.32,-0.20,1.13,-0.26
0.46,1.37,-0.40,-0.53,1.33,-0.36
0.57,1.20,-0.30,-0.54,1.27,-0.38
0.33,1.37,-0.41,-0.29,1.41,-0.40
0.17,1.39,-0.40,-0.16,1.40,-0.34
0.16,0.83,-0.29,-0.20,0.85,-0.35
0.16,0.77,-0.17,-0.21,0.75,-0.17
0.13,0.82,-0.23,-0.20,0.80,-0.24
0.15,1.72,-0.23,-0.17,1.71,-0.30
0.19,1.74,-0.04,-0.20,1.74,-0.11
0.15,0.99,-0.39,-0.15,0.97,-0.42
0.23,0.88,-0.27,-0.30,0.84,-0.23
0.45,1.63,-0.33,-0.50,1.59,-0.36
0.58,1.69,-0.16,-0.61,1.58,-0.32
0.41,1.62,-0.25,-0.37,1.21,-0.36
0.13,1.01,-0.48,-0.19,1.16,-0.13
0.05,0.72,-0.11,-0.20,1.07,-0.08
0.19,0.74,-0.09,-0.42,1.32,-0.11
0.16,0.72,-0.06,-0.33,1.34,-0.15
0.12,0.73,-0.06,-0.22,1.30,-0.26
0.16,0.73,-0.02,-0.25,0.73,-0.16
0.18,0.91,-0.20,-0.22,0.94,-0.26
0.25,1.18,-0.32,-0.30,1.20,-0.35
0.28,1.20,-0.33,-0.36,1.20,-0.36
0.35,1.36,-0.37,-0.39,1.33,-0.35
0.63,1.31,-0.27,-0.76,1.24,-0.34
0.38,1.35,-0.43,-0.45,1.29,-0.46
0.20,1.56,-0.33,-0.26,1.49,-0.32
0.15,1.43,-0.32,-0.18,1.39,-0.29
0.16,0.79,-0.28,-0.19,0.79,-0.30
0.14,0.87,-0.29,-0.14,0.93,-0.33
0.18,1.09,-0.37,-0.13,1.13,-0.35
0.16,0.72,-0.06,-0.18,0.75,-0.15
0.13,1.67,-0.35,-0.17,1.68,-0.42
0.16,1.77,-0.00,-0.20,1.76,-0.06
0.15,1.56,-0.29,-0.16,1.52,-0.28
0.18,1.38,-0.35,-0.23,1.35,-0.32
0.22,1.36,-0.36,-0.30,1.34,-0.34
0.64,1.67,-0.25,-0.74,1.59,-0.29
0.41,1.60,-0.38,-0.37,1.52,-0.39
0.28,1.49,-0.38,-0.22,1.42,-0.37
0.19,0.80,-0.26,-0.22,0.79,-0.28
0.28,0.75,-0.17,-0.35,0.75,-0.17
0.35,1.47,-0.45,-0.46,1.40,-0.50
0.23,1.65,-0.09,-0.32,1.63,-0.15
0.15,0.82,-0.34,-0.18,0.80,-0.31
0.16,0.83,-0.30,-0.15,0.81,-0.26
0.15,0.93,-0.36,-0.10,0.89,-0.30
0.19,1.34,-0.35,-0.21,1.35,-0.32
0.15,1.35,-0.32,-0.18,1.33,-0.31
0.15,0.72,-0.19,-0.18,0.76,-0.25
0.12,0.76,-0.16,-0.12,0.78,-0.18
0.10,0.80,0.05,-0.11,0.92,-0.11
0.13,0.76,0.11,-0.09,1.02,-0.13
0.07,0.77,0.09,-0.02,1.16,-0.06
0.02,0.78,0.03,-0.16,1.07,0.03
-0.14,1.20,-0.15,-0.36,1.27,0.04
-0.20,1.12,-0.22,-0.29,1.20,-0.08
0.04,1.30,-0.23,-0.20,1.33,-0.15
0.08,1.31,-0.28,-0.18,1.36,-0.21
0.09,1.38,-0.24,-0.21,1.39,-0.15
-0.05,1.07,-0.26,-0.25,1.05,-0.16
-0.16,1.03,-0.22,-0.29,0.98,-0.07
