x,y,z,x2,y2,z2
-0.25,1.45,-0.16,0.18,1.50,-0.19
-0.26,0.82,-0.24,0.15,0.85,-0.31
-0.16,1.21,-0.35,-0.07,1.32,-0.34
-0.24,1.27,-0.38,0.00,1.37,-0.35
-0.66,1.51,-0.02,0.54,1.48,-0.01
-0.24,1.41,-0.28,0.14,1.45,-0.25
-0.29,0.80,-0.17,0.16,0.82,-0.22
-0.18,0.88,-0.18,0.19,0.83,-0.20
-0.11,1.00,-0.13,0.18,0.83,-0.18
-0.25,1.13,-0.34,0.17,0.84,-0.19
-0.66,1.66,-0.35,0.12,1.01,-0.24
-0.52,1.42,-0.31,0.11,1.14,-0.28
-0.47,1.19,-0.26,0.06,1.23,-0.30
-0.32,0.73,-0.09,0.05,1.23,-0.31
-0.34,0.71,-0.02,0.19,1.39,-0.42
-0.37,0.76,-0.05,0.61,1.69,-0.20
-0.32,0.83,-0.16,0.34,1.42,-0.25
-0.26,0.91,-0.19,0.17,1.04,-0.23
-0.13,0.90,-0.20,-0.04,1.13,-0.28
0.15,1.03,-0.20,-0.35,1.30,-0.15
-0.51,0.89,-0.33,0.47,1.21,-0.25
-0.62,0.84,-0.06,0.51,1.12,-0.04
-0.59,0.86,-0.06,0.45,1.08,-0.10
-0.42,1.29,-0.27,0.30,1.35,-0.25
-0.24,1.34,-0.36,0.18,1.39,-0.31
-0.22,0.69,-0.14,0.13,0.72,-0.22
-0.12,0.72,-0.14,0.11,0.78,-0.21
-0.13,0.66,-0.06,0.14,0.98,-0.34
-0.21,0.71,-0.09,0.18,1.57,-0.14
-0.27,0.83,-0.15,0.15,0.95,-0.41
-0.27,0.87,-0.18,0.03,0.81,-0.25
-0.23,0.73,-0.08,-0.22,1.06,-0.23
-0.20,0.73,-0.08,-0.29,1.18,-0.17
-0.19,0.74,-0.08,0.16,1.33,-0.41
-0.22,0.75,-0.08,0.62,1.24,-0.05
-0.23,0.87,-0.17,0.24,1.04,-0.20
-0.28,1.07,-0.19,0.12,1.08,-0.20
-0.52,1.55,-0.43,0.42,1.61,-0.43
-0.64,1.68,-0.26,0.56,1.65,-0.25
-0.42,1.52,-0.32,0.34,1.58,-0.28
-0.28,1.14,-0.44,0.24,1.53,-0.20
-0.14,0.89,-0.28,0.22,1.44,-0.18
-0.13,1.20,-0.37,0.24,1.38,-0.18
-0.81,1.13,-0.15,0.20,1.40,-0.18
-0.37,0.92,-0.28,0.19,1.34,-0.20
-0.24,1.52,-0.19,0.17,1.54,-0.07
-0.23,1.45,-0.27,0.13,1.49,-0.18
-0.26,0.70,-0.22,0.12,0.72,-0.26
-0.00,1.06,-0.32,0.22,0.81,-0.18
-0.14,1.10,-0.32,0.18,0.85,-0.21
-0.75,0.98,-0.16,0.14,0.96,-0.24
-0.28,0.80,-0.21,-0.01,1.10,-0.28
-0.21,0.80,-0.18,0.66,1.01,-0.05
-0.26,0.84,-0.20,0.41,0.86,-0.10
-0.26,0.83,-0.17,0.14,0.95,-0.24
-0.25,1.15,-0.22,0.06,1.23,-0.24
-0.64,1.65,-0.32,0.62,1.61,-0.24
-0.57,1.66,-0.20,0.51,1.63,-0.17
-0.39,1.53,-0.13,0.28,1.60,-0.11
-0.32,1.49,-0.03,0.13,0.74,-0.35
-0.26,1.57,-0.11,0.16,0.80,-0.25
-0.28,0.64,-0.10,0.21,1.06,-0.26
-0.27,0.65,-0.06,0.23,0.83,-0.19
-0.31,0.65,-0.08,0.22,0.66,-0.06
-0.20,1.40,-0.38,0.13,1.50,-0.34
-0.23,1.45,-0.30,0.16,1.51,-0.25
-0.20,1.48,-0.21,0.14,1.54,-0.13
-0.21,1.48,-0.20,0.16,1.55,-0.12
-0.21,1.49,-0.22,0.17,1.55,-0.14
-0.18,1.22,-0.37,0.14,1.31,-0.34
-0.23,0.70,-0.19,0.15,0.71,-0.23
-0.25,0.71,-0.19,0.15,0.73,-0.22
-0.22,0.68,-0.16,0.14,0.68,-0.16
-0.13,1.20,-0.44,0.09,1.35,-0.41
-0.21,1.53,-0.12,0.10,1.54,-0.06
-0.20,1.51,-0.15,0.08,1.52,-0.11
-0.20,0.70,-0.22,0.11,0.70,-0.25
-0.25,0.69,-0.17,0.15,0.68,-0.17
-0.06,1.16,-0.36,-0.12,1.31,-0.32
-0.80,1.27,-0.18,0.68,1.26,-0.18
-0.66,1.23,-0.26,0.52,1.24,-0.28
-0.25,1.08,-0.24,0.09,1.17,-0.28
-0.18,1.11,-0.19,-0.01,1.24,-0.23
-0.32,1.32,-0.38,0.15,1.41,-0.40
-0.72,1.68,-0.07,0.66,1.66,-0.09
-0.62,1.76,-0.02,0.47,1.76,-0.07
-0.37,1.71,-0.01,0.21,1.69,-0.01
-0.30,1.68,-0.13,0.16,1.67,-0.09
-0.17,0.87,-0.43,0.13,0.83,-0.44
-0.24,0.70,-0.17,0.06,0.68,-0.22
-0.21,0.70,-0.09,0.04,1.06,-0.44
-0.19,0.70,-0.03,0.26,1.51,-0.29
-0.23,0.75,-0.07,0.31,0.66,-0.12
-0.32,1.37,-0.27,0.24,0.71,-0.16
-0.41,1.40,-0.30,0.21,0.81,-0.21
-0.45,0.72,-0.16,0.21,0.98,-0.29
-0.29,0.81,-0.22,0.20,1.15,-0.29
-0.28,1.47,-0.24,0.17,1.51,-0.15
-0.21,1.41,-0.30,0.14,1.47,-0.22
-0.25,0.65,-0.08,0.17,0.64,-0.11
-0.25,0.64,-0.05,0.16,0.61,-0.10
-0.20,1.30,-0.34,0.14,1.39,-0.32
-0.24,1.57,-0.07,0.15,1.60,-0.07
-0.27,1.12,-0.21,-0.12,1.40,-0.24
-0.24,0.72,-0.01,-0.16,1.24,-0.27
-0.24,0.74,0.04,0.70,1.34,-0.25
-0.29,0.77,0.03,0.62,1.37,-0.21
-0.06,1.10,-0.27,0.25,1.05,-0.25
0.02,1.22,-0.26,0.20,0.84,-0.12
-0.09,1.24,-0.38,0.19,0.89,-0.17
-0.83,1.21,-0.07,0.20,1.02,-0.23
-0.51,1.03,-0.21,0.08,1.10,-0.26
-0.23,0.72,-0.07,0.03,1.48,-0.27
-0.26,0.71,-0.03,0.11,1.60,-0.27
-0.29,0.72,-0.07,0.45,0.76,0.02
-0.32,0.80,-0.22,0.32,0.83,-0.15
-0.15,1.47,-0.24,0.20,0.84,-0.19
-0.59,0.95,-0.32,0.15,0.87,-0.20
-0.60,0.78,-0.07,0.12,0.99,-0.25
-0.33,0.67,-0.01,0.15,1.44,-0.23
-0.40,0.96,-0.29,0.25,0.65,-0.04
-0.21,1.55,-0.19,0.24,0.70,-0.13
-0.32,0.63,-0.07,0.27,0.93,-0.21
-0.32,1.07,-0.46,0.21,1.19,-0.31
-0.25,1.57,0.01,0.15,1.55,-0.00
-0.21,1.19,-0.44,0.15,1.24,-0.41
-0.32,0.64,-0.11,0.18,0.66,-0.12
-0.20,0.72,-0.24,0.15,0.75,-0.26
-0.04,1.15,-0.24,0.17,1.15,-0.36
-0.15,1.27,-0.25,0.07,1.19,-0.30
-0.16,1.25,-0.26,0.04,1.19,-0.27
-0.36,1.43,-0.38,0.25,1.38,-0.38
-0.75,1.68,-0.11,0.64,1.65,-0.14
-0.50,1.49,-0.16,0.38,1.48,-0.21
-0.26,1.02,-0.15,0.16,1.13,-0.19
-0.19,1.06,-0.15,0.12,1.11,-0.22
-0.19,1.07,-0.22,0.14,1.12,-0.24
-0.21,1.07,-0.23,0.16,1.13,-0.25
-0.17,1.15,-0.30,0.14,1.23,-0.33
-0.17,1.23,-0.33,0.07,1.31,-0.35
-0.24,1.31,-0.31,-0.01,1.36,-0.29
-0.83,1.26,-0.09,0.71,1.25,-0.11
-0.67,1.31,-0.29,0.46,1.21,-0.27
-0.52,1.01,-0.37,0.24,0.99,-0.26
-0.37,1.73,-0.02,0.23,1.09,-0.29
-0.43,0.78,-0.10,0.39,0.92,-0.29
-0.37,0.68,0.18,0.31,1.82,-0.09
-0.41,0.80,-0.13,0.28,1.62,-0.07
-0.33,1.52,-0.27,0.16,1.62,-0.16
-0.25,0.98,-0.39,0.11,1.07,-0.46
-0.23,1.28,-0.34,0.03,1.35,-0.35
-0.81,1.18,0.03,0.61,1.22,0.02
-0.50,0.90,-0.10,0.34,0.99,-0.18
-0.18,0.77,-0.10,0.14,0.73,-0.11
-0.30,1.12,-0.25,0.18,1.11,-0.34
-0.24,1.52,-0.25,0.14,1.52,-0.28
-0.18,1.09,-0.32,-0.05,1.29,-0.33
-0.82,1.29,-0.08,0.63,1.22,-0.06
-0.45,1.59,-0.05,0.26,1.61,-0.03
-0.23,0.97,-0.38,0.14,0.88,-0.36
-0.30,0.63,-0.06,0.15,0.71,-0.23
-0.02,0.87,-0.27,0.10,0.75,-0.30
-0.78,0.97,-0.10,0.16,0.88,-0.23
-0.53,0.75,0.19,0.20,1.11,-0.37
-0.43,0.74,0.10,0.52,0.87,0.05
-0.24,1.31,-0.35,0.07,1.34,-0.36
-0.80,1.18,-0.11,0.66,1.22,-0.07
-0.57,1.36,-0.24,0.40,1.37,-0.27
-0.39,1.56,-0.17,0.26,1.60,-0.16
-0.45,0.79,-0.24,0.35,0.73,-0.09
-0.34,0.66,0.13,0.25,0.65,0.08
-0.35,0.65,0.14,0.23,0.64,0.10
-0.37,0.67,-0.09,0.32,0.75,-0.20
-0.34,1.63,-0.17,0.25,1.64,-0.16
-0.32,1.62,-0.16,0.20,1.66,-0.12
-0.18,1.01,-0.46,0.12,0.96,-0.48
-0.27,0.66,-0.07,0.14,0.66,-0.13
-0.33,0.66,0.13,0.16,0.66,-0.15
-0.30,0.66,0.11,0.18,1.61,-0.11
-0.29,0.70,-0.20,0.24,1.50,0.02
-0.21,1.03,-0.52,0.24,1.46,0.03
-0.18,1.30,-0.35,0.04,1.39,-0.28
-0.28,1.29,-0.42,0.17,1.42,-0.39
-0.75,1.24,-0.21,0.63,1.25,-0.23
-0.47,0.87,-0.11,0.33,1.59,-0.22
-0.34,0.81,-0.02,0.40,0.91,-0.40
-0.42,1.45,-0.25,0.27,0.69,-0.08
-0.38,0.66,0.14,0.30,1.01,-0.30
-0.30,0.67,-0.05,0.22,0.98,-0.29
-0.32,1.26,-0.39,0.21,1.32,-0.36
-0.23,0.76,-0.26,0.16,0.73,-0.25
-0.34,0.67,0.00,0.24,0.64,-0.05
-0.33,0.66,0.07,0.22,0.63,-0.02
-0.23,0.71,-0.27,0.19,0.77,-0.36
-0.23,1.69,-0.11,0.11,1.68,-0.14
-0.24,1.57,-0.20,0.11,1.58,-0.21
-0.18,1.38,-0.39,0.12,1.33,-0.44
-0.31,0.66,0.04,0.21,0.63,0.07
-0.30,0.65,-0.01,0.18,0.62,-0.04
-0.19,1.53,-0.30,0.08,1.57,-0.30
-0.02,1.33,-0.34,-0.20,1.45,-0.24
-0.73,1.29,-0.28,0.65,1.34,-0.21
-0.80,1.28,-0.14,0.64,1.33,-0.17
-0.30,1.14,-0.30,0.35,1.14,-0.29
-0.79,1.60,-0.05,0.26,1.04,-0.23
-0.71,1.10,-0.12,0.12,1.20,-0.33
-0.44,0.75,0.00,0.69,1.59,-0.16
-0.49,0.76,0.03,0.57,1.60,-0.20
-0.42,0.98,-0.18,0.30,1.36,-0.29
-0.33,1.26,-0.36,0.13,1.33,-0.34
-0.27,1.25,-0.38,-0.01,1.35,-0.31
-0.68,1.27,-0.42,0.55,1.33,-0.36
-0.79,1.13,-0.11,0.66,1.13,-0.13
-0.30,1.15,-0.33,0.19,1.15,-0.36
-0.22,1.23,-0.40,0.16,1.30,-0.38
-0.28,0.66,-0.06,0.18,0.65,-0.09
-0.23,0.64,-0.05,0.17,0.64,-0.13
-0.16,0.61,-0.07,0.12,0.68,-0.28
-0.21,1.61,-0.23,0.12,1.65,-0.16
-0.25,1.42,-0.33,0.14,1.50,-0.27
-0.28,0.63,-0.08,0.18,0.63,-0.09
-0.17,1.14,-0.37,-0.04,1.22,-0.41
-0.73,1.65,-0.14,0.64,1.67,-0.14
-0.67,1.63,-0.10,0.50,1.65,-0.21
-0.35,0.95,-0.09,0.21,1.63,-0.18
-0.26,0.94,-0.07,0.13,0.67,-0.23
-0.22,0.92,-0.11,0.21,0.65,-0.13
-0.20,0.97,-0.13,0.19,0.62,-0.06
-0.17,1.30,-0.16,0.17,0.65,-0.11
-0.25,0.69,-0.16,0.18,0.78,-0.20
-0.26,0.70,-0.09,0.14,0.81,-0.22
-0.20,0.86,-0.16,0.14,0.87,-0.25
-0.16,1.16,-0.31,0.10,1.27,-0.39
-0.23,1.21,-0.36,0.02,1.29,-0.39
-0.60,1.26,-0.39,0.47,1.32,-0.39
-0.82,1.17,-0.08,0.66,1.21,-0.17
-0.51,1.33,-0.21,0.35,1.41,-0.28
-0.30,1.54,-0.15,0.20,1.60,-0.11
-0.27,1.18,-0.35,0.17,1.23,-0.38
-0.30,0.68,-0.07,0.18,0.65,-0.12
-0.31,0.67,-0.02,0.16,0.64,-0.13
-0.27,0.65,-0.03,0.11,0.65,-0.17
-0.23,0.66,-0.13,0.14,0.71,-0.27
-0.24,1.63,-0.17,0.13,1.64,-0.19
-0.21,1.33,-0.34,-0.04,1.41,-0.25
-0.30,1.18,-0.36,0.02,1.28,-0.28
-0.28,1.21,-0.39,0.01,1.32,-0.26
-0.35,1.39,-0.49,0.17,1.46,-0.39
-0.75,1.63,-0.11,0.63,1.62,-0.19
-0.56,1.73,-0.10,0.39,1.75,-0.15
-0.27,1.42,-0.38,0.16,1.47,-0.32
-0.32,0.64,-0.14,0.15,0.65,-0.11
-0.29,0.65,-0.06,0.22,0.65,-0.11
-0.30,1.46,-0.34,0.25,1.63,-0.27
-0.23,1.52,-0.28,0.12,1.57,-0.24
-0.27,0.68,-0.20,0.11,0.68,-0.20
-0.28,0.64,-0.15,0.08,0.69,-0.29
-0.40,1.09,-0.18,0.27,1.27,-0.31
-0.34,1.59,-0.05,0.25,1.57,0.04
-0.19,0.94,-0.46,0.14,0.92,-0.46
-0.36,0.64,-0.10,0.23,0.65,-0.08
-0.34,0.72,-0.16,0.29,0.69,-0.16
-0.19,1.02,-0.26,0.13,1.05,-0.30
-0.22,1.13,-0.25,-0.12,1.10,-0.27
-0.25,1.13,-0.25,-0.17,1.09,-0.27
-0.20,1.12,-0.25,-0.17,1.08,-0.28
-0.16,1.16,-0.24,-0.15,1.14,-0.28
-0.16,1.15,-0.23,-0.13,1.14,-0.26
