distanza,y,y2,distanzaDx,distanzaSx,Sesso
0.72,1.41,0.93,0.19,0.07,0
0.59,0.72,0.89,0.77,0.06,0
0.55,0.85,1.05,0.23,0.19,0
0.72,0.87,1.22,0.07,0.25,0
0.56,0.86,0.75,0.03,0.52,0
0.47,1.04,1.05,0.22,0.35,0
0.35,1.34,1.32,0.3,0.29,0
0.28,1.35,1.32,0.05,0.05,0
0.28,0.74,0.75,0.64,0.59,0
0.26,0.79,0.81,0.06,0.09,0
0.29,1.47,1.4,0.72,0.63,0
0.38,1.48,1.35,0.09,0.13,0
0.48,1.34,1.18,0.15,0.18,0
0.36,1.27,1.06,0.2,0.12,0
0.96,1.31,1.03,0.74,0.05,0
0.69,1.2,1.08,0.24,0.08,0
0.48,1.13,1.22,0.31,0.16,0
0.52,0.98,1.33,0.19,0.12,0
0.56,0.96,1.31,0.02,0.07,0
1.11,0.92,1.19,0.04,0.74,0
0.72,1.01,0.99,0.13,0.45,0
0.5,1.22,0.95,0.23,0.38,0
0.61,1.35,0.91,0.13,0.07,0
0.61,0.77,0.88,0.75,0.04,0
0.5,0.79,0.97,0.18,0.12,0
0.69,0.82,1.24,0.08,0.32,0
0.92,0.82,0.89,0.02,0.57,0
0.75,0.83,0.74,0.05,0.38,0
0.55,1.11,0.78,0.36,0.31,0
0.39,0.72,0.86,0.51,0.13,0
0.45,0.78,1.02,0.09,0.19,0
0.36,0.78,0.73,0.02,0.31,0
0.28,0.84,0.8,0.11,0.08,0
0.27,1.14,1.11,0.36,0.36,0
0.29,0.97,0.97,0.19,0.16,0
0.22,0.71,0.71,0.48,0.45,0
0.37,1.02,0.93,0.46,0.33,0
0.6,1.49,1.4,0.49,0.49,0
0.67,1.52,1.45,0.06,0.06,0
0.69,1.48,1.4,0.04,0.06,0
0.66,1.35,1.35,0.14,0.06,0
0.94,1.73,1.63,0.46,0.33,0
0.73,1.4,1.44,0.36,0.25,0
0.41,1.0,1.06,0.44,0.41,0
0.42,0.99,1.03,0.03,0.05,0
0.48,1.13,1.08,0.15,0.05,0
0.34,1.17,1.11,0.1,0.06,0
0.36,1.18,1.13,0.01,0.03,0
0.41,1.19,1.15,0.02,0.04,0
0.67,1.27,1.28,0.16,0.27,0
1.15,1.29,1.15,0.31,0.28,0
0.68,1.04,0.95,0.33,0.32,0
0.77,0.93,1.16,0.13,0.28,0
0.69,0.96,1.33,0.03,0.24,0
0.51,1.02,1.05,0.15,0.31,0
0.86,1.81,1.04,0.81,0.03,0
0.46,1.38,1.06,0.44,0.05,0
0.26,1.19,1.18,0.2,0.13,0
0.3,0.92,0.93,0.27,0.25,0
0.74,1.31,1.3,0.46,0.45,0
0.86,1.2,1.08,0.18,0.27,0
0.22,0.95,1.01,0.4,0.35,0
0.24,0.96,0.96,0.03,0.07,0
0.3,0.95,0.97,0.07,0.09,0
0.3,1.31,1.24,0.38,0.3,0
0.34,1.04,0.99,0.27,0.25,0
1.18,1.4,1.3,0.59,0.52,0
0.51,1.46,1.33,0.37,0.36,0
0.29,0.83,0.85,0.64,0.49,0
0.27,0.74,0.77,0.26,0.17,0
0.5,0.8,1.15,0.11,0.45,0
0.84,0.8,1.02,0.02,0.54,0
0.91,1.04,0.77,0.4,0.41,0
0.62,0.99,0.82,0.23,0.3,0
0.36,1.11,1.14,0.3,0.37,0
0.92,1.28,1.13,0.34,0.28,0
0.35,0.85,0.89,0.52,0.37,0
0.63,1.26,1.21,0.47,0.38,0
0.73,0.8,0.84,0.47,0.39,0
0.46,0.72,0.72,0.26,0.31,0
0.51,0.97,0.93,0.4,0.36,0
0.66,0.91,0.85,0.09,0.12,0
0.56,1.49,1.38,0.58,0.54,0
0.41,1.35,1.23,0.14,0.2,0
0.32,1.16,1.09,0.21,0.15,0
0.28,0.73,0.74,0.53,0.43,0
0.36,0.78,0.73,0.16,0.04,0
0.85,1.43,0.74,0.69,0.01,0
0.82,1.52,0.76,0.19,0.08,0
0.55,1.52,1.2,0.04,0.57,0
0.39,1.43,1.47,0.11,0.34,0
0.89,1.31,1.28,0.29,0.35,0
1.42,1.24,1.06,0.44,0.5,0
0.87,1.17,0.9,0.29,0.4,0
0.68,1.03,0.84,0.2,0.2,0
0.68,0.71,1.12,0.53,0.35,0
0.58,0.77,0.72,0.09,0.51,0
0.38,0.8,0.75,0.08,0.19,0
0.47,1.17,1.15,0.43,0.49,0
0.27,0.82,0.82,0.41,0.36,0
0.43,0.73,0.72,0.26,0.26,0
0.42,0.84,0.85,0.16,0.21,0
0.26,0.77,0.75,0.12,0.12,0
0.27,1.54,1.46,0.78,0.72,0
0.28,1.56,1.47,0.07,0.08,0
0.28,1.04,1.04,0.55,0.46,0
0.31,0.69,0.69,0.54,0.55,0
0.2,0.69,0.68,0.06,0.07,0
0.3,1.43,1.36,0.84,0.79,0
0.23,1.42,1.33,0.09,0.05,0
1.39,1.31,1.3,0.68,0.58,0
0.95,0.95,0.99,0.42,0.39,0
0.68,0.88,1.29,0.19,0.42,0
1.37,0.87,1.66,0.05,0.71,0
0.96,0.9,1.09,0.09,0.58,0
1.17,1.59,0.81,0.76,0.47,0
0.98,1.67,0.84,0.4,0.1,0
0.39,0.96,0.93,0.74,0.12,0
0.79,1.06,1.02,0.24,0.2,0
0.24,1.21,1.07,0.4,0.25,0
1.43,1.29,1.27,0.7,0.62,0
0.89,0.91,0.9,0.46,0.47,0
0.38,0.99,0.96,0.36,0.27,0
0.33,1.1,1.08,0.14,0.14,0
0.39,0.71,0.7,0.55,0.54,0
0.26,0.74,0.76,0.09,0.16,0
0.34,0.95,0.88,0.4,0.3,0
0.28,1.67,1.6,0.74,0.72,0
0.27,1.39,1.32,0.33,0.3,0
0.3,0.7,0.72,0.77,0.66,0
0.22,0.8,0.82,0.14,0.12,0
1.2,1.82,1.77,1.15,1.06,0
0.79,1.8,1.79,0.3,0.23,0
0.59,1.69,1.62,0.3,0.24,0
0.81,0.72,1.4,0.98,0.24,0
0.71,0.74,1.32,0.06,0.11,0
0.72,0.74,1.34,0.01,0.03,0
0.77,0.73,1.38,0.03,0.04,0
0.44,0.73,0.76,0.03,0.63,0
0.46,0.72,0.71,0.02,0.27,0
0.55,0.88,0.83,0.26,0.25,0
0.6,1.02,1.0,0.17,0.21,0
0.15,0.92,1.04,0.42,0.26,0
1.09,1.36,1.34,0.74,0.66,0
1.36,1.24,1.17,0.38,0.4,0
0.7,0.99,1.04,0.45,0.44,0
0.52,1.5,1.43,0.51,0.41,0
0.35,1.01,1.03,0.51,0.42,0
0.39,0.72,0.72,0.46,0.48,0
0.34,0.78,0.76,0.12,0.11,0
0.24,0.71,0.72,0.14,0.09,0
0.3,0.86,0.8,0.34,0.23,0
0.3,1.58,1.51,0.72,0.72,0
0.37,1.17,1.18,0.42,0.33,0
0.3,0.77,0.76,0.48,0.5,0
0.21,0.77,0.76,0.06,0.06,0
0.46,1.01,1.02,0.32,0.4,0
1.02,1.87,1.84,0.98,0.89,0
0.65,1.79,1.73,0.24,0.27,0
0.41,1.34,1.33,0.6,0.48,0
0.44,0.7,0.71,0.78,0.75,0
0.64,0.7,0.72,0.19,0.18,0
0.71,1.56,1.36,0.99,0.85,0
0.35,1.34,1.25,0.26,0.24,0
0.55,0.72,0.72,1.0,0.86,0
0.57,0.71,0.7,0.25,0.14,0
0.68,1.06,0.97,0.54,0.51,0
0.79,1.63,1.55,0.6,0.59,0
0.37,0.98,0.97,0.73,0.62,0
0.53,0.77,0.75,0.85,0.76,0
0.53,0.76,0.74,0.48,0.45,0
0.29,0.9,0.98,0.26,0.37,0
0.48,0.69,0.72,0.43,0.42,0
0.44,0.71,0.75,0.09,0.1,0
0.2,0.89,0.86,0.29,0.2,0
0.06,0.91,0.88,0.09,0.08,0
0.08,0.93,0.9,0.05,0.03,0
0.07,0.92,0.89,0.07,0.06,0
0.08,0.91,0.89,0.06,0.04,0
0.07,0.93,0.9,0.04,0.04,0
0.09,0.91,0.88,0.03,0.02,0
0.09,0.9,0.87,0.05,0.05,0
