x,y,z,x2,y2,z2
-0.19,0.91,0.10,-0.73,0.71,-0.04
-0.09,1.15,-0.13,-0.58,0.91,0.01
0.06,0.71,-0.10,-0.47,1.01,-0.02
-0.07,0.82,0.05,-0.37,1.30,-0.16
-0.01,0.93,0.06,-0.29,0.90,-0.34
-0.04,0.97,0.02,-0.38,0.92,-0.09
-0.06,1.16,-0.08,-0.41,1.23,-0.12
-0.04,1.34,-0.07,-0.34,1.35,-0.11
-0.01,0.73,-0.13,-0.24,0.76,-0.15
-0.11,0.90,-0.12,-0.34,0.88,-0.09
-0.11,1.06,-0.18,-0.49,1.06,-0.16
-0.03,1.18,-0.20,-0.59,1.18,-0.19
-0.00,1.23,-0.19,-0.65,1.25,-0.18
-0.00,1.23,-0.16,-0.67,1.27,-0.17
0.42,1.84,-0.02,-0.88,1.84,0.02
0.23,1.41,-0.20,-0.72,1.50,-0.18
-0.04,1.07,-0.20,-0.49,1.15,-0.18
-0.13,1.07,-0.19,-0.40,1.09,-0.17
-0.14,1.08,-0.19,-0.34,1.08,-0.14
-0.13,1.07,-0.18,-0.36,1.05,-0.13
-0.14,1.08,-0.19,-0.41,1.09,-0.16
-0.12,1.11,-0.19,-0.43,1.14,-0.17
-0.12,1.17,-0.17,-0.42,1.18,-0.16
0.52,1.23,-0.14,-0.79,1.13,-0.11
0.14,0.97,-0.07,-0.48,0.99,-0.11
-0.00,0.89,0.03,-0.51,0.85,-0.16
0.05,0.93,0.07,-0.55,1.54,-0.22
0.10,0.85,0.05,-0.49,1.05,-0.11
0.26,1.56,-0.14,-0.42,1.00,-0.03
0.15,1.15,-0.19,-0.38,1.01,-0.05
0.00,1.22,-0.16,-0.35,1.21,-0.16
0.05,1.20,-0.22,-0.23,1.19,-0.29
-0.00,0.94,-0.23,-0.21,0.88,-0.20
0.52,1.29,-0.01,-0.78,1.30,-0.04
0.05,1.03,-0.09,-0.48,1.01,-0.02
-0.04,1.13,-0.09,-0.38,1.15,-0.10
-0.02,1.21,-0.10,-0.35,1.27,-0.11
-0.02,1.40,-0.03,-0.33,1.40,-0.07
0.03,0.72,-0.21,-0.28,0.67,-0.20
0.14,1.16,-0.23,-0.42,1.15,-0.27
0.19,1.34,-0.15,-0.54,1.25,-0.17
0.04,1.09,-0.41,-0.24,1.12,-0.39
-0.02,0.73,-0.08,-0.33,0.80,-0.11
-0.02,1.06,-0.17,-0.31,1.07,-0.18
0.00,1.06,-0.12,-0.60,1.02,-0.43
0.00,0.95,-0.22,-0.73,0.91,-0.04
0.35,1.03,-0.18,-0.55,0.92,-0.04
-0.00,1.26,-0.23,-0.30,1.25,-0.23
0.51,1.24,-0.19,-0.88,1.25,-0.12
0.20,1.32,-0.20,-0.59,1.33,-0.18
0.14,1.50,-0.09,-0.48,1.53,-0.07
0.34,1.09,-0.38,-0.54,1.14,-0.34
0.17,0.84,-0.21,-0.53,0.79,-0.11
0.15,0.96,-0.25,-0.50,1.00,-0.26
0.16,0.71,-0.03,-0.47,0.75,-0.08
0.20,1.43,-0.24,-0.49,1.46,-0.29
0.13,1.40,-0.17,-0.33,1.46,-0.13
0.07,1.39,-0.20,-0.22,1.40,-0.23
0.09,0.82,-0.25,-0.24,0.78,-0.21
0.07,1.06,-0.26,-0.25,1.15,-0.29
0.04,1.26,-0.36,-0.31,1.08,-0.15
0.02,0.93,-0.24,-0.32,0.94,-0.14
0.04,0.87,-0.06,-0.24,0.78,-0.16
0.02,0.91,-0.09,-0.28,1.09,-0.25
-0.02,1.18,-0.26,-0.29,1.24,-0.28
0.42,1.20,-0.35,-0.72,1.22,-0.21
0.18,1.23,-0.30,-0.53,1.13,-0.21
0.22,1.50,-0.19,-0.49,1.13,-0.07
0.14,0.75,-0.17,-0.43,1.25,-0.17
0.04,0.96,-0.10,-0.47,0.79,-0.27
0.01,0.99,-0.09,-0.46,0.87,-0.05
-0.03,1.02,-0.12,-0.41,1.02,-0.14
-0.02,1.19,-0.26,-0.24,1.22,-0.29
-0.03,0.79,-0.18,-0.28,0.79,-0.18
-0.07,0.88,-0.13,-0.33,0.92,-0.18
-0.05,0.72,-0.04,-0.29,0.74,-0.08
0.02,1.44,-0.23,-0.31,1.48,-0.24
-0.02,0.94,-0.19,-0.33,0.99,-0.22
-0.04,1.28,-0.18,-0.29,1.30,-0.22
-0.04,0.75,-0.10,-0.22,0.77,-0.13
-0.04,0.71,-0.04,-0.25,0.72,-0.04
-0.01,1.33,-0.26,-0.26,1.36,-0.30
-0.05,1.25,-0.26,-0.26,1.30,-0.26
0.03,1.30,-0.32,-0.42,1.29,-0.37
0.33,1.23,-0.28,-0.74,1.25,-0.22
0.13,1.05,-0.15,-0.42,1.26,-0.34
0.06,1.01,-0.04,-0.69,1.68,-0.33
-0.02,1.03,-0.07,-0.66,1.45,-0.25
0.04,1.18,-0.17,-0.52,1.14,-0.17
0.39,1.48,-0.20,-0.50,1.03,-0.05
0.06,1.01,-0.16,-0.40,1.01,-0.10
-0.03,1.07,-0.20,-0.35,1.09,-0.16
-0.07,1.13,-0.19,-0.35,1.14,-0.17
0.07,1.19,-0.30,-0.52,1.25,-0.29
0.28,1.09,-0.18,-0.67,1.10,-0.13
0.00,1.20,-0.17,-0.44,1.28,-0.19
0.01,1.34,-0.10,-0.31,1.38,-0.11
0.03,0.89,-0.22,-0.20,0.92,-0.23
-0.02,0.93,-0.20,-0.24,0.98,-0.21
0.02,0.72,-0.05,-0.25,0.76,-0.10
0.02,1.22,-0.28,-0.28,1.32,-0.28
-0.03,1.32,-0.19,-0.27,1.36,-0.21
0.01,0.84,-0.30,-0.21,0.83,-0.29
-0.03,0.79,-0.11,-0.26,0.81,-0.11
0.07,1.16,-0.18,-0.37,1.15,-0.20
0.19,1.53,-0.03,-0.53,1.57,0.03
0.05,1.33,-0.14,-0.45,1.35,-0.12
0.10,0.89,-0.31,-0.44,1.26,-0.09
-0.01,0.77,-0.08,-0.38,1.10,-0.08
-0.08,0.94,-0.11,-0.33,1.01,-0.09
-0.09,1.03,-0.11,-0.30,1.12,-0.15
0.02,1.02,-0.02,-0.26,1.05,-0.37
0.05,0.99,-0.00,-0.27,0.88,-0.12
-0.01,0.99,-0.05,-0.32,0.99,-0.11
0.00,1.13,-0.13,-0.39,1.16,-0.17
0.01,1.23,-0.15,-0.42,1.25,-0.19
-0.01,1.25,-0.14,-0.41,1.27,-0.17
0.33,1.23,-0.17,-0.69,1.23,-0.16
0.01,1.19,-0.14,-0.43,1.25,-0.13
-0.08,1.20,-0.13,-0.33,1.26,-0.13
-0.03,1.28,-0.12,-0.30,1.33,-0.12
-0.03,0.82,-0.13,-0.26,0.82,-0.16
-0.09,0.84,-0.05,-0.30,0.83,-0.06
-0.09,0.80,-0.02,-0.31,0.80,-0.05
-0.05,0.75,0.01,-0.30,0.77,-0.02
-0.04,1.15,-0.20,-0.29,1.25,-0.20
-0.07,1.09,-0.11,-0.31,1.13,-0.13
-0.07,1.13,-0.16,-0.37,1.15,-0.15
0.03,1.29,-0.20,-0.46,1.31,-0.19
0.03,1.32,-0.20,-0.50,1.34,-0.22
0.34,1.79,-0.04,-0.83,1.77,-0.07
0.12,1.56,-0.08,-0.65,1.63,-0.10
-0.01,1.36,-0.16,-0.29,1.41,-0.18
0.04,0.77,-0.20,-0.20,0.76,-0.22
-0.01,0.74,-0.01,-0.31,0.76,-0.01
0.15,1.53,-0.24,-0.60,1.47,-0.30
0.09,1.53,-0.04,-0.48,1.59,-0.02
-0.02,0.79,-0.29,-0.21,0.82,-0.29
-0.13,0.86,-0.25,-0.33,0.91,-0.26
-0.23,1.04,-0.35,-0.46,1.05,-0.37
-0.17,1.37,-0.17,-0.48,1.45,-0.21
-0.06,1.45,-0.19,-0.35,1.48,-0.24
-0.03,0.73,-0.36,-0.23,0.75,-0.30
-0.06,0.84,-0.31,-0.27,0.89,-0.33
-0.14,0.83,-0.20,-0.45,0.87,-0.19
-0.26,0.81,-0.11,-0.57,0.83,-0.09
-0.29,0.86,-0.13,-0.61,0.86,-0.12
-0.25,0.90,-0.20,-0.53,0.91,-0.21
-0.19,0.90,-0.23,-0.44,0.93,-0.28
-0.27,0.89,-0.26,-0.50,0.93,-0.30
-0.42,0.90,-0.31,-0.63,0.92,-0.31
-0.44,0.90,-0.32,-0.67,0.90,-0.33
-0.38,0.91,-0.34,-0.58,0.92,-0.38
-0.29,0.96,-0.39,-0.47,0.94,-0.44
-0.15,0.95,-0.33,-0.31,0.95,-0.43
