x,y,z,x2,y2,z2
-0.23,0.80,-0.22,0.05,0.79,-0.20
-0.30,0.69,-0.04,0.05,0.71,-0.10
-0.29,0.64,0.09,0.07,0.63,0.03
-0.26,1.00,-0.47,0.11,1.06,-0.47
-0.27,1.42,-0.19,0.11,1.39,-0.21
-0.26,1.49,-0.01,0.09,1.49,-0.02
-0.27,0.75,-0.26,0.08,0.78,-0.22
-0.21,1.13,-0.25,-0.06,1.03,-0.26
-0.23,1.31,-0.19,-0.10,1.23,-0.22
-0.83,1.17,0.00,0.63,1.25,-0.10
-0.53,1.53,-0.05,0.31,1.51,-0.04
-0.36,1.30,-0.18,0.05,1.26,-0.20
-0.40,1.26,-0.24,0.09,1.20,-0.28
-0.63,1.52,-0.34,0.46,1.55,-0.44
-0.53,1.69,-0.10,0.41,1.62,-0.14
-0.62,1.58,0.00,0.39,1.60,0.01
-0.33,1.60,-0.02,0.17,1.60,-0.04
-0.31,1.63,-0.08,0.09,1.63,-0.06
-0.26,0.92,-0.46,0.10,0.85,-0.39
-0.24,0.92,-0.26,0.00,0.91,-0.25
-0.35,1.14,-0.21,0.07,1.31,-0.32
-0.34,1.12,-0.17,0.23,1.56,-0.19
-0.30,1.12,-0.20,0.25,0.80,-0.12
-0.34,1.39,-0.19,0.14,1.06,-0.22
-0.52,1.16,-0.39,0.11,1.07,-0.17
-0.42,0.88,-0.12,0.05,1.05,-0.19
-0.39,1.17,-0.13,0.02,1.18,-0.24
-0.33,1.40,-0.13,0.05,1.41,-0.19
-0.26,1.30,-0.25,0.07,1.34,-0.18
-0.21,0.82,-0.18,0.05,0.83,-0.16
-0.29,1.06,-0.24,0.07,1.07,-0.24
-0.24,1.08,-0.37,0.08,1.17,-0.35
-0.28,1.03,-0.18,0.00,0.97,-0.18
-0.37,1.00,-0.09,-0.13,1.08,-0.15
-0.49,1.15,-0.06,-0.07,1.24,-0.24
-0.46,1.18,-0.11,0.58,1.23,-0.34
-0.35,1.18,-0.20,0.17,0.91,-0.19
-0.22,1.13,-0.19,-0.00,0.84,-0.14
-0.20,1.19,-0.23,0.03,0.85,-0.16
-0.29,1.21,-0.25,0.01,0.86,-0.16
-0.84,1.39,-0.05,0.03,0.88,-0.18
-0.60,1.06,-0.02,-0.08,0.94,-0.22
-0.35,1.05,-0.15,-0.05,1.40,-0.31
-0.35,1.08,-0.13,0.01,1.54,-0.25
-0.35,1.10,-0.15,0.37,0.72,0.07
-0.24,1.16,-0.23,0.19,0.94,-0.23
-0.28,1.31,-0.22,0.03,1.02,-0.27
-0.59,0.99,-0.34,0.03,0.97,-0.24
-0.49,0.96,-0.12,-0.00,0.93,-0.24
-0.37,1.35,-0.18,0.05,1.44,-0.19
-0.36,1.30,-0.18,0.08,0.76,-0.11
-0.32,1.45,-0.13,0.04,0.85,-0.16
-0.26,0.75,-0.22,0.09,0.88,-0.14
-0.31,1.21,-0.26,0.10,1.15,-0.24
-0.30,1.49,-0.09,0.05,1.49,-0.11
-0.26,1.31,-0.31,0.03,1.31,-0.30
-0.25,0.87,-0.30,0.01,0.85,-0.27
-0.33,1.35,-0.27,-0.05,1.23,-0.32
-0.36,1.21,-0.30,-0.03,1.13,-0.30
-0.36,1.17,-0.30,-0.01,1.10,-0.30
-0.34,1.17,-0.34,-0.01,1.11,-0.31
-0.36,1.22,-0.39,0.08,1.19,-0.39
-0.64,1.70,-0.06,0.50,1.64,-0.08
-0.38,1.17,-0.24,0.10,1.09,-0.23
-0.24,0.90,-0.14,-0.08,0.89,-0.17
-0.22,0.98,-0.17,-0.06,0.98,-0.22
-0.23,1.01,-0.17,-0.04,1.01,-0.24
-0.23,1.05,-0.23,-0.04,1.06,-0.29
-0.29,1.16,-0.28,-0.00,1.15,-0.33
-0.22,1.16,-0.28,-0.06,1.14,-0.32
-0.21,1.21,-0.33,-0.06,1.16,-0.32
-0.72,1.28,-0.13,0.50,1.22,-0.14
-0.41,0.95,-0.19,0.20,0.99,-0.22
-0.50,0.75,-0.18,0.15,0.83,-0.11
-0.50,1.27,-0.29,0.12,0.88,-0.18
-0.31,0.93,-0.16,0.19,0.71,-0.13
-0.31,1.01,-0.19,0.27,1.59,-0.33
-0.28,1.00,-0.19,0.17,0.99,-0.28
-0.32,1.49,-0.20,0.06,1.51,-0.23
-0.27,1.01,-0.46,0.08,0.97,-0.44
-0.16,1.25,-0.29,-0.12,1.14,-0.32
-0.81,1.22,-0.03,0.53,1.28,-0.09
-0.38,0.96,-0.23,0.06,0.88,-0.23
-0.21,0.89,-0.19,-0.04,0.83,-0.20
-0.33,1.46,-0.24,0.05,1.45,-0.31
-0.30,1.48,-0.20,0.05,1.49,-0.22
-0.18,1.13,-0.28,-0.10,1.01,-0.31
-0.82,1.22,-0.02,0.57,1.26,-0.18
-0.38,1.65,0.04,0.17,1.63,0.04
-0.26,0.82,-0.26,0.08,0.79,-0.25
-0.20,0.88,-0.15,-0.02,0.83,-0.20
-0.13,1.09,-0.23,0.00,0.83,-0.19
-0.84,1.12,-0.15,0.05,0.90,-0.20
-0.62,1.02,0.04,0.32,1.02,-0.37
-0.46,1.08,-0.23,0.29,0.85,-0.15
-0.23,1.22,-0.28,-0.02,1.16,-0.27
-0.77,1.32,-0.04,0.49,1.26,-0.12
-0.44,1.53,-0.08,0.22,1.50,-0.10
-0.41,1.66,-0.01,0.18,1.64,-0.04
-0.55,0.76,-0.15,0.38,0.74,-0.07
-0.51,1.03,-0.27,0.31,0.95,-0.26
-0.48,0.76,-0.09,0.25,0.78,-0.12
-0.41,0.69,0.24,0.20,0.66,0.17
-0.44,1.51,-0.39,0.23,1.54,-0.37
-0.38,1.56,0.02,0.17,1.57,-0.00
-0.33,1.49,-0.16,0.08,1.46,-0.11
-0.38,0.66,0.16,0.16,0.65,0.13
-0.43,0.78,0.00,0.07,0.61,0.13
-0.38,0.91,-0.18,0.17,1.30,-0.49
-0.33,1.50,-0.14,0.19,1.44,-0.20
-0.23,0.68,-0.16,0.17,1.02,-0.20
-0.34,1.10,-0.32,0.12,0.96,-0.24
-0.43,1.23,-0.37,0.17,1.31,-0.42
-0.68,1.41,-0.08,0.46,1.40,-0.14
-0.39,1.45,-0.07,0.19,1.64,-0.00
-0.40,1.39,-0.12,0.40,1.02,-0.46
-0.35,1.51,-0.06,0.18,0.67,0.04
-0.42,0.67,0.11,0.22,0.84,-0.16
-0.47,1.30,-0.32,0.14,1.41,-0.35
-0.34,1.58,-0.14,0.09,1.60,-0.12
-0.25,0.72,-0.40,0.11,0.74,-0.44
-0.23,0.73,-0.25,0.02,0.72,-0.27
-0.33,0.64,0.04,0.14,0.62,0.03
-0.28,0.55,0.02,0.13,0.55,0.02
-0.34,1.26,-0.51,0.13,1.30,-0.49
-0.36,1.48,-0.03,0.10,1.52,-0.03
-0.32,1.37,-0.46,0.07,1.38,-0.41
-0.33,0.64,-0.02,0.10,0.64,-0.09
-0.27,0.61,-0.05,0.12,0.60,-0.07
-0.29,1.60,-0.48,0.11,1.66,-0.41
-0.30,1.64,-0.25,-0.05,1.61,-0.36
-0.63,1.24,-0.46,0.32,1.22,-0.57
-0.78,1.35,-0.12,0.50,1.36,-0.22
-0.29,1.15,-0.25,0.28,1.51,-0.24
-0.71,1.73,-0.19,0.32,1.43,-0.26
-0.59,1.40,-0.04,0.04,1.25,-0.35
-0.56,1.31,-0.10,0.36,1.39,-0.53
-0.45,1.33,-0.22,0.41,1.37,-0.31
-0.32,1.15,-0.27,0.09,0.87,-0.24
-0.29,1.23,-0.33,-0.01,1.14,-0.40
-0.20,1.28,-0.34,-0.13,1.20,-0.37
-0.79,1.19,-0.24,0.55,1.19,-0.35
-0.66,1.36,-0.18,0.36,1.29,-0.32
-0.32,1.62,-0.01,0.13,1.65,-0.14
-0.32,1.47,-0.31,0.08,1.43,-0.28
-0.33,0.64,-0.02,0.11,0.64,-0.05
-0.32,0.65,0.16,0.11,0.62,0.10
-0.25,0.79,-0.53,0.05,0.92,-0.64
-0.33,1.51,-0.38,0.11,1.50,-0.38
-0.32,1.53,-0.10,0.10,1.53,-0.10
-0.27,0.66,-0.16,0.06,0.72,-0.22
-0.27,1.02,-0.16,-0.08,1.02,-0.22
-0.70,1.74,-0.11,0.46,1.73,-0.21
-0.48,1.67,-0.10,0.21,1.63,-0.18
-0.37,1.61,-0.04,0.14,1.60,-0.15
-0.41,1.48,-0.19,0.18,0.72,-0.27
-0.36,0.93,-0.32,0.12,0.70,-0.18
-0.21,0.67,-0.13,0.07,0.69,-0.20
-0.32,1.41,-0.29,0.06,0.71,-0.21
-0.30,0.74,-0.38,0.09,0.74,-0.21
-0.26,0.82,-0.31,0.05,0.81,-0.28
-0.25,1.01,-0.33,-0.02,0.95,-0.35
-0.28,1.23,-0.39,-0.02,1.20,-0.42
-0.19,1.20,-0.35,-0.10,1.17,-0.37
-0.62,1.21,-0.40,0.40,1.25,-0.45
-0.66,1.27,-0.20,0.38,1.21,-0.29
-0.39,1.36,-0.22,0.13,1.33,-0.31
-0.30,1.51,-0.13,0.10,1.52,-0.16
-0.25,1.37,-0.29,0.09,1.38,-0.27
-0.27,0.65,-0.11,0.12,0.67,-0.15
-0.32,0.62,0.04,0.12,0.63,-0.05
-0.31,0.63,0.04,0.09,0.62,0.00
-0.28,0.61,-0.05,0.11,0.61,-0.07
-0.28,1.29,-0.40,0.11,1.28,-0.41
-0.31,1.18,-0.37,-0.00,1.14,-0.39
-0.34,1.17,-0.33,-0.01,1.12,-0.37
-0.29,1.16,-0.32,-0.04,1.11,-0.33
-0.46,1.31,-0.43,0.18,1.33,-0.52
-0.68,1.68,-0.19,0.38,1.68,-0.24
-0.43,1.33,-0.29,0.25,1.35,-0.31
-0.34,1.44,-0.27,0.09,1.46,-0.28
-0.37,0.64,0.03,0.13,0.65,-0.06
-0.38,0.64,0.11,0.18,0.63,0.02
-0.43,1.55,-0.41,0.19,1.60,-0.37
-0.39,1.61,-0.14,0.11,1.63,-0.15
-0.31,0.65,-0.05,0.10,0.69,-0.09
-0.24,0.85,-0.35,0.05,0.87,-0.39
-0.31,1.53,-0.26,0.06,1.54,-0.27
-0.32,1.49,0.00,0.09,1.53,-0.01
-0.23,0.95,-0.54,0.04,0.92,-0.50
-0.38,0.85,-0.38,0.10,0.89,-0.40
-0.44,1.53,0.03,0.16,1.53,-0.05
-0.44,1.41,0.08,0.08,1.43,-0.09
-0.34,0.95,-0.02,-0.24,0.96,-0.14
-0.36,1.02,-0.05,-0.29,1.05,-0.15
-0.33,1.00,-0.05,-0.25,1.06,-0.14
-0.29,1.00,-0.07,-0.27,1.08,-0.12
-0.31,1.00,-0.06,-0.28,1.08,-0.11
-0.31,0.99,-0.06,-0.28,1.08,-0.11
-0.32,0.99,-0.07,-0.30,1.08,-0.10
-0.38,1.02,-0.05,-0.22,1.09,-0.19
-0.40,1.02,-0.03,-0.24,1.12,-0.16
-0.41,1.01,-0.00,-0.26,1.11,-0.14
