x,y,z,x2,y2,z2
0.02,1.19,-0.86,-0.28,1.19,-0.81
0.07,1.27,-0.84,-0.33,1.25,-0.82
0.11,1.42,-0.88,-0.42,1.35,-0.82
0.15,1.53,-0.90,-0.48,1.45,-0.85
0.52,1.78,-0.76,-0.82,1.77,-0.76
0.17,1.43,-0.76,-0.64,1.45,-0.72
-0.04,1.10,-0.78,-0.31,1.11,-0.80
-0.00,1.07,-0.79,-0.26,1.11,-0.82
0.01,1.10,-0.83,-0.24,1.12,-0.84
0.02,1.10,-0.83,-0.22,1.12,-0.85
0.01,1.09,-0.82,-0.26,1.12,-0.83
0.07,1.20,-0.89,-0.36,1.16,-0.86
0.10,1.34,-0.98,-0.39,1.28,-0.95
0.58,1.46,-0.84,-0.87,1.38,-0.85
0.17,1.09,-0.79,-0.52,1.08,-0.76
0.04,1.02,-0.79,-0.43,1.06,-0.91
0.11,1.08,-0.76,-0.63,1.64,-0.87
0.16,1.07,-0.81,-0.41,1.05,-0.77
0.37,1.41,-1.00,-0.36,1.02,-0.76
0.13,1.23,-0.86,-0.30,1.05,-0.80
0.07,1.02,-0.82,-0.27,1.04,-0.85
0.13,1.31,-0.91,-0.24,1.31,-0.93
0.16,0.92,-0.85,-0.28,0.86,-0.82
0.55,1.43,-0.67,-0.79,1.42,-0.74
0.24,1.22,-0.79,-0.56,1.19,-0.75
0.03,1.23,-0.85,-0.31,1.23,-0.84
0.02,1.19,-0.86,-0.29,1.19,-0.86
0.07,1.25,-0.91,-0.26,1.27,-0.93
0.13,1.03,-0.98,-0.28,0.96,-1.00
0.24,1.35,-0.96,-0.39,1.36,-0.98
0.29,1.29,-0.79,-0.64,1.34,-0.78
0.10,1.40,-0.91,-0.28,1.39,-0.95
0.12,0.94,-0.82,-0.25,0.91,-0.80
0.06,1.09,-0.86,-0.30,1.11,-0.80
0.07,1.17,-0.82,-0.36,1.12,-0.92
0.09,1.18,-0.82,-0.77,1.03,-0.62
0.41,1.08,-0.72,-0.44,1.04,-0.70
0.08,0.99,-0.77,-0.23,1.10,-0.81
0.62,1.53,-0.72,-0.84,1.53,-0.88
0.24,1.33,-0.73,-0.65,1.36,-0.69
0.10,1.32,-0.80,-0.31,1.23,-0.81
0.25,1.39,-0.85,-0.40,1.36,-0.85
0.25,0.95,-0.76,-0.48,0.93,-0.76
0.05,1.11,-0.84,-0.37,1.12,-0.83
0.12,0.93,-0.80,-0.43,0.88,-0.78
0.32,1.17,-0.98,-0.58,1.15,-1.00
0.17,1.14,-0.86,-0.55,1.20,-0.84
0.09,1.18,-0.91,-0.29,1.20,-0.89
0.13,0.89,-0.86,-0.21,0.88,-0.87
0.09,0.98,-0.83,-0.25,0.96,-0.80
0.14,0.97,-0.96,-0.29,1.01,-0.79
0.07,1.02,-0.85,-0.27,0.97,-0.80
0.09,1.03,-0.82,-0.25,0.92,-0.90
0.11,1.07,-0.83,-0.34,1.34,-0.95
0.15,1.36,-0.96,-0.32,1.31,-0.95
0.59,1.46,-0.84,-0.82,1.43,-0.87
0.11,0.98,-0.79,-0.44,1.01,-0.77
0.25,1.29,-0.98,-0.25,1.04,-0.81
0.33,0.96,-0.88,-0.32,1.13,-0.83
0.17,1.06,-0.82,-0.58,0.90,-0.87
0.11,1.11,-0.85,-0.41,0.94,-0.80
0.03,1.03,-0.87,-0.29,1.10,-0.91
0.10,1.31,-0.97,-0.27,1.32,-0.99
0.12,0.95,-0.87,-0.26,0.94,-0.83
0.04,0.96,-0.84,-0.25,0.97,-0.82
0.07,0.91,-0.86,-0.26,0.86,-0.83
0.09,1.27,-0.99,-0.32,1.23,-1.04
0.04,1.13,-0.90,-0.30,1.15,-0.90
0.08,1.05,-0.89,-0.25,1.02,-0.86
0.16,0.99,-0.93,-0.28,0.99,-0.96
0.11,1.03,-0.87,-0.24,0.95,-0.84
0.09,1.11,-0.99,-0.26,1.14,-1.02
0.09,1.04,-0.91,-0.28,1.05,-0.93
0.10,1.27,-0.90,-0.33,1.27,-0.93
0.47,1.39,-0.62,-0.87,1.39,-0.65
0.05,1.00,-0.76,-0.41,1.02,-0.78
0.10,1.09,-0.76,-0.53,1.49,-0.98
0.14,1.16,-0.74,-0.76,1.53,-0.69
0.11,1.31,-0.87,-0.41,1.00,-0.72
0.32,1.58,-0.76,-0.43,1.04,-0.74
0.01,1.02,-0.78,-0.31,1.03,-0.79
0.05,1.12,-0.84,-0.31,1.10,-0.84
0.15,1.39,-0.95,-0.36,1.34,-0.94
0.29,1.48,-0.98,-0.46,1.45,-1.01
0.39,1.31,-0.76,-0.75,1.21,-0.71
0.03,0.98,-0.81,-0.34,0.98,-0.80
0.08,1.22,-0.96,-0.27,1.24,-0.96
0.09,0.87,-0.86,-0.27,0.86,-0.87
0.08,0.95,-0.83,-0.27,0.92,-0.78
0.07,0.91,-0.88,-0.25,0.86,-0.84
0.05,1.36,-0.98,-0.32,1.34,-1.03
0.02,1.18,-0.88,-0.30,1.27,-0.84
0.07,1.01,-0.95,-0.32,0.98,-0.96
0.06,1.08,-0.87,-0.26,1.08,-0.87
0.24,1.53,-0.95,-0.39,1.49,-0.99
0.39,1.67,-0.82,-0.65,1.74,-0.79
0.07,1.08,-0.81,-0.40,1.14,-0.82
0.12,1.29,-0.98,-0.30,1.09,-0.79
0.07,0.91,-0.79,-0.28,1.08,-0.79
0.10,1.02,-0.81,-0.26,1.15,-0.87
0.10,1.04,-0.76,-0.33,1.19,-0.90
0.13,1.08,-0.77,-0.33,1.27,-1.00
0.14,1.10,-0.78,-0.31,0.91,-0.78
0.08,1.27,-0.87,-0.33,1.23,-0.84
0.09,1.31,-0.84,-0.38,1.29,-0.82
0.11,1.37,-0.90,-0.34,1.33,-0.86
0.16,1.50,-0.97,-0.33,1.46,-0.96
0.52,1.54,-0.77,-0.86,1.47,-0.71
0.12,1.01,-0.75,-0.45,1.10,-0.76
0.07,1.06,-0.84,-0.23,1.11,-0.85
0.11,1.35,-0.94,-0.23,1.37,-0.93
0.10,0.89,-0.83,-0.23,0.87,-0.78
0.09,0.91,-0.80,-0.24,0.88,-0.75
0.08,0.97,-0.83,-0.24,0.92,-0.80
0.09,0.88,-0.81,-0.24,0.83,-0.78
0.10,1.36,-0.92,-0.27,1.42,-0.94
0.09,1.10,-0.84,-0.26,1.19,-0.83
0.10,1.03,-0.80,-0.18,1.02,-0.76
0.18,1.34,-0.88,-0.25,1.29,-0.86
0.21,1.52,-0.92,-0.37,1.48,-0.89
0.56,1.78,-0.77,-0.73,1.79,-0.79
0.21,1.40,-0.79,-0.61,1.47,-0.76
0.06,1.16,-0.85,-0.42,1.22,-0.84
0.08,0.89,-0.85,-0.27,0.86,-0.85
0.12,0.89,-0.76,-0.27,0.85,-0.72
0.28,1.02,-0.99,-0.43,0.95,-0.96
0.14,1.46,-0.88,-0.40,1.49,-0.83
0.06,0.99,-0.97,-0.29,0.98,-0.98
-0.04,0.97,-0.80,-0.27,0.94,-0.73
-0.03,1.02,-0.84,-0.34,1.01,-0.80
-0.02,1.00,-0.83,-0.32,1.06,-0.84
0.06,1.32,-0.95,-0.34,1.36,-0.94
0.06,0.87,-0.83,-0.26,0.83,-0.80
0.00,0.91,-0.79,-0.31,0.87,-0.71
-0.03,0.96,-0.81,-0.29,0.98,-0.76
-0.02,0.96,-0.81,-0.29,0.98,-0.77
-0.01,0.95,-0.80,-0.30,0.97,-0.78
-0.03,0.94,-0.82,-0.34,0.98,-0.79
-0.06,0.94,-0.84,-0.39,0.97,-0.79
-0.05,0.94,-0.83,-0.38,0.97,-0.80
-0.05,0.93,-0.82,-0.37,0.96,-0.80
