x,y,z,x2,y2,z2
0.20,0.95,-0.15,-0.20,0.89,-0.38
0.15,1.04,-0.19,-0.35,0.80,0.12
0.10,1.12,-0.31,-0.21,1.06,-0.30
0.10,1.41,-0.30,-0.13,1.46,-0.32
0.30,0.77,0.09,-0.34,0.75,0.13
0.33,0.79,0.19,-0.34,0.79,0.27
0.16,1.12,-0.29,-0.20,1.12,-0.31
0.14,1.08,-0.23,-0.16,1.07,-0.24
0.15,0.99,-0.15,-0.13,0.95,-0.11
0.21,1.26,-0.28,-0.21,1.29,-0.32
0.56,1.88,0.01,-0.59,1.94,-0.00
0.32,1.38,-0.28,-0.40,1.27,-0.26
0.07,1.13,-0.18,-0.13,1.09,-0.22
0.10,1.20,-0.24,-0.07,1.14,-0.26
0.14,1.14,-0.21,-0.05,1.22,-0.21
0.12,1.15,-0.25,-0.09,1.17,-0.23
0.09,1.09,-0.24,-0.11,1.17,-0.23
0.12,1.10,-0.21,-0.14,1.11,-0.21
0.15,1.24,-0.23,-0.17,1.24,-0.28
0.68,1.42,-0.19,-0.72,1.40,-0.14
0.32,1.03,-0.18,-0.34,0.93,-0.11
0.14,1.03,-0.18,-0.30,0.90,-0.23
0.21,1.21,-0.22,-0.35,1.67,-0.08
0.25,1.05,-0.29,-0.34,1.15,-0.20
0.42,1.70,-0.24,-0.22,1.13,-0.19
0.30,1.56,-0.12,-0.17,1.12,-0.22
0.14,1.25,-0.28,-0.15,1.21,-0.31
0.13,1.41,-0.25,-0.12,1.42,-0.29
0.16,1.32,-0.30,-0.16,1.31,-0.30
0.69,1.56,-0.07,-0.70,1.51,-0.10
0.28,1.02,-0.18,-0.35,1.00,-0.14
0.11,1.07,-0.21,-0.10,1.06,-0.23
0.13,1.07,-0.22,-0.07,1.08,-0.26
0.16,1.41,-0.26,-0.11,1.43,-0.30
0.15,1.00,-0.26,-0.16,1.00,-0.28
0.50,1.47,-0.28,-0.50,1.45,-0.23
0.37,1.62,-0.05,-0.39,1.62,-0.06
0.17,1.25,-0.36,-0.20,1.28,-0.38
0.28,0.84,-0.01,-0.23,0.83,-0.04
0.25,0.87,-0.11,-0.20,0.98,-0.18
0.15,1.05,-0.19,-0.45,1.12,-0.30
0.23,1.20,-0.25,-0.44,0.88,-0.05
0.31,1.02,-0.23,-0.23,1.01,-0.19
0.17,1.20,-0.25,-0.18,1.23,-0.30
0.65,1.51,-0.15,-0.65,1.49,-0.14
0.45,1.07,-0.18,-0.48,1.01,-0.11
0.31,1.59,-0.16,-0.36,1.56,-0.21
0.39,1.04,-0.38,-0.48,1.04,-0.35
0.26,0.81,0.12,-0.29,0.79,0.14
0.22,0.92,-0.20,-0.26,0.92,-0.21
0.29,0.88,-0.20,-0.38,0.91,-0.24
0.33,1.61,-0.17,-0.36,1.57,-0.20
0.25,1.66,0.03,-0.32,1.67,-0.03
0.17,1.46,-0.30,-0.22,1.46,-0.32
0.27,0.79,-0.07,-0.25,0.79,-0.12
0.32,0.77,0.13,-0.40,0.81,0.16
0.10,1.32,-0.44,-0.26,1.02,-0.24
0.16,1.62,-0.18,-0.28,1.44,-0.33
0.23,1.57,-0.17,-0.21,1.00,-0.34
0.23,1.67,-0.13,-0.27,1.70,-0.23
0.29,1.59,-0.31,-0.29,1.60,-0.32
0.77,1.14,0.01,-0.82,1.17,0.06
0.31,0.86,-0.08,-0.31,0.80,0.07
0.35,1.48,-0.32,-0.25,1.09,-0.26
0.32,0.78,-0.01,-0.35,1.33,-0.28
0.35,0.87,-0.06,-0.34,0.76,0.19
0.25,0.91,-0.13,-0.28,0.75,0.18
0.15,1.47,-0.28,-0.19,1.46,-0.31
0.13,1.15,-0.45,-0.15,1.16,-0.44
0.35,0.81,0.28,-0.32,0.80,0.28
0.32,0.78,0.01,-0.30,0.80,0.04
0.23,0.77,-0.13,-0.23,0.79,-0.13
0.16,1.47,-0.41,-0.20,1.46,-0.40
0.16,1.69,-0.14,-0.22,1.72,-0.16
0.13,1.53,-0.32,-0.20,1.57,-0.31
0.26,0.76,-0.03,-0.28,0.75,-0.07
0.30,0.75,0.05,-0.29,0.75,0.04
0.17,1.21,-0.50,-0.18,1.20,-0.49
0.09,1.50,-0.28,-0.16,1.56,-0.32
0.52,1.52,-0.38,-0.53,1.46,-0.36
0.70,1.05,0.01,-0.69,0.98,0.05
0.27,0.90,-0.13,-0.24,0.93,-0.13
0.30,0.96,-0.19,-0.49,1.74,-0.38
0.25,0.96,-0.16,-0.56,1.53,-0.19
0.37,1.34,-0.34,-0.32,0.95,-0.18
0.58,1.91,-0.02,-0.29,0.94,-0.14
0.28,1.33,-0.25,-0.21,1.03,-0.22
0.14,1.11,-0.22,-0.11,1.06,-0.24
0.13,1.04,-0.24,-0.08,1.01,-0.24
0.51,1.37,-0.37,-0.48,1.33,-0.41
0.64,1.45,-0.14,-0.67,1.41,-0.17
0.24,1.41,-0.30,-0.21,1.37,-0.33
0.13,1.43,-0.31,-0.15,1.41,-0.36
0.25,0.78,-0.05,-0.25,0.78,-0.10
0.31,0.80,0.07,-0.32,0.78,0.13
0.16,0.84,-0.24,-0.20,0.81,-0.20
0.16,1.62,-0.34,-0.21,1.60,-0.38
0.16,1.62,-0.28,-0.20,1.63,-0.29
0.18,0.87,-0.31,-0.20,0.88,-0.34
0.19,1.32,-0.36,-0.19,1.31,-0.37
0.52,1.73,-0.38,-0.48,1.65,-0.40
0.58,1.66,-0.11,-0.60,1.66,-0.17
0.27,1.70,-0.17,-0.25,1.60,-0.21
0.14,1.01,-0.49,-0.18,1.27,-0.23
0.38,0.81,0.23,-0.22,1.39,-0.29
0.30,0.86,-0.06,-0.18,1.66,-0.22
0.16,0.98,-0.20,-0.17,1.70,-0.12
0.23,0.98,-0.16,-0.21,1.21,-0.54
0.24,0.99,-0.15,-0.30,0.78,0.24
0.16,0.97,-0.21,-0.30,0.79,0.00
0.15,1.07,-0.26,-0.13,1.15,-0.33
0.24,0.98,-0.21,-0.20,1.08,-0.29
0.24,1.29,-0.29,-0.22,1.29,-0.34
0.71,1.35,-0.05,-0.74,1.31,-0.01
0.24,0.99,-0.19,-0.25,0.93,-0.13
0.17,1.02,-0.27,-0.15,1.27,-0.29
0.14,1.27,-0.32,-0.14,1.31,-0.34
0.33,0.79,0.09,-0.30,0.78,0.10
0.28,0.88,-0.10,-0.27,0.88,-0.12
0.20,0.96,-0.23,-0.20,0.98,-0.26
0.19,0.82,-0.19,-0.16,0.82,-0.23
0.19,1.68,-0.20,-0.20,1.67,-0.30
0.21,1.51,-0.21,-0.24,1.44,-0.28
0.20,1.21,-0.21,-0.15,1.14,-0.21
0.15,1.10,-0.20,-0.05,1.02,-0.18
0.27,1.29,-0.29,-0.22,1.24,-0.30
0.62,1.89,-0.06,-0.64,1.93,-0.08
0.35,1.76,-0.12,-0.39,1.73,-0.16
0.21,1.61,-0.29,-0.21,1.61,-0.33
0.17,0.83,-0.19,-0.15,0.83,-0.19
0.27,0.83,-0.15,-0.28,0.81,-0.11
0.43,1.19,-0.34,-0.43,1.12,-0.33
0.26,1.58,-0.23,-0.29,1.58,-0.25
0.26,0.78,-0.10,-0.23,0.78,-0.12
0.37,0.80,0.26,-0.35,0.79,0.30
0.19,1.06,-0.34,-0.25,1.01,-0.32
0.16,1.71,-0.17,-0.20,1.75,-0.13
0.13,1.51,-0.39,-0.19,1.54,-0.38
0.34,0.80,0.26,-0.31,0.78,0.23
0.33,0.78,0.20,-0.35,0.78,0.25
0.10,1.24,-0.34,-0.06,1.20,-0.38
0.19,1.13,-0.26,-0.08,1.06,-0.26
0.28,1.04,-0.20,-0.04,1.02,-0.13
0.30,1.13,-0.29,-0.08,1.13,-0.16
0.26,1.11,-0.28,-0.06,1.02,-0.10
0.06,1.09,-0.22,-0.12,1.09,-0.19
-0.00,1.10,-0.18,-0.19,1.05,-0.20
