x,y,z,x2,y2,z2
-0.08,1.71,0.15,-0.48,1.65,0.03
-0.10,1.65,0.18,-0.47,1.63,0.10
-0.14,1.62,0.16,-0.47,1.61,0.09
-0.05,1.47,0.04,-0.60,1.48,-0.02
0.10,1.52,0.02,-0.75,1.54,-0.05
0.44,1.77,0.30,-1.12,1.77,0.18
0.28,1.75,0.24,-0.94,1.82,0.09
-0.07,1.42,0.06,-0.49,1.37,-0.02
-0.08,0.79,0.19,-0.49,0.79,0.17
0.05,0.77,0.27,-0.61,0.78,0.16
0.24,1.39,0.05,-0.81,1.32,-0.10
0.01,1.47,0.10,-0.61,1.39,-0.00
-0.10,0.78,0.21,-0.51,0.76,0.20
-0.10,0.79,0.28,-0.52,0.76,0.26
-0.11,0.89,0.15,-0.43,0.84,0.13
-0.11,1.37,0.07,-0.43,1.33,0.00
-0.11,1.27,0.04,-0.41,1.21,-0.03
0.00,0.79,0.65,-0.72,0.78,0.52
-0.02,0.82,0.74,-0.73,0.80,0.55
-0.02,0.79,0.48,-0.61,0.79,0.29
-0.07,0.90,0.23,-0.55,0.84,0.18
-0.18,0.93,0.19,-0.65,0.86,0.16
-0.23,0.96,0.20,-0.64,0.87,0.12
-0.20,0.95,0.21,-0.59,0.90,0.06
-0.12,0.94,0.18,-0.52,0.92,0.05
-0.03,0.94,0.15,-0.43,0.92,0.08
