x,y,z,x2,y2,z2
0.20,0.83,-0.38,-0.19,0.79,-0.31
0.20,0.73,-0.34,-0.20,0.72,-0.31
0.18,1.14,-0.53,-0.21,1.17,-0.51
0.18,0.60,-0.54,-0.22,0.58,-0.50
0.10,0.82,-0.40,-0.11,0.80,-0.40
0.17,1.27,-0.68,-0.27,1.27,-0.65
0.22,1.07,-0.58,-0.25,1.09,-0.56
0.17,0.85,-0.45,-0.09,0.79,-0.41
0.19,1.02,-0.51,-0.01,0.77,-0.39
0.78,1.25,-0.49,0.04,0.76,-0.34
0.42,1.06,-0.44,-0.01,0.79,-0.34
0.20,0.76,-0.29,-0.08,0.89,-0.43
0.17,0.77,-0.33,-0.17,1.14,-0.61
0.20,0.76,-0.33,-0.20,1.23,-0.62
0.25,0.77,-0.35,-0.61,1.13,-0.56
0.20,0.78,-0.35,-0.22,0.87,-0.39
0.17,0.86,-0.46,-0.13,0.78,-0.37
0.30,1.19,-0.66,-0.09,0.77,-0.42
0.57,0.76,-0.43,-0.06,0.72,-0.40
0.38,0.74,-0.23,-0.10,0.99,-0.55
0.21,0.71,-0.21,-0.20,1.28,-0.64
0.30,0.63,-0.26,-0.67,0.83,-0.62
0.30,0.71,-0.31,-0.42,0.74,-0.45
0.15,0.92,-0.49,-0.19,0.71,-0.34
0.31,0.63,-0.40,-0.18,0.71,-0.32
0.22,0.73,-0.32,-0.22,0.93,-0.48
0.27,0.66,-0.26,-0.28,0.58,-0.52
0.23,0.76,-0.32,-0.17,0.69,-0.37
0.17,0.82,-0.43,-0.20,0.76,-0.41
0.20,1.09,-0.58,-0.18,1.11,-0.58
0.22,0.74,-0.47,-0.21,0.71,-0.46
0.19,0.84,-0.34,-0.19,0.86,-0.38
0.15,0.84,-0.24,-0.14,0.84,-0.26
0.15,0.82,-0.28,-0.11,0.81,-0.26
0.16,0.96,-0.38,-0.16,0.99,-0.36
0.27,1.16,-0.43,-0.24,1.22,-0.44
0.59,1.68,-0.43,-0.57,1.66,-0.41
0.37,1.19,-0.47,-0.39,1.25,-0.48
0.20,0.91,-0.43,-0.26,1.04,-0.51
0.12,0.89,-0.49,-0.12,0.92,-0.49
0.14,0.88,-0.49,-0.03,0.87,-0.45
0.15,0.87,-0.47,-0.01,0.85,-0.43
0.20,0.93,-0.52,-0.09,0.93,-0.50
0.18,1.03,-0.54,-0.07,1.05,-0.53
0.23,1.19,-0.59,-0.08,1.19,-0.55
0.64,1.31,-0.57,-0.57,1.23,-0.55
0.39,1.12,-0.52,-0.38,1.15,-0.53
0.18,0.77,-0.35,-0.40,0.87,-0.62
0.18,0.89,-0.44,-0.45,1.36,-0.60
0.27,0.93,-0.46,-0.31,0.86,-0.47
0.42,1.75,-0.38,-0.11,0.82,-0.45
0.49,1.26,-0.51,-0.04,0.83,-0.49
0.29,0.88,-0.49,-0.16,1.14,-0.65
0.16,0.65,-0.81,-0.33,0.63,-0.78
0.21,0.77,-0.61,-0.28,0.78,-0.57
0.72,1.44,-0.48,-0.66,1.41,-0.20
0.47,1.18,-0.53,-0.47,1.16,-0.40
0.28,1.17,-0.63,-0.22,1.17,-0.61
0.22,1.21,-0.67,-0.14,1.25,-0.65
0.19,1.17,-0.74,-0.13,1.18,-0.70
0.10,0.82,-0.64,-0.07,0.85,-0.60
0.67,1.35,-0.69,-0.64,1.34,-0.50
0.43,1.27,-0.61,-0.46,1.15,-0.50
0.18,0.58,-0.79,-0.19,0.55,-0.76
0.18,0.70,-0.53,-0.11,0.69,-0.52
0.10,0.91,-0.61,-0.08,0.95,-0.62
0.12,0.84,-0.55,-0.62,0.90,-0.57
0.41,0.97,-0.82,-0.31,0.64,-0.29
0.59,0.82,-0.47,-0.26,0.71,-0.47
0.34,0.95,-0.54,-0.23,0.98,-0.59
0.78,1.26,-0.39,-0.63,1.27,-0.35
0.54,1.14,-0.54,-0.41,1.16,-0.49
0.39,1.21,-0.66,-0.26,1.24,-0.63
0.53,0.62,-0.69,-0.49,0.60,-0.59
0.39,0.79,-0.54,-0.36,0.77,-0.46
0.28,0.76,-0.52,-0.21,0.72,-0.45
0.41,0.53,-0.58,-0.35,0.54,-0.55
0.45,1.25,-0.74,-0.44,1.24,-0.64
0.41,0.89,-0.63,-0.36,0.86,-0.54
0.26,0.99,-0.78,-0.14,1.00,-0.76
0.21,0.63,-0.68,-0.11,0.62,-0.64
0.22,0.69,-0.58,-0.06,0.68,-0.53
0.27,1.28,-0.73,0.00,0.74,-0.59
0.23,0.74,-0.56,-0.05,0.63,-0.59
0.22,0.69,-0.51,-0.17,0.98,-0.91
0.19,0.76,-0.58,-0.19,0.75,-0.73
0.23,0.79,-0.54,-0.31,1.08,-0.79
0.30,0.82,-0.55,-0.61,1.18,-0.45
0.32,0.97,-0.59,-0.20,1.06,-0.59
0.58,0.79,-0.74,-0.19,1.09,-0.65
0.43,0.56,-0.22,-0.30,1.08,-0.74
0.39,0.65,-0.33,-0.33,0.58,-0.52
0.30,0.81,-0.52,-0.22,0.74,-0.49
0.31,0.88,-0.62,-0.17,0.85,-0.63
0.28,0.67,-0.76,-0.27,0.66,-0.73
0.28,0.72,-0.53,-0.15,0.72,-0.52
0.26,0.82,-0.55,-0.09,0.76,-0.50
0.25,0.67,-0.50,-0.05,0.65,-0.47
0.25,1.35,-0.54,-0.11,1.29,-0.48
0.23,0.97,-0.61,-0.14,0.94,-0.57
0.22,0.98,-0.73,-0.07,0.97,-0.67
0.19,0.60,-0.57,-0.19,0.59,-0.52
0.22,0.58,-0.51,-0.16,0.59,-0.51
0.20,1.32,-0.60,-0.16,1.25,-0.58
0.11,1.08,-0.69,-0.04,1.05,-0.69
0.81,1.28,-0.63,-0.70,1.24,-0.58
0.58,1.08,-0.58,-0.50,1.08,-0.53
0.28,0.74,-0.57,-0.24,0.96,-0.63
0.15,0.70,-0.51,-0.73,1.57,-0.51
0.20,0.92,-0.51,-0.39,1.19,-0.52
0.70,1.59,-0.82,-0.16,0.96,-0.53
0.76,1.48,-0.61,-0.10,1.04,-0.61
0.48,1.15,-0.54,-0.17,1.20,-0.64
0.26,1.11,-0.65,-0.20,1.00,-0.59
0.27,1.23,-0.71,-0.21,0.83,-0.47
0.76,1.27,-0.70,-0.45,1.33,-0.62
0.61,1.16,-0.63,-0.60,1.12,-0.33
0.36,1.13,-0.71,-0.27,1.13,-0.65
0.24,1.08,-0.80,-0.14,1.09,-0.75
0.19,0.59,-0.60,-0.14,0.60,-0.56
0.16,0.82,-0.63,-0.13,0.76,-0.59
0.18,0.62,-0.64,-0.10,0.59,-0.59
0.22,1.27,-0.63,-0.22,1.19,-0.64
0.19,1.14,-0.64,-0.17,1.12,-0.62
0.13,0.54,-0.59,-0.17,0.54,-0.57
0.19,0.94,-0.67,-0.17,0.97,-0.64
0.67,1.67,-0.53,-0.72,1.64,-0.42
0.40,1.51,-0.64,-0.46,1.50,-0.52
0.26,1.24,-0.68,-0.25,1.12,-0.64
0.18,0.52,-0.65,-0.21,0.86,-0.63
0.18,0.71,-0.49,-0.23,0.92,-0.67
0.12,0.76,-0.47,-0.05,0.75,-0.50
0.15,0.87,-0.54,-0.12,1.14,-0.59
0.20,0.76,-0.50,-0.31,0.57,-0.62
0.15,0.86,-0.53,-0.17,0.81,-0.55
0.14,0.89,-0.59,-0.21,0.90,-0.60
0.17,0.89,-0.58,-0.15,0.94,-0.56
0.28,1.08,-0.63,-0.14,1.08,-0.61
0.71,1.30,-0.75,-0.63,1.28,-0.67
0.67,1.28,-0.58,-0.56,1.18,-0.45
0.34,1.07,-0.62,-0.29,1.07,-0.58
0.23,1.15,-0.68,-0.16,1.18,-0.66
0.18,0.95,-0.74,-0.14,0.97,-0.70
0.15,0.69,-0.55,-0.10,0.68,-0.50
0.18,0.82,-0.57,-0.03,0.78,-0.53
0.17,0.76,-0.53,0.01,0.71,-0.48
0.21,0.62,-0.68,-0.07,0.59,-0.58
0.21,1.31,-0.63,-0.14,1.26,-0.60
0.18,0.97,-0.64,-0.11,0.96,-0.61
0.17,0.89,-0.62,-0.04,0.87,-0.59
0.24,1.07,-0.69,-0.19,1.14,-0.69
0.28,1.25,-0.68,-0.22,1.32,-0.63
0.63,1.84,-0.54,-0.70,1.70,-0.37
0.38,1.50,-0.60,-0.44,1.47,-0.46
0.25,1.17,-0.73,-0.23,1.19,-0.65
0.15,0.49,-0.54,0.04,0.45,-0.48
0.21,0.66,-0.49,0.15,0.57,-0.40
0.33,1.48,-0.55,-0.29,1.42,-0.47
0.35,0.93,-0.66,-0.30,0.93,-0.63
0.06,0.52,-0.50,-0.00,0.54,-0.50
0.18,0.78,-0.63,-0.04,0.77,-0.59
0.20,0.89,-0.64,-0.08,0.92,-0.63
0.17,1.12,-0.72,-0.12,1.16,-0.68
0.13,0.60,-0.75,-0.29,0.62,-0.72
0.08,0.67,-0.52,-0.04,0.66,-0.46
0.18,0.74,-0.62,-0.19,0.74,-0.56
0.15,0.73,-0.55,-0.16,0.76,-0.53
-0.00,0.83,-0.59,-0.06,0.86,-0.57
0.04,0.82,-0.56,0.01,0.82,-0.55
0.06,0.83,-0.55,0.03,0.82,-0.55
0.05,0.82,-0.55,0.01,0.82,-0.54
0.05,0.82,-0.54,0.01,0.83,-0.53
0.05,0.82,-0.54,0.01,0.83,-0.53
0.05,0.82,-0.54,0.00,0.83,-0.53
