x,y,z,x2,y2,z2,altezza
-0.17,1.43,0.06,0.15,1.40,0.09,1.66
-0.17,0.93,-0.07,0.19,0.92,-0.01,1.66
-0.17,0.91,0.14,0.20,0.89,0.18,1.66
-0.12,1.12,0.01,0.15,1.00,0.06,1.66
-0.68,1.15,0.16,0.17,1.02,0.09,1.66
-0.29,1.09,0.07,0.08,1.14,0.04,1.66
-0.31,1.17,0.07,0.52,1.16,-0.17,1.66
-0.33,1.15,0.11,0.54,1.31,0.25,1.67
-0.15,1.20,0.03,0.18,1.20,0.04,1.68
-0.13,1.18,0.03,0.12,1.12,0.08,1.68
-0.35,1.47,-0.14,0.30,1.39,-0.16,1.68
-0.39,1.69,0.28,0.36,1.65,0.31,1.68
-0.16,1.23,0.07,0.18,1.41,0.08,1.65
-0.16,1.26,0.12,0.21,1.35,-0.04,1.65
-0.18,1.25,0.13,0.19,0.77,0.22,1.65
-0.19,0.79,0.07,0.20,0.88,0.12,1.65
-0.19,1.07,0.09,0.19,0.99,0.07,1.66
-0.13,1.08,-0.01,0.12,1.03,0.04,1.66
-0.22,1.57,-0.02,0.18,1.60,0.06,1.65
-0.26,1.32,0.12,0.17,1.46,0.10,1.65
-0.27,1.20,0.27,-0.14,1.29,0.11,1.59
-0.20,1.16,0.12,-0.01,1.20,0.05,1.63
-0.08,1.10,0.03,0.13,1.12,0.05,1.63
-0.20,1.42,0.04,0.14,1.42,0.06,1.62
-0.19,0.83,0.04,0.16,0.85,0.02,1.64
-0.24,0.93,0.12,0.13,0.89,0.13,1.64
-0.18,0.92,0.10,0.12,0.88,0.13,1.65
-0.22,1.14,-0.12,0.16,1.09,-0.09,1.65
-0.26,1.49,0.18,0.23,1.51,0.26,1.65
-0.19,1.52,0.19,0.16,1.53,0.22,1.64
-0.19,1.18,-0.16,0.13,1.28,-0.12,1.64
-0.18,0.87,0.13,0.17,0.87,0.10,1.65
-0.11,1.21,-0.00,0.05,1.09,0.03,1.65
-0.69,1.39,0.06,0.64,1.42,0.08,1.65
-0.54,1.30,0.20,0.47,1.39,0.22,1.65
-0.27,1.26,0.00,0.17,1.20,0.02,1.66
-0.20,1.24,0.01,0.14,1.17,0.03,1.66
-0.17,1.22,0.03,0.16,1.17,0.06,1.66
-0.54,1.63,0.28,0.49,1.61,0.39,1.67
-0.32,1.45,0.09,0.30,1.34,0.06,1.66
-0.20,1.41,0.05,0.15,1.33,0.03,1.65
-0.18,1.45,0.08,0.13,1.42,0.07,1.65
-0.18,1.42,0.06,0.13,1.39,0.07,1.66
-0.14,0.90,0.08,0.15,0.88,0.11,1.66
-0.18,1.12,-0.01,0.16,1.07,-0.01,1.66
-0.16,1.13,0.02,0.22,1.51,0.05,1.66
-0.20,1.14,0.05,0.37,0.86,0.05,1.65
-0.22,1.29,0.04,0.26,0.86,0.13,1.65
-0.28,1.56,0.14,0.23,0.90,0.08,1.65
-0.26,0.81,0.08,0.19,0.88,0.12,1.65
-0.22,0.91,0.10,0.18,1.00,0.05,1.65
-0.21,1.27,0.02,0.16,1.26,0.03,1.65
-0.16,1.41,0.06,0.13,1.39,0.08,1.65
-0.15,0.88,0.02,0.15,0.88,0.05,1.65
-0.15,0.98,0.07,0.15,0.96,0.06,1.65
-0.17,1.22,-0.01,0.14,1.27,0.04,1.65
-0.23,1.21,0.00,0.15,1.17,0.06,1.66
-0.10,1.22,0.05,0.14,1.20,0.04,1.66
-0.10,1.19,0.08,0.12,1.18,-0.00,1.66
-0.14,1.19,0.10,0.31,1.35,-0.07,1.66
-0.14,1.21,0.09,0.43,1.31,0.11,1.66
-0.07,1.18,0.07,0.15,1.16,0.05,1.66
-0.08,1.19,0.06,0.14,1.12,0.03,1.66
-0.06,1.22,0.06,0.13,1.12,0.03,1.66
-0.69,1.35,0.14,0.14,1.11,0.04,1.66
-0.45,1.14,0.14,0.12,1.15,0.02,1.66
-0.13,1.14,0.07,0.12,1.15,-0.00,1.66
-0.13,1.12,0.09,0.11,1.40,-0.01,1.66
-0.16,1.13,0.10,0.54,0.96,0.09,1.65
-0.16,1.10,0.09,0.33,0.85,0.26,1.66
-0.10,1.15,0.05,0.14,0.99,0.05,1.66
-0.22,1.41,0.02,0.13,0.97,0.06,1.66
-0.43,0.81,0.22,0.15,0.94,0.11,1.66
-0.20,0.85,0.17,0.13,1.26,-0.02,1.66
-0.19,1.01,0.08,0.21,0.80,0.06,1.65
-0.18,1.05,0.06,0.18,0.84,0.14,1.66
-0.20,1.29,-0.03,0.19,0.87,0.11,1.65
-0.15,0.87,0.12,0.20,0.94,0.08,1.66
-0.16,1.15,0.01,0.16,1.25,-0.02,1.66
-0.15,1.44,0.03,0.13,1.41,0.05,1.66
-0.10,0.81,0.07,0.18,0.81,0.09,1.65
-0.13,0.97,0.01,0.19,0.96,0.02,1.65
-0.12,1.14,0.00,0.10,1.14,0.01,1.66
-0.12,1.11,0.01,0.07,1.08,0.02,1.66
-0.14,1.10,0.02,0.11,1.06,0.01,1.66
-0.12,1.12,0.05,0.11,1.07,0.08,1.66
-0.46,1.64,0.32,0.44,1.62,0.36,1.67
-0.30,1.29,0.05,0.22,1.25,0.04,1.66
-0.16,1.32,0.06,0.14,1.27,0.04,1.66
-0.16,1.25,0.09,0.13,1.24,0.02,1.66
-0.12,1.23,0.09,0.13,1.23,0.02,1.66
-0.10,1.23,0.08,0.13,1.22,0.01,1.66
-0.11,1.19,0.06,0.11,1.20,-0.00,1.66
-0.13,1.18,0.05,0.10,1.17,0.00,1.66
-0.10,1.20,0.05,0.08,1.16,0.02,1.66
-0.57,1.37,0.04,0.53,1.37,0.09,1.66
-0.49,1.38,0.21,0.41,1.34,0.17,1.66
-0.29,0.99,0.06,0.18,1.00,0.09,1.66
-0.39,1.62,0.14,0.21,1.07,0.07,1.66
-0.32,1.09,0.04,0.20,0.96,0.11,1.66
-0.20,1.06,0.09,0.33,1.54,0.08,1.66
-0.19,1.10,0.07,0.28,1.39,0.10,1.66
-0.21,1.40,0.05,0.19,1.41,0.08,1.66
-0.18,1.47,0.03,0.13,1.41,0.06,1.66
-0.14,1.09,-0.04,0.12,1.06,0.01,1.66
-0.68,1.36,0.10,0.59,1.40,0.19,1.65
-0.45,1.38,0.15,0.31,1.47,0.18,1.65
-0.26,1.49,0.10,0.17,1.49,0.15,1.65
-0.20,1.38,0.06,0.12,1.36,0.07,1.66
-0.18,1.45,0.08,0.13,1.44,0.09,1.66
-0.14,0.93,-0.01,0.14,0.91,0.03,1.66
-0.21,1.33,-0.06,0.10,1.26,-0.01,1.65
-0.51,1.50,0.28,0.43,1.52,0.35,1.65
-0.22,1.43,-0.00,0.13,1.41,0.03,1.66
-0.12,0.78,0.18,0.17,0.81,0.17,1.66
-0.10,1.00,0.05,0.11,0.99,0.04,1.66
-0.17,1.13,-0.05,0.09,1.09,0.01,1.65
-0.52,1.07,0.06,0.08,1.11,0.06,1.65
-0.36,1.15,0.03,0.60,1.34,0.17,1.65
-0.22,1.28,-0.01,0.28,1.32,0.03,1.66
-0.60,1.36,0.04,0.55,1.41,0.16,1.65
-0.38,1.42,0.09,0.29,1.43,0.12,1.65
-0.27,1.54,0.11,0.21,1.52,0.15,1.65
-0.33,1.46,-0.03,0.25,1.46,0.08,1.65
-0.32,0.83,0.11,0.27,0.86,0.15,1.66
-0.27,0.86,0.08,0.24,0.88,0.11,1.66
-0.32,0.80,0.08,0.27,0.82,0.16,1.66
-0.43,1.55,0.00,0.29,1.51,0.10,1.66
-0.33,1.62,0.27,0.21,1.57,0.29,1.68
-0.22,1.64,0.20,0.18,1.60,0.28,1.66
-0.13,0.82,0.00,0.14,0.84,0.06,1.66
-0.21,0.90,0.10,0.18,0.93,0.05,1.66
-0.24,1.10,0.01,0.26,1.26,-0.21,1.65
-0.20,1.03,0.03,0.18,1.38,0.02,1.65
-0.21,0.97,-0.09,0.24,1.15,0.07,1.65
-0.20,1.49,0.04,0.22,1.21,0.07,1.66
-0.16,1.27,-0.08,0.12,1.23,-0.00,1.66
-0.63,1.34,0.15,0.53,1.41,0.25,1.66
-0.37,1.43,0.06,0.27,1.51,0.15,1.66
-0.29,1.46,0.09,0.28,1.50,0.11,1.66
-0.28,1.46,0.12,0.34,0.81,0.13,1.66
-0.24,0.78,0.12,0.32,0.95,0.07,1.65
-0.19,0.92,0.07,0.27,1.07,0.04,1.65
-0.19,1.38,0.01,0.18,1.35,0.04,1.65
-0.15,1.21,-0.08,0.17,1.19,-0.05,1.66
-0.17,1.00,0.00,0.18,1.05,0.01,1.66
-0.17,1.19,-0.05,0.15,1.24,-0.01,1.66
-0.14,0.85,0.05,0.15,0.87,0.07,1.66
-0.17,1.39,0.03,0.13,1.38,0.09,1.66
-0.19,1.47,0.10,0.12,1.43,0.14,1.66
-0.17,1.46,0.10,0.11,1.42,0.12,1.66
-0.14,0.91,0.00,0.14,0.93,0.01,1.66
-0.13,0.93,-0.00,0.15,0.92,0.02,1.65
-0.20,1.30,0.00,0.11,1.30,0.08,1.66
-0.12,1.32,0.04,0.08,1.27,0.05,1.66
-0.22,1.24,-0.03,0.12,1.20,-0.02,1.66
-0.48,1.30,0.11,0.35,1.35,0.11,1.66
-0.26,1.19,-0.02,0.10,1.18,0.02,1.66
-0.47,1.58,-0.02,0.14,1.13,0.04,1.66
-0.39,1.44,0.12,0.16,1.13,0.04,1.66
-0.24,1.16,0.05,0.28,1.35,-0.10,1.66
-0.27,1.22,0.10,0.39,1.66,0.15,1.67
-0.14,1.25,0.09,0.12,1.23,0.08,1.67
-0.17,1.22,0.06,0.15,1.17,0.03,1.67
-0.24,1.20,0.06,0.11,1.19,-0.01,1.67
-0.29,1.22,0.06,0.54,1.41,-0.16,1.67
-0.73,1.32,0.25,0.36,1.35,0.12,1.67
-0.38,1.49,0.05,0.14,1.49,0.10,1.66
-0.26,1.57,0.09,0.12,1.56,0.14,1.65
-0.16,0.82,0.01,0.15,0.81,0.08,1.65
-0.20,1.05,-0.04,0.17,1.05,-0.02,1.65
-0.20,0.93,-0.05,0.15,0.96,-0.02,1.65
-0.23,1.43,0.05,0.12,1.39,0.06,1.65
-0.22,1.46,0.08,0.12,1.41,0.08,1.65
-0.12,0.91,-0.03,0.12,0.89,0.02,1.65
-0.18,0.96,0.01,0.11,0.96,0.05,1.66
-0.37,1.31,-0.10,0.28,1.29,-0.08,1.66
-0.35,1.55,0.23,0.29,1.52,0.25,1.66
-0.22,1.29,0.08,0.20,1.44,0.10,1.66
-0.21,1.31,0.14,0.18,1.29,-0.02,1.65
-0.22,1.27,0.15,0.20,0.77,0.26,1.66
-0.16,1.31,0.09,0.25,0.89,0.11,1.66
-0.21,1.39,0.05,0.15,0.94,0.09,1.66
-0.22,1.25,-0.05,0.11,0.92,0.10,1.66
-0.14,0.83,0.14,0.15,0.92,0.11,1.66
-0.19,0.87,0.11,0.10,0.93,0.09,1.66
-0.14,0.86,0.14,0.05,0.94,0.09,1.65
-0.18,0.88,0.11,0.03,0.96,0.09,1.65
-0.24,1.26,-0.02,0.11,1.23,-0.02,1.65
-0.67,1.37,0.18,0.53,1.40,0.30,1.66
-0.41,1.52,0.12,0.27,1.52,0.20,1.66
-0.22,1.45,0.03,0.13,1.43,0.06,1.65
-0.20,1.45,0.06,0.13,1.45,0.08,1.65
-0.16,0.80,0.08,0.15,0.80,0.16,1.65
-0.20,0.82,0.12,0.17,0.83,0.18,1.65
-0.19,0.87,0.06,0.12,0.88,0.09,1.64
-0.19,0.84,0.06,0.11,0.88,0.08,1.65
-0.25,1.50,0.12,0.09,1.46,0.15,1.65
-0.20,1.49,0.16,0.09,1.46,0.15,1.65
-0.17,1.16,0.01,0.07,1.16,0.02,1.66
-0.16,1.11,0.05,0.08,1.12,0.05,1.66
-0.15,1.15,0.04,0.10,1.15,0.05,1.66
-0.43,1.64,0.32,0.34,1.56,0.43,1.66
-0.26,1.45,0.11,0.22,1.38,0.09,1.66
-0.23,1.50,0.14,0.15,1.51,0.15,1.65
-0.19,0.81,0.06,0.13,0.84,0.09,1.65
-0.22,0.81,0.13,0.18,0.85,0.13,1.65
-0.41,1.25,-0.13,0.28,1.31,-0.07,1.65
-0.31,1.54,0.17,0.17,1.53,0.27,1.65
-0.15,0.79,0.03,0.11,0.80,0.09,1.64
-0.18,0.83,0.14,0.14,0.85,0.14,1.65
-0.20,1.01,0.01,0.08,1.01,0.03,1.65
-0.23,1.25,0.02,0.07,1.27,0.07,1.65
-0.18,1.37,0.06,0.08,1.33,0.10,1.65
-0.15,0.83,0.07,0.10,0.85,0.15,1.65
-0.20,0.82,0.14,0.07,0.86,0.16,1.64
-0.26,0.79,0.18,0.00,0.87,0.17,1.62
-0.27,0.66,0.49,-0.06,0.88,0.16,1.61
-0.18,0.68,0.58,-0.13,0.88,0.16,1.60
-0.11,0.66,0.52,-0.31,0.97,0.23,1.60
-0.26,0.68,0.49,-0.39,1.06,0.29,1.61
-0.37,0.72,0.47,-0.40,1.00,0.29,1.60
-0.46,0.90,0.44,-0.39,1.00,0.26,1.61
