x,y,z,x2,y2,z2
-0.46,1.37,-0.19,0.45,1.40,-0.29
-0.61,1.47,0.02,0.54,1.54,-0.04
-0.39,1.57,-0.06,0.34,1.58,-0.13
-0.45,1.46,-0.11,0.40,1.52,-0.17
-0.48,0.87,-0.01,0.52,0.92,-0.10
-0.44,0.87,-0.03,0.44,0.87,-0.07
-0.47,0.92,-0.06,0.45,0.90,-0.09
-0.53,1.05,-0.16,0.52,1.05,-0.22
-0.47,1.42,-0.13,0.44,1.47,-0.19
-0.33,1.46,-0.14,0.28,1.50,-0.18
-0.25,1.12,-0.26,0.20,1.16,-0.31
-0.22,0.86,-0.10,0.20,0.84,-0.10
-0.22,0.88,-0.12,0.18,0.89,-0.17
-0.19,0.89,-0.12,0.20,1.38,-0.25
-0.16,0.90,-0.16,0.17,1.46,-0.18
-0.21,1.14,-0.27,0.17,1.41,-0.19
-0.20,1.28,-0.26,0.15,1.34,-0.24
-0.45,1.36,-0.23,0.38,1.40,-0.29
-0.56,1.45,-0.08,0.52,1.52,-0.16
-0.41,1.47,-0.13,0.43,1.55,-0.23
-0.40,1.47,-0.13,0.55,1.14,-0.28
-0.46,1.14,-0.21,0.40,0.82,-0.06
-0.36,0.86,-0.09,0.34,0.90,-0.15
-0.25,1.35,-0.18,0.19,1.39,-0.23
-0.20,1.41,-0.17,0.14,1.47,-0.17
-0.16,0.86,-0.10,0.15,0.87,-0.11
-0.17,0.88,-0.09,0.17,0.87,-0.08
-0.17,0.92,-0.14,0.15,0.90,-0.13
-0.17,0.95,-0.16,0.16,0.93,-0.16
-0.21,1.42,-0.16,0.17,1.46,-0.15
-0.17,1.49,-0.08,0.13,1.52,-0.07
-0.16,1.11,-0.22,0.15,1.17,-0.25
-0.16,0.86,-0.08,0.18,0.86,-0.08
-0.18,0.95,-0.18,0.17,0.95,-0.19
-0.21,1.38,-0.27,0.18,1.43,-0.28
-0.22,1.41,-0.25,0.13,1.43,-0.26
-0.59,1.39,-0.12,0.59,1.39,-0.17
-0.41,1.43,-0.25,0.44,1.42,-0.25
-0.39,1.48,-0.33,0.20,1.32,-0.29
-0.69,1.74,-0.19,0.15,1.30,-0.28
-0.61,1.50,-0.18,0.16,1.31,-0.31
-0.45,1.38,-0.20,0.52,1.60,-0.27
-0.36,1.40,-0.20,0.46,1.65,-0.26
-0.28,1.42,-0.21,0.31,1.48,-0.25
-0.22,1.33,-0.22,0.18,1.34,-0.28
-0.23,1.32,-0.23,0.18,1.34,-0.28
-0.59,1.35,-0.05,0.58,1.36,-0.11
-0.49,1.47,-0.07,0.42,1.50,-0.14
-0.28,1.49,-0.11,0.20,1.53,-0.16
-0.18,1.11,-0.23,0.14,1.10,-0.25
-0.15,0.94,-0.12,0.14,0.92,-0.12
-0.14,0.96,-0.15,0.15,0.95,-0.15
-0.18,1.18,-0.22,0.17,1.20,-0.24
-0.16,1.47,-0.08,0.13,1.51,-0.07
-0.16,1.28,-0.20,0.14,1.32,-0.22
-0.23,1.15,-0.20,0.19,1.17,-0.24
-0.25,1.34,-0.21,0.19,1.37,-0.25
-0.57,1.82,0.15,0.63,1.85,0.07
-0.33,1.79,0.10,0.37,1.83,0.03
-0.22,1.69,-0.01,0.26,1.59,-0.22
-0.21,1.67,-0.03,0.24,0.85,-0.17
-0.20,1.69,-0.04,0.25,0.82,-0.10
-0.20,1.70,-0.04,0.27,0.85,-0.12
-0.23,1.48,-0.23,0.25,0.83,-0.08
-0.22,0.81,-0.10,0.22,0.84,-0.06
-0.20,0.78,-0.00,0.21,0.81,-0.02
-0.29,1.02,-0.21,0.20,1.00,-0.23
-0.28,1.37,-0.28,0.17,1.38,-0.32
-0.22,1.31,-0.25,0.12,1.32,-0.29
-0.61,1.38,-0.12,0.65,1.40,-0.14
-0.49,1.55,-0.05,0.50,1.56,-0.09
-0.28,1.59,-0.07,0.27,1.60,-0.11
-0.22,1.53,-0.12,0.18,1.56,-0.14
-0.20,0.97,-0.22,0.17,0.99,-0.24
-0.20,0.75,0.08,0.22,0.76,0.11
-0.16,0.78,0.03,0.21,0.79,0.01
-0.11,0.81,-0.02,0.16,0.82,-0.05
-0.19,1.07,-0.20,0.17,1.08,-0.24
-0.21,1.46,-0.12,0.16,1.50,-0.13
-0.22,1.46,-0.14,0.17,1.46,-0.18
-0.31,1.40,-0.23,0.26,1.38,-0.29
-0.27,1.39,-0.25,0.23,1.39,-0.30
-0.40,1.52,-0.22,0.45,1.54,-0.31
-0.47,1.75,0.13,0.59,1.78,0.10
-0.29,1.68,-0.06,0.29,1.71,-0.08
-0.23,1.21,-0.26,0.17,1.25,-0.30
-0.24,0.86,-0.09,0.25,0.85,-0.12
-0.42,0.94,-0.12,0.45,0.96,-0.20
-0.49,1.48,-0.14,0.46,1.55,-0.21
-0.26,1.44,-0.16,0.23,1.45,-0.20
-0.11,0.86,-0.01,0.16,0.84,-0.00
-0.12,0.87,-0.02,0.16,0.86,-0.03
-0.14,1.29,-0.15,0.14,1.33,-0.17
-0.13,1.39,-0.12,0.13,1.45,-0.13
-0.20,0.90,-0.19,0.17,0.89,-0.18
-0.14,0.78,0.06,0.17,0.79,0.04
-0.17,0.77,0.06,0.18,0.82,-0.03
-0.06,0.79,0.10,0.20,0.77,0.01
-0.17,0.76,0.15,0.21,0.81,0.05
-0.23,0.76,0.22,0.05,1.01,-0.02
-0.30,0.75,0.27,0.01,1.01,-0.04
-0.35,0.74,0.28,0.08,1.01,-0.06
-0.37,0.77,0.20,0.02,1.00,-0.05
-0.42,0.76,0.21,0.05,1.01,-0.06
-0.47,0.77,0.20,0.04,1.00,-0.06
-0.53,0.97,0.04,-0.11,1.07,0.01
-0.53,0.97,0.04,-0.11,1.07,0.01
-0.53,0.97,0.04,-0.11,1.07,0.01
