x,y,z,x2,y2,z2
-0.12,1.24,-0.16,0.24,1.22,-0.17
-0.24,1.03,-0.24,0.21,1.01,-0.21
-0.12,0.92,-0.06,0.24,0.92,-0.09
-0.16,1.18,-0.21,0.28,1.19,-0.25
-0.57,1.28,-0.09,0.59,1.30,-0.18
-0.33,1.38,-0.16,0.36,1.35,-0.20
-0.08,0.87,-0.04,0.21,0.86,-0.06
-0.09,0.88,-0.02,0.27,0.86,-0.02
-0.10,0.95,-0.07,0.27,0.92,-0.07
-0.21,1.17,-0.18,0.26,1.07,-0.14
-0.56,1.72,-0.10,0.31,1.14,-0.15
-0.48,1.60,-0.01,0.27,1.13,-0.15
-0.28,1.17,-0.12,0.29,1.13,-0.18
-0.09,1.06,-0.11,0.37,1.21,-0.23
-0.08,1.05,-0.10,0.43,1.37,-0.30
-0.11,1.07,-0.10,0.60,1.64,-0.20
-0.09,1.09,-0.13,0.41,1.37,-0.21
-0.08,1.07,-0.14,0.25,1.12,-0.19
-0.08,1.01,-0.11,0.22,1.06,-0.14
0.02,1.00,-0.11,0.06,1.15,-0.14
-0.26,1.03,-0.21,0.31,1.23,-0.28
-0.45,1.12,-0.05,0.48,1.19,-0.13
-0.18,1.00,-0.12,0.30,1.04,-0.12
-0.17,1.23,-0.20,0.28,1.22,-0.18
-0.17,1.37,-0.20,0.27,1.34,-0.20
-0.07,0.89,-0.05,0.22,0.89,-0.08
-0.09,0.98,-0.05,0.25,0.92,-0.06
-0.12,1.11,-0.09,0.24,1.04,-0.14
-0.05,1.02,-0.03,0.25,1.37,-0.18
-0.08,1.09,-0.02,0.21,1.14,-0.30
-0.13,1.19,-0.08,0.13,0.95,-0.13
0.00,1.18,-0.05,0.13,1.08,-0.16
-0.15,1.17,-0.03,0.19,1.13,-0.19
-0.21,1.10,0.00,0.47,1.32,-0.36
-0.23,1.12,-0.04,0.49,1.24,-0.14
-0.13,1.03,-0.07,0.28,1.01,-0.10
-0.19,1.18,-0.16,0.35,1.19,-0.23
-0.31,1.38,-0.20,0.47,1.43,-0.31
-0.52,1.68,0.01,0.62,1.61,-0.11
-0.37,1.40,-0.13,0.39,1.38,-0.18
-0.21,1.34,-0.18,0.29,1.27,-0.19
-0.14,0.94,-0.09,0.33,1.22,-0.17
-0.18,1.22,-0.20,0.32,1.22,-0.17
-0.60,1.32,0.05,0.35,1.20,-0.15
-0.45,1.15,-0.02,0.31,1.18,-0.16
-0.25,1.30,-0.14,0.27,1.28,-0.19
-0.14,1.39,-0.18,0.23,1.35,-0.19
-0.07,0.93,-0.15,0.20,0.92,-0.16
-0.09,0.97,-0.12,0.24,0.95,-0.12
-0.16,1.10,-0.20,0.30,1.01,-0.13
-0.63,1.00,0.08,0.33,1.02,-0.12
-0.44,0.93,0.14,0.24,1.05,-0.17
-0.26,0.94,-0.02,0.57,1.05,-0.22
-0.23,0.91,-0.02,0.46,0.95,-0.04
-0.14,1.03,-0.12,0.31,1.06,-0.16
-0.22,1.30,-0.18,0.37,1.35,-0.24
-0.49,1.65,-0.19,0.65,1.66,-0.20
-0.46,1.65,0.08,0.56,1.62,0.00
-0.24,1.29,-0.11,0.34,1.49,-0.15
-0.08,1.13,-0.06,0.19,0.91,-0.22
-0.16,1.31,-0.10,0.22,0.83,-0.04
-0.15,0.87,-0.09,0.24,0.92,-0.09
-0.10,0.82,-0.01,0.23,0.89,-0.08
-0.12,0.86,-0.12,0.23,0.88,-0.16
-0.17,1.47,-0.25,0.24,1.40,-0.27
-0.17,1.60,-0.06,0.27,1.52,-0.11
-0.19,1.30,-0.12,0.27,1.33,-0.11
-0.20,1.04,-0.02,0.28,1.06,-0.05
-0.19,1.02,-0.06,0.27,1.01,-0.08
-0.12,1.31,-0.15,0.21,1.25,-0.20
-0.15,0.88,-0.11,0.20,0.87,-0.12
-0.18,0.85,-0.04,0.26,0.84,-0.07
-0.14,0.88,-0.10,0.22,0.89,-0.14
-0.15,1.05,-0.29,0.23,1.05,-0.31
-0.15,1.55,-0.14,0.24,1.47,-0.18
-0.14,1.47,-0.12,0.23,1.41,-0.16
-0.13,0.93,-0.20,0.20,0.90,-0.18
-0.20,0.97,-0.08,0.30,0.95,-0.12
-0.26,1.32,-0.20,0.32,1.33,-0.26
-0.70,1.28,-0.10,0.72,1.27,-0.21
-0.47,1.07,0.07,0.51,1.08,-0.03
-0.13,0.91,-0.03,0.29,0.90,-0.05
-0.11,0.99,-0.09,0.32,1.02,-0.16
-0.27,1.31,-0.19,0.44,1.36,-0.27
-0.56,1.77,0.03,0.63,1.72,-0.06
-0.34,1.32,-0.13,0.41,1.33,-0.17
-0.16,1.04,-0.14,0.29,1.05,-0.17
-0.14,1.15,-0.21,0.27,1.12,-0.22
-0.14,1.10,-0.26,0.21,1.09,-0.27
-0.07,0.85,-0.02,0.26,0.85,-0.07
-0.11,0.88,-0.04,0.34,1.16,-0.21
-0.11,0.90,-0.02,0.39,1.35,-0.22
-0.17,0.96,-0.04,0.37,0.88,-0.15
-0.29,1.27,-0.12,0.27,0.92,-0.08
-0.33,1.38,-0.11,0.25,1.00,-0.11
-0.30,0.87,-0.04,0.27,0.98,-0.10
-0.18,0.92,-0.08,0.24,0.94,-0.11
-0.14,1.16,-0.21,0.24,1.11,-0.22
-0.13,1.46,-0.09,0.25,1.41,-0.14
-0.09,0.91,-0.09,0.21,0.89,-0.10
-0.11,0.81,-0.04,0.23,0.82,-0.08
-0.14,1.26,-0.26,0.21,1.25,-0.27
-0.14,1.47,-0.11,0.23,1.43,-0.18
-0.13,1.03,-0.09,0.21,1.16,-0.20
-0.13,0.95,-0.00,0.27,1.31,-0.28
-0.16,1.00,-0.04,0.67,1.21,-0.26
-0.16,0.99,-0.04,0.45,0.97,-0.04
-0.10,1.00,-0.09,0.33,0.98,-0.06
-0.06,1.03,-0.09,0.25,1.05,-0.11
-0.22,1.19,-0.18,0.28,1.07,-0.12
-0.70,1.30,0.11,0.37,1.05,-0.09
-0.49,0.96,0.16,0.33,0.98,-0.08
-0.10,0.99,-0.05,0.26,0.98,-0.13
-0.00,1.03,-0.07,0.27,1.19,-0.24
-0.09,1.00,-0.02,0.60,0.89,-0.10
-0.15,0.93,-0.01,0.49,0.86,0.06
-0.10,1.11,-0.14,0.31,0.96,-0.06
-0.46,1.06,-0.14,0.32,0.96,-0.06
-0.51,0.85,0.29,0.38,0.97,-0.05
-0.33,0.95,0.01,0.25,1.16,-0.19
-0.15,1.13,-0.13,0.25,0.80,-0.07
-0.15,1.40,-0.13,0.25,0.84,-0.05
-0.13,0.81,-0.08,0.22,0.89,-0.08
-0.16,0.76,0.04,0.22,0.85,-0.05
-0.15,1.05,-0.14,0.21,1.07,-0.16
-0.10,1.29,-0.15,0.21,1.25,-0.16
-0.16,0.81,0.01,0.24,0.82,-0.02
-0.15,0.81,0.03,0.28,0.81,0.00
-0.23,0.93,-0.03,0.36,0.91,-0.07
-0.31,1.14,-0.08,0.42,1.14,-0.14
-0.23,1.16,-0.10,0.35,1.21,-0.17
-0.32,1.30,-0.15,0.48,1.34,-0.24
-0.49,1.69,0.12,0.65,1.62,0.01
-0.36,1.27,-0.07,0.46,1.30,-0.07
-0.20,0.93,0.00,0.32,1.03,-0.06
-0.17,0.95,0.00,0.35,0.99,-0.05
-0.14,0.96,0.01,0.33,1.01,-0.05
-0.14,0.95,0.02,0.32,1.00,-0.04
-0.16,0.96,0.01,0.33,1.00,-0.05
-0.18,0.98,-0.02,0.35,1.00,-0.08
-0.19,1.20,-0.15,0.34,1.22,-0.21
-0.68,1.21,0.04,0.71,1.28,-0.11
-0.44,0.94,0.09,0.51,1.03,-0.02
-0.38,1.00,-0.12,0.40,1.05,-0.12
-0.32,1.68,0.00,0.40,1.08,-0.11
-0.25,1.15,-0.11,0.39,0.94,-0.19
-0.22,0.88,0.02,0.41,1.50,-0.24
-0.22,0.94,-0.03,0.37,1.35,-0.15
-0.15,1.04,-0.14,0.28,1.07,-0.18
-0.10,1.22,-0.21,0.21,1.20,-0.23
-0.21,1.20,-0.19,0.28,1.14,-0.24
-0.55,1.41,0.07,0.62,1.37,-0.03
-0.35,1.01,0.02,0.39,1.00,-0.04
-0.13,0.94,-0.03,0.24,0.90,-0.06
-0.12,0.97,-0.03,0.26,0.91,-0.05
-0.14,1.22,-0.14,0.26,1.20,-0.20
-0.19,1.00,-0.13,0.30,0.98,-0.18
-0.53,1.39,-0.01,0.67,1.35,-0.12
-0.47,1.42,0.06,0.54,1.44,0.01
-0.19,1.12,-0.22,0.25,1.18,-0.24
-0.14,0.86,0.01,0.26,0.88,-0.05
-0.15,1.04,-0.13,0.32,0.98,-0.12
-0.53,0.98,-0.04,0.35,0.99,-0.12
-0.50,0.92,0.24,0.33,1.02,-0.22
-0.26,0.86,0.07,0.50,0.97,-0.11
-0.22,1.24,-0.21,0.36,1.27,-0.25
-0.68,1.24,0.05,0.73,1.27,-0.06
-0.42,0.96,0.13,0.45,1.00,0.00
-0.30,1.21,-0.12,0.36,1.22,-0.16
-0.36,0.96,-0.12,0.41,0.97,-0.16
-0.29,0.78,0.17,0.40,0.82,0.08
-0.33,0.78,0.12,0.44,0.80,0.05
-0.37,0.88,-0.07,0.44,0.91,-0.14
-0.38,1.48,-0.11,0.39,1.47,-0.13
-0.27,1.46,-0.08,0.34,1.44,-0.08
-0.14,1.28,-0.22,0.23,1.26,-0.20
-0.12,0.80,0.01,0.23,0.81,-0.03
-0.10,0.87,0.01,0.24,0.82,-0.10
-0.09,0.83,0.02,0.21,1.32,-0.30
-0.11,0.79,-0.01,0.23,1.34,-0.12
-0.20,0.95,-0.26,0.27,1.17,-0.09
-0.23,1.40,-0.20,0.27,1.17,-0.12
-0.25,1.36,-0.23,0.35,1.28,-0.25
-0.63,1.28,0.03,0.66,1.31,-0.04
-0.36,1.03,-0.04,0.40,1.10,-0.13
-0.18,1.03,-0.07,0.39,1.23,-0.22
-0.27,1.25,-0.12,0.37,0.89,-0.10
-0.32,0.86,0.03,0.38,0.96,-0.10
-0.25,0.95,-0.09,0.29,0.98,-0.14
-0.15,1.31,-0.20,0.20,1.26,-0.20
-0.14,0.95,-0.18,0.20,0.94,-0.18
-0.15,0.85,-0.01,0.24,0.86,-0.05
-0.15,0.93,-0.07,0.22,0.90,-0.08
-0.11,0.82,-0.02,0.23,0.84,-0.08
-0.12,1.34,-0.22,0.26,1.37,-0.22
-0.11,1.48,-0.12,0.31,1.44,-0.12
-0.14,1.29,-0.22,0.26,1.30,-0.20
-0.15,0.80,0.01,0.23,0.80,-0.04
-0.13,0.81,-0.06,0.23,0.83,-0.10
-0.20,1.23,-0.30,0.24,1.25,-0.32
-0.18,1.46,-0.18,0.27,1.43,-0.21
-0.55,1.29,-0.20,0.64,1.33,-0.28
-0.60,1.23,0.09,0.63,1.30,-0.03
-0.29,1.07,-0.11,0.39,1.14,-0.15
-0.64,1.71,-0.05,0.46,1.22,-0.15
-0.57,1.53,0.16,0.36,1.20,-0.16
-0.21,1.03,-0.03,0.50,1.44,-0.32
-0.04,1.03,-0.05,0.47,1.48,-0.13
-0.06,1.02,-0.06,0.26,1.08,-0.12
-0.09,1.00,-0.04,0.32,1.02,-0.09
-0.10,1.16,-0.14,0.33,1.18,-0.20
-0.48,1.26,-0.19,0.62,1.27,-0.24
-0.47,1.17,-0.01,0.52,1.17,-0.12
-0.20,1.25,-0.17,0.26,1.24,-0.21
-0.12,1.23,-0.19,0.21,1.23,-0.22
-0.13,0.80,-0.01,0.21,0.82,-0.06
-0.12,0.78,0.02,0.21,0.80,-0.04
-0.13,0.86,-0.11,0.20,0.88,-0.16
-0.17,1.43,-0.21,0.22,1.41,-0.24
-0.14,1.43,-0.18,0.21,1.40,-0.20
-0.09,0.87,-0.09,0.21,0.89,-0.14
-0.25,1.16,-0.21,0.36,1.23,-0.29
-0.55,1.68,-0.16,0.58,1.65,-0.22
-0.37,1.51,-0.10,0.43,1.49,-0.14
-0.13,1.11,-0.11,0.29,1.36,-0.19
-0.10,1.06,-0.02,0.21,0.86,-0.16
-0.16,1.20,-0.06,0.24,0.81,-0.02
-0.19,1.49,-0.08,0.25,0.98,-0.11
-0.23,1.58,-0.05,0.25,1.13,-0.12
-0.20,1.16,-0.23,0.27,1.10,-0.11
-0.15,0.85,-0.03,0.30,1.10,-0.13
-0.17,0.97,-0.12,0.26,1.08,-0.16
-0.19,1.15,-0.17,0.31,1.16,-0.22
-0.24,1.29,-0.17,0.36,1.28,-0.23
-0.43,1.33,-0.19,0.51,1.31,-0.27
-0.64,1.21,0.04,0.68,1.25,-0.09
-0.34,1.05,-0.07,0.41,1.09,-0.12
-0.14,1.22,-0.17,0.26,1.19,-0.17
-0.09,1.21,-0.18,0.23,1.19,-0.21
-0.10,0.82,0.02,0.22,0.84,-0.05
-0.10,0.91,-0.04,0.22,0.87,-0.06
-0.10,0.91,-0.09,0.22,0.91,-0.12
-0.14,0.93,-0.15,0.23,0.93,-0.18
-0.16,1.42,-0.15,0.25,1.35,-0.18
-0.10,1.08,-0.14,0.25,1.09,-0.15
-0.10,0.94,0.02,0.34,0.97,-0.07
-0.22,1.07,-0.05,0.42,1.08,-0.14
-0.32,1.34,-0.10,0.47,1.38,-0.21
-0.56,1.78,0.09,0.63,1.74,-0.01
-0.33,1.38,-0.10,0.39,1.42,-0.12
-0.13,1.29,-0.17,0.24,1.24,-0.22
-0.15,0.81,0.01,0.28,0.83,-0.07
-0.27,0.83,-0.00,0.40,0.87,-0.10
-0.40,1.28,-0.29,0.42,1.31,-0.33
-0.16,1.50,-0.18,0.26,1.46,-0.21
-0.15,0.81,0.01,0.24,0.84,-0.06
-0.24,0.78,0.18,0.36,0.79,0.12
-0.22,0.97,-0.11,0.31,0.94,-0.11
-0.18,1.55,-0.12,0.27,1.49,-0.14
-0.13,1.15,-0.26,0.24,1.07,-0.27
-0.28,0.81,0.21,0.39,0.83,0.08
-0.29,0.89,0.34,0.52,0.79,0.19
-0.14,0.98,0.12,0.49,0.87,0.06
-0.08,1.07,0.09,0.28,1.01,0.05
-0.14,1.03,0.14,0.25,0.99,0.09
-0.16,1.02,0.14,0.24,0.99,0.09
-0.14,1.02,0.13,0.21,0.99,0.10
-0.15,1.04,0.13,0.15,1.03,0.10
-0.17,1.05,0.15,0.13,1.04,0.10
