x,y,z,x2,y2,z2
-0.42,1.04,-0.34,0.34,0.72,-0.13
-0.28,0.74,-0.00,0.35,0.79,-0.23
-0.26,0.74,-0.13,0.29,0.72,-0.18
-0.28,1.03,-0.35,0.32,1.05,-0.40
-0.16,0.77,-0.22,0.18,0.80,-0.30
-0.19,0.80,-0.23,0.20,0.82,-0.30
-0.12,0.87,-0.28,0.15,0.88,-0.34
-0.13,0.81,-0.25,0.12,0.81,-0.29
-0.14,1.15,-0.29,0.09,1.16,-0.34
-0.08,1.01,-0.29,0.10,1.11,-0.34
-0.12,0.95,-0.30,0.12,0.92,-0.33
-0.12,0.90,-0.26,0.11,0.89,-0.30
-0.09,0.84,-0.21,0.10,0.82,-0.23
-0.10,1.16,-0.29,0.12,1.13,-0.33
-0.21,1.17,-0.35,0.25,1.22,-0.42
-0.69,1.30,-0.22,0.66,1.31,-0.27
-0.49,1.22,-0.32,0.53,1.28,-0.34
-0.30,1.25,-0.30,0.43,1.25,-0.40
-0.71,1.55,-0.12,0.43,1.23,-0.39
-0.52,1.17,-0.32,0.34,1.22,-0.42
-0.22,0.94,-0.30,0.48,1.55,-0.47
-0.22,0.93,-0.27,0.40,1.54,-0.32
-0.14,0.95,-0.27,0.15,1.01,-0.35
-0.20,1.06,-0.34,0.27,1.13,-0.44
-0.25,1.15,-0.47,0.10,1.22,-0.47
-0.66,1.25,-0.32,0.63,1.29,-0.40
-0.34,1.00,-0.35,0.32,1.08,-0.44
-0.17,1.02,-0.38,0.19,1.03,-0.45
-0.18,0.98,-0.43,0.17,1.01,-0.50
-0.17,1.01,-0.42,0.16,1.06,-0.51
-0.12,0.91,-0.36,0.11,0.88,-0.38
-0.15,1.03,-0.47,0.14,1.02,-0.53
-0.14,1.12,-0.44,0.11,1.14,-0.51
-0.12,1.10,-0.41,0.10,1.13,-0.49
-0.17,0.84,-0.34,0.15,0.88,-0.41
-0.29,1.29,-0.51,0.30,1.34,-0.58
-0.60,1.72,-0.27,0.55,1.76,-0.24
-0.36,1.19,-0.32,0.34,1.33,-0.41
-0.13,1.04,-0.30,0.19,1.11,-0.41
-0.09,1.00,-0.23,0.12,0.82,-0.22
-0.07,1.04,-0.24,0.13,0.92,-0.29
-0.11,1.06,-0.29,0.11,0.95,-0.29
-0.17,1.03,-0.29,0.09,0.92,-0.27
-0.19,0.86,-0.22,0.09,0.93,-0.28
-0.23,1.06,-0.32,0.13,1.00,-0.33
-0.18,1.09,-0.31,0.18,1.07,-0.37
-0.22,1.12,-0.33,0.20,1.11,-0.39
-0.18,1.08,-0.34,0.17,1.08,-0.40
-0.62,1.22,-0.27,0.60,1.27,-0.31
-0.45,1.14,-0.32,0.49,1.25,-0.35
-0.14,1.15,-0.32,0.17,1.22,-0.38
-0.17,1.13,-0.31,0.14,1.16,-0.39
-0.20,0.88,-0.28,0.14,0.90,-0.35
-0.17,1.02,-0.31,0.11,0.99,-0.35
-0.14,1.05,-0.30,0.11,1.06,-0.35
-0.14,1.05,-0.29,0.13,1.03,-0.34
-0.18,0.99,-0.34,0.15,0.99,-0.38
-0.13,1.21,-0.28,0.16,1.27,-0.36
-0.23,1.16,-0.32,0.30,1.27,-0.41
-0.34,1.27,-0.35,0.40,1.33,-0.38
-0.15,0.81,-0.14,0.12,0.80,-0.18
-0.54,1.34,-0.38,0.38,1.34,-0.50
-0.49,1.88,-0.09,0.35,1.93,-0.01
-0.36,1.72,-0.20,0.29,1.83,-0.17
-0.21,0.93,-0.38,0.17,0.93,-0.44
-0.25,0.70,-0.06,0.25,0.70,-0.13
-0.29,0.69,-0.03,0.28,0.68,-0.04
-0.31,1.26,-0.40,0.27,1.36,-0.37
-0.13,1.09,-0.38,0.15,1.12,-0.42
-0.30,0.69,0.05,0.30,0.68,-0.02
-0.26,0.71,-0.10,0.30,0.71,-0.15
-0.20,0.89,-0.32,0.26,0.90,-0.37
-0.27,1.18,-0.36,0.28,1.26,-0.39
-0.19,0.81,-0.32,0.14,0.80,-0.35
-0.28,0.69,-0.05,0.29,0.71,-0.17
-0.14,0.74,-0.20,0.19,0.79,-0.27
0.07,0.88,-0.23,0.06,0.94,-0.32
0.06,0.88,-0.24,0.06,0.93,-0.32
0.05,0.91,-0.26,0.08,0.95,-0.33
-0.15,1.35,-0.31,0.18,1.38,-0.30
-0.15,1.53,-0.12,0.16,1.53,-0.12
-0.15,1.51,-0.09,0.14,1.52,-0.10
-0.16,1.53,-0.09,0.14,1.53,-0.10
-0.11,1.60,-0.01,0.14,1.62,-0.09
-0.13,1.61,0.10,0.08,1.61,-0.12
-0.56,1.03,-0.01,-0.35,1.25,-0.33
-0.46,0.73,0.24,-0.31,0.80,-0.26
