x,y,z,x2,y2,z2,altezza
0.61,1.08,-0.27,-0.19,1.03,-0.26,1.63
0.39,1.17,-0.30,-0.22,1.21,-0.30,1.64
0.37,1.32,-0.31,-0.19,1.30,-0.30,1.64
0.43,1.45,-0.29,-0.31,1.48,-0.29,1.64
0.61,1.75,-0.10,-0.47,1.75,-0.10,1.64
0.47,1.42,-0.27,-0.29,1.55,-0.17,1.63
0.30,1.37,-0.30,-0.20,1.32,-0.24,1.63
0.30,0.90,-0.23,-0.17,1.57,-0.16,1.63
0.35,1.08,-0.27,-0.15,0.88,-0.33,1.62
0.32,1.05,-0.30,-0.20,1.23,-0.34,1.62
0.29,0.84,-0.20,-0.13,0.89,-0.24,1.62
0.26,1.17,-0.40,-0.17,1.14,-0.45,1.63
0.27,1.41,-0.29,-0.15,1.46,-0.29,1.63
0.27,1.09,-0.29,-0.10,1.18,-0.28,1.63
0.25,0.99,-0.25,-0.04,1.04,-0.25,1.63
0.25,1.05,-0.29,-0.05,1.11,-0.29,1.63
0.27,1.40,-0.29,-0.07,1.42,-0.27,1.63
0.27,0.90,-0.26,-0.11,0.89,-0.24,1.63
0.26,0.93,-0.26,-0.05,0.93,-0.23,1.63
0.24,0.92,-0.26,-0.03,0.89,-0.22,1.63
0.27,1.02,-0.37,-0.11,0.95,-0.36,1.63
0.27,1.39,-0.29,-0.13,1.43,-0.31,1.63
0.26,1.39,-0.27,-0.11,1.46,-0.26,1.63
0.25,1.10,-0.40,-0.12,1.15,-0.45,1.62
0.27,0.92,-0.23,-0.11,0.90,-0.23,1.63
0.27,1.22,-0.34,-0.09,1.22,-0.35,1.63
0.49,1.32,-0.43,-0.32,1.27,-0.40,1.63
0.66,1.31,-0.25,-0.50,1.33,-0.22,1.63
0.43,1.24,-0.33,-0.30,1.27,-0.30,1.63
0.39,1.29,-0.34,-0.21,1.27,-0.33,1.63
0.36,1.32,-0.31,-0.16,1.32,-0.29,1.64
0.68,1.76,-0.22,-0.54,1.75,-0.18,1.64
0.50,1.49,-0.26,-0.40,1.61,-0.16,1.63
0.29,1.10,-0.29,-0.19,1.19,-0.28,1.63
0.27,1.08,-0.32,-0.09,1.16,-0.33,1.63
0.29,1.44,-0.27,-0.08,1.45,-0.26,1.63
0.29,1.13,-0.28,-0.13,1.09,-0.32,1.63
0.36,1.46,-0.27,-0.15,1.32,-0.31,1.62
0.41,1.50,-0.26,-0.16,1.31,-0.28,1.63
0.51,0.89,-0.26,-0.19,1.31,-0.27,1.63
0.45,1.01,-0.25,-0.23,1.44,-0.24,1.63
0.43,1.11,-0.25,-0.28,1.49,-0.19,1.62
0.41,1.17,-0.23,-0.56,0.97,-0.12,1.63
0.38,1.22,-0.26,-0.37,1.14,-0.20,1.63
0.35,1.25,-0.30,-0.19,1.35,-0.27,1.62
0.32,1.48,-0.26,-0.14,1.51,-0.23,1.62
0.30,0.82,-0.25,-0.15,0.79,-0.23,1.62
0.32,0.91,-0.22,-0.15,0.94,-0.23,1.63
0.28,0.83,-0.21,-0.08,0.80,-0.21,1.63
0.27,1.37,-0.31,-0.13,1.41,-0.29,1.63
0.28,1.25,-0.33,-0.15,1.29,-0.27,1.63
0.29,1.26,-0.36,-0.13,1.22,-0.26,1.63
0.26,1.33,-0.38,-0.16,1.25,-0.25,1.64
0.66,1.33,-0.35,-0.16,1.24,-0.25,1.64
0.49,1.24,-0.35,-0.10,1.24,-0.30,1.63
0.43,1.25,-0.34,-0.08,1.26,-0.32,1.63
0.41,1.24,-0.33,-0.02,1.30,-0.31,1.64
0.41,1.24,-0.30,-0.64,1.33,-0.29,1.64
0.41,1.20,-0.32,-0.49,1.33,-0.20,1.64
0.35,1.12,-0.33,-0.28,1.17,-0.25,1.63
0.33,1.28,-0.40,-0.18,1.15,-0.30,1.63
0.49,1.16,-0.46,-0.20,1.15,-0.28,1.63
0.56,0.89,-0.20,-0.14,1.38,-0.27,1.63
0.42,0.96,-0.28,-0.16,1.49,-0.31,1.63
0.35,1.01,-0.27,-0.27,1.35,-0.39,1.63
0.38,1.07,-0.27,-0.50,0.96,-0.15,1.63
0.33,1.44,-0.32,-0.36,1.13,-0.23,1.62
0.30,0.88,-0.30,-0.25,1.27,-0.25,1.62
0.30,0.99,-0.30,-0.16,1.48,-0.26,1.62
0.31,1.04,-0.29,-0.16,0.90,-0.39,1.62
0.31,1.16,-0.32,-0.22,1.11,-0.34,1.63
0.31,1.34,-0.33,-0.16,1.40,-0.28,1.63
0.28,1.40,-0.31,-0.10,1.41,-0.26,1.63
0.27,0.91,-0.30,-0.12,0.89,-0.28,1.63
0.29,1.09,-0.35,-0.12,1.10,-0.33,1.63
0.33,1.29,-0.36,-0.13,1.28,-0.31,1.63
0.35,1.31,-0.35,-0.16,1.28,-0.30,1.63
0.33,1.29,-0.33,-0.15,1.23,-0.30,1.64
0.33,1.30,-0.32,-0.14,1.24,-0.29,1.64
0.66,1.78,-0.21,-0.55,1.76,-0.20,1.64
0.49,1.51,-0.25,-0.36,1.61,-0.18,1.63
0.31,1.17,-0.32,-0.19,1.24,-0.30,1.63
0.27,1.17,-0.34,-0.11,1.14,-0.32,1.64
0.28,1.21,-0.34,-0.08,1.18,-0.31,1.63
0.27,1.21,-0.33,-0.08,1.20,-0.31,1.63
0.28,1.23,-0.34,-0.10,1.22,-0.32,1.63
0.28,1.25,-0.34,-0.10,1.24,-0.32,1.63
0.23,1.26,-0.34,-0.08,1.25,-0.32,1.64
0.69,1.32,-0.35,-0.56,1.25,-0.35,1.64
0.55,1.28,-0.29,-0.43,1.34,-0.31,1.64
0.44,1.23,-0.28,-0.39,1.07,-0.32,1.64
0.45,1.25,-0.27,-0.47,1.49,-0.35,1.64
0.50,1.10,-0.26,-0.39,1.27,-0.27,1.64
0.53,1.47,-0.35,-0.23,1.11,-0.27,1.64
0.47,1.36,-0.30,-0.17,1.18,-0.29,1.63
0.38,1.27,-0.38,-0.18,1.36,-0.34,1.63
0.29,1.44,-0.32,-0.15,1.43,-0.31,1.63
0.20,1.27,-0.40,-0.12,1.27,-0.37,1.63
0.69,1.34,-0.36,-0.53,1.29,-0.32,1.63
0.43,1.22,-0.32,-0.30,1.24,-0.28,1.63
0.27,1.05,-0.32,-0.14,1.05,-0.29,1.63
0.26,1.12,-0.37,-0.14,1.16,-0.35,1.63
0.28,1.50,-0.34,-0.17,1.52,-0.30,1.63
0.27,0.89,-0.36,-0.17,0.84,-0.32,1.62
0.26,1.34,-0.43,-0.24,1.36,-0.39,1.63
0.44,1.55,-0.28,-0.27,1.57,-0.19,1.62
0.27,1.47,-0.38,-0.16,1.44,-0.34,1.62
0.27,0.98,-0.36,-0.14,1.02,-0.35,1.63
0.32,1.03,-0.33,-0.08,1.16,-0.33,1.63
0.33,1.06,-0.30,-0.21,0.99,-0.35,1.62
0.20,1.16,-0.30,-0.49,1.05,-0.23,1.63
0.71,1.13,-0.31,-0.26,1.09,-0.28,1.63
0.34,1.27,-0.39,-0.18,1.38,-0.36,1.63
0.60,1.40,-0.42,-0.54,1.34,-0.38,1.63
0.44,1.20,-0.35,-0.38,1.28,-0.30,1.63
0.50,1.23,-0.38,-0.27,1.09,-0.29,1.63
0.48,1.34,-0.35,-0.28,1.34,-0.22,1.62
0.49,0.89,-0.23,-0.40,0.93,-0.22,1.63
0.44,1.03,-0.33,-0.37,1.05,-0.28,1.63
0.44,0.85,-0.21,-0.31,0.83,-0.17,1.63
0.54,1.20,-0.40,-0.43,1.14,-0.36,1.63
0.52,1.33,-0.37,-0.37,1.42,-0.31,1.63
0.36,1.51,-0.31,-0.23,1.53,-0.23,1.62
0.32,0.81,-0.25,-0.13,0.84,-0.32,1.63
0.33,0.81,-0.24,-0.15,0.97,-0.29,1.62
0.30,1.02,-0.48,-0.17,1.02,-0.28,1.63
0.30,1.30,-0.34,-0.18,0.95,-0.32,1.63
0.33,1.04,-0.25,-0.18,0.83,-0.37,1.63
0.34,1.06,-0.31,-0.19,1.28,-0.47,1.63
0.20,1.21,-0.39,0.02,1.27,-0.34,1.63
0.68,1.38,-0.38,-0.55,1.36,-0.42,1.64
0.51,1.21,-0.37,-0.35,1.31,-0.35,1.63
0.49,1.45,-0.34,-0.33,1.37,-0.32,1.63
0.50,0.92,-0.29,-0.33,1.55,-0.24,1.63
0.41,1.08,-0.29,-0.49,0.98,-0.33,1.62
0.39,1.24,-0.34,-0.33,1.11,-0.34,1.63
0.35,1.40,-0.36,-0.23,1.46,-0.34,1.63
0.30,1.15,-0.45,-0.13,1.18,-0.48,1.63
0.30,1.02,-0.35,-0.19,1.02,-0.38,1.63
0.33,1.01,-0.35,-0.18,1.07,-0.35,1.63
0.30,0.90,-0.30,-0.13,0.87,-0.28,1.63
0.32,1.31,-0.44,-0.20,1.21,-0.49,1.64
0.33,1.45,-0.36,-0.21,1.52,-0.34,1.63
0.29,1.45,-0.31,-0.16,1.48,-0.27,1.63
0.28,0.90,-0.32,-0.17,0.94,-0.37,1.63
0.28,0.88,-0.27,-0.19,0.92,-0.29,1.63
0.28,1.17,-0.44,-0.19,1.14,-0.47,1.63
0.27,1.37,-0.39,-0.12,1.41,-0.37,1.63
0.31,1.35,-0.46,-0.18,1.33,-0.43,1.64
0.55,1.32,-0.39,-0.26,1.35,-0.37,1.64
0.46,1.24,-0.36,-0.13,1.32,-0.38,1.64
0.45,1.25,-0.35,-0.56,1.59,-0.40,1.64
0.36,1.27,-0.33,-0.33,1.52,-0.32,1.64
0.43,1.37,-0.40,-0.26,1.37,-0.31,1.64
0.55,1.56,-0.37,-0.22,1.35,-0.30,1.64
0.39,1.25,-0.39,-0.15,1.29,-0.33,1.63
0.33,1.26,-0.40,-0.12,1.23,-0.35,1.64
0.33,1.26,-0.41,-0.12,1.22,-0.36,1.64
0.27,1.29,-0.44,-0.12,1.26,-0.38,1.64
0.64,1.25,-0.30,-0.52,1.26,-0.22,1.64
0.43,1.36,-0.42,-0.36,1.46,-0.29,1.63
0.30,1.52,-0.39,-0.20,1.48,-0.33,1.63
0.26,0.97,-0.38,-0.15,0.93,-0.37,1.63
0.29,1.40,-0.42,-0.13,1.43,-0.40,1.63
0.27,0.94,-0.36,-0.16,0.98,-0.37,1.62
0.27,1.50,-0.34,-0.16,1.50,-0.30,1.62
0.26,1.54,-0.28,-0.13,1.56,-0.20,1.62
0.24,0.93,-0.37,-0.14,0.89,-0.36,1.64
0.26,1.19,-0.39,-0.15,1.18,-0.35,1.64
0.51,1.61,-0.50,-0.36,1.52,-0.46,1.63
0.52,1.64,-0.35,-0.39,1.70,-0.32,1.63
0.38,1.24,-0.38,-0.26,1.39,-0.31,1.63
0.27,1.18,-0.50,-0.21,1.29,-0.30,1.63
0.24,1.01,-0.36,-0.23,1.48,-0.28,1.63
0.31,1.03,-0.33,-0.22,1.47,-0.31,1.63
0.36,1.06,-0.33,-0.22,1.48,-0.30,1.63
0.39,1.09,-0.33,-0.26,1.23,-0.48,1.63
0.37,1.14,-0.34,-0.28,1.13,-0.38,1.63
0.32,1.14,-0.36,-0.21,1.23,-0.37,1.63
0.32,1.21,-0.38,-0.16,1.17,-0.37,1.63
0.31,1.24,-0.39,-0.13,1.22,-0.36,1.63
0.26,1.28,-0.38,-0.11,1.25,-0.35,1.63
0.61,1.33,-0.34,-0.51,1.40,-0.23,1.64
0.47,1.26,-0.38,-0.37,1.35,-0.30,1.63
0.33,1.23,-0.46,-0.22,1.30,-0.39,1.63
0.27,1.42,-0.38,-0.17,1.40,-0.34,1.63
0.28,1.00,-0.38,-0.18,1.01,-0.38,1.63
0.27,1.01,-0.38,-0.17,1.00,-0.35,1.63
0.25,0.93,-0.34,-0.15,0.92,-0.31,1.63
0.25,0.96,-0.35,-0.15,0.93,-0.33,1.63
0.31,1.30,-0.45,-0.18,1.26,-0.45,1.63
0.30,1.22,-0.41,-0.15,1.30,-0.37,1.63
0.34,1.25,-0.42,-0.14,1.26,-0.35,1.64
0.38,1.39,-0.41,-0.27,1.38,-0.34,1.63
0.38,1.43,-0.37,-0.28,1.43,-0.30,1.64
0.65,1.69,-0.36,-0.60,1.66,-0.24,1.64
0.52,1.59,-0.31,-0.42,1.63,-0.22,1.64
0.37,1.49,-0.40,-0.28,1.58,-0.28,1.63
0.29,0.89,-0.29,-0.21,0.90,-0.32,1.63
0.48,0.92,-0.26,-0.39,0.96,-0.30,1.63
0.46,1.43,-0.38,-0.40,1.37,-0.41,1.64
0.42,1.48,-0.34,-0.30,1.53,-0.30,1.63
0.31,1.02,-0.40,-0.19,1.04,-0.43,1.63
0.28,1.07,-0.38,-0.20,1.09,-0.40,1.63
0.29,1.18,-0.43,-0.22,1.26,-0.44,1.63
0.31,1.41,-0.40,-0.19,1.46,-0.40,1.63
0.28,1.43,-0.37,-0.16,1.39,-0.38,1.63
0.26,1.02,-0.42,-0.20,0.98,-0.42,1.62
0.35,1.07,-0.38,-0.25,1.09,-0.36,1.62
0.47,1.35,-0.28,-0.23,1.40,-0.27,1.61
0.39,1.60,-0.15,-0.00,1.62,-0.13,1.57
0.38,1.60,-0.18,0.07,1.62,-0.14,1.56
0.37,1.60,-0.19,0.09,1.62,-0.14,1.57
0.35,1.61,-0.14,0.08,1.63,-0.09,1.58
0.28,1.63,-0.05,0.02,1.62,-0.00,1.59
0.25,1.64,0.02,-0.02,1.61,0.07,1.58
