x,y,z,x2,y2,z2,altezza
-0.29,1.36,-0.50,0.15,1.46,-0.46,1.66
-0.39,1.62,-0.25,0.12,1.72,-0.09,1.65
-0.42,1.67,-0.24,0.11,1.75,-0.13,1.69
-0.35,1.48,-0.38,0.13,1.58,-0.30,1.70
-0.29,1.20,-0.44,0.07,1.22,-0.43,1.71
-0.23,1.14,-0.45,-0.03,1.10,-0.46,1.71
-0.23,1.13,-0.46,-0.05,1.11,-0.47,1.70
-0.27,1.28,-0.49,-0.09,1.24,-0.51,1.71
-0.40,1.44,-0.43,-0.21,1.43,-0.52,1.70
-0.41,1.36,-0.37,-0.25,1.39,-0.52,1.70
-0.41,1.35,-0.35,-0.24,1.39,-0.50,1.70
-0.40,1.34,-0.33,-0.25,1.40,-0.49,1.70
-0.41,1.34,-0.32,-0.24,1.39,-0.48,1.70
-0.41,1.34,-0.31,-0.25,1.39,-0.48,1.70
-0.40,1.36,-0.32,-0.23,1.42,-0.47,1.70
-0.35,1.41,-0.38,-0.20,1.45,-0.47,1.67
-0.30,1.42,-0.41,-0.15,1.45,-0.47,1.67
-0.31,1.47,-0.45,-0.13,1.48,-0.47,1.66
-0.25,1.55,-0.40,-0.14,1.56,-0.42,1.65
-0.25,1.56,-0.39,-0.14,1.58,-0.41,1.65
-0.25,1.56,-0.38,-0.15,1.58,-0.40,1.65
-0.26,1.55,-0.38,-0.14,1.57,-0.40,1.65
-0.25,1.56,-0.38,-0.14,1.57,-0.40,1.66
-0.27,1.54,-0.39,-0.12,1.54,-0.42,1.67
-0.33,1.57,-0.39,0.05,1.59,-0.41,1.69
-0.19,0.72,-0.29,0.04,0.68,-0.21,1.59
-0.18,0.91,-0.32,0.08,0.83,-0.30,1.68
-0.31,1.20,-0.50,0.07,1.17,-0.51,1.70
-0.37,1.29,-0.55,0.08,1.29,-0.55,1.70
-0.38,1.06,-0.42,0.03,1.06,-0.45,1.70
-0.39,1.15,-0.50,0.14,1.24,-0.50,1.70
-0.62,1.96,-0.35,0.46,1.88,-0.08,1.71
-0.41,1.80,-0.13,0.16,1.83,-0.14,1.70
-0.41,1.59,-0.37,0.06,1.61,-0.36,1.70
-0.36,1.31,-0.46,0.02,1.34,-0.47,1.70
-0.27,1.28,-0.45,-0.02,1.30,-0.47,1.70
-0.25,1.28,-0.46,-0.02,1.29,-0.49,1.70
-0.23,1.28,-0.47,-0.03,1.30,-0.50,1.70
-0.23,1.28,-0.47,-0.04,1.30,-0.51,1.69
-0.24,1.26,-0.48,-0.05,1.30,-0.52,1.69
-0.89,1.46,-0.29,0.59,1.49,-0.12,1.70
-0.78,1.32,-0.17,0.40,1.49,-0.16,1.69
-0.42,0.93,-0.38,0.19,1.29,-0.41,1.69
-0.54,1.76,-0.39,0.14,1.26,-0.36,1.69
-0.52,1.40,-0.34,0.17,0.88,-0.25,1.69
-0.42,1.04,-0.27,0.41,1.36,-0.61,1.69
-0.38,1.07,-0.30,-0.00,1.72,-0.08,1.69
-0.36,1.46,-0.41,0.02,1.74,-0.31,1.69
-0.31,1.64,-0.36,0.01,1.72,-0.36,1.68
-0.18,0.87,-0.40,0.02,0.88,-0.43,1.65
-0.76,1.54,-0.36,0.45,1.58,-0.09,1.68
-0.66,1.63,-0.05,0.23,1.71,-0.02,1.69
-0.52,1.72,-0.23,0.11,1.77,-0.14,1.69
-0.42,1.76,-0.21,0.08,1.79,-0.16,1.69
-0.35,1.78,-0.21,0.05,1.81,-0.17,1.69
-0.23,1.31,-0.66,0.09,1.29,-0.62,1.67
-0.18,1.23,-0.49,0.03,1.22,-0.51,1.68
-0.66,1.68,-0.03,0.29,1.68,0.12,1.69
-0.41,1.78,-0.23,0.08,1.83,-0.15,1.68
-0.26,0.88,-0.29,0.03,0.87,-0.29,1.68
-0.18,1.14,-0.45,0.01,1.06,-0.45,1.69
-0.16,1.14,-0.42,0.07,0.92,-0.30,1.67
-0.94,1.22,-0.22,0.02,1.03,-0.43,1.67
-0.58,1.07,-0.07,0.49,1.19,-0.06,1.67
-0.38,1.06,-0.46,0.21,1.09,-0.44,1.69
-0.38,1.34,-0.68,0.31,1.43,-0.53,1.68
-0.76,1.45,-0.20,0.43,1.51,0.00,1.68
-0.54,1.64,-0.38,0.27,1.66,-0.35,1.68
-0.48,1.77,-0.36,0.18,1.78,-0.31,1.67
-0.46,0.82,-0.23,0.18,0.79,-0.16,1.66
-0.43,0.92,-0.27,0.02,0.86,-0.31,1.68
-0.42,0.74,-0.28,0.12,0.71,-0.24,1.64
-0.51,0.92,-0.64,0.39,0.95,-0.49,1.66
-0.41,1.84,-0.10,0.01,1.80,-0.01,1.68
-0.40,1.81,-0.06,-0.04,1.80,0.01,1.66
-0.20,0.89,-0.52,0.04,0.85,-0.45,1.65
-0.22,0.88,-0.37,0.06,0.86,-0.38,1.67
-0.37,1.34,-0.47,0.08,0.81,-0.30,1.68
-0.42,1.12,-0.33,0.03,1.67,0.08,1.67
-0.29,1.12,-0.41,0.06,1.70,-0.11,1.67
-0.41,1.70,-0.25,0.08,1.70,-0.13,1.67
-0.33,1.52,-0.42,0.02,1.44,-0.44,1.68
-0.82,1.56,-0.49,0.65,1.62,-0.21,1.68
-0.74,1.48,-0.25,0.43,1.60,-0.21,1.68
-0.42,1.24,-0.33,0.32,1.15,-0.38,1.68
-0.34,1.17,-0.32,0.27,0.81,-0.28,1.67
-0.54,0.98,-0.45,0.10,0.80,-0.16,1.65
-0.55,0.91,-0.15,0.21,1.35,-0.48,1.69
-0.48,1.30,-0.38,0.15,1.77,-0.34,1.69
-0.40,1.54,-0.49,0.13,1.70,-0.34,1.67
-0.18,0.86,-0.34,0.02,0.80,-0.30,1.67
-0.29,1.19,-0.50,0.08,1.18,-0.56,1.68
-0.25,0.79,-0.35,0.05,0.75,-0.32,1.66
-0.20,1.20,-0.71,0.08,1.18,-0.68,1.68
-0.34,1.81,-0.11,0.03,1.83,-0.06,1.68
-0.32,1.79,-0.17,-0.00,1.82,-0.11,1.67
-0.20,0.85,-0.46,0.07,0.83,-0.43,1.64
-0.21,0.77,-0.26,0.04,0.74,-0.24,1.66
-0.21,0.99,-0.62,0.05,0.97,-0.59,1.67
-0.34,1.90,-0.25,0.02,1.93,-0.20,1.69
-0.31,1.60,-0.55,0.08,1.65,-0.52,1.69
-1.02,1.39,0.01,0.67,1.43,0.20,1.69
-0.47,1.07,-0.41,0.23,0.92,-0.23,1.69
-0.43,1.44,-0.62,0.04,0.94,-0.29,1.70
-0.73,1.80,-0.19,0.09,1.02,-0.35,1.70
-0.53,1.21,-0.31,0.20,1.57,-0.55,1.71
-0.45,1.18,-0.31,0.54,1.84,-0.31,1.71
-0.33,1.13,-0.35,0.19,1.31,-0.46,1.70
-0.30,1.17,-0.46,0.10,1.27,-0.53,1.70
-0.29,1.29,-0.55,0.08,1.36,-0.59,1.70
-0.61,1.45,-0.72,0.56,1.44,-0.54,1.70
-0.86,1.33,-0.13,0.56,1.43,-0.05,1.69
-0.58,1.44,-0.44,0.29,1.50,-0.46,1.68
-0.36,1.70,-0.40,0.08,1.76,-0.40,1.68
-0.23,0.79,-0.47,0.05,0.79,-0.41,1.65
-0.26,0.84,-0.29,0.04,0.80,-0.31,1.68
-0.24,0.73,-0.26,0.02,0.73,-0.26,1.65
-0.23,1.45,-0.66,0.07,1.48,-0.64,1.67
-0.35,1.81,-0.17,0.03,1.84,-0.12,1.66
-0.29,1.52,-0.59,0.08,1.55,-0.54,1.66
-0.26,0.78,-0.24,0.03,0.75,-0.25,1.68
-0.33,1.39,-0.74,0.24,1.47,-0.69,1.69
-0.58,1.93,0.00,0.26,1.85,0.06,1.69
-0.46,1.84,-0.06,0.12,1.88,-0.05,1.68
-0.43,1.45,-0.30,0.14,1.55,-0.58,1.67
-0.33,1.27,-0.33,0.05,0.71,-0.10,1.67
-0.33,1.61,-0.34,0.15,0.75,-0.12,1.68
-0.30,1.77,-0.25,0.13,0.80,-0.23,1.69
-0.31,1.64,-0.45,0.11,0.83,-0.22,1.67
-0.25,0.79,-0.28,0.11,0.85,-0.24,1.67
-0.31,0.89,-0.36,0.00,0.89,-0.37,1.69
-0.34,1.11,-0.49,0.04,1.10,-0.49,1.70
-0.35,1.30,-0.56,0.09,1.33,-0.57,1.69
-0.28,1.30,-0.58,0.07,1.36,-0.54,1.69
-0.97,1.55,-0.16,0.59,1.56,0.14,1.69
-0.78,1.20,-0.18,0.46,1.36,-0.20,1.69
-0.51,1.38,-0.49,0.25,1.44,-0.43,1.70
-0.34,1.69,-0.41,0.15,1.74,-0.32,1.70
-0.24,0.81,-0.29,0.08,0.78,-0.28,1.69
-0.27,0.95,-0.43,0.06,0.88,-0.42,1.69
-0.28,0.88,-0.45,0.06,0.86,-0.43,1.67
-0.26,0.72,-0.20,0.05,0.69,-0.18,1.63
-0.22,1.45,-0.66,0.05,1.47,-0.63,1.66
-0.35,1.76,-0.16,0.03,1.77,-0.14,1.68
-0.33,1.67,-0.26,0.02,1.68,-0.30,1.69
-0.34,1.25,-0.50,-0.01,1.11,-0.45,1.70
-0.28,1.21,-0.49,-0.00,1.14,-0.49,1.70
-0.56,1.78,-0.70,0.49,1.85,-0.52,1.70
-0.57,1.90,-0.20,0.21,1.87,-0.14,1.69
-0.41,1.76,-0.35,0.08,1.80,-0.34,1.68
-0.22,0.85,-0.65,0.08,0.79,-0.54,1.62
-0.33,0.75,-0.20,0.05,0.70,-0.13,1.66
-0.56,0.94,-0.57,0.31,0.92,-0.49,1.68
-0.41,1.84,-0.17,0.10,1.88,-0.12,1.67
-0.23,0.98,-0.64,0.01,1.01,-0.63,1.66
-0.24,0.75,-0.20,0.01,0.70,-0.18,1.66
-0.22,0.90,-0.38,-0.01,0.81,-0.34,1.68
-0.33,1.55,-0.46,0.11,1.54,-0.50,1.69
-0.33,1.67,-0.34,0.07,1.71,-0.27,1.67
-0.25,0.76,-0.20,0.05,0.72,-0.13,1.64
-0.48,0.88,-0.30,0.10,0.74,0.14,1.66
-0.38,1.14,-0.46,-0.03,0.97,-0.47,1.68
-0.24,1.29,-0.45,-0.11,1.28,-0.45,1.68
-0.20,1.25,-0.42,-0.08,1.24,-0.42,1.68
-0.23,1.25,-0.42,-0.09,1.17,-0.42,1.68
-0.26,1.24,-0.42,-0.09,1.16,-0.42,1.68
