x,y,z,x2,y2,z2,altezza
-0.14,0.96,-0.29,0.17,0.86,-0.19,1.52
-0.12,1.02,-0.26,0.12,0.84,-0.14,1.50
-0.74,0.95,-0.02,0.04,0.84,-0.16,1.46
-0.43,0.84,0.01,-0.06,0.96,-0.26,1.48
-0.18,0.83,-0.08,0.61,1.01,-0.30,1.48
-0.11,0.94,-0.17,0.69,1.03,0.09,1.53
-0.27,1.28,-0.21,0.40,1.38,-0.22,1.56
-0.23,0.99,-0.06,0.11,1.02,-0.16,1.57
-0.63,1.68,-0.34,0.50,1.76,-0.34,1.61
-0.44,1.60,-0.20,0.31,1.70,-0.18,1.60
-0.28,1.20,-0.18,0.18,1.37,-0.29,1.57
-0.25,1.11,-0.16,0.16,0.90,-0.33,1.52
-0.19,1.18,-0.23,0.13,0.73,-0.05,1.52
-0.22,0.73,-0.19,0.12,0.78,-0.11,1.51
-0.19,0.78,-0.09,0.10,0.79,-0.12,1.51
-0.16,0.66,0.06,0.08,0.67,0.05,1.50
-0.16,1.27,-0.30,0.10,1.36,-0.30,1.51
-0.17,1.28,-0.23,0.13,1.31,-0.26,1.54
-0.17,1.27,-0.21,0.13,1.28,-0.24,1.55
-0.19,1.20,-0.19,0.13,1.21,-0.25,1.55
-0.19,1.18,-0.20,0.12,1.13,-0.24,1.54
-0.16,1.22,-0.20,0.11,1.26,-0.22,1.54
-0.17,0.80,-0.05,0.11,0.77,-0.06,1.54
-0.18,0.93,-0.16,0.08,0.95,-0.20,1.53
-0.15,0.72,0.01,0.11,0.70,0.04,1.52
-0.17,1.06,-0.33,0.13,1.12,-0.37,1.53
-0.15,1.23,-0.23,0.08,1.25,-0.26,1.53
-0.13,1.22,-0.21,0.10,1.25,-0.25,1.53
-0.16,0.76,-0.14,0.15,0.76,-0.15,1.52
-0.25,0.82,-0.13,0.12,0.80,-0.15,1.53
-0.14,0.95,-0.21,-0.09,1.07,-0.22,1.54
-0.76,1.37,-0.00,0.68,1.41,0.09,1.57
-0.57,1.23,-0.12,0.51,1.32,-0.12,1.56
-0.33,1.13,-0.21,0.27,1.23,-0.27,1.56
-0.10,0.85,0.00,0.03,0.93,-0.12,1.55
-0.36,1.16,-0.28,0.19,1.21,-0.37,1.57
-0.57,1.90,-0.09,0.43,1.95,-0.02,1.64
-0.42,1.67,-0.26,0.36,1.75,-0.16,1.59
-0.23,1.23,-0.30,0.22,1.20,-0.35,1.58
-0.15,1.24,-0.26,0.11,1.25,-0.34,1.57
-0.15,0.93,-0.26,0.13,0.99,-0.35,1.50
-0.18,0.87,-0.13,0.19,0.96,-0.26,1.52
-0.15,0.93,-0.13,0.26,1.01,-0.28,1.52
-0.10,0.91,-0.13,0.37,1.29,-0.32,1.50
-0.12,0.95,-0.17,0.38,0.81,-0.22,1.49
-0.26,0.93,-0.16,0.17,0.83,-0.21,1.51
-0.46,1.24,-0.28,0.07,0.84,-0.22,1.49
-0.49,0.78,-0.20,0.04,0.85,-0.23,1.47
-0.25,0.94,-0.23,0.10,1.02,-0.29,1.50
-0.12,0.90,-0.20,0.12,0.91,-0.24,1.50
-0.11,1.14,-0.29,0.15,1.19,-0.31,1.47
-0.14,0.82,-0.19,0.11,0.82,-0.24,1.47
-0.15,0.83,-0.16,0.11,0.81,-0.18,1.48
-0.17,1.11,-0.31,0.12,1.17,-0.36,1.47
-0.20,1.19,-0.21,0.16,1.30,-0.26,1.51
-0.25,1.08,-0.18,0.08,1.22,-0.33,1.53
-0.20,0.96,-0.13,-0.10,1.18,-0.24,1.52
-0.03,0.94,-0.16,0.75,1.31,-0.27,1.51
-0.05,1.01,-0.21,0.63,1.16,-0.17,1.52
-0.33,1.09,-0.19,0.20,1.15,-0.30,1.54
-0.15,1.02,-0.17,0.20,0.90,-0.16,1.53
-0.21,1.15,-0.26,0.20,0.85,-0.07,1.51
-0.98,1.22,0.01,0.05,0.88,-0.16,1.49
-0.53,0.86,0.02,0.02,0.96,-0.23,1.52
-0.14,0.98,-0.16,0.17,1.08,-0.32,1.53
-0.07,0.89,-0.15,0.21,1.35,-0.35,1.49
-0.04,0.83,-0.13,0.68,0.80,-0.16,1.43
-0.14,0.99,-0.19,0.43,0.77,-0.02,1.51
-0.28,1.22,-0.31,0.20,0.81,-0.10,1.52
-0.69,0.89,-0.44,0.10,0.79,-0.13,1.39
-0.63,0.66,-0.02,0.05,0.79,-0.14,1.42
-0.25,0.91,-0.20,0.08,1.03,-0.29,1.49
-0.19,1.03,-0.21,0.10,0.67,0.03,1.48
-0.17,1.19,-0.25,0.08,0.80,-0.06,1.51
-0.26,0.71,-0.15,0.07,0.81,-0.08,1.48
-0.30,0.88,-0.12,0.08,0.95,-0.18,1.53
-0.19,1.04,-0.20,0.13,1.01,-0.22,1.55
-0.15,1.22,-0.22,0.14,1.28,-0.23,1.57
-0.21,0.86,-0.09,0.12,0.86,-0.13,1.58
-0.27,1.18,-0.23,0.25,1.27,-0.29,1.58
-0.22,1.27,-0.21,0.34,1.39,-0.27,1.58
-0.19,1.19,-0.19,0.32,1.29,-0.25,1.59
-0.10,1.05,-0.08,0.03,1.17,-0.19,1.59
-0.28,1.26,-0.24,0.18,1.28,-0.28,1.61
-0.61,1.75,0.03,0.43,1.86,0.10,1.67
-0.47,1.61,-0.09,0.43,1.68,-0.03,1.61
-0.24,1.11,-0.15,0.27,1.22,-0.17,1.58
-0.23,1.17,-0.13,0.33,1.26,-0.17,1.58
-0.25,1.17,-0.15,0.36,1.28,-0.20,1.58
-0.17,1.16,-0.19,0.18,1.31,-0.27,1.59
-0.21,1.18,-0.19,0.21,1.28,-0.27,1.59
-0.22,1.22,-0.20,0.25,1.28,-0.26,1.59
-0.25,1.25,-0.21,0.14,1.27,-0.26,1.59
-0.73,1.32,0.07,0.72,1.39,0.02,1.59
-0.41,1.14,-0.19,0.34,1.10,-0.20,1.58
-0.51,0.96,-0.12,0.25,0.99,-0.14,1.57
-0.49,1.30,-0.19,0.23,1.03,-0.16,1.57
-0.37,1.16,-0.11,0.33,0.89,-0.09,1.57
-0.26,1.16,-0.11,0.32,1.67,-0.14,1.58
-0.23,1.15,-0.12,0.26,1.35,-0.20,1.58
-0.18,1.12,-0.16,0.08,1.09,-0.21,1.57
-0.17,1.12,-0.25,0.10,1.16,-0.31,1.55
-0.33,1.31,-0.30,0.20,1.29,-0.36,1.56
-0.68,1.20,-0.05,0.63,1.35,-0.08,1.57
-0.23,1.18,-0.20,0.17,1.17,-0.23,1.57
-0.20,1.10,-0.15,0.17,1.11,-0.19,1.57
-0.20,1.03,-0.15,0.13,1.03,-0.19,1.57
-0.16,1.22,-0.23,0.12,1.29,-0.28,1.57
-0.22,1.00,-0.22,0.14,1.02,-0.26,1.56
-0.67,1.38,0.04,0.67,1.44,-0.01,1.58
-0.25,1.35,-0.20,0.27,1.42,-0.20,1.57
-0.13,1.01,-0.19,0.13,1.00,-0.22,1.56
-0.19,0.95,-0.14,0.16,0.89,-0.12,1.56
-0.19,1.08,-0.23,0.13,0.92,-0.13,1.55
-0.57,1.02,-0.18,0.06,0.90,-0.13,1.52
-0.49,0.93,-0.02,0.45,1.05,-0.30,1.51
-0.23,0.94,-0.13,0.55,0.97,0.05,1.54
-0.22,1.17,-0.18,0.16,1.19,-0.20,1.56
-0.67,1.24,0.07,0.60,1.31,0.08,1.57
-0.36,1.11,-0.14,0.33,1.15,-0.17,1.56
-0.39,1.10,-0.17,0.31,1.15,-0.24,1.55
-0.59,0.93,-0.26,0.44,0.85,-0.24,1.48
-0.44,0.93,-0.17,0.41,0.99,-0.20,1.52
-0.43,0.93,-0.16,0.28,0.88,-0.18,1.52
-0.47,0.73,0.06,0.32,0.72,0.02,1.50
-0.38,1.28,-0.19,0.24,1.34,-0.19,1.52
-0.26,1.10,-0.19,0.21,1.16,-0.24,1.53
-0.15,1.11,-0.22,0.12,1.17,-0.26,1.50
-0.20,0.71,0.02,0.10,0.69,0.01,1.50
-0.20,0.74,0.00,0.12,0.69,0.01,1.51
-0.16,0.74,-0.01,0.13,1.42,-0.31,1.52
-0.13,0.73,-0.02,0.15,1.57,-0.04,1.53
-0.21,1.03,-0.31,0.13,1.55,-0.09,1.53
-0.15,1.23,-0.22,0.09,1.45,-0.22,1.54
-0.36,1.23,-0.32,0.14,1.35,-0.33,1.55
-0.77,1.26,0.10,0.71,1.30,0.09,1.55
-0.53,1.14,-0.08,0.43,1.23,-0.16,1.55
-0.36,1.05,-0.10,0.36,1.21,-0.29,1.50
-0.37,1.26,-0.16,0.13,0.77,-0.08,1.51
-0.42,0.70,0.03,0.10,0.84,-0.13,1.51
-0.29,0.97,-0.13,0.09,1.00,-0.16,1.52
-0.21,1.15,-0.26,0.17,1.19,-0.30,1.53
-0.14,0.77,-0.20,0.14,0.77,-0.26,1.50
-0.18,0.87,-0.15,0.10,0.93,-0.21,1.53
-0.19,1.03,-0.18,0.09,1.05,-0.21,1.52
-0.15,0.70,0.01,0.11,0.71,-0.00,1.52
-0.18,1.29,-0.20,0.12,1.41,-0.16,1.51
-0.19,1.24,-0.21,0.14,1.25,-0.23,1.53
-0.16,1.14,-0.20,0.11,1.19,-0.24,1.50
-0.20,0.74,0.00,0.11,0.74,0.01,1.55
-0.18,0.73,0.04,0.10,0.73,0.05,1.57
-0.18,1.35,-0.27,0.11,1.47,-0.30,1.56
-0.10,1.15,-0.24,-0.10,1.32,-0.22,1.57
-0.70,1.34,-0.06,0.68,1.37,-0.08,1.58
-0.53,1.22,-0.07,0.55,1.21,-0.04,1.58
-0.21,1.17,-0.14,0.35,1.10,-0.15,1.57
-0.84,1.80,0.05,0.27,1.11,-0.17,1.58
-0.58,1.09,-0.02,0.17,1.15,-0.25,1.58
-0.25,0.95,0.02,0.33,1.40,-0.39,1.60
-0.17,1.05,-0.04,0.44,1.74,0.11,1.60
-0.17,1.11,-0.11,0.22,1.17,-0.18,1.59
-0.37,1.14,-0.12,0.28,1.27,-0.22,1.58
-0.11,1.07,-0.18,-0.20,1.29,-0.17,1.58
-0.71,1.35,0.08,0.67,1.41,0.06,1.58
-0.48,1.19,-0.12,0.41,1.22,-0.12,1.57
-0.23,1.12,-0.18,0.09,1.11,-0.19,1.57
-0.15,1.14,-0.28,0.13,1.29,-0.27,1.53
-0.18,0.81,-0.05,0.16,0.81,-0.08,1.54
-0.21,1.02,-0.14,0.14,0.97,-0.16,1.56
-0.17,0.80,-0.12,0.13,0.78,-0.12,1.54
-0.14,1.50,-0.11,0.10,1.61,-0.07,1.55
-0.12,1.41,-0.15,0.12,1.50,-0.14,1.54
-0.21,0.80,-0.12,0.12,0.83,-0.23,1.52
-0.02,0.86,-0.06,-0.11,1.01,-0.13,1.55
-0.67,1.80,-0.13,0.58,1.89,-0.09,1.60
-0.55,1.78,-0.01,0.37,1.87,0.07,1.61
-0.36,1.30,-0.20,0.20,1.53,-0.23,1.58
-0.28,1.17,-0.13,0.11,0.79,-0.24,1.54
-0.21,1.21,-0.12,0.15,0.90,-0.13,1.56
-0.20,1.09,-0.12,0.16,1.03,-0.16,1.57
-0.21,1.18,-0.18,0.20,1.03,-0.15,1.57
-0.24,0.82,-0.22,0.19,0.97,-0.14,1.54
-0.28,0.88,-0.12,0.19,1.07,-0.23,1.56
-0.38,1.15,-0.17,0.38,1.28,-0.23,1.57
-0.18,1.05,-0.21,0.12,1.23,-0.30,1.58
0.02,1.06,-0.17,-0.21,1.23,-0.17,1.58
-0.32,1.21,-0.26,0.06,1.31,-0.27,1.58
-0.72,1.21,0.12,0.64,1.22,0.18,1.58
-0.30,1.15,-0.17,0.28,1.27,-0.21,1.56
-0.19,0.98,-0.08,0.22,1.04,-0.16,1.56
-0.17,1.19,-0.22,0.11,1.27,-0.22,1.53
-0.18,0.74,0.03,0.14,0.79,-0.06,1.52
-0.19,0.98,-0.14,0.09,1.02,-0.21,1.54
-0.16,0.92,-0.11,0.05,0.90,-0.14,1.53
-0.15,0.72,0.04,0.10,0.70,0.05,1.52
-0.17,1.44,-0.18,0.12,1.53,-0.13,1.54
-0.24,1.24,-0.23,0.25,1.38,-0.23,1.57
-0.12,1.08,-0.20,0.14,1.26,-0.27,1.57
-0.24,1.15,-0.21,0.28,1.30,-0.28,1.58
-0.28,1.02,-0.08,0.17,1.00,-0.08,1.58
-0.66,1.82,0.09,0.48,1.92,0.22,1.60
-0.49,1.50,-0.15,0.37,1.61,-0.13,1.58
-0.24,1.19,-0.18,0.16,1.24,-0.22,1.57
-0.25,0.80,-0.02,0.17,0.79,-0.06,1.54
-0.37,0.89,-0.09,0.26,0.94,-0.16,1.54
-0.36,1.29,-0.30,0.30,1.38,-0.28,1.52
-0.19,1.28,-0.22,0.16,1.37,-0.21,1.53
-0.20,0.75,0.00,0.12,0.73,-0.01,1.54
-0.20,0.86,-0.08,0.14,0.94,-0.17,1.56
-0.28,1.07,-0.16,0.26,1.17,-0.22,1.56
-0.19,1.16,-0.21,0.15,1.17,-0.27,1.55
-0.16,1.00,-0.28,0.11,1.08,-0.32,1.49
-0.18,0.76,-0.06,0.08,0.77,-0.08,1.52
-0.19,0.89,-0.08,0.11,0.92,-0.11,1.54
-0.36,0.76,0.12,0.30,0.75,0.11,1.55
-0.31,0.75,0.10,0.31,0.76,0.16,1.56
-0.19,0.80,0.01,0.21,0.80,0.02,1.57
-0.23,0.74,0.11,0.12,1.15,-0.20,1.57
-0.21,0.74,0.09,-0.05,1.27,-0.15,1.58
-0.22,0.76,0.05,0.11,1.27,-0.20,1.58
-0.21,0.74,0.08,0.11,0.83,-0.07,1.57
-0.22,0.73,0.10,0.22,0.76,0.08,1.54
-0.21,0.74,0.07,0.18,0.77,0.06,1.55
-0.21,0.74,0.08,0.18,0.77,0.06,1.56
-0.20,0.73,0.09,0.19,0.77,0.06,1.56
