x,y,z,x2,y2,z2,altezza
0.50,0.77,1.03,-0.14,1.28,0.46,1.69
0.39,0.92,0.68,-0.35,1.46,0.39,1.71
0.23,0.99,0.65,-0.42,0.76,0.71,1.71
0.12,1.08,0.55,-0.34,1.07,0.53,1.72
0.13,1.34,0.40,-0.26,1.31,0.42,1.73
0.18,1.40,0.28,-0.19,1.35,0.33,1.69
0.18,0.76,0.47,-0.14,0.79,0.48,1.61
0.15,1.36,0.25,-0.23,1.32,0.31,1.66
0.14,1.51,0.30,-0.20,1.43,0.30,1.65
0.13,1.80,0.69,-0.21,1.77,0.71,1.70
0.08,1.31,0.46,-0.21,1.18,0.66,1.73
0.19,1.39,0.32,-0.10,1.18,0.67,1.73
0.87,1.46,0.30,0.07,1.22,0.62,1.74
0.67,0.95,0.59,0.10,1.23,0.60,1.74
0.39,0.92,0.60,0.01,1.29,0.48,1.74
0.23,0.92,0.61,-0.19,1.26,0.46,1.74
0.20,0.96,0.62,-0.38,1.38,0.34,1.74
0.22,1.00,0.63,-0.94,1.46,0.48,1.74
0.17,0.96,0.61,-0.48,0.95,0.65,1.74
0.13,1.01,0.46,-0.11,1.12,0.56,1.72
0.22,1.20,0.23,0.01,1.12,0.52,1.71
0.71,0.80,0.64,0.06,1.15,0.51,1.70
0.52,0.76,0.92,0.02,1.14,0.49,1.72
0.34,0.98,0.42,-0.06,1.26,0.31,1.72
0.18,0.93,0.52,-0.49,1.23,0.23,1.64
0.10,0.91,0.53,-0.52,0.71,0.77,1.62
0.02,1.35,0.25,-0.28,0.94,0.57,1.63
0.21,0.67,0.57,-0.28,1.02,0.48,1.58
0.33,0.78,0.80,-0.25,1.44,0.34,1.66
0.35,0.84,0.71,-0.23,0.77,0.35,1.67
0.24,0.90,0.64,-0.23,0.93,0.58,1.73
0.09,1.20,0.41,-0.26,1.20,0.43,1.73
0.12,1.36,0.31,-0.25,1.32,0.31,1.65
0.35,0.67,0.93,-0.32,0.70,0.91,1.62
0.39,0.82,0.61,-0.24,0.87,0.63,1.73
0.23,1.10,0.33,-0.03,1.12,0.48,1.76
0.15,1.04,0.45,-0.12,1.08,0.59,1.76
0.12,1.20,0.37,-0.28,1.19,0.49,1.76
0.23,1.52,0.26,-0.47,1.53,0.30,1.76
0.65,1.81,0.45,-0.71,1.86,0.48,1.76
0.24,1.02,0.54,-0.32,1.06,0.55,1.75
0.02,1.03,0.50,-0.19,1.12,0.52,1.74
0.03,1.04,0.51,-0.24,1.10,0.52,1.74
0.06,1.00,0.53,-0.23,1.06,0.56,1.74
0.05,1.03,0.49,-0.18,1.11,0.50,1.74
0.04,1.04,0.48,-0.20,1.10,0.50,1.74
0.01,1.12,0.37,-0.20,1.16,0.40,1.72
0.11,1.26,0.14,-0.19,1.28,0.16,1.72
0.87,1.50,0.34,-0.70,1.46,0.41,1.73
0.51,0.90,0.59,-0.26,0.96,0.53,1.75
0.24,0.96,0.46,-0.45,1.10,0.21,1.74
0.19,0.97,0.51,-0.46,1.74,0.45,1.73
0.26,0.95,0.44,-0.32,1.01,0.53,1.73
0.47,1.85,0.25,-0.22,1.03,0.50,1.73
0.28,1.60,0.26,-0.01,1.16,0.41,1.74
0.26,1.49,0.20,-0.10,1.41,0.25,1.72
0.19,1.06,0.02,-0.17,1.03,0.04,1.53
0.08,1.08,0.18,-0.13,1.15,0.24,1.54
0.68,1.57,0.40,-0.70,1.50,0.43,1.70
0.38,1.60,0.43,-0.42,1.57,0.47,1.74
0.21,1.69,0.45,-0.29,1.66,0.49,1.74
0.19,1.64,0.40,-0.25,1.60,0.45,1.74
0.19,1.56,0.34,-0.20,1.52,0.35,1.70
0.10,0.87,0.30,-0.12,0.96,0.31,1.55
0.64,1.58,0.25,-0.73,1.50,0.36,1.68
0.22,1.79,0.41,-0.30,1.70,0.36,1.67
0.17,1.07,-0.02,-0.20,1.04,0.01,1.55
0.22,0.80,0.56,-0.16,0.81,0.62,1.64
0.25,0.91,0.54,-0.08,1.14,0.34,1.70
0.18,0.91,0.50,-0.77,1.07,0.31,1.63
0.14,1.19,0.21,-0.43,0.74,0.81,1.61
0.60,1.06,0.36,-0.26,0.84,0.58,1.64
0.11,1.35,0.18,-0.22,1.37,0.18,1.70
0.75,1.41,0.34,-0.79,1.35,0.41,1.72
0.36,1.04,0.42,-0.38,0.98,0.48,1.72
0.31,1.49,0.18,-0.41,1.43,0.21,1.68
0.50,0.81,0.21,-0.54,0.83,0.26,1.51
0.32,0.76,0.39,-0.33,0.74,0.50,1.58
0.29,0.81,0.35,-0.31,0.78,0.45,1.63
0.37,0.57,0.42,-0.39,0.55,0.48,1.44
0.29,1.68,0.37,-0.32,1.63,0.38,1.56
0.20,1.71,0.36,-0.23,1.68,0.42,1.68
0.15,1.57,0.25,-0.20,1.51,0.23,1.66
0.28,0.66,0.59,-0.28,0.67,0.61,1.62
0.19,0.84,0.27,-0.27,0.88,0.54,1.67
0.16,1.66,0.19,-0.26,0.97,0.57,1.68
0.22,1.70,0.48,-0.25,1.11,0.31,1.71
0.26,1.41,0.44,-0.28,1.42,0.06,1.68
0.16,1.40,0.38,-0.21,1.63,0.38,1.72
0.23,1.42,0.22,-0.34,1.45,0.20,1.72
0.75,1.31,0.46,-0.80,1.29,0.45,1.73
0.32,1.60,0.31,-0.30,1.39,0.34,1.72
0.45,1.11,0.03,0.00,1.08,0.45,1.69
0.44,0.72,0.60,-0.32,1.32,0.29,1.68
0.40,0.85,0.52,-0.47,0.86,0.47,1.69
0.19,1.46,0.24,-0.29,1.48,0.35,1.71
0.13,1.58,0.27,-0.20,1.53,0.29,1.71
0.18,0.81,0.23,-0.17,0.83,0.24,1.62
0.17,1.18,0.15,-0.19,1.16,0.22,1.67
0.16,0.93,0.23,-0.18,0.94,0.31,1.63
0.18,0.71,0.37,-0.14,0.73,0.38,1.56
0.17,1.74,0.39,-0.22,1.69,0.35,1.60
0.15,1.70,0.40,-0.19,1.65,0.38,1.67
0.15,1.53,0.23,-0.19,1.48,0.21,1.64
0.14,0.66,0.49,-0.11,0.66,0.53,1.58
0.16,0.68,0.45,-0.12,0.69,0.47,1.59
0.11,1.60,0.18,-0.23,1.51,0.15,1.62
0.06,1.45,0.25,-0.21,1.52,0.33,1.71
0.56,1.52,0.10,-0.63,1.48,0.22,1.73
0.79,1.12,0.51,-0.56,1.08,0.59,1.74
0.35,0.95,0.41,-0.34,1.30,0.24,1.75
0.28,1.03,0.45,-0.82,1.89,0.38,1.75
0.16,1.16,0.35,-0.51,1.16,0.40,1.74
0.50,1.74,0.11,-0.15,1.15,0.43,1.76
0.61,1.49,0.23,-0.05,1.09,0.44,1.75
0.28,1.09,0.33,0.06,1.15,0.38,1.74
0.15,1.18,0.27,-0.01,1.18,0.33,1.73
0.09,1.28,0.22,-0.18,1.27,0.26,1.73
0.60,1.49,0.23,-0.71,1.45,0.24,1.74
0.58,1.14,0.57,-0.74,1.16,0.59,1.73
0.14,1.13,0.32,-0.30,1.14,0.35,1.71
0.11,1.37,0.22,-0.29,1.31,0.22,1.62
0.16,0.64,0.58,-0.13,0.68,0.58,1.53
0.18,0.71,0.51,-0.14,0.72,0.55,1.54
0.20,0.63,0.54,-0.16,0.65,0.57,1.52
0.17,1.77,0.49,-0.22,1.70,0.43,1.63
0.16,1.60,0.33,-0.19,1.56,0.30,1.68
0.13,0.79,0.45,-0.12,0.85,0.43,1.67
0.16,1.23,0.27,-0.23,1.26,0.30,1.73
0.64,1.79,0.36,-0.71,1.79,0.40,1.76
0.55,1.51,0.45,-0.69,1.55,0.48,1.75
0.16,1.53,0.31,-0.24,1.33,0.38,1.74
0.13,0.80,0.39,-0.16,1.11,0.49,1.73
0.30,0.82,0.46,-0.12,1.09,0.43,1.73
0.32,0.86,0.47,-0.11,1.25,0.29,1.73
0.28,0.83,0.58,-0.18,1.33,0.25,1.73
0.23,0.83,0.65,-0.25,0.86,0.26,1.67
0.18,0.85,0.63,-0.23,0.85,0.55,1.68
0.09,0.98,0.49,-0.28,1.05,0.49,1.73
0.08,1.16,0.36,-0.29,1.20,0.39,1.73
0.10,1.33,0.23,-0.21,1.31,0.29,1.74
0.40,1.49,0.13,-0.41,1.41,0.18,1.76
0.70,1.32,0.37,-0.66,1.30,0.38,1.76
0.21,1.00,0.39,-0.16,1.04,0.41,1.74
0.12,1.25,0.27,-0.24,1.27,0.30,1.71
0.13,1.28,0.20,-0.29,1.23,0.21,1.64
0.12,0.72,0.55,-0.21,0.76,0.56,1.63
0.13,0.81,0.53,-0.25,0.85,0.55,1.66
0.12,0.79,0.45,-0.23,0.82,0.46,1.63
0.17,0.70,0.38,-0.23,0.68,0.44,1.59
0.14,1.75,0.37,-0.28,1.69,0.34,1.65
0.12,1.36,0.28,-0.26,1.39,0.32,1.73
0.08,1.26,0.32,-0.24,1.26,0.40,1.75
0.11,1.27,0.29,-0.18,1.09,0.57,1.75
0.35,1.54,0.17,-0.27,1.29,0.37,1.77
0.81,1.81,0.38,-0.74,1.84,0.43,1.77
0.37,1.18,0.36,-0.38,1.17,0.38,1.74
0.13,1.41,0.19,-0.27,1.34,0.20,1.67
0.12,0.73,0.48,-0.25,0.74,0.51,1.62
0.31,0.69,0.45,-0.40,0.72,0.47,1.58
0.44,1.35,0.11,-0.61,1.19,0.13,1.54
0.18,1.57,0.24,-0.23,1.53,0.26,1.60
0.12,0.72,0.47,-0.15,0.73,0.49,1.58
0.11,0.82,0.60,-0.25,0.85,0.66,1.67
0.07,1.08,0.34,-0.26,1.12,0.38,1.69
0.08,1.49,0.25,-0.25,1.46,0.28,1.70
0.13,1.10,0.04,-0.23,1.10,0.08,1.67
0.35,0.76,0.55,-0.23,0.78,0.65,1.70
0.36,0.84,0.52,-0.27,0.83,0.65,1.73
0.18,0.98,0.40,-0.17,1.03,0.42,1.73
