x,y,z,x2,y2,z2,altezza
-0.32,0.89,-0.41,0.07,1.20,-0.62,1.58
-0.25,0.95,-0.43,0.15,1.29,-0.63,1.58
-0.24,0.97,-0.44,0.32,1.45,-0.64,1.59
-0.21,0.96,-0.44,0.60,1.57,-0.52,1.59
-0.17,1.01,-0.45,0.30,1.04,-0.52,1.58
-0.14,1.05,-0.47,0.09,1.01,-0.52,1.58
-0.16,1.39,-0.52,0.06,1.44,-0.53,1.58
-0.14,1.42,-0.53,0.07,1.47,-0.54,1.58
-0.19,0.85,-0.50,0.12,0.84,-0.52,1.58
-0.19,1.17,-0.60,0.07,1.18,-0.63,1.58
-0.44,1.26,-0.66,0.27,1.29,-0.66,1.59
-0.43,1.44,-0.39,0.32,1.50,-0.41,1.59
-0.15,0.82,-0.52,0.05,0.80,-0.52,1.55
-0.15,0.80,-0.42,0.01,0.80,-0.43,1.57
-0.14,0.91,-0.47,0.02,0.90,-0.48,1.58
-0.22,1.14,-0.61,0.08,0.93,-0.51,1.58
-0.37,1.44,-0.69,0.14,0.93,-0.48,1.59
-0.50,1.60,-0.63,0.14,0.98,-0.49,1.60
-0.26,1.02,-0.49,0.16,1.16,-0.60,1.59
-0.17,1.03,-0.45,0.23,1.34,-0.67,1.59
-0.19,1.09,-0.46,0.28,1.40,-0.67,1.59
-0.15,1.09,-0.47,0.65,1.64,-0.62,1.60
-0.11,1.10,-0.49,0.50,1.16,-0.60,1.59
-0.07,1.03,-0.47,0.19,0.88,-0.47,1.58
-0.08,1.04,-0.49,0.23,0.96,-0.55,1.58
0.04,1.17,-0.52,0.41,1.00,-0.50,1.58
0.16,1.09,-0.59,-0.14,1.36,-0.53,1.59
-0.60,1.00,-0.26,0.54,1.17,-0.24,1.59
-0.27,0.94,-0.50,0.25,1.02,-0.50,1.59
-0.08,1.03,-0.51,0.10,1.02,-0.52,1.57
-0.14,1.37,-0.54,0.10,1.38,-0.55,1.57
-0.15,1.12,-0.68,0.14,1.16,-0.67,1.57
-0.17,0.76,-0.40,0.14,0.76,-0.42,1.59
-0.16,0.83,-0.46,0.11,0.88,-0.51,1.58
-0.16,0.91,-0.47,0.11,1.06,-0.61,1.57
-0.19,0.97,-0.48,0.13,1.33,-0.63,1.57
-0.19,1.01,-0.49,0.15,0.91,-0.63,1.58
-0.20,1.02,-0.49,0.18,1.11,-0.63,1.59
-0.20,1.04,-0.48,0.18,1.25,-0.67,1.59
-0.20,1.05,-0.48,0.25,1.30,-0.69,1.59
-0.17,1.07,-0.48,0.64,1.25,-0.58,1.60
-0.12,1.10,-0.53,0.31,1.08,-0.58,1.59
-0.27,1.26,-0.56,0.32,1.31,-0.62,1.59
-0.32,1.44,-0.57,0.34,1.46,-0.61,1.60
-0.52,1.89,-0.49,0.53,1.89,-0.45,1.61
-0.42,1.60,-0.46,0.41,1.67,-0.44,1.60
-0.22,1.28,-0.56,0.25,1.24,-0.55,1.59
-0.20,0.81,-0.59,0.24,1.20,-0.51,1.58
-0.07,0.89,-0.51,0.23,1.14,-0.51,1.59
-0.41,1.33,-0.75,0.22,1.18,-0.50,1.59
-0.50,1.14,-0.55,0.22,1.16,-0.51,1.59
-0.14,1.20,-0.58,0.10,1.19,-0.57,1.58
-0.10,1.37,-0.55,0.10,1.38,-0.54,1.58
-0.09,1.30,-0.62,0.14,1.32,-0.60,1.58
-0.13,0.88,-0.52,0.08,0.86,-0.49,1.58
-0.17,1.02,-0.58,0.11,1.00,-0.56,1.58
-0.37,1.10,-0.69,0.16,1.07,-0.55,1.58
-0.37,0.97,-0.50,0.13,1.08,-0.58,1.58
-0.19,1.00,-0.50,0.22,1.14,-0.68,1.58
-0.16,1.01,-0.50,0.43,0.92,-0.55,1.58
-0.12,0.96,-0.49,0.13,0.83,-0.47,1.58
-0.21,1.18,-0.59,0.24,1.19,-0.63,1.59
-0.35,1.46,-0.64,0.33,1.46,-0.62,1.60
-0.54,1.85,-0.49,0.56,1.78,-0.46,1.61
-0.41,1.24,-0.61,0.39,1.26,-0.60,1.60
-0.17,1.11,-0.55,0.19,1.26,-0.57,1.59
-0.10,1.17,-0.51,0.13,0.81,-0.48,1.58
-0.12,1.09,-0.63,0.15,0.89,-0.48,1.58
-0.15,0.75,-0.42,0.11,0.81,-0.46,1.58
-0.14,0.74,-0.39,0.08,0.73,-0.39,1.57
-0.17,0.90,-0.71,0.10,0.89,-0.70,1.58
-0.21,1.58,-0.48,0.12,1.58,-0.44,1.57
-0.19,1.52,-0.45,0.08,1.54,-0.40,1.57
-0.20,1.52,-0.42,0.08,1.54,-0.41,1.56
-0.21,1.54,-0.39,0.09,1.55,-0.37,1.56
-0.21,1.52,-0.41,0.09,1.54,-0.38,1.57
-0.21,1.12,-0.67,0.11,1.05,-0.68,1.57
-0.22,0.79,-0.45,0.08,0.81,-0.48,1.58
-0.19,0.88,-0.53,0.09,0.83,-0.51,1.58
-0.16,0.77,-0.47,0.09,0.74,-0.45,1.58
-0.20,1.48,-0.58,0.12,1.48,-0.55,1.58
-0.18,1.55,-0.38,0.12,1.54,-0.39,1.57
-0.16,1.46,-0.51,0.10,1.44,-0.52,1.58
-0.19,0.90,-0.52,0.12,0.88,-0.54,1.58
-0.22,1.24,-0.64,0.12,1.23,-0.65,1.58
-0.51,1.26,-0.65,0.46,1.26,-0.64,1.59
-0.58,1.10,-0.42,0.51,1.02,-0.41,1.59
-0.32,1.04,-0.55,0.25,1.01,-0.56,1.59
-0.34,1.35,-0.60,0.27,1.35,-0.61,1.59
-0.36,1.48,-0.60,0.31,1.50,-0.58,1.60
-0.59,1.85,-0.51,0.60,1.82,-0.45,1.62
-0.52,1.39,-0.54,0.46,1.43,-0.54,1.61
-0.20,1.09,-0.56,0.16,1.08,-0.58,1.58
-0.13,1.30,-0.55,0.14,1.34,-0.57,1.58
-0.14,1.36,-0.55,0.15,1.39,-0.56,1.58
-0.15,0.83,-0.51,0.14,0.79,-0.49,1.57
-0.18,0.83,-0.46,0.19,1.06,-0.59,1.57
-0.18,0.89,-0.49,0.22,1.38,-0.52,1.58
-0.15,0.92,-0.50,0.39,0.93,-0.65,1.58
-0.16,1.12,-0.55,0.19,0.74,-0.40,1.58
-0.26,1.31,-0.57,0.23,0.96,-0.53,1.58
-0.55,0.92,-0.61,0.20,1.01,-0.52,1.58
-0.38,0.72,-0.29,0.13,0.98,-0.51,1.58
-0.31,0.86,-0.48,0.07,0.93,-0.49,1.58
-0.17,1.29,-0.56,0.07,1.32,-0.53,1.58
-0.13,0.96,-0.68,0.16,0.92,-0.66,1.57
-0.12,0.97,-0.60,0.14,0.98,-0.61,1.58
-0.07,0.91,-0.62,0.13,0.88,-0.60,1.57
-0.17,1.52,-0.34,0.22,1.53,-0.31,1.58
-0.12,1.23,-0.54,0.15,1.29,-0.54,1.58
-0.13,1.04,-0.47,0.14,1.27,-0.62,1.58
-0.14,1.05,-0.47,0.33,1.33,-0.70,1.59
-0.12,1.06,-0.48,0.65,1.09,-0.51,1.59
-0.08,1.05,-0.50,0.28,0.86,-0.45,1.59
-0.11,1.07,-0.55,0.12,0.92,-0.48,1.58
-0.25,1.23,-0.64,0.14,0.95,-0.46,1.58
-0.61,1.38,-0.72,0.15,0.96,-0.46,1.59
-0.54,1.02,-0.53,0.15,0.96,-0.48,1.59
-0.19,0.88,-0.45,0.12,1.06,-0.57,1.59
-0.13,0.95,-0.47,0.15,1.37,-0.63,1.58
-0.13,0.97,-0.48,0.42,1.08,-0.73,1.58
-0.15,0.98,-0.48,0.30,0.74,-0.38,1.58
-0.13,0.99,-0.52,0.18,0.86,-0.50,1.58
-0.22,1.28,-0.65,0.14,0.97,-0.52,1.58
-0.58,0.79,-0.35,0.13,0.96,-0.48,1.59
-0.36,0.80,-0.39,0.09,0.97,-0.51,1.58
-0.24,1.00,-0.51,0.16,0.88,-0.61,1.58
-0.18,1.06,-0.55,0.13,0.99,-0.50,1.58
-0.17,1.17,-0.65,0.14,1.15,-0.49,1.58
-0.15,0.78,-0.42,0.12,1.03,-0.51,1.58
-0.12,0.95,-0.54,0.07,0.99,-0.54,1.58
-0.15,1.41,-0.53,0.08,1.43,-0.51,1.57
-0.18,0.84,-0.56,0.13,0.85,-0.55,1.57
-0.18,0.77,-0.43,0.09,0.79,-0.45,1.58
-0.17,0.87,-0.49,0.09,0.89,-0.53,1.58
-0.27,1.21,-0.61,0.21,1.21,-0.62,1.58
-0.33,1.29,-0.57,0.25,1.32,-0.57,1.59
-0.38,1.38,-0.56,0.29,1.40,-0.53,1.60
-0.65,1.78,-0.51,0.61,1.78,-0.38,1.61
-0.60,1.46,-0.50,0.48,1.52,-0.50,1.61
-0.29,1.00,-0.50,0.18,1.03,-0.52,1.59
-0.13,0.95,-0.46,0.08,0.96,-0.49,1.57
-0.15,0.98,-0.46,0.11,0.98,-0.50,1.57
-0.15,1.00,-0.47,0.12,0.99,-0.50,1.57
-0.18,1.06,-0.50,0.19,1.05,-0.53,1.58
-0.21,1.15,-0.54,0.20,1.17,-0.57,1.58
-0.24,1.25,-0.60,0.23,1.26,-0.61,1.59
-0.63,1.28,-0.61,0.61,1.23,-0.49,1.60
-0.43,0.98,-0.49,0.34,0.89,-0.44,1.60
-0.27,0.78,-0.45,0.15,0.83,-0.46,1.58
-0.54,1.44,-0.68,0.19,0.85,-0.40,1.59
-0.34,1.23,-0.53,0.19,0.77,-0.38,1.58
-0.16,0.86,-0.42,0.42,1.10,-0.66,1.59
-0.15,0.88,-0.48,0.32,1.34,-0.46,1.59
-0.16,1.06,-0.56,0.18,1.13,-0.57,1.58
-0.16,1.43,-0.57,0.11,1.47,-0.55,1.58
-0.19,0.90,-0.58,0.13,0.88,-0.58,1.58
-0.65,1.34,-0.60,0.63,1.30,-0.55,1.60
-0.37,0.90,-0.44,0.30,0.84,-0.43,1.59
-0.11,1.01,-0.55,0.09,0.97,-0.57,1.58
-0.13,1.37,-0.54,0.11,1.40,-0.56,1.57
-0.10,1.44,-0.48,0.10,1.48,-0.48,1.57
-0.14,1.14,-0.66,0.14,1.16,-0.68,1.58
-0.28,1.25,-0.66,0.25,1.26,-0.64,1.59
-0.40,1.43,-0.48,0.34,1.48,-0.43,1.59
-0.19,1.37,-0.61,0.14,1.41,-0.61,1.58
-0.14,0.74,-0.45,0.04,0.73,-0.42,1.58
-0.07,0.83,-0.52,0.06,0.78,-0.49,1.58
-0.24,1.05,-0.71,0.15,0.93,-0.56,1.58
-0.55,0.95,-0.55,0.14,1.06,-0.63,1.58
-0.23,0.84,-0.46,0.38,0.93,-0.54,1.59
-0.21,1.15,-0.64,0.19,1.19,-0.64,1.58
-0.62,1.37,-0.72,0.65,1.36,-0.59,1.59
-0.41,0.97,-0.54,0.34,0.93,-0.52,1.59
-0.25,1.23,-0.62,0.18,1.29,-0.64,1.57
-0.33,1.27,-0.71,0.35,1.33,-0.71,1.57
-0.29,0.72,-0.35,0.25,0.71,-0.34,1.58
-0.25,0.76,-0.45,0.23,0.75,-0.44,1.57
-0.32,0.71,-0.33,0.25,0.70,-0.29,1.57
-0.53,1.25,-0.80,0.44,1.28,-0.75,1.58
-0.39,1.54,-0.42,0.22,1.57,-0.38,1.58
-0.27,1.49,-0.45,0.18,1.55,-0.41,1.56
-0.16,0.84,-0.62,0.11,0.79,-0.57,1.56
-0.10,0.73,-0.41,0.12,0.71,-0.43,1.57
-0.14,0.77,-0.46,0.15,0.82,-0.68,1.57
-0.12,0.70,-0.37,0.21,1.36,-0.55,1.57
-0.14,0.68,-0.42,0.20,0.87,-0.47,1.57
-0.19,1.20,-0.79,0.23,0.93,-0.50,1.58
-0.12,1.03,-0.59,0.22,1.27,-0.70,1.58
-0.53,1.34,-0.65,0.49,1.22,-0.63,1.59
-0.48,0.88,-0.41,0.28,1.26,-0.65,1.59
-0.07,0.84,-0.46,0.31,1.50,-0.60,1.58
-0.20,1.02,-0.63,0.29,0.77,-0.52,1.58
-0.59,0.92,-0.60,0.27,0.83,-0.44,1.57
-0.31,0.70,-0.31,0.23,0.81,-0.42,1.58
-0.15,1.07,-0.59,0.16,1.06,-0.60,1.57
-0.13,1.36,-0.60,0.15,1.38,-0.61,1.57
-0.12,0.71,-0.38,0.13,0.70,-0.38,1.58
-0.10,0.78,-0.46,0.08,0.76,-0.47,1.58
-0.13,0.72,-0.36,0.09,0.70,-0.36,1.58
-0.19,1.10,-0.77,0.11,1.13,-0.80,1.58
-0.17,1.57,-0.44,0.14,1.59,-0.44,1.56
-0.14,1.53,-0.47,0.12,1.56,-0.46,1.57
-0.19,0.93,-0.67,0.14,0.90,-0.68,1.57
-0.14,0.70,-0.36,0.13,0.69,-0.38,1.58
-0.15,0.84,-0.67,0.10,0.84,-0.68,1.58
-0.15,1.33,-0.69,0.11,1.33,-0.72,1.58
-0.29,1.32,-0.70,0.26,1.33,-0.68,1.58
-0.63,1.04,-0.51,0.56,1.07,-0.50,1.59
-0.33,1.08,-0.59,0.24,0.96,-0.57,1.59
-0.53,1.53,-0.73,0.23,1.10,-0.59,1.60
-0.62,1.38,-0.61,0.24,1.19,-0.59,1.60
-0.22,0.96,-0.50,0.37,1.46,-0.74,1.60
-0.17,1.00,-0.49,0.64,1.42,-0.71,1.61
-0.12,0.94,-0.49,0.27,0.83,-0.51,1.60
-0.14,0.92,-0.46,0.10,0.80,-0.46,1.59
-0.22,1.13,-0.59,0.18,1.12,-0.64,1.58
-0.48,1.33,-0.82,0.43,1.35,-0.77,1.59
-0.56,1.00,-0.60,0.52,1.02,-0.54,1.60
-0.24,0.95,-0.57,0.12,0.90,-0.58,1.58
-0.17,1.35,-0.63,0.13,1.42,-0.63,1.57
-0.15,0.81,-0.72,0.21,0.80,-0.68,1.57
-0.06,0.72,-0.46,0.18,0.73,-0.53,1.57
-0.08,0.68,-0.42,0.11,0.67,-0.42,1.57
-0.18,1.26,-0.85,0.15,1.27,-0.85,1.57
-0.21,1.58,-0.53,0.16,1.61,-0.53,1.57
-0.18,0.97,-0.85,0.14,0.95,-0.85,1.58
-0.23,0.95,-0.69,0.21,0.99,-0.73,1.58
-0.31,1.46,-0.82,0.37,1.48,-0.74,1.60
-0.58,1.47,-0.68,0.57,1.48,-0.62,1.60
-0.16,0.84,-0.55,0.21,1.03,-0.71,1.59
-0.07,0.89,-0.53,0.19,1.33,-0.77,1.58
-0.06,0.88,-0.54,0.21,0.71,-0.47,1.57
-0.06,0.92,-0.57,0.19,0.75,-0.49,1.57
-0.15,1.28,-0.67,0.16,0.78,-0.52,1.57
-0.16,1.31,-0.77,0.20,0.87,-0.55,1.58
-0.17,0.71,-0.49,0.20,0.87,-0.51,1.58
-0.20,0.77,-0.50,0.14,0.87,-0.56,1.58
-0.18,1.00,-0.62,0.19,1.03,-0.64,1.58
-0.13,1.21,-0.66,0.14,1.20,-0.69,1.58
-0.23,1.24,-0.70,0.21,1.25,-0.71,1.59
-0.63,1.16,-0.62,0.58,1.17,-0.55,1.60
-0.24,0.87,-0.57,0.21,0.85,-0.55,1.58
-0.12,1.34,-0.68,0.10,1.35,-0.70,1.57
-0.11,1.44,-0.65,0.14,1.48,-0.66,1.57
-0.12,0.81,-0.65,0.13,0.77,-0.61,1.57
-0.11,0.76,-0.51,0.09,0.76,-0.53,1.57
-0.14,0.80,-0.54,0.14,0.77,-0.54,1.57
-0.11,0.68,-0.39,0.10,0.69,-0.42,1.57
-0.16,1.25,-0.74,0.14,1.29,-0.72,1.57
-0.14,1.15,-0.67,0.14,1.17,-0.68,1.57
-0.13,1.03,-0.62,0.15,1.02,-0.67,1.58
-0.22,1.34,-0.71,0.26,1.39,-0.75,1.59
-0.32,1.45,-0.72,0.34,1.52,-0.74,1.59
-0.58,1.74,-0.65,0.62,1.69,-0.61,1.61
-0.49,1.33,-0.68,0.51,1.34,-0.67,1.60
-0.18,1.15,-0.70,0.21,1.19,-0.73,1.58
-0.15,0.90,-0.75,0.17,0.90,-0.76,1.57
-0.11,0.82,-0.59,0.14,0.84,-0.64,1.57
-0.39,1.01,-0.83,0.34,1.09,-0.89,1.57
-0.28,1.60,-0.55,0.25,1.64,-0.50,1.57
-0.14,1.00,-0.78,0.10,0.97,-0.78,1.56
-0.10,0.72,-0.45,0.10,0.73,-0.51,1.58
-0.13,1.24,-0.63,0.09,1.23,-0.65,1.57
-0.13,1.45,-0.56,0.12,1.50,-0.54,1.57
-0.13,1.46,-0.59,0.16,1.52,-0.56,1.57
-0.21,0.74,-0.54,0.23,0.72,-0.48,1.54
-0.34,0.77,-0.01,0.39,0.75,-0.16,1.53
-0.22,0.77,-0.48,0.17,0.80,-0.54,1.54
-0.10,0.84,-0.58,0.11,0.83,-0.58,1.55
-0.25,0.72,-0.36,0.22,0.72,-0.42,1.56
-0.27,0.72,-0.34,0.24,0.72,-0.41,1.57
-0.21,0.73,-0.39,0.21,0.74,-0.44,1.57
-0.24,0.73,-0.36,0.22,0.73,-0.42,1.57
-0.25,0.73,-0.36,0.22,0.72,-0.43,1.57
