x,y,z,x2,y2,z2
0.17,0.73,-0.23,-0.20,0.74,-0.23
0.15,0.75,-0.26,-0.20,0.76,-0.28
0.16,0.75,-0.28,-0.18,0.76,-0.28
0.16,1.24,-0.48,-0.24,1.25,-0.48
0.11,1.53,-0.39,-0.20,1.50,-0.39
0.10,1.52,-0.40,-0.19,1.49,-0.39
0.15,0.85,-0.45,-0.20,0.84,-0.45
0.07,0.88,-0.42,-0.18,0.82,-0.38
-0.02,1.20,-0.48,-0.14,1.07,-0.48
0.79,1.36,-0.37,-0.85,1.38,-0.28
0.60,1.14,-0.44,-0.67,1.11,-0.40
0.17,0.94,-0.45,-0.26,0.91,-0.44
0.13,0.93,-0.40,-0.29,0.91,-0.38
0.41,1.51,-0.61,-0.60,1.51,-0.54
0.64,1.96,-0.19,-0.67,1.96,-0.10
0.28,1.89,-0.21,-0.38,1.87,-0.18
0.18,1.81,-0.26,-0.29,1.82,-0.25
0.14,1.71,-0.39,-0.26,1.71,-0.37
0.15,0.97,-0.58,-0.23,0.98,-0.56
0.22,0.74,-0.27,-0.24,0.76,-0.29
0.32,1.33,-0.52,-0.23,0.78,-0.31
0.38,1.53,-0.51,-0.21,0.78,-0.28
0.39,0.75,-0.30,-0.25,0.79,-0.28
0.26,0.78,-0.34,-0.40,1.45,-0.42
0.12,0.82,-0.37,-0.53,1.43,-0.49
0.07,0.81,-0.33,-0.52,0.74,-0.27
0.14,0.80,-0.35,-0.48,0.82,-0.34
0.13,1.45,-0.50,-0.36,1.44,-0.45
0.13,1.46,-0.51,-0.24,1.46,-0.46
0.19,0.74,-0.30,-0.20,0.76,-0.33
0.18,0.71,-0.21,-0.18,0.72,-0.24
0.22,1.17,-0.55,-0.25,1.19,-0.55
0.18,1.42,-0.52,-0.20,1.42,-0.49
0.06,1.15,-0.51,-0.25,0.85,-0.39
0.08,1.21,-0.53,-0.27,0.72,-0.13
0.84,1.37,-0.47,-0.28,0.82,-0.30
0.62,1.03,-0.42,-0.27,0.81,-0.33
0.16,0.76,-0.28,-0.26,0.76,-0.26
0.13,0.80,-0.34,-0.35,0.82,-0.34
0.04,0.83,-0.36,-0.27,1.12,-0.50
0.03,0.85,-0.37,-0.90,1.35,-0.31
0.02,0.92,-0.43,-0.66,1.02,-0.37
0.01,1.03,-0.46,-0.23,0.72,-0.17
0.14,1.45,-0.51,-0.18,0.74,-0.21
0.50,0.76,-0.04,-0.18,0.76,-0.26
0.29,0.72,-0.16,-0.23,0.93,-0.44
0.11,0.83,-0.36,-0.16,1.43,-0.53
0.04,0.80,-0.30,-0.56,1.20,-0.60
0.01,0.81,-0.31,-0.53,0.72,-0.13
0.01,1.34,-0.52,-0.37,0.71,-0.12
0.16,0.73,-0.27,-0.40,0.90,-0.37
0.12,0.79,-0.34,-0.30,1.59,-0.41
0.10,0.82,-0.35,-0.23,0.86,-0.45
0.10,0.78,-0.31,-0.22,0.76,-0.29
0.09,1.41,-0.47,-0.21,1.42,-0.44
0.12,1.25,-0.57,-0.21,1.27,-0.53
0.16,0.73,-0.24,-0.21,0.74,-0.27
0.15,0.77,-0.32,-0.21,0.78,-0.33
0.15,0.78,-0.32,-0.20,0.78,-0.30
0.13,0.79,-0.32,-0.21,0.78,-0.29
0.16,1.08,-0.48,-0.27,1.05,-0.44
0.47,1.49,-0.59,-0.57,1.49,-0.52
0.72,1.85,-0.27,-0.72,1.91,-0.19
0.35,1.39,-0.49,-0.40,1.31,-0.48
0.14,0.76,-0.28,-0.21,0.78,-0.28
0.08,0.89,-0.29,-0.14,0.88,-0.29
0.11,0.90,-0.32,-0.13,0.88,-0.29
0.15,0.86,-0.32,-0.13,0.86,-0.30
0.11,0.96,-0.39,-0.14,0.93,-0.36
0.10,1.04,-0.44,-0.22,1.00,-0.42
0.30,1.22,-0.54,-0.43,1.19,-0.51
0.73,1.15,-0.28,-0.81,1.20,-0.28
0.22,0.82,-0.29,-0.39,0.94,-0.41
0.11,0.80,-0.28,-0.53,1.05,-0.54
0.21,0.80,-0.29,-0.54,1.51,-0.40
0.42,0.96,-0.46,-0.46,1.14,-0.41
0.45,1.67,-0.37,-0.42,1.00,-0.37
0.32,1.66,-0.34,-0.43,1.28,-0.45
0.22,1.65,-0.36,-0.32,1.57,-0.41
0.22,1.04,-0.57,-0.25,1.01,-0.54
0.24,1.22,-0.58,-0.33,1.22,-0.54
0.61,1.41,-0.36,-0.69,1.39,-0.29
0.26,1.04,-0.50,-0.37,1.05,-0.48
0.18,1.02,-0.48,-0.27,1.00,-0.45
0.15,1.46,-0.45,-0.22,1.44,-0.46
0.14,1.36,-0.52,-0.21,1.35,-0.50
0.14,1.11,-0.54,-0.24,1.08,-0.53
0.65,1.32,-0.37,-0.70,1.34,-0.31
0.27,1.59,-0.39,-0.37,1.58,-0.37
0.17,0.95,-0.54,-0.19,0.95,-0.53
0.18,0.92,-0.48,-0.20,0.94,-0.50
0.13,0.88,-0.41,-0.22,1.06,-0.53
0.05,0.92,-0.39,-0.79,1.03,-0.40
0.49,1.03,-0.50,-0.57,0.81,-0.26
0.54,0.86,-0.24,-0.41,0.78,-0.29
0.28,1.21,-0.58,-0.38,1.21,-0.56
0.71,1.33,-0.42,-0.79,1.34,-0.34
0.29,1.58,-0.47,-0.42,1.57,-0.45
0.25,1.58,-0.48,-0.38,1.57,-0.46
0.39,0.95,-0.55,-0.50,0.91,-0.47
0.32,0.76,-0.31,-0.41,0.78,-0.30
0.27,0.79,-0.35,-0.39,0.80,-0.35
0.40,0.91,-0.49,-0.49,0.95,-0.47
0.40,1.50,-0.52,-0.48,1.47,-0.47
0.27,1.58,-0.45,-0.34,1.57,-0.41
0.22,1.33,-0.59,-0.26,1.31,-0.56
0.18,0.74,-0.28,-0.20,0.76,-0.31
0.19,0.77,-0.34,-0.22,0.77,-0.33
0.19,1.33,-0.53,-0.21,0.77,-0.32
0.15,1.44,-0.44,-0.20,0.77,-0.34
0.15,1.41,-0.43,-0.31,1.23,-0.56
0.13,1.35,-0.49,-0.17,1.37,-0.48
0.32,1.28,-0.60,-0.34,1.24,-0.55
0.61,1.39,-0.39,-0.65,1.37,-0.32
0.32,1.56,-0.41,-0.40,1.54,-0.37
0.40,1.13,-0.58,-0.38,1.50,-0.38
0.31,0.85,-0.41,-0.43,1.36,-0.48
0.26,0.89,-0.45,-0.39,0.80,-0.35
0.30,0.99,-0.50,-0.44,1.05,-0.44
0.20,1.38,-0.48,-0.25,1.37,-0.44
0.17,0.88,-0.48,-0.22,0.88,-0.45
0.19,0.82,-0.39,-0.25,0.82,-0.38
0.16,0.91,-0.47,-0.24,0.88,-0.43
0.15,0.87,-0.45,-0.21,0.87,-0.42
0.15,1.33,-0.49,-0.19,1.30,-0.47
0.13,1.37,-0.47,-0.18,1.35,-0.45
0.14,1.20,-0.55,-0.20,1.18,-0.52
0.18,0.83,-0.41,-0.24,0.83,-0.40
0.17,0.84,-0.43,-0.22,0.86,-0.43
0.16,1.26,-0.53,-0.20,1.25,-0.51
0.11,1.31,-0.54,-0.17,1.28,-0.51
0.58,1.26,-0.45,-0.63,1.24,-0.36
0.47,1.39,-0.44,-0.54,1.35,-0.40
0.26,1.31,-0.52,-0.35,1.28,-0.53
0.20,1.27,-0.51,-0.67,1.66,-0.30
0.15,1.26,-0.55,-0.55,1.60,-0.31
0.44,1.41,-0.58,-0.48,1.29,-0.45
0.54,1.69,-0.23,-0.41,1.23,-0.48
0.33,1.48,-0.47,-0.33,1.29,-0.51
0.17,1.26,-0.57,-0.26,1.22,-0.55
0.15,1.27,-0.58,-0.27,1.25,-0.56
0.67,1.33,-0.39,-0.73,1.36,-0.37
0.50,1.58,-0.35,-0.52,1.57,-0.34
0.26,1.61,-0.39,-0.30,1.60,-0.40
0.21,1.29,-0.56,-0.22,1.29,-0.54
0.17,0.73,-0.21,-0.18,0.74,-0.23
0.18,0.75,-0.27,-0.17,0.76,-0.28
0.19,0.91,-0.48,-0.15,0.92,-0.47
0.16,1.52,-0.43,-0.15,1.49,-0.44
0.14,1.38,-0.51,-0.15,1.36,-0.49
0.21,0.92,-0.49,-0.19,0.93,-0.47
0.26,1.27,-0.60,-0.27,1.21,-0.57
0.72,1.72,-0.46,-0.67,1.75,-0.40
0.50,1.85,-0.18,-0.44,1.85,-0.14
0.25,1.71,-0.37,-0.23,1.71,-0.32
0.19,0.89,-0.49,-0.22,1.58,-0.40
0.18,0.80,-0.36,-0.22,1.63,-0.41
0.17,0.83,-0.39,-0.19,1.63,-0.42
0.18,0.81,-0.36,-0.20,1.60,-0.44
0.18,0.82,-0.37,-0.21,1.06,-0.55
0.19,0.81,-0.36,-0.22,0.81,-0.35
0.18,0.81,-0.37,-0.20,0.84,-0.39
0.20,1.08,-0.56,-0.23,1.06,-0.54
0.20,1.27,-0.60,-0.24,1.26,-0.57
0.58,1.36,-0.59,-0.54,1.35,-0.54
0.68,1.40,-0.36,-0.65,1.39,-0.34
0.37,1.61,-0.40,-0.39,1.59,-0.39
0.22,1.61,-0.39,-0.28,1.61,-0.36
0.16,1.17,-0.57,-0.21,1.19,-0.53
0.17,0.74,-0.24,-0.19,0.76,-0.29
0.17,0.78,-0.33,-0.17,0.80,-0.34
0.16,0.78,-0.33,-0.15,0.78,-0.33
0.17,0.87,-0.45,-0.17,0.89,-0.45
0.18,1.46,-0.50,-0.21,1.42,-0.50
0.14,1.39,-0.51,-0.21,1.37,-0.51
0.17,1.25,-0.56,-0.24,1.25,-0.54
0.26,1.33,-0.62,-0.31,1.31,-0.59
0.42,1.45,-0.58,-0.45,1.45,-0.55
0.81,1.70,-0.24,-0.70,1.79,-0.19
0.44,1.81,-0.23,-0.47,1.81,-0.22
0.20,1.42,-0.55,-0.26,1.39,-0.54
0.21,0.78,-0.34,-0.26,0.79,-0.34
0.41,0.91,-0.46,-0.41,0.89,-0.39
0.44,1.49,-0.56,-0.51,1.45,-0.48
0.29,1.53,-0.47,-0.29,1.55,-0.42
0.16,0.78,-0.35,-0.16,0.78,-0.34
0.16,0.75,-0.26,-0.17,0.74,-0.25
0.29,0.92,-0.45,-0.31,0.97,-0.41
0.22,1.45,-0.45,-0.26,1.43,-0.43
0.17,1.09,-0.56,-0.21,1.11,-0.53
0.15,0.75,-0.26,-0.17,0.75,-0.27
0.13,0.76,-0.26,-0.16,0.76,-0.24
0.11,0.74,-0.18,-0.19,0.75,-0.22
0.11,0.75,-0.20,-0.20,0.76,-0.22
0.10,0.75,-0.19,-0.18,0.75,-0.19
0.09,0.78,-0.23,-0.21,0.81,-0.19
-0.15,1.31,-0.39,-0.48,1.31,-0.13
-0.28,1.66,-0.16,-0.44,1.73,0.24
-0.45,1.63,-0.14,-0.48,1.71,0.30
-0.55,1.61,-0.19,-0.53,1.69,0.23
-0.62,1.58,-0.25,-0.55,1.70,0.14
-0.69,1.60,-0.27,-0.57,1.72,0.10
-0.78,1.63,-0.24,-0.60,1.74,0.11
