x,y,z,x2,y2,z2
-0.23,1.25,-0.36,0.44,1.72,-0.21
-0.21,1.50,-0.29,0.27,1.68,-0.25
-0.18,1.46,-0.34,0.18,1.59,-0.33
-0.15,1.09,-0.39,0.18,1.13,-0.47
-0.15,1.18,-0.41,0.16,1.20,-0.47
-0.21,1.35,-0.41,0.20,1.36,-0.49
-0.45,1.41,-0.34,0.53,1.45,-0.42
-0.20,1.38,-0.39,0.23,1.43,-0.40
-0.10,0.95,-0.29,0.17,0.91,-0.31
-0.14,1.05,-0.35,0.21,0.99,-0.36
-0.17,1.21,-0.41,0.22,1.02,-0.37
-0.22,1.30,-0.42,0.19,1.09,-0.38
-0.43,1.52,-0.40,0.15,1.08,-0.38
-0.45,1.67,-0.18,0.14,1.08,-0.39
-0.32,1.31,-0.34,0.18,1.20,-0.44
-0.22,1.18,-0.34,0.21,1.22,-0.47
-0.22,1.15,-0.31,0.24,1.28,-0.48
-0.20,1.14,-0.30,0.64,1.68,-0.34
-0.15,1.14,-0.32,0.48,1.68,-0.24
-0.07,1.13,-0.33,0.17,1.44,-0.42
0.16,1.13,-0.26,-0.14,1.34,-0.28
0.19,1.11,-0.23,-0.17,1.31,-0.27
-0.07,1.02,-0.37,0.14,1.32,-0.47
-0.49,1.00,-0.18,0.60,1.26,-0.28
-0.32,1.06,-0.32,0.38,1.19,-0.37
-0.20,1.35,-0.35,0.22,1.39,-0.37
-0.15,1.34,-0.34,0.14,1.39,-0.36
-0.16,0.82,-0.22,0.20,0.83,-0.23
-0.14,0.79,-0.16,0.23,0.79,-0.13
-0.13,0.80,-0.16,0.23,0.80,-0.17
-0.10,0.81,-0.18,0.17,0.99,-0.34
-0.10,0.79,-0.16,0.16,1.28,-0.37
-0.12,0.80,-0.16,0.21,0.84,-0.24
-0.11,0.80,-0.16,0.20,1.03,-0.38
-0.12,0.81,-0.17,0.12,1.28,-0.42
-0.07,0.79,-0.16,0.32,1.34,-0.47
-0.04,0.80,-0.19,0.63,1.39,-0.36
-0.16,1.00,-0.33,0.36,1.34,-0.48
-0.26,1.39,-0.42,0.26,1.41,-0.50
-0.31,1.43,-0.40,0.32,1.45,-0.48
-0.49,1.75,-0.04,0.65,1.80,-0.06
-0.28,1.74,-0.15,0.37,1.78,-0.12
-0.19,1.31,-0.45,0.22,1.55,-0.33
-0.15,0.97,-0.38,0.25,1.30,-0.39
-0.13,1.22,-0.44,0.26,1.29,-0.38
-0.58,1.38,-0.32,0.23,1.30,-0.39
-0.38,1.56,-0.24,0.22,1.43,-0.39
-0.21,1.60,-0.25,0.18,1.62,-0.27
-0.16,1.48,-0.35,0.15,1.50,-0.38
-0.13,1.02,-0.39,0.17,1.01,-0.40
-0.16,1.10,-0.42,0.21,1.04,-0.38
-0.23,1.14,-0.43,0.20,1.04,-0.38
-0.45,1.06,-0.36,0.12,1.08,-0.39
-0.37,1.03,-0.34,0.17,1.18,-0.46
-0.29,1.04,-0.35,0.52,1.16,-0.45
-0.28,1.06,-0.36,0.51,1.11,-0.40
-0.27,1.09,-0.36,0.34,1.12,-0.45
-0.27,1.24,-0.39,0.26,1.24,-0.47
-0.41,1.53,-0.40,0.44,1.57,-0.51
-0.31,1.72,0.02,0.39,1.79,-0.01
-0.22,1.70,-0.11,0.24,1.73,-0.18
-0.19,1.66,-0.17,0.21,1.13,-0.44
-0.18,1.62,-0.25,0.21,0.96,-0.35
-0.13,0.99,-0.39,0.20,1.04,-0.39
-0.14,0.88,-0.31,0.17,1.08,-0.41
-0.15,0.93,-0.34,0.16,0.92,-0.34
-0.16,1.19,-0.40,0.20,1.22,-0.44
-0.16,1.37,-0.34,0.21,1.39,-0.37
-0.16,1.71,-0.05,0.22,1.75,-0.08
-0.13,1.74,-0.02,0.18,1.76,-0.03
-0.13,1.73,-0.03,0.20,1.77,-0.06
-0.16,1.50,-0.35,0.13,1.49,-0.37
-0.13,1.01,-0.34,0.16,1.00,-0.36
-0.11,1.08,-0.39,0.16,1.08,-0.41
-0.10,0.94,-0.33,0.15,0.94,-0.33
-0.13,1.04,-0.39,0.17,1.06,-0.41
-0.15,1.18,-0.41,0.17,1.20,-0.43
-0.14,1.27,-0.39,0.15,1.29,-0.39
-0.15,1.08,-0.41,0.17,1.08,-0.40
-0.16,1.11,-0.40,0.17,1.13,-0.42
-0.18,1.23,-0.40,0.17,1.25,-0.44
-0.59,1.36,-0.25,0.59,1.37,-0.34
-0.45,1.48,-0.25,0.48,1.49,-0.33
-0.30,1.43,-0.39,0.28,1.43,-0.47
-0.27,1.41,-0.42,0.24,1.40,-0.48
-0.28,1.47,-0.41,0.29,1.49,-0.48
-0.37,1.75,0.02,0.45,1.79,0.01
-0.30,1.73,-0.12,0.33,1.79,-0.14
-0.23,1.73,-0.15,0.24,1.77,-0.17
-0.19,1.66,-0.23,0.19,1.69,-0.26
-0.16,1.10,-0.39,0.17,1.07,-0.41
-0.12,0.90,-0.25,0.18,0.90,-0.26
-0.10,0.93,-0.29,0.22,1.25,-0.41
-0.07,0.95,-0.29,0.34,1.43,-0.44
-0.08,0.95,-0.29,0.49,0.84,-0.29
-0.25,1.40,-0.35,0.35,0.81,-0.21
-0.40,1.47,-0.32,0.21,0.87,-0.28
-0.43,0.86,-0.23,0.15,0.89,-0.28
-0.34,1.07,-0.33,0.14,1.10,-0.37
-0.24,1.46,-0.33,0.13,1.48,-0.33
-0.18,1.40,-0.34,0.14,1.43,-0.37
-0.13,0.92,-0.30,0.17,0.89,-0.30
-0.14,0.87,-0.27,0.17,0.84,-0.23
-0.17,1.12,-0.38,0.19,1.10,-0.37
-0.16,1.22,-0.36,0.19,1.23,-0.39
-0.20,1.02,-0.34,0.10,1.24,-0.40
-0.21,1.00,-0.30,0.10,1.31,-0.39
-0.17,1.01,-0.31,0.64,1.36,-0.38
-0.17,1.05,-0.35,0.59,1.37,-0.32
-0.17,1.20,-0.42,0.26,0.99,-0.35
-0.07,1.30,-0.40,0.07,0.85,-0.15
-0.17,1.30,-0.42,0.10,0.86,-0.21
-0.64,1.35,-0.18,0.09,0.88,-0.23
-0.54,1.34,-0.21,0.09,1.07,-0.35
-0.35,1.22,-0.27,0.09,1.47,-0.34
-0.27,1.22,-0.28,0.24,1.44,-0.40
-0.24,1.20,-0.30,0.62,0.83,-0.15
-0.21,1.31,-0.38,0.43,0.76,-0.04
-0.22,1.53,-0.36,0.30,0.87,-0.27
-0.43,1.21,-0.43,0.20,0.85,-0.25
-0.44,0.79,-0.12,0.13,1.23,-0.37
-0.38,0.82,-0.18,0.10,1.43,-0.36
-0.34,0.97,-0.29,0.26,0.74,-0.06
-0.20,1.45,-0.30,0.29,0.78,-0.09
-0.18,0.83,-0.30,0.21,0.84,-0.19
-0.16,0.81,-0.19,0.22,0.81,-0.15
-0.17,1.35,-0.35,0.16,1.36,-0.37
-0.16,1.35,-0.36,0.14,1.37,-0.38
-0.20,0.75,-0.12,0.27,0.75,-0.08
-0.29,0.74,0.07,0.32,0.74,0.07
-0.18,0.83,-0.22,0.15,0.83,-0.23
-0.13,0.86,-0.25,0.15,0.85,-0.26
-0.23,0.78,-0.09,0.28,0.75,-0.05
-0.33,1.25,-0.43,0.34,1.27,-0.47
-0.49,1.82,0.01,0.64,1.85,-0.04
-0.30,1.81,-0.11,0.31,1.82,-0.12
-0.21,1.70,-0.18,0.26,1.72,-0.23
-0.15,1.43,-0.25,0.23,1.50,-0.27
-0.13,1.40,-0.27,0.28,1.41,-0.35
-0.13,1.38,-0.28,0.26,1.41,-0.35
-0.19,1.38,-0.30,0.20,1.39,-0.37
-0.20,1.33,-0.33,0.13,1.35,-0.36
-0.23,1.32,-0.33,0.18,1.36,-0.38
-0.64,1.34,-0.09,0.68,1.40,-0.17
-0.43,1.20,-0.35,0.42,1.27,-0.39
-0.42,1.15,-0.38,0.29,1.13,-0.38
-0.39,1.53,-0.26,0.30,1.05,-0.36
-0.33,1.51,-0.24,0.33,0.97,-0.38
-0.29,1.49,-0.25,0.41,1.60,-0.32
-0.27,1.51,-0.24,0.29,1.64,-0.21
-0.22,1.54,-0.23,0.21,1.62,-0.22
-0.17,1.24,-0.39,0.17,1.20,-0.42
-0.23,1.29,-0.40,0.21,1.27,-0.43
-0.60,1.45,-0.10,0.62,1.50,-0.21
-0.40,1.53,-0.22,0.38,1.55,-0.31
-0.27,1.44,-0.33,0.22,1.41,-0.39
-0.20,1.54,-0.30,0.20,1.53,-0.35
-0.17,1.47,-0.32,0.16,1.50,-0.33
-0.20,1.11,-0.38,0.18,1.12,-0.41
-0.68,1.38,-0.04,0.71,1.41,-0.17
-0.38,1.63,-0.14,0.36,1.66,-0.21
-0.21,1.26,-0.38,0.19,1.23,-0.42
-0.14,0.94,-0.31,0.24,0.89,-0.28
-0.02,1.27,-0.30,0.24,0.96,-0.34
-0.47,1.02,-0.30,0.13,0.93,-0.26
-0.55,0.97,-0.15,0.38,1.13,-0.41
-0.32,1.09,-0.35,0.30,1.09,-0.38
-0.21,1.38,-0.29,0.14,1.31,-0.36
-0.68,1.29,-0.05,0.74,1.39,-0.12
-0.39,1.59,-0.22,0.39,1.61,-0.25
-0.35,1.60,-0.17,0.33,1.64,-0.22
-0.52,1.06,-0.31,0.50,1.08,-0.40
-0.29,0.74,0.15,0.37,0.75,0.13
-0.39,0.80,-0.06,0.43,0.79,-0.09
-0.43,0.90,-0.21,0.45,0.89,-0.27
-0.44,1.42,-0.24,0.45,1.51,-0.29
-0.34,1.60,-0.16,0.28,1.68,-0.17
-0.26,1.51,-0.26,0.21,1.56,-0.28
-0.14,0.80,-0.15,0.19,0.80,-0.15
-0.16,0.81,-0.17,0.20,0.81,-0.19
-0.16,0.82,-0.18,0.19,1.32,-0.42
-0.14,0.82,-0.20,0.15,1.59,-0.18
-0.20,1.00,-0.37,0.14,1.55,-0.20
-0.20,1.32,-0.37,0.15,1.39,-0.39
-0.26,1.30,-0.34,0.22,1.37,-0.42
-0.62,1.42,-0.13,0.59,1.55,-0.21
-0.41,1.52,-0.24,0.35,1.64,-0.21
-0.37,1.50,-0.26,0.42,1.36,-0.40
-0.41,1.44,-0.28,0.35,0.77,-0.09
-0.30,0.77,-0.14,0.32,0.89,-0.28
-0.30,1.01,-0.31,0.26,1.02,-0.39
-0.20,1.45,-0.32,0.17,1.48,-0.35
-0.18,0.96,-0.35,0.17,0.97,-0.37
-0.18,0.84,-0.26,0.19,0.86,-0.26
-0.16,0.89,-0.30,0.17,0.86,-0.27
-0.14,0.88,-0.28,0.17,0.87,-0.28
-0.19,1.40,-0.34,0.16,1.43,-0.33
-0.15,1.53,-0.24,0.13,1.56,-0.22
-0.14,1.26,-0.37,0.14,1.31,-0.38
-0.13,0.83,-0.23,0.18,0.86,-0.28
-0.14,0.85,-0.26,0.18,0.83,-0.25
-0.21,1.24,-0.41,0.19,1.27,-0.42
-0.21,1.40,-0.37,0.17,1.40,-0.39
-0.40,1.31,-0.36,0.40,1.36,-0.45
-0.54,1.35,-0.27,0.58,1.37,-0.29
-0.31,1.37,-0.44,0.28,1.16,-0.42
-0.59,1.69,-0.33,0.20,1.13,-0.41
-0.46,1.60,-0.20,0.17,1.14,-0.42
-0.37,1.39,-0.28,0.36,1.38,-0.48
-0.31,1.38,-0.30,0.50,1.74,-0.02
-0.27,1.42,-0.31,0.34,1.66,-0.24
-0.22,1.36,-0.34,0.21,1.42,-0.43
-0.20,1.29,-0.37,0.18,1.30,-0.42
-0.46,1.32,-0.35,0.46,1.35,-0.45
-0.55,1.49,-0.12,0.57,1.52,-0.21
-0.28,1.54,-0.27,0.25,1.61,-0.27
-0.16,1.27,-0.38,0.16,1.30,-0.39
-0.13,0.79,-0.16,0.19,0.78,-0.14
-0.15,0.83,-0.23,0.18,0.82,-0.23
-0.15,0.97,-0.35,0.17,0.96,-0.38
-0.22,1.64,-0.16,0.23,1.68,-0.14
-0.18,1.51,-0.26,0.17,1.56,-0.25
-0.15,0.81,-0.23,0.19,0.82,-0.24
-0.20,0.93,-0.27,0.18,0.98,-0.30
-0.67,1.77,-0.18,0.70,1.83,-0.31
-0.38,1.76,0.16,0.45,1.87,0.12
-0.22,1.74,-0.13,0.23,1.78,-0.14
-0.21,1.71,-0.17,0.21,0.86,-0.31
-0.22,1.73,-0.17,0.27,0.75,-0.05
-0.18,1.76,-0.18,0.23,0.82,-0.17
-0.19,1.70,-0.24,0.25,0.79,-0.13
-0.20,0.96,-0.41,0.25,0.79,-0.12
-0.18,0.76,-0.11,0.23,0.79,-0.11
-0.25,1.10,-0.35,0.20,1.10,-0.41
-0.19,1.38,-0.34,0.15,1.42,-0.38
-0.15,1.31,-0.34,0.08,1.36,-0.34
-0.40,1.32,-0.33,0.45,1.35,-0.43
-0.60,1.44,-0.07,0.68,1.46,-0.11
-0.31,1.62,-0.17,0.36,1.64,-0.18
-0.20,1.61,-0.21,0.21,1.62,-0.21
-0.17,1.31,-0.38,0.17,1.31,-0.40
-0.24,0.74,0.02,0.30,0.75,0.06
-0.25,0.76,0.19,0.35,0.78,0.21
-0.23,0.85,-0.21,0.25,0.83,-0.21
-0.20,1.02,-0.38,0.17,1.00,-0.40
-0.20,1.48,-0.33,0.20,1.55,-0.31
-0.16,1.58,-0.23,0.18,1.61,-0.20
-0.20,1.48,-0.32,0.21,1.49,-0.34
-0.21,1.38,-0.38,0.20,1.37,-0.42
-0.29,1.38,-0.34,0.27,1.38,-0.40
-0.55,1.71,0.04,0.68,1.76,-0.05
-0.30,1.77,-0.03,0.33,1.80,-0.06
-0.20,1.44,-0.38,0.19,1.47,-0.38
-0.27,0.76,-0.10,0.34,0.76,-0.11
-0.41,0.79,-0.00,0.46,0.79,0.00
-0.56,1.21,-0.33,0.57,1.29,-0.42
-0.32,1.51,-0.29,0.28,1.56,-0.31
-0.14,0.80,-0.23,0.20,0.79,-0.22
-0.16,0.75,-0.11,0.23,0.75,-0.10
-0.19,1.21,-0.42,0.21,1.26,-0.46
-0.18,1.57,-0.28,0.16,1.61,-0.25
-0.17,1.37,-0.38,0.16,1.42,-0.38
-0.15,0.77,-0.16,0.20,0.78,-0.20
-0.16,0.80,-0.17,0.21,0.81,-0.21
-0.15,0.78,-0.12,0.16,0.77,-0.08
-0.14,0.77,-0.09,0.21,0.77,-0.10
-0.11,0.78,-0.11,0.20,0.76,-0.09
-0.12,0.78,-0.11,0.19,0.77,-0.10
-0.12,0.77,-0.11,0.18,0.77,-0.11
-0.12,0.77,-0.11,0.17,0.77,-0.11
-0.12,0.77,-0.10,0.16,0.77,-0.10
