x,y,z,x2,y2,z2
-0.72,1.18,0.13,0.64,1.22,0.06
-0.41,1.39,0.07,0.31,1.37,0.04
-0.19,1.20,-0.02,0.05,1.17,-0.04
-0.19,1.06,0.04,0.04,1.05,0.03
-0.23,1.18,-0.03,0.16,1.18,-0.06
-0.57,1.67,0.09,0.50,1.65,0.08
-0.35,1.31,-0.01,0.23,1.24,-0.05
-0.26,1.38,-0.08,0.17,1.38,-0.11
-0.24,1.52,-0.05,0.16,1.50,-0.09
-0.22,1.19,-0.25,0.18,1.17,-0.25
-0.21,1.07,-0.13,0.21,1.11,-0.12
-0.30,1.24,-0.02,0.10,1.11,-0.08
-0.34,1.24,-0.00,0.27,1.52,-0.01
-0.27,1.24,-0.04,0.40,0.91,0.08
-0.24,1.25,-0.06,0.23,1.12,-0.06
-0.32,1.42,0.03,0.11,1.04,-0.06
-0.50,0.77,0.22,0.12,1.04,-0.05
-0.37,1.28,0.02,0.09,1.11,-0.09
-0.25,1.47,0.01,0.13,1.41,-0.05
-0.21,1.43,0.03,0.11,1.40,0.02
-0.16,0.87,-0.08,0.14,0.90,-0.05
-0.20,1.25,-0.04,0.12,1.20,-0.05
-0.17,0.78,0.02,0.13,0.80,0.00
-0.19,1.12,-0.05,0.10,1.13,-0.03
-0.37,1.26,-0.00,0.16,1.25,-0.02
-0.40,1.09,0.10,-0.02,1.20,0.01
-0.36,1.17,0.04,0.70,1.26,-0.12
-0.25,1.20,-0.04,0.31,1.10,-0.04
-0.15,1.17,-0.03,0.08,0.99,0.00
-0.08,1.16,-0.02,0.13,0.97,0.02
-0.18,1.19,-0.05,0.11,0.99,0.01
-0.73,1.30,0.17,0.12,0.98,0.01
-0.42,1.32,0.08,0.05,1.06,-0.03
-0.34,1.24,0.05,0.05,1.36,-0.11
-0.34,1.23,0.09,0.15,1.50,-0.09
-0.24,1.26,0.01,0.54,0.81,0.27
-0.23,1.28,-0.08,0.33,1.15,0.03
-0.22,1.38,-0.03,0.18,1.15,-0.05
-0.50,1.02,-0.11,0.17,1.13,-0.05
-0.52,1.25,0.33,0.07,1.13,-0.10
-0.38,1.34,0.11,0.09,1.33,-0.09
-0.35,1.34,0.09,0.18,0.95,0.03
-0.32,1.38,0.10,0.15,1.30,0.07
-0.25,0.71,-0.01,0.15,1.28,0.06
-0.30,1.16,0.01,0.11,1.26,-0.00
-0.24,1.38,0.11,0.13,1.34,0.04
-0.20,1.39,0.10,0.11,1.37,0.08
-0.23,0.94,-0.06,0.15,1.01,-0.05
-0.28,1.41,0.07,0.14,1.37,0.05
-0.24,1.33,0.00,0.07,1.30,-0.03
-0.30,1.28,-0.07,0.10,1.26,-0.08
-0.31,1.25,-0.09,0.15,1.25,-0.10
-0.54,1.49,-0.18,0.53,1.50,-0.20
-0.45,1.71,0.19,0.50,1.62,0.16
-0.62,1.35,0.08,0.60,1.37,0.12
-0.20,1.10,-0.01,0.18,1.11,-0.02
-0.13,1.11,-0.00,0.08,1.10,-0.03
-0.14,1.15,-0.03,0.07,1.12,-0.06
-0.13,1.14,-0.05,0.07,1.13,-0.09
-0.13,1.15,-0.05,0.07,1.13,-0.09
-0.13,1.15,-0.07,0.08,1.13,-0.10
-0.12,1.19,-0.09,0.10,1.16,-0.12
-0.65,1.35,0.02,0.60,1.24,0.05
-0.26,1.24,-0.05,0.22,1.20,-0.06
-0.36,0.78,0.14,0.17,1.02,-0.03
-0.46,1.36,-0.04,0.17,1.05,-0.03
-0.31,1.08,-0.00,0.33,0.96,-0.06
-0.24,1.14,-0.01,0.36,1.64,0.00
-0.22,1.06,0.00,0.26,0.84,0.14
-0.28,1.43,-0.02,0.19,1.41,-0.06
-0.24,1.18,-0.22,0.13,1.15,-0.20
-0.13,1.27,-0.10,-0.01,1.16,-0.12
-0.61,1.29,0.21,0.49,1.21,0.15
-0.21,1.21,-0.02,0.06,1.14,-0.05
-0.25,1.45,0.03,0.14,1.44,-0.01
-0.25,1.57,0.10,0.17,1.58,0.12
-0.24,1.57,0.09,0.13,1.58,0.11
-0.20,0.83,-0.05,0.12,0.82,-0.04
-0.74,1.28,0.15,0.60,1.23,0.10
-0.45,1.52,0.20,0.30,1.50,0.20
-0.24,1.37,-0.07,0.12,1.34,-0.05
-0.24,1.23,-0.11,0.12,1.21,-0.10
-0.12,1.29,-0.08,0.14,1.28,-0.08
-0.77,1.13,0.07,0.22,1.22,-0.05
-0.61,1.25,0.29,0.17,1.11,-0.07
-0.50,1.27,0.06,0.39,1.03,0.10
-0.29,1.44,0.02,0.16,1.33,-0.03
-0.74,1.24,0.16,0.62,1.25,0.18
-0.40,1.51,0.07,0.29,1.44,0.03
-0.36,1.63,0.10,0.25,1.61,0.08
-0.50,1.11,-0.23,0.48,0.99,-0.13
-0.54,0.92,0.17,0.48,0.91,0.12
-0.38,1.21,-0.09,0.28,1.20,-0.11
-0.40,0.71,0.27,0.32,0.70,0.18
-0.46,1.40,-0.20,0.43,1.47,-0.17
-0.39,0.95,0.00,0.34,0.96,0.01
-0.21,1.37,-0.01,0.17,1.42,-0.02
-0.17,0.79,-0.01,0.13,0.83,-0.05
-0.25,1.19,0.00,0.16,0.68,0.06
-0.21,1.19,0.06,0.18,1.02,-0.30
-0.17,1.25,0.03,0.12,0.89,-0.04
-0.25,1.11,-0.17,0.14,0.88,0.00
-0.31,0.74,0.09,0.17,0.82,-0.00
-0.15,1.21,-0.07,0.03,1.17,-0.09
-0.63,1.35,0.06,0.52,1.36,0.04
-0.33,1.37,0.01,0.27,1.30,-0.02
-0.34,1.46,0.07,0.36,1.37,-0.06
-0.29,1.61,0.07,0.34,0.81,0.19
-0.43,0.71,0.16,0.30,1.08,0.03
-0.40,1.38,-0.09,0.17,1.39,-0.10
-0.28,1.61,0.10,0.14,1.59,0.07
-0.21,1.14,-0.25,0.13,1.07,-0.22
-0.26,1.21,-0.16,0.16,1.19,-0.18
-0.32,1.11,-0.08,0.20,1.12,-0.08
-0.22,0.68,0.25,0.16,0.67,0.20
-0.24,1.09,-0.17,0.12,1.06,-0.17
-0.19,1.08,-0.06,0.09,1.07,-0.11
-0.26,1.40,-0.02,0.11,1.43,-0.01
-0.20,0.74,0.06,0.09,0.78,0.02
-0.24,0.72,0.11,0.12,0.74,0.05
-0.25,1.32,-0.21,0.13,1.31,-0.22
-0.24,1.37,-0.06,0.06,1.33,-0.12
-0.62,1.28,-0.15,0.47,1.29,-0.25
-0.63,1.39,0.13,0.50,1.37,0.06
-0.32,1.32,-0.02,0.16,1.30,-0.08
-0.68,1.67,0.11,0.10,1.04,-0.03
-0.59,1.44,0.33,0.08,1.15,-0.08
-0.44,1.25,0.13,0.20,1.25,-0.07
-0.34,1.36,0.06,0.78,1.43,0.15
-0.18,1.27,-0.07,0.35,0.91,0.01
-0.20,1.12,-0.08,0.13,0.99,-0.06
-0.16,1.16,-0.09,0.05,1.12,-0.13
-0.70,1.25,-0.00,0.70,1.23,-0.09
-0.48,1.41,0.07,0.48,1.29,0.08
-0.30,1.51,0.12,0.24,1.46,0.10
-0.27,1.47,0.18,0.11,1.46,0.16
-0.20,0.75,0.14,0.10,0.75,0.14
-0.25,1.28,0.04,0.15,1.25,-0.00
-0.32,0.70,0.30,0.19,0.69,0.21
-0.31,1.03,-0.08,0.16,1.01,-0.07
-0.25,1.14,-0.01,0.11,1.16,-0.06
-0.22,0.75,0.04,0.08,0.74,0.06
-0.44,1.00,0.13,-0.01,1.09,0.04
-0.37,1.14,0.14,0.59,1.68,0.02
-0.58,1.57,0.57,0.58,1.60,0.32
-0.35,1.38,0.18,0.27,1.52,0.14
-0.33,1.29,0.13,0.13,0.79,-0.12
-0.30,1.37,0.06,0.08,0.82,0.03
-0.27,1.51,0.12,0.07,0.86,0.00
-0.28,1.53,0.16,0.05,0.85,0.03
-0.29,1.33,-0.03,0.08,0.87,0.04
-0.28,0.45,0.03,0.09,0.90,0.01
-0.21,1.15,-0.06,0.04,1.00,-0.07
-0.19,1.13,-0.06,0.04,1.07,-0.11
-0.12,1.17,-0.06,0.01,1.13,-0.13
-0.08,1.20,-0.05,0.03,1.17,-0.11
-0.67,1.26,0.07,0.61,1.23,0.05
-0.35,1.48,0.03,0.31,1.42,-0.03
-0.27,1.55,0.10,0.20,1.51,0.05
-0.26,1.41,-0.01,0.12,1.40,0.02
-0.20,0.84,-0.02,0.08,0.83,-0.00
-0.26,1.27,-0.08,0.10,1.25,-0.09
-0.24,0.73,0.08,0.09,0.75,0.03
-0.19,0.66,0.08,0.10,0.67,0.02
-0.24,1.12,-0.21,0.08,1.12,-0.21
-0.28,1.34,-0.02,0.09,1.31,-0.08
-0.36,1.28,0.01,0.03,1.19,-0.11
-0.36,1.26,0.03,0.04,1.19,-0.10
-0.26,1.25,-0.01,0.27,1.31,-0.25
-0.50,1.69,0.19,0.46,1.72,0.13
-0.58,1.50,0.21,0.52,1.54,0.10
-0.33,1.34,0.06,0.22,1.52,0.13
-0.19,0.76,0.02,0.11,0.76,0.03
-0.33,0.70,0.14,0.22,0.72,0.05
-0.48,1.20,-0.25,0.41,1.25,-0.25
-0.36,1.57,0.01,0.27,1.56,-0.02
-0.19,0.74,0.03,0.13,0.76,0.01
-0.20,1.20,-0.18,0.13,1.22,-0.18
-0.25,1.38,-0.05,0.11,1.40,-0.04
-0.24,1.42,0.00,0.11,1.44,0.03
-0.23,1.31,-0.12,0.10,1.32,-0.09
-0.21,0.97,-0.14,0.10,0.92,-0.10
-0.20,1.21,-0.08,0.04,1.10,-0.11
-0.21,1.04,-0.02,-0.01,1.00,-0.05
-0.14,1.06,-0.03,-0.04,0.98,-0.03
-0.10,1.06,-0.01,-0.05,0.98,-0.03
-0.09,1.07,-0.01,-0.03,0.98,-0.04
-0.08,1.06,-0.00,-0.01,0.97,-0.02
-0.07,1.07,0.01,-0.00,0.97,-0.01
-0.07,1.07,0.01,0.00,0.97,0.00
-0.08,1.07,0.01,-0.04,0.98,-0.02
-0.09,1.07,0.01,-0.03,0.98,-0.02
-0.42,1.12,0.07,0.24,1.10,-0.03
-0.24,0.92,0.02,0.07,0.99,-0.04
