x,y,z,x2,y2,z2,altezza
-0.24,1.45,-0.39,0.23,1.42,-0.41,1.79
-0.19,1.35,-0.42,0.18,1.33,-0.43,1.78
-0.22,1.29,-0.45,0.18,1.27,-0.46,1.78
-0.17,1.12,-0.44,0.19,1.12,-0.46,1.79
-0.15,1.31,-0.39,0.20,1.30,-0.43,1.78
-0.16,1.26,-0.43,0.18,1.26,-0.48,1.78
-0.23,1.19,-0.40,0.19,1.29,-0.49,1.79
-0.24,1.20,-0.40,0.17,1.33,-0.48,1.79
-0.24,1.20,-0.40,0.49,1.41,-0.46,1.79
-0.21,1.22,-0.41,0.32,1.38,-0.47,1.79
-0.21,1.24,-0.41,0.24,1.32,-0.48,1.79
-0.21,1.28,-0.44,0.24,1.27,-0.47,1.79
-0.28,1.33,-0.47,0.22,1.26,-0.47,1.79
-0.52,1.36,-0.39,0.21,1.27,-0.47,1.79
-0.33,1.31,-0.44,0.18,1.26,-0.48,1.79
-0.20,1.29,-0.44,0.20,1.27,-0.47,1.79
-0.16,1.29,-0.43,0.25,1.28,-0.47,1.79
-0.15,1.29,-0.42,0.44,1.09,-0.40,1.79
-0.16,1.31,-0.44,0.33,1.16,-0.45,1.79
-0.21,1.31,-0.44,0.29,1.17,-0.45,1.79
-0.40,1.14,-0.43,0.27,1.17,-0.45,1.78
-0.40,1.09,-0.38,0.25,1.17,-0.46,1.78
-0.38,1.10,-0.39,0.20,1.26,-0.47,1.78
-0.35,1.15,-0.41,0.20,1.10,-0.43,1.78
-0.22,1.31,-0.45,0.20,1.11,-0.43,1.78
-0.18,1.13,-0.45,0.21,1.11,-0.42,1.78
-0.18,1.13,-0.43,0.20,1.12,-0.43,1.78
-0.18,1.31,-0.40,0.20,1.27,-0.41,1.78
-0.19,1.13,-0.44,0.20,1.13,-0.44,1.78
-0.13,0.85,-0.19,0.18,0.90,-0.25,1.78
-0.23,0.86,-0.11,0.32,0.81,-0.02,1.78
-0.04,0.81,0.01,0.29,0.84,-0.11,1.78
-0.17,0.83,-0.02,0.13,0.87,-0.10,1.79
-0.26,0.81,0.15,0.07,0.86,0.06,1.79
-0.45,1.27,-0.24,0.31,1.26,-0.29,1.78
-0.46,1.82,0.33,0.49,1.86,0.29,1.78
-0.36,1.58,-0.19,0.31,1.56,-0.21,1.78
-0.21,0.81,0.05,0.15,0.82,0.04,1.78
-0.19,0.75,0.22,0.14,0.80,0.13,1.77
-0.10,0.78,0.14,0.13,0.80,0.09,1.78
-0.09,0.80,0.07,0.12,0.84,0.01,1.79
-0.12,0.79,0.10,0.16,0.81,0.02,1.79
-0.24,1.01,-0.15,0.15,0.99,-0.18,1.79
-0.40,1.33,-0.27,0.28,1.33,-0.32,1.79
-0.59,1.35,-0.18,0.55,1.35,-0.22,1.79
-0.37,1.00,-0.22,0.21,0.95,-0.15,1.79
-0.49,1.32,-0.32,0.21,0.95,-0.15,1.78
-0.40,1.34,-0.21,0.30,0.92,-0.17,1.79
-0.19,0.88,-0.06,0.56,1.20,-0.45,1.79
-0.15,0.82,-0.02,0.58,1.66,-0.26,1.78
-0.22,1.25,-0.22,0.40,1.61,-0.23,1.79
-0.16,1.47,-0.26,0.25,1.55,-0.27,1.78
-0.20,1.13,-0.31,0.23,1.17,-0.36,1.78
-0.41,1.36,-0.32,0.42,1.35,-0.41,1.78
-0.52,1.44,-0.16,0.59,1.43,-0.29,1.78
-0.34,1.34,-0.29,0.28,1.34,-0.35,1.79
-0.27,1.31,-0.28,0.17,1.28,-0.31,1.78
-0.22,1.38,-0.28,0.17,1.41,-0.31,1.78
-0.18,1.29,-0.31,0.18,1.32,-0.35,1.78
-0.21,1.27,-0.33,0.19,1.30,-0.37,1.78
-0.49,1.42,-0.21,0.54,1.41,-0.28,1.78
-0.29,1.45,-0.28,0.27,1.47,-0.33,1.78
-0.17,1.19,-0.34,0.21,1.19,-0.38,1.78
-0.16,1.29,-0.34,0.17,1.31,-0.37,1.78
-0.18,1.24,-0.33,0.17,1.27,-0.37,1.78
-0.46,1.15,-0.24,0.15,1.21,-0.34,1.78
-0.43,1.18,-0.25,0.49,1.20,-0.35,1.78
-0.29,1.24,-0.34,0.29,1.26,-0.39,1.78
-0.29,1.40,-0.33,0.30,1.39,-0.40,1.78
-0.45,1.43,-0.22,0.53,1.46,-0.29,1.78
-0.35,1.45,-0.28,0.35,1.49,-0.34,1.78
-0.44,1.40,-0.26,0.43,1.42,-0.36,1.78
-0.52,1.13,-0.23,0.54,1.17,-0.34,1.78
-0.44,1.10,-0.25,0.46,1.13,-0.35,1.78
-0.40,1.09,-0.24,0.46,1.11,-0.35,1.78
-0.42,1.11,-0.24,0.48,1.12,-0.35,1.78
-0.42,1.27,-0.25,0.46,1.30,-0.36,1.78
-0.29,1.34,-0.30,0.31,1.35,-0.37,1.78
-0.20,1.22,-0.34,0.23,1.25,-0.39,1.78
-0.18,1.06,-0.28,0.22,1.04,-0.31,1.78
-0.18,1.05,-0.26,0.24,1.07,-0.34,1.78
-0.19,1.06,-0.26,0.22,1.31,-0.36,1.78
-0.18,1.06,-0.28,0.20,1.33,-0.35,1.78
-0.21,1.14,-0.31,0.22,1.29,-0.35,1.78
-0.20,1.21,-0.33,0.22,1.25,-0.38,1.78
-0.36,1.36,-0.32,0.36,1.37,-0.40,1.78
-0.44,1.36,-0.27,0.46,1.43,-0.36,1.78
-0.37,1.32,-0.29,0.43,1.42,-0.38,1.78
-0.39,1.33,-0.28,0.50,1.22,-0.37,1.78
-0.42,1.26,-0.29,0.43,1.02,-0.26,1.78
-0.39,1.10,-0.25,0.38,1.05,-0.30,1.78
-0.28,1.11,-0.28,0.29,1.10,-0.35,1.78
-0.20,1.27,-0.31,0.22,1.29,-0.36,1.78
-0.17,1.12,-0.30,0.21,1.13,-0.36,1.78
-0.16,1.09,-0.28,0.21,1.07,-0.33,1.78
-0.15,1.09,-0.28,0.21,1.09,-0.34,1.78
-0.16,1.09,-0.28,0.21,1.08,-0.34,1.78
-0.20,1.20,-0.31,0.21,1.23,-0.36,1.78
-0.19,1.23,-0.32,0.20,1.25,-0.37,1.78
-0.21,1.17,-0.34,0.22,1.16,-0.37,1.78
-0.20,1.11,-0.31,0.22,1.10,-0.35,1.78
-0.20,1.11,-0.31,0.22,1.10,-0.35,1.78
-0.21,1.17,-0.31,0.23,1.17,-0.36,1.78
-0.21,1.24,-0.32,0.23,1.27,-0.38,1.78
-0.46,1.38,-0.24,0.55,1.41,-0.30,1.78
-0.29,1.33,-0.34,0.34,1.34,-0.39,1.78
-0.28,1.37,-0.35,0.24,1.25,-0.38,1.79
-0.47,1.66,-0.22,0.24,1.26,-0.38,1.79
-0.43,1.48,-0.27,0.24,1.27,-0.40,1.79
-0.35,1.34,-0.29,0.46,1.56,-0.37,1.79
-0.31,1.33,-0.30,0.46,1.62,-0.28,1.79
-0.20,1.31,-0.31,0.27,1.34,-0.37,1.79
-0.19,1.33,-0.31,0.25,1.34,-0.38,1.79
-0.22,1.36,-0.32,0.27,1.38,-0.39,1.79
-0.44,1.40,-0.24,0.53,1.40,-0.30,1.79
-0.31,1.45,-0.28,0.36,1.48,-0.34,1.79
-0.20,1.38,-0.32,0.22,1.43,-0.36,1.79
-0.20,1.24,-0.34,0.23,1.25,-0.38,1.78
-0.18,1.13,-0.31,0.23,1.14,-0.36,1.78
-0.16,1.11,-0.30,0.23,1.10,-0.35,1.78
-0.16,1.14,-0.32,0.23,1.16,-0.37,1.78
-0.19,1.37,-0.29,0.22,1.40,-0.33,1.78
-0.17,1.32,-0.32,0.18,1.34,-0.36,1.78
-0.21,1.19,-0.34,0.23,1.18,-0.38,1.78
-0.28,1.37,-0.36,0.29,1.38,-0.41,1.79
-0.54,1.93,-0.01,0.66,1.90,-0.08,1.79
-0.38,1.84,-0.07,0.42,1.87,-0.14,1.79
-0.27,1.75,-0.15,0.25,1.58,-0.34,1.79
-0.24,1.74,-0.13,0.19,0.87,-0.15,1.78
-0.20,1.75,-0.14,0.15,0.85,-0.01,1.78
-0.16,1.73,-0.18,0.15,0.87,-0.01,1.78
-0.18,1.60,-0.29,0.16,0.86,-0.02,1.78
-0.17,0.97,-0.23,0.16,0.87,-0.03,1.78
-0.21,1.03,-0.08,0.15,1.09,-0.10,1.77
-0.20,1.19,-0.15,0.09,1.16,-0.12,1.79
-0.19,1.29,-0.19,0.18,1.27,-0.18,1.80
-0.20,1.36,-0.22,0.21,1.32,-0.25,1.80
-0.42,1.44,-0.23,0.49,1.41,-0.29,1.80
-0.39,1.48,-0.15,0.43,1.52,-0.21,1.80
-0.20,1.56,-0.15,0.24,1.55,-0.20,1.79
-0.17,1.49,-0.20,0.19,1.50,-0.22,1.79
-0.16,1.16,-0.25,0.20,1.17,-0.28,1.79
-0.14,0.99,-0.15,0.18,0.97,-0.14,1.79
-0.15,1.12,-0.22,0.18,1.11,-0.23,1.78
-0.13,1.09,-0.21,0.18,1.07,-0.21,1.79
-0.14,1.12,-0.22,0.17,1.10,-0.23,1.79
-0.14,1.19,-0.23,0.16,1.19,-0.24,1.78
-0.13,1.21,-0.24,0.16,1.18,-0.24,1.79
-0.14,1.23,-0.25,0.17,1.21,-0.26,1.79
-0.18,1.34,-0.29,0.21,1.35,-0.33,1.79
-0.27,1.53,-0.31,0.31,1.54,-0.37,1.79
-0.42,1.76,-0.07,0.51,1.80,-0.12,1.79
-0.23,1.56,-0.27,0.24,1.56,-0.31,1.79
-0.20,1.30,-0.31,0.21,1.31,-0.35,1.79
-0.34,1.06,-0.20,0.38,1.07,-0.27,1.78
-0.40,1.12,-0.20,0.47,1.13,-0.29,1.78
-0.39,1.28,-0.23,0.46,1.32,-0.32,1.79
-0.25,1.28,-0.27,0.29,1.29,-0.34,1.78
-0.19,1.10,-0.22,0.23,1.10,-0.30,1.78
-0.19,1.21,-0.25,0.21,1.22,-0.31,1.78
-0.17,1.32,-0.26,0.22,1.33,-0.30,1.78
-0.17,1.32,-0.26,0.22,1.32,-0.30,1.78
-0.22,1.15,-0.28,0.25,1.14,-0.31,1.78
-0.18,1.28,-0.15,0.25,1.33,-0.18,1.77
-0.10,1.10,-0.10,0.21,1.12,-0.12,1.77
-0.14,0.81,0.17,0.27,0.81,0.11,1.73
-0.22,0.80,0.32,0.32,0.81,0.27,1.74
-0.20,0.86,0.18,0.19,0.89,0.17,1.75
-0.25,0.85,0.24,0.16,0.88,0.20,1.74
-0.30,0.80,0.41,0.20,0.83,0.28,1.74
-0.28,0.82,0.34,0.12,0.85,0.25,1.73
-0.27,0.84,0.30,0.09,0.87,0.21,1.74
-0.28,0.84,0.32,0.12,0.85,0.24,1.74
-0.37,1.21,0.11,0.04,1.08,0.00,1.72
-0.19,1.85,0.39,0.02,1.63,-0.03,1.69
-0.03,1.79,0.46,0.03,1.69,-0.01,1.69
