x,y,z,x2,y2,z2,altezza
-0.50,1.13,-0.24,0.15,1.15,-0.25,1.78
-0.39,1.13,-0.24,0.44,1.17,-0.25,1.79
-0.31,1.26,-0.27,0.24,1.25,-0.29,1.79
-0.37,1.40,-0.28,0.31,1.42,-0.34,1.79
-0.44,1.39,-0.23,0.37,1.36,-0.29,1.79
-0.30,1.44,-0.22,0.21,1.45,-0.26,1.79
-0.49,1.42,-0.22,0.40,1.45,-0.28,1.78
-0.59,0.94,-0.03,0.57,0.95,-0.02,1.78
-0.48,0.87,0.01,0.46,0.85,0.07,1.78
-0.47,1.19,-0.26,0.40,1.17,-0.27,1.78
-0.54,1.08,-0.18,0.52,1.07,-0.20,1.78
-0.52,1.28,-0.16,0.50,1.29,-0.21,1.78
-0.34,1.38,-0.23,0.27,1.39,-0.26,1.78
-0.23,1.18,-0.29,0.18,1.20,-0.30,1.78
-0.20,1.00,-0.21,0.16,0.99,-0.20,1.78
-0.22,1.02,-0.22,0.16,1.01,-0.24,1.78
-0.21,1.04,-0.22,0.17,1.40,-0.22,1.78
-0.20,1.05,-0.24,0.15,1.46,-0.18,1.78
-0.22,1.17,-0.26,0.15,1.44,-0.19,1.78
-0.23,1.25,-0.28,0.16,1.33,-0.29,1.78
-0.42,1.40,-0.29,0.42,1.40,-0.33,1.78
-0.52,1.35,-0.25,0.52,1.38,-0.27,1.78
-0.46,1.33,-0.24,0.43,1.51,-0.29,1.78
-0.44,1.36,-0.23,0.55,1.18,-0.28,1.78
-0.48,1.30,-0.27,0.44,0.91,-0.10,1.78
-0.47,1.09,-0.22,0.41,1.01,-0.19,1.78
-0.39,1.11,-0.25,0.31,1.02,-0.22,1.78
-0.29,1.28,-0.25,0.20,1.30,-0.26,1.78
-0.26,1.18,-0.26,0.19,1.21,-0.27,1.78
-0.25,1.27,-0.27,0.20,1.23,-0.29,1.78
-0.18,1.12,-0.25,0.18,1.13,-0.28,1.78
-0.18,1.10,-0.25,0.18,1.09,-0.27,1.78
-0.19,1.23,-0.24,0.18,1.26,-0.26,1.78
-0.19,1.29,-0.25,0.16,1.29,-0.27,1.78
-0.20,1.17,-0.28,0.18,1.18,-0.29,1.78
-0.22,1.28,-0.28,0.18,1.28,-0.29,1.78
-0.19,1.12,-0.27,0.18,1.11,-0.28,1.78
-0.20,1.24,-0.29,0.18,1.24,-0.29,1.78
-0.23,1.29,-0.30,0.19,1.31,-0.32,1.78
-0.42,1.34,-0.26,0.42,1.37,-0.29,1.79
-0.29,1.34,-0.31,0.29,1.35,-0.31,1.79
-0.32,1.40,-0.33,0.23,1.31,-0.32,1.80
-0.53,1.69,-0.23,0.19,1.31,-0.32,1.80
-0.40,1.51,-0.26,0.23,1.32,-0.34,1.80
-0.32,1.40,-0.26,0.49,1.58,-0.26,1.80
-0.29,1.39,-0.28,0.38,1.51,-0.30,1.80
-0.27,1.35,-0.28,0.24,1.34,-0.33,1.79
-0.25,1.33,-0.29,0.21,1.31,-0.33,1.79
-0.24,1.33,-0.30,0.21,1.32,-0.34,1.79
-0.40,1.33,-0.29,0.42,1.35,-0.31,1.79
-0.28,1.37,-0.30,0.25,1.35,-0.33,1.79
-0.22,1.38,-0.30,0.19,1.37,-0.32,1.79
-0.20,1.22,-0.31,0.19,1.21,-0.32,1.78
-0.17,1.28,-0.29,0.17,1.28,-0.31,1.78
-0.18,1.19,-0.29,0.18,1.17,-0.30,1.79
-0.19,1.16,-0.27,0.19,1.17,-0.28,1.78
-0.19,1.29,-0.27,0.18,1.28,-0.27,1.78
-0.17,1.25,-0.28,0.17,1.24,-0.28,1.78
-0.20,1.26,-0.30,0.18,1.26,-0.31,1.78
-0.27,1.36,-0.33,0.25,1.37,-0.36,1.79
-0.50,1.72,-0.18,0.54,1.74,-0.20,1.79
-0.35,1.58,-0.28,0.29,1.58,-0.30,1.79
-0.33,1.55,-0.28,0.21,1.47,-0.31,1.79
-0.33,1.53,-0.27,0.17,0.98,-0.20,1.78
-0.29,1.55,-0.28,0.18,0.99,-0.21,1.78
-0.26,1.58,-0.28,0.17,0.97,-0.19,1.78
-0.25,1.48,-0.31,0.18,0.97,-0.18,1.78
-0.20,1.20,-0.30,0.19,0.98,-0.18,1.78
-0.17,1.24,-0.30,0.19,0.99,-0.20,1.78
-0.20,1.34,-0.34,0.21,1.08,-0.25,1.79
-0.28,1.42,-0.36,0.23,1.36,-0.35,1.79
-0.28,1.45,-0.34,0.22,1.47,-0.37,1.79
-0.46,1.30,-0.32,0.48,1.29,-0.31,1.79
-0.37,1.37,-0.35,0.36,1.34,-0.35,1.79
-0.25,1.44,-0.31,0.22,1.40,-0.35,1.79
-0.23,1.45,-0.31,0.18,1.44,-0.34,1.79
-0.36,1.17,-0.31,0.34,1.15,-0.33,1.78
-0.31,1.18,-0.31,0.33,1.13,-0.32,1.78
-0.25,1.28,-0.33,0.23,1.25,-0.35,1.79
-0.21,1.20,-0.31,0.20,1.21,-0.34,1.79
-0.22,1.17,-0.30,0.21,1.18,-0.31,1.78
-0.18,1.27,-0.27,0.20,1.24,-0.28,1.78
-0.22,1.27,-0.31,0.25,1.25,-0.34,1.79
-0.29,1.31,-0.35,0.27,1.36,-0.40,1.79
-0.26,1.45,-0.38,0.30,1.49,-0.42,1.80
-0.42,1.64,-0.37,0.48,1.63,-0.43,1.80
-0.44,1.74,-0.23,0.49,1.76,-0.26,1.80
-0.26,1.59,-0.27,0.24,1.60,-0.29,1.79
-0.21,1.29,-0.33,0.19,1.29,-0.35,1.79
-0.28,1.11,-0.28,0.27,1.10,-0.30,1.78
-0.39,1.08,-0.25,0.41,1.06,-0.29,1.78
-0.42,1.23,-0.26,0.44,1.25,-0.31,1.78
-0.23,1.21,-0.32,0.23,1.23,-0.35,1.78
-0.18,1.15,-0.28,0.20,1.15,-0.32,1.78
-0.16,1.18,-0.29,0.19,1.18,-0.33,1.79
-0.16,1.29,-0.31,0.18,1.31,-0.34,1.79
-0.17,1.36,-0.31,0.17,1.39,-0.33,1.79
-0.21,1.20,-0.32,0.22,1.19,-0.35,1.79
-0.24,1.27,-0.30,0.22,1.32,-0.30,1.78
-0.19,1.26,-0.20,0.19,1.28,-0.24,1.78
-0.13,1.17,-0.10,0.18,1.20,-0.16,1.77
-0.17,1.20,-0.06,0.11,1.22,-0.12,1.77
-0.23,1.22,0.00,0.05,1.21,-0.03,1.77
-0.26,1.18,0.08,-0.00,1.17,0.03,1.77
-0.28,1.20,0.08,-0.02,1.20,0.02,1.79
-0.27,1.21,0.08,-0.02,1.19,0.03,1.79
-0.26,1.22,0.07,-0.01,1.20,0.03,1.78
-0.24,1.23,0.06,0.01,1.21,0.03,1.79
-0.24,1.22,0.07,0.00,1.21,0.04,1.78
-0.24,1.21,0.08,-0.00,1.19,0.05,1.77
-0.20,1.16,0.09,0.03,1.18,0.06,1.76
