x,y,z,x2,y2,z2,altezza
-0.20,1.25,-0.52,0.27,1.36,-0.71,1.76
-0.22,1.24,-0.49,0.50,1.80,-0.75,1.78
-0.17,1.23,-0.51,0.23,1.35,-0.69,1.77
-0.12,1.25,-0.59,0.14,1.25,-0.65,1.76
-0.11,1.29,-0.69,0.14,1.31,-0.73,1.74
-0.10,1.27,-0.80,0.15,1.28,-0.84,1.67
-0.14,0.79,-0.74,0.15,0.82,-0.76,1.60
-0.07,0.85,-0.50,0.12,0.82,-0.51,1.68
-0.11,1.18,-0.72,0.13,1.15,-0.72,1.71
-0.65,1.50,-0.52,0.50,1.53,-0.57,1.74
-0.19,1.40,-0.78,0.10,1.37,-0.84,1.68
-0.09,0.86,-0.45,0.03,0.90,-0.52,1.71
-0.11,1.13,-0.63,0.06,1.11,-0.64,1.74
-0.08,1.27,-0.62,0.05,1.27,-0.64,1.75
-0.07,1.32,-0.62,0.06,1.31,-0.63,1.76
-0.08,1.32,-0.62,0.07,1.32,-0.62,1.76
-0.08,1.32,-0.62,0.07,1.32,-0.61,1.76
-0.14,1.38,-0.64,0.07,1.36,-0.64,1.76
-0.16,1.26,-0.69,0.09,1.27,-0.61,1.76
-0.33,1.45,-0.80,0.08,1.20,-0.57,1.77
-0.63,2.00,-0.61,0.03,1.24,-0.56,1.78
-0.43,1.55,-0.71,0.02,1.25,-0.58,1.77
-0.23,1.35,-0.63,0.11,1.22,-0.61,1.77
-0.17,1.31,-0.59,0.31,1.30,-0.68,1.77
-0.19,1.30,-0.57,0.44,1.57,-0.83,1.78
-0.21,1.30,-0.54,0.52,1.75,-0.73,1.78
-0.16,1.32,-0.58,0.30,1.38,-0.67,1.77
-0.11,1.27,-0.61,0.19,1.29,-0.65,1.77
-0.08,1.22,-0.66,0.27,1.22,-0.68,1.76
0.15,1.25,-0.71,0.40,1.20,-0.64,1.74
-0.47,0.98,-0.56,0.04,1.41,-0.61,1.73
-0.28,0.91,-0.38,-0.10,1.40,-0.47,1.75
-0.16,1.12,-0.60,0.04,1.39,-0.54,1.75
-0.11,1.34,-0.69,0.17,1.39,-0.64,1.73
-0.09,1.45,-0.69,0.18,1.44,-0.69,1.70
-0.07,0.80,-0.37,0.14,0.86,-0.46,1.69
-0.05,1.09,-0.60,0.15,1.06,-0.59,1.71
-0.06,1.21,-0.61,0.18,1.23,-0.63,1.72
-0.10,1.17,-0.58,0.25,1.28,-0.70,1.72
-0.16,1.18,-0.53,0.22,0.93,-0.86,1.67
-0.13,1.16,-0.59,0.18,0.88,-0.47,1.71
-0.07,1.17,-0.60,0.22,1.11,-0.59,1.73
-0.08,1.17,-0.62,0.40,1.32,-0.73,1.74
-0.06,1.17,-0.62,0.69,1.50,-0.87,1.74
-0.06,1.19,-0.63,0.64,1.38,-0.58,1.75
-0.06,1.24,-0.65,0.30,1.29,-0.66,1.75
-0.16,1.45,-0.78,0.33,1.44,-0.79,1.76
-0.42,1.82,-0.88,0.51,1.82,-0.88,1.79
-0.32,1.71,-0.66,0.35,1.70,-0.67,1.78
-0.16,1.26,-0.62,0.10,1.23,-0.67,1.74
-0.17,0.90,-0.87,0.15,1.27,-0.57,1.68
-0.09,0.94,-0.57,0.16,1.22,-0.60,1.71
-0.35,1.41,-0.96,0.12,1.20,-0.53,1.72
-0.81,1.34,-0.49,0.03,1.23,-0.53,1.74
-0.34,1.19,-0.58,0.08,1.24,-0.57,1.74
-0.12,1.28,-0.72,0.18,1.28,-0.70,1.72
-0.06,1.30,-0.84,0.18,1.28,-0.86,1.63
-0.07,0.78,-0.54,0.19,0.83,-0.59,1.65
-0.07,1.04,-0.63,0.18,1.03,-0.62,1.70
-0.28,1.17,-0.86,0.14,1.11,-0.59,1.68
-0.70,1.23,-0.68,0.15,1.16,-0.58,1.70
-0.15,1.13,-0.56,0.26,1.25,-0.82,1.71
-0.09,1.15,-0.53,0.79,1.28,-0.63,1.70
-0.12,1.16,-0.57,0.27,1.15,-0.62,1.72
-0.13,1.18,-0.59,0.13,1.19,-0.59,1.74
-0.23,1.43,-0.73,0.32,1.44,-0.75,1.75
-0.54,2.06,-0.63,0.63,2.01,-0.57,1.78
-0.29,1.61,-0.64,0.34,1.58,-0.65,1.76
-0.16,1.30,-0.65,0.21,1.35,-0.74,1.74
-0.19,1.26,-0.58,0.16,0.77,-0.64,1.67
-0.12,1.33,-0.75,0.26,0.95,-0.46,1.68
-0.08,0.78,-0.50,0.27,1.13,-0.52,1.70
-0.15,1.04,-0.52,0.20,1.25,-0.65,1.73
-0.13,1.03,-0.52,0.21,1.07,-0.59,1.70
-0.10,1.45,-0.57,0.16,1.43,-0.61,1.70
-0.12,1.24,-0.57,0.14,1.30,-0.58,1.73
-0.15,1.17,-0.59,0.17,1.19,-0.62,1.73
-0.15,1.17,-0.60,0.15,1.18,-0.62,1.72
-0.14,1.21,-0.62,0.14,1.21,-0.64,1.71
-0.18,1.27,-0.79,0.14,1.22,-0.81,1.69
-0.15,0.88,-0.44,0.16,0.89,-0.46,1.72
-0.12,1.09,-0.57,0.14,1.08,-0.59,1.72
-0.09,0.87,-0.54,0.16,0.86,-0.59,1.71
-0.15,1.47,-0.71,0.18,1.48,-0.71,1.70
-0.15,1.22,-0.60,0.15,1.28,-0.60,1.73
-0.11,1.26,-0.62,0.12,1.27,-0.64,1.71
-0.12,0.82,-0.45,0.11,0.87,-0.55,1.70
-0.19,0.94,-0.49,0.19,0.93,-0.52,1.71
-0.14,1.45,-0.76,0.20,1.45,-0.78,1.74
-0.85,1.52,-0.41,0.83,1.51,-0.41,1.76
-0.38,1.53,-0.55,0.41,1.54,-0.54,1.76
-0.13,1.20,-0.58,0.14,1.23,-0.62,1.75
-0.23,1.41,-0.68,0.25,1.39,-0.73,1.76
-0.48,1.78,-0.80,0.49,1.77,-0.85,1.78
-0.52,1.87,-0.66,0.48,1.87,-0.67,1.77
-0.27,1.41,-0.63,0.24,1.42,-0.66,1.76
-0.14,1.34,-0.69,0.16,1.35,-0.72,1.74
-0.10,1.33,-0.72,0.15,1.35,-0.77,1.72
-0.15,0.84,-0.64,0.13,0.88,-0.69,1.68
-0.14,1.00,-0.57,0.15,1.00,-0.58,1.71
-0.12,1.15,-0.63,0.22,1.18,-0.64,1.72
-0.14,1.12,-0.58,0.45,1.27,-0.81,1.71
-0.13,1.15,-0.61,0.37,0.87,-0.46,1.72
-0.14,1.23,-0.69,0.18,1.02,-0.52,1.73
-0.42,1.25,-0.79,0.11,1.07,-0.50,1.71
-0.39,0.90,-0.51,0.13,1.12,-0.54,1.72
-0.23,1.14,-0.60,0.14,1.19,-0.63,1.73
-0.16,1.28,-0.70,0.16,1.26,-0.72,1.72
-0.14,1.34,-0.75,0.15,1.32,-0.78,1.70
-0.10,0.93,-0.52,0.12,0.95,-0.53,1.71
-0.07,1.22,-0.64,0.11,1.19,-0.66,1.71
-0.16,1.14,-0.64,0.14,1.25,-0.66,1.69
-0.09,1.27,-0.53,0.10,1.26,-0.54,1.74
-0.08,1.15,-0.54,0.13,1.16,-0.58,1.74
-0.07,1.16,-0.55,0.38,1.38,-0.75,1.74
-0.02,1.21,-0.56,0.87,1.60,-0.66,1.75
-0.04,1.20,-0.59,0.41,1.29,-0.59,1.75
-0.10,1.16,-0.63,0.15,1.14,-0.53,1.75
-0.22,1.31,-0.77,0.08,1.14,-0.51,1.74
-0.37,1.43,-0.87,0.05,1.15,-0.50,1.74
-0.67,1.34,-0.70,0.02,1.18,-0.50,1.75
-0.28,1.20,-0.58,0.11,1.16,-0.56,1.75
-0.14,1.19,-0.58,0.28,1.24,-0.71,1.73
-0.09,1.15,-0.55,0.40,1.29,-0.91,1.70
-0.05,1.15,-0.57,0.67,0.95,-0.47,1.71
-0.08,1.19,-0.66,0.25,1.02,-0.50,1.73
-0.24,1.27,-0.82,0.08,1.05,-0.47,1.72
-0.73,0.94,-0.70,0.04,1.06,-0.44,1.67
-0.40,0.90,-0.53,0.07,1.07,-0.55,1.72
-0.22,1.06,-0.55,0.14,1.24,-0.83,1.70
-0.17,1.14,-0.59,0.14,0.99,-0.41,1.71
-0.14,1.21,-0.68,0.12,1.04,-0.46,1.72
-0.26,0.83,-0.54,0.16,1.09,-0.45,1.70
-0.20,1.01,-0.55,0.11,1.17,-0.61,1.72
-0.17,1.22,-0.66,0.12,1.26,-0.71,1.71
-0.17,1.08,-0.77,0.15,1.07,-0.77,1.68
-0.07,0.96,-0.52,0.11,0.99,-0.52,1.70
-0.04,1.13,-0.58,0.10,1.13,-0.59,1.72
-0.06,1.19,-0.65,0.16,1.19,-0.67,1.74
-0.15,1.41,-0.78,0.27,1.40,-0.80,1.75
-0.22,1.57,-0.85,0.33,1.56,-0.88,1.77
-0.49,1.84,-0.87,0.53,1.84,-0.87,1.79
-0.39,1.82,-0.69,0.47,1.81,-0.67,1.78
-0.18,1.39,-0.67,0.26,1.40,-0.68,1.77
-0.10,1.24,-0.63,0.19,1.27,-0.66,1.75
-0.06,1.25,-0.63,0.14,1.27,-0.65,1.75
-0.09,1.24,-0.62,0.11,1.27,-0.64,1.75
-0.12,1.28,-0.65,0.10,1.29,-0.68,1.76
-0.16,1.34,-0.74,0.12,1.34,-0.76,1.75
-0.23,1.46,-0.81,0.19,1.44,-0.85,1.76
-0.42,1.49,-0.86,0.37,1.48,-0.86,1.76
-0.55,1.35,-0.61,0.48,1.42,-0.61,1.76
-0.27,1.25,-0.64,0.15,1.29,-0.64,1.76
-0.46,1.37,-0.84,0.14,1.22,-0.57,1.75
-0.31,1.30,-0.59,0.14,1.24,-0.58,1.76
-0.18,1.16,-0.54,0.33,1.10,-0.65,1.75
-0.17,1.20,-0.54,0.25,1.58,-0.57,1.75
-0.16,1.18,-0.56,0.09,1.17,-0.56,1.75
-0.14,1.25,-0.66,0.14,1.26,-0.67,1.72
-0.13,0.86,-0.74,0.16,0.91,-0.76,1.69
-0.35,1.41,-0.83,0.38,1.42,-0.82,1.71
-0.48,1.41,-0.55,0.48,1.44,-0.52,1.74
-0.16,1.26,-0.59,0.15,1.28,-0.60,1.74
-0.12,1.27,-0.64,0.15,1.28,-0.65,1.73
-0.08,1.36,-0.70,0.17,1.35,-0.72,1.71
-0.10,1.39,-0.72,0.16,1.36,-0.74,1.69
-0.13,1.18,-0.74,0.18,1.19,-0.74,1.71
-0.68,1.60,-0.46,0.71,1.57,-0.41,1.73
-0.22,1.41,-0.71,0.24,1.41,-0.71,1.72
-0.14,0.84,-0.62,0.17,0.87,-0.65,1.69
-0.14,1.08,-0.62,0.15,1.08,-0.63,1.72
-0.15,1.17,-0.73,0.12,1.15,-0.66,1.72
-0.78,1.21,-0.68,0.15,1.18,-0.58,1.71
-0.25,1.12,-0.56,0.59,1.27,-0.73,1.71
-0.09,1.24,-0.62,0.33,1.26,-0.62,1.73
-0.16,1.34,-0.64,0.58,1.56,-0.94,1.74
-0.49,1.42,-0.57,0.40,1.43,-0.61,1.74
-0.17,1.34,-0.66,0.21,1.32,-0.66,1.74
-0.32,1.44,-0.77,0.37,1.41,-0.77,1.72
-0.43,0.89,-0.52,0.49,0.92,-0.57,1.70
-0.40,1.07,-0.55,0.39,1.09,-0.60,1.73
-0.29,1.19,-0.70,0.33,1.17,-0.69,1.73
-0.45,0.94,-0.78,0.43,0.97,-0.82,1.69
-0.35,1.59,-0.54,0.34,1.57,-0.56,1.71
-0.33,1.31,-0.65,0.28,1.32,-0.66,1.72
-0.22,1.04,-0.82,0.12,1.01,-0.79,1.69
-0.11,0.91,-0.51,0.16,0.94,-0.54,1.72
-0.11,1.07,-0.60,0.24,0.88,-0.65,1.71
-0.07,1.00,-0.57,0.22,1.51,-0.63,1.72
-0.13,0.93,-0.69,0.17,1.13,-0.52,1.71
-0.31,1.38,-0.93,0.17,1.18,-0.51,1.71
-0.12,1.28,-0.76,0.23,1.27,-0.75,1.74
-0.24,1.45,-0.84,0.38,1.46,-0.88,1.75
-0.68,1.46,-0.53,0.70,1.50,-0.52,1.75
-0.28,1.25,-0.67,0.36,1.34,-0.71,1.74
-0.21,1.25,-0.64,0.41,0.96,-0.81,1.72
-0.33,1.41,-0.72,0.33,0.90,-0.39,1.71
-0.31,0.78,-0.44,0.27,1.09,-0.57,1.73
-0.26,1.17,-0.64,0.22,1.25,-0.69,1.74
-0.15,1.31,-0.74,0.13,1.31,-0.76,1.72
-0.12,0.83,-0.59,0.15,0.89,-0.66,1.68
-0.08,1.03,-0.60,0.16,1.02,-0.62,1.71
-0.03,0.91,-0.62,0.14,0.95,-0.69,1.70
-0.14,0.89,-0.81,0.17,0.98,-0.92,1.65
-0.10,1.30,-0.62,0.17,1.31,-0.67,1.71
-0.11,1.18,-0.62,0.14,1.21,-0.64,1.72
-0.17,1.14,-0.77,0.14,1.13,-0.78,1.69
-0.15,0.87,-0.49,0.19,0.88,-0.51,1.72
-0.16,0.82,-0.66,0.17,0.82,-0.69,1.68
-0.15,1.45,-0.63,0.18,1.44,-0.68,1.71
-0.12,1.31,-0.76,0.19,1.33,-0.79,1.73
-0.88,1.56,-0.45,0.89,1.54,-0.45,1.76
-0.50,1.39,-0.61,0.55,1.43,-0.61,1.75
-0.26,1.27,-0.68,0.26,1.19,-0.62,1.75
-0.73,2.02,-0.60,0.25,1.22,-0.55,1.77
-0.47,1.50,-0.58,0.25,1.23,-0.67,1.76
-0.24,1.24,-0.55,0.71,1.94,-0.72,1.77
-0.20,1.24,-0.57,0.47,1.62,-0.63,1.77
-0.18,1.20,-0.57,0.20,1.23,-0.63,1.76
-0.18,1.24,-0.66,0.21,1.26,-0.70,1.75
-0.21,1.34,-0.77,0.24,1.34,-0.80,1.75
-0.82,1.51,-0.61,0.80,1.49,-0.57,1.76
-0.38,1.22,-0.68,0.41,1.25,-0.68,1.75
-0.13,1.26,-0.78,0.22,1.25,-0.80,1.72
-0.11,1.12,-0.87,0.17,1.11,-0.90,1.66
-0.08,0.86,-0.51,0.19,0.87,-0.54,1.70
-0.09,1.02,-0.63,0.18,0.99,-0.64,1.70
-0.25,1.11,-0.93,0.20,1.11,-0.93,1.67
-0.12,1.14,-0.65,0.18,1.16,-0.65,1.71
-0.05,1.24,-0.68,0.15,1.21,-0.73,1.69
-0.13,0.86,-0.54,0.17,0.88,-0.56,1.70
-0.31,1.46,-0.89,0.40,1.42,-0.87,1.75
-0.65,2.00,-0.67,0.69,2.00,-0.63,1.78
-0.38,1.67,-0.69,0.45,1.66,-0.69,1.77
-0.16,1.25,-0.70,0.25,1.28,-0.75,1.73
-0.17,1.17,-0.62,0.21,0.85,-0.62,1.69
-0.12,1.17,-0.67,0.24,0.94,-0.48,1.72
-0.09,1.23,-0.71,0.19,0.99,-0.52,1.72
-0.16,1.23,-0.78,0.15,1.02,-0.52,1.71
-0.21,0.79,-0.64,0.15,1.06,-0.50,1.68
-0.22,0.96,-0.60,0.20,1.08,-0.60,1.72
-0.17,1.15,-0.70,0.21,1.14,-0.70,1.73
-0.22,1.49,-0.87,0.27,1.46,-0.87,1.75
-0.30,1.58,-0.90,0.30,1.53,-0.92,1.76
-0.59,1.59,-0.89,0.49,1.57,-0.90,1.77
-0.62,1.50,-0.71,0.56,1.53,-0.74,1.76
-0.31,1.45,-0.76,0.31,1.46,-0.77,1.76
-0.16,1.38,-0.80,0.18,1.38,-0.83,1.74
-0.21,0.99,-0.78,0.17,1.01,-0.79,1.71
-0.15,0.99,-0.59,0.20,0.98,-0.57,1.74
-0.16,1.09,-0.64,0.17,1.08,-0.62,1.74
-0.14,1.04,-0.64,0.15,1.03,-0.64,1.73
-0.23,1.08,-0.87,0.19,1.08,-0.90,1.70
-0.11,1.21,-0.59,0.13,1.24,-0.60,1.73
-0.05,1.14,-0.56,0.13,1.17,-0.59,1.74
-0.08,1.20,-0.63,0.18,1.19,-0.65,1.74
-0.26,1.53,-0.75,0.39,1.49,-0.79,1.76
-0.45,1.72,-0.80,0.47,1.67,-0.84,1.78
-0.61,1.85,-0.64,0.58,1.86,-0.65,1.78
-0.28,1.48,-0.67,0.27,1.48,-0.69,1.75
-0.19,1.23,-0.85,0.14,1.15,-0.90,1.69
-0.15,0.79,-0.48,0.22,0.79,-0.52,1.70
-0.34,0.88,-0.67,0.46,0.89,-0.69,1.69
-0.29,1.79,-0.48,0.32,1.78,-0.52,1.71
-0.25,1.26,-0.95,0.17,1.20,-0.94,1.70
-0.16,0.78,-0.48,0.19,0.80,-0.53,1.71
-0.16,0.98,-0.67,0.16,0.98,-0.68,1.72
-0.14,1.03,-0.72,0.15,1.01,-0.73,1.72
-0.15,1.37,-0.73,0.14,1.33,-0.75,1.71
-0.10,0.80,-0.65,0.12,0.83,-0.70,1.69
-0.07,0.85,-0.49,0.14,0.88,-0.53,1.72
-0.09,0.96,-0.54,0.08,0.95,-0.54,1.73
-0.09,0.99,-0.54,0.04,0.97,-0.53,1.74
-0.16,1.03,-0.48,-0.00,0.96,-0.55,1.73
-0.19,0.99,-0.39,-0.04,0.96,-0.54,1.74
-0.18,1.00,-0.50,-0.01,0.98,-0.56,1.74
-0.17,1.01,-0.52,0.03,0.98,-0.54,1.74
-0.18,0.99,-0.50,0.04,0.98,-0.52,1.74
