x,y,z,x2,y2,z2
-0.14,1.22,-0.23,0.12,1.26,-0.23
-0.19,0.91,-0.24,0.13,0.86,-0.23
-0.15,0.93,-0.21,0.09,0.96,-0.25
-0.13,0.81,-0.17,0.10,0.80,-0.18
-0.12,0.74,-0.12,0.11,0.76,-0.14
-0.14,1.06,-0.22,0.09,1.06,-0.25
-0.12,0.97,-0.20,0.09,0.98,-0.24
-0.10,1.15,-0.17,0.08,1.19,-0.21
-0.14,0.87,-0.16,0.09,0.90,-0.21
-0.14,0.96,-0.20,0.12,0.99,-0.26
-0.26,1.15,-0.22,0.21,1.16,-0.28
-0.42,1.19,-0.16,0.38,1.26,-0.18
-0.28,1.15,-0.20,0.28,1.24,-0.23
-0.30,1.27,-0.22,0.31,1.36,-0.26
-0.22,1.06,-0.19,0.14,1.06,-0.22
-0.61,1.57,-0.14,0.53,1.64,-0.20
-0.48,1.49,-0.12,0.37,1.58,-0.15
-0.25,1.15,-0.26,0.23,1.28,-0.30
-0.14,1.09,-0.22,0.13,1.09,-0.25
-0.15,1.30,-0.18,0.16,1.39,-0.16
-0.16,0.83,-0.13,0.13,0.83,-0.17
-0.13,0.92,-0.19,0.20,1.03,-0.30
-0.12,0.90,-0.16,0.29,1.41,-0.23
-0.13,0.91,-0.17,0.36,0.82,-0.21
-0.21,0.96,-0.20,0.26,0.78,-0.15
-0.33,1.30,-0.22,0.24,0.96,-0.24
-0.39,0.86,-0.27,0.21,1.01,-0.26
-0.20,0.71,-0.10,0.21,1.00,-0.25
-0.14,0.79,-0.15,0.18,0.94,-0.24
-0.13,1.10,-0.27,0.14,1.19,-0.30
-0.20,0.93,-0.27,0.15,1.01,-0.29
-0.18,0.78,-0.15,0.15,0.86,-0.21
-0.13,0.78,-0.14,0.11,0.79,-0.15
-0.08,1.13,-0.20,0.09,1.21,-0.22
-0.09,1.09,-0.17,0.19,1.19,-0.26
-0.09,1.05,-0.15,0.15,1.15,-0.26
-0.14,1.00,-0.17,0.09,1.14,-0.18
-0.14,0.99,-0.17,0.54,1.34,0.00
-0.14,1.05,-0.19,0.36,1.15,-0.20
-0.06,0.95,-0.11,0.14,0.76,-0.08
-0.10,1.10,-0.21,0.18,0.76,-0.08
-0.58,1.30,-0.31,0.15,0.76,-0.07
-0.60,0.87,-0.01,0.19,0.76,-0.07
-0.19,0.79,-0.14,0.18,0.91,-0.23
-0.13,0.73,-0.08,0.12,1.42,-0.25
-0.13,0.72,-0.05,0.34,1.15,-0.35
-0.14,0.70,-0.02,0.37,0.71,0.18
-0.14,0.92,-0.26,0.27,0.75,-0.05
-0.21,1.35,-0.29,0.26,0.78,-0.10
-0.53,0.78,0.05,0.32,0.74,-0.01
-0.35,0.70,0.04,0.27,0.78,-0.11
-0.23,0.78,-0.13,0.17,1.12,-0.29
-0.21,0.84,-0.18,0.30,0.70,0.05
-0.14,1.20,-0.26,0.22,0.81,-0.15
-0.21,0.71,-0.04,0.22,0.74,-0.05
-0.20,0.90,-0.22,0.16,0.90,-0.22
-0.17,1.11,-0.27,0.14,1.14,-0.29
-0.22,0.76,-0.14,0.19,0.77,-0.14
-0.13,0.77,-0.10,0.16,0.83,-0.18
-0.01,0.78,-0.10,0.13,0.83,-0.19
-0.12,0.87,-0.17,0.24,0.95,-0.29
-0.17,0.85,-0.16,0.24,0.92,-0.27
-0.11,0.73,-0.01,0.09,0.76,-0.08
-0.63,1.54,-0.35,0.48,1.67,-0.40
-0.43,1.86,-0.04,0.39,1.87,-0.04
-0.39,1.47,-0.35,0.36,1.52,-0.34
-0.24,0.74,-0.11,0.24,0.73,-0.10
-0.21,0.70,-0.01,0.23,0.71,-0.04
-0.18,0.73,-0.10,0.22,0.81,-0.18
-0.21,0.77,-0.11,0.30,0.88,-0.22
-0.18,0.85,-0.18,0.32,0.92,-0.24
-0.10,0.96,-0.27,0.03,1.09,-0.26
-0.66,1.22,-0.26,0.58,1.24,-0.31
-0.66,1.12,-0.15,0.62,1.17,-0.18
-0.31,0.81,-0.17,0.27,0.88,-0.23
-0.44,1.56,-0.37,0.32,0.92,-0.26
-0.28,1.34,-0.27,0.27,0.81,-0.18
-0.27,0.82,-0.14,0.40,1.06,-0.43
-0.23,0.83,-0.14,0.20,1.65,-0.12
-0.19,1.05,-0.27,0.17,1.57,-0.12
-0.16,1.23,-0.30,0.17,1.46,-0.25
-0.19,0.89,-0.25,0.16,0.89,-0.33
-0.57,1.24,-0.22,0.58,1.33,-0.27
-0.26,1.01,-0.29,0.21,1.02,-0.32
-0.17,0.93,-0.23,0.12,0.93,-0.26
-0.15,0.90,-0.21,0.14,0.87,-0.23
-0.15,1.13,-0.30,0.16,1.19,-0.34
-0.21,0.97,-0.30,0.15,0.94,-0.33
-0.35,1.21,-0.31,0.30,1.25,-0.38
-0.39,1.18,-0.27,0.38,1.28,-0.30
-0.16,1.27,-0.30,0.16,1.38,-0.29
-0.17,0.86,-0.16,0.14,0.85,-0.19
-0.15,0.99,-0.25,0.17,1.02,-0.31
-0.20,0.99,-0.23,0.20,0.93,-0.24
-0.51,0.93,-0.15,0.15,0.97,-0.21
-0.21,0.87,-0.16,0.50,1.14,-0.16
-0.17,0.99,-0.21,0.22,1.03,-0.23
-0.55,1.27,-0.23,0.48,1.30,-0.28
-0.47,1.18,-0.19,0.48,1.33,-0.19
-0.28,1.11,-0.27,0.37,1.25,-0.30
-0.41,1.12,-0.38,0.38,1.21,-0.43
-0.40,0.81,-0.40,0.43,0.86,-0.49
-0.28,0.95,-0.46,0.33,1.02,-0.53
-0.34,0.68,-0.28,0.35,0.68,-0.31
-0.43,1.01,-0.51,0.42,1.17,-0.57
-0.30,1.15,-0.49,0.32,1.23,-0.53
-0.17,1.29,-0.48,0.20,1.41,-0.45
-0.20,0.76,-0.40,0.17,0.74,-0.43
-0.15,0.77,-0.37,0.18,0.77,-0.40
-0.14,0.70,-0.27,0.15,0.89,-0.50
-0.12,0.71,-0.28,0.12,1.32,-0.45
-0.15,0.68,-0.29,0.16,1.18,-0.46
-0.15,1.21,-0.46,0.15,1.18,-0.46
-0.22,1.15,-0.45,0.20,1.19,-0.48
-0.67,1.29,-0.35,0.64,1.34,-0.39
-0.54,1.17,-0.37,0.47,1.23,-0.46
-0.31,1.00,-0.31,0.40,1.25,-0.47
-0.26,1.00,-0.34,0.41,0.82,-0.46
-0.45,0.81,-0.47,0.28,0.88,-0.45
-0.21,0.72,-0.27,0.18,0.81,-0.36
-0.21,0.89,-0.42,0.19,0.93,-0.47
-0.20,1.09,-0.52,0.17,1.16,-0.57
-0.14,0.73,-0.37,0.15,0.78,-0.43
-0.07,0.74,-0.33,0.18,0.75,-0.39
-0.09,0.64,-0.18,0.14,0.67,-0.22
-0.12,0.90,-0.42,0.15,0.95,-0.51
-0.12,1.05,-0.40,0.14,1.10,-0.47
-0.11,1.10,-0.40,0.15,1.16,-0.46
-0.17,0.76,-0.37,0.18,0.75,-0.39
-0.11,0.64,-0.16,0.13,0.65,-0.16
-0.16,0.80,-0.40,0.16,0.90,-0.46
-0.21,1.26,-0.48,0.21,1.26,-0.49
-0.32,1.20,-0.48,0.22,1.25,-0.51
-0.77,1.35,-0.22,0.69,1.38,-0.27
-0.45,1.21,-0.40,0.29,1.31,-0.47
-0.42,1.31,-0.43,0.18,1.24,-0.46
-0.76,1.67,-0.13,0.08,1.22,-0.45
-0.48,1.00,-0.28,0.14,1.15,-0.45
-0.18,0.95,-0.29,0.61,1.84,-0.31
-0.10,1.00,-0.34,0.42,1.23,-0.39
-0.17,0.99,-0.33,0.27,0.96,-0.40
-0.18,1.01,-0.37,0.12,1.20,-0.46
-0.23,1.11,-0.40,0.13,1.22,-0.42
-0.79,1.38,-0.08,0.76,1.39,0.05
-0.35,0.98,-0.36,0.33,1.02,-0.38
-0.20,1.33,-0.41,0.12,1.42,-0.39
-0.17,0.67,-0.37,0.14,0.60,-0.31
-0.10,0.56,-0.02,0.03,0.57,0.01
-0.11,0.55,-0.01,0.07,0.55,0.01
-0.23,1.29,-0.67,0.15,1.44,-0.67
-0.17,1.70,-0.16,0.15,1.71,-0.14
-0.14,0.92,-0.50,0.15,0.80,-0.48
-0.15,0.66,-0.21,0.11,0.63,-0.18
-0.34,1.18,-0.38,0.19,1.22,-0.36
-0.53,1.80,0.22,0.49,1.79,0.27
-0.40,1.48,-0.01,0.27,1.54,-0.01
-0.28,1.15,-0.04,0.14,1.34,-0.16
-0.30,1.08,-0.02,0.07,0.68,0.10
-0.15,1.09,-0.06,0.19,0.78,-0.03
-0.16,0.97,-0.08,0.18,0.78,-0.00
-0.24,1.22,-0.13,0.11,0.80,-0.00
-0.10,0.65,0.08,0.20,0.77,0.02
-0.16,0.82,-0.04,0.25,0.89,-0.04
-0.22,1.06,-0.08,0.26,1.11,-0.12
-0.09,1.06,-0.10,0.00,1.17,-0.12
-0.24,1.17,-0.15,0.05,1.27,-0.14
-0.80,1.37,0.02,0.70,1.41,0.03
-0.47,0.94,0.03,0.47,1.02,0.02
-0.17,1.07,-0.18,0.17,1.18,-0.22
-0.15,1.34,-0.11,0.14,1.38,-0.13
-0.16,0.73,-0.09,0.14,0.73,-0.13
-0.16,0.74,-0.03,0.12,0.77,-0.09
-0.15,1.04,-0.16,0.11,1.03,-0.21
-0.14,0.69,0.11,0.10,0.68,0.11
-0.19,1.33,-0.39,0.12,1.41,-0.42
-0.14,1.62,-0.00,0.09,1.69,0.04
-0.15,1.55,-0.07,0.14,1.64,-0.04
-0.21,1.33,-0.25,0.23,1.47,-0.26
-0.07,1.05,-0.10,-0.05,1.20,-0.10
-0.58,1.60,-0.16,0.47,1.70,-0.21
-0.51,1.86,0.32,0.51,1.85,0.25
-0.37,1.70,0.05,0.32,1.76,0.08
-0.17,0.93,-0.21,0.17,0.87,-0.23
-0.33,0.69,0.30,0.32,0.68,0.36
-0.46,0.77,0.08,0.38,0.72,0.09
-0.31,1.65,-0.20,0.21,1.77,-0.12
-0.18,0.87,-0.24,0.21,0.86,-0.25
-0.30,0.71,0.42,0.31,0.71,0.46
-0.31,0.70,0.32,0.27,0.68,0.25
-0.52,1.21,-0.25,0.48,1.26,-0.29
-0.26,1.33,-0.27,0.28,1.41,-0.22
-0.23,0.68,0.01,0.24,0.68,-0.01
-0.30,0.73,0.47,0.26,0.75,0.55
-0.19,0.77,0.05,0.22,0.79,0.02
-0.05,0.95,-0.05,0.07,1.07,-0.06
-0.02,0.98,-0.05,0.03,1.06,-0.03
-0.01,0.98,-0.05,0.03,1.04,-0.04
0.01,0.98,-0.03,0.01,1.04,-0.03
0.04,0.98,-0.01,0.01,1.04,-0.03
0.05,0.99,-0.01,0.02,1.05,-0.03
0.08,1.02,-0.04,0.07,1.07,-0.05
0.07,1.02,-0.04,0.07,1.07,-0.04
0.08,1.04,-0.04,0.08,1.09,-0.04
0.10,1.03,-0.03,0.10,1.08,-0.03
