x,y,z,x2,y2,z2,altezza
-0.14,1.13,-0.29,0.12,1.09,-0.30,1.63
-0.14,1.12,-0.29,0.13,1.09,-0.30,1.63
-0.15,1.10,-0.31,0.15,1.08,-0.32,1.62
-0.42,1.35,-0.45,0.37,1.36,-0.46,1.61
-0.40,0.78,-0.25,0.35,0.82,-0.32,1.58
-0.26,0.91,-0.27,0.18,0.93,-0.27,1.62
-0.18,1.04,-0.36,0.11,1.01,-0.34,1.61
-0.17,1.22,-0.45,0.13,1.21,-0.46,1.61
-0.15,1.08,-0.56,0.15,1.07,-0.55,1.59
-0.16,0.89,-0.28,0.13,0.87,-0.30,1.60
-0.17,1.02,-0.32,0.11,1.00,-0.33,1.63
-0.15,1.06,-0.33,0.11,1.01,-0.33,1.63
-0.13,1.05,-0.31,0.13,1.02,-0.31,1.63
-0.10,1.05,-0.30,0.13,1.02,-0.30,1.63
-0.09,1.05,-0.29,0.13,1.01,-0.30,1.63
-0.07,1.05,-0.29,0.14,1.01,-0.29,1.63
-0.05,1.15,-0.34,0.15,1.00,-0.28,1.63
-0.42,1.38,-0.51,0.10,0.98,-0.30,1.63
-0.71,1.06,-0.09,0.02,1.02,-0.37,1.63
-0.31,0.91,-0.21,-0.01,1.04,-0.37,1.63
-0.20,0.90,-0.24,0.06,1.09,-0.36,1.63
-0.13,0.90,-0.24,0.34,1.37,-0.53,1.65
-0.12,0.91,-0.25,0.79,1.73,-0.31,1.66
-0.00,0.95,-0.36,0.49,1.03,-0.28,1.64
-0.03,0.99,-0.32,0.10,0.95,-0.33,1.63
-0.09,0.97,-0.31,0.10,0.96,-0.34,1.62
-0.09,1.29,-0.45,0.16,1.30,-0.47,1.61
-0.12,0.82,-0.28,0.15,0.83,-0.34,1.60
-0.08,0.96,-0.31,0.13,1.00,-0.37,1.62
-0.35,1.39,-0.54,0.45,1.43,-0.56,1.63
-0.62,1.16,-0.22,0.66,1.21,-0.12,1.62
-0.15,0.81,-0.37,0.21,0.82,-0.40,1.59
-0.14,0.81,-0.15,0.24,0.84,-0.21,1.62
0.00,0.95,-0.25,0.15,0.95,-0.31,1.63
0.07,1.08,-0.29,0.18,0.93,-0.29,1.64
-0.21,1.37,-0.47,0.18,0.91,-0.26,1.65
-0.79,1.72,-0.08,0.14,0.95,-0.34,1.66
-0.38,0.94,-0.21,0.03,1.00,-0.41,1.64
-0.09,0.96,-0.27,0.07,1.07,-0.41,1.64
-0.05,0.92,-0.23,0.16,1.13,-0.39,1.64
-0.03,0.92,-0.25,0.54,1.66,-0.68,1.65
-0.07,0.95,-0.28,0.89,1.33,-0.26,1.65
-0.05,0.98,-0.31,0.25,0.90,-0.31,1.64
-0.10,0.97,-0.30,0.12,0.96,-0.31,1.61
-0.00,1.02,-0.36,0.30,0.98,-0.32,1.61
0.04,1.09,-0.63,0.49,1.07,-0.44,1.62
0.13,1.28,-0.46,0.48,1.35,-0.37,1.63
0.13,1.06,-0.30,0.54,1.04,-0.20,1.63
-0.09,0.98,-0.33,0.17,0.90,-0.31,1.63
-0.13,1.27,-0.42,0.18,1.27,-0.44,1.61
-0.16,1.04,-0.51,0.16,1.07,-0.51,1.56
-0.13,0.87,-0.22,0.19,0.87,-0.29,1.61
-0.07,0.95,-0.29,0.18,0.96,-0.35,1.61
-0.03,0.95,-0.28,0.18,0.95,-0.33,1.62
-0.04,0.95,-0.29,0.19,1.07,-0.41,1.62
-0.11,0.93,-0.27,0.20,0.75,-0.45,1.58
-0.10,0.95,-0.28,0.16,0.89,-0.32,1.62
-0.09,0.98,-0.31,0.09,0.95,-0.34,1.62
-0.07,0.96,-0.30,0.13,1.12,-0.43,1.63
-0.08,0.95,-0.29,0.86,1.24,-0.46,1.63
-0.08,0.96,-0.31,0.53,0.81,-0.17,1.64
-0.06,0.97,-0.33,0.19,0.91,-0.38,1.64
-0.14,1.18,-0.39,0.20,1.19,-0.48,1.64
-0.69,1.87,-0.40,0.62,1.89,-0.35,1.69
-0.76,1.39,-0.24,0.70,1.28,-0.09,1.67
-0.32,1.23,-0.53,0.21,1.04,-0.44,1.62
-0.17,0.83,-0.36,0.23,1.01,-0.28,1.59
-0.15,0.97,-0.35,0.24,0.95,-0.24,1.61
-0.42,1.39,-0.53,0.22,0.94,-0.26,1.62
-0.66,1.02,-0.07,0.21,0.93,-0.28,1.62
-0.15,0.93,-0.32,0.16,0.95,-0.33,1.62
-0.09,1.26,-0.44,0.17,1.23,-0.46,1.62
-0.09,1.20,-0.49,0.19,1.20,-0.50,1.60
-0.09,0.84,-0.32,0.22,0.83,-0.35,1.61
-0.05,1.09,-0.47,0.26,0.86,-0.31,1.62
-0.54,1.07,-0.55,0.24,0.88,-0.28,1.60
-0.49,0.84,-0.14,0.13,0.93,-0.37,1.61
-0.25,0.85,-0.23,0.18,1.17,-0.62,1.61
-0.23,0.87,-0.27,0.65,0.83,-0.08,1.62
-0.08,0.90,-0.37,0.37,0.80,-0.20,1.63
-0.05,1.06,-0.41,0.21,1.02,-0.42,1.63
-0.16,1.32,-0.48,0.25,1.27,-0.51,1.65
-0.79,1.73,-0.20,0.77,1.71,-0.20,1.68
-0.40,0.87,-0.36,0.42,0.87,-0.26,1.64
-0.08,0.99,-0.40,0.23,1.29,-0.58,1.61
-0.16,1.10,-0.37,0.20,0.76,-0.36,1.60
-0.23,1.12,-0.56,0.29,0.86,-0.30,1.60
-0.22,0.88,-0.37,0.28,0.88,-0.30,1.61
-0.23,0.89,-0.45,0.18,0.84,-0.37,1.61
-0.29,0.84,-0.59,0.20,0.81,-0.48,1.59
0.01,1.02,-0.37,0.19,0.96,-0.39,1.61
0.03,0.94,-0.29,0.19,0.93,-0.33,1.62
0.02,0.99,-0.32,0.19,0.98,-0.37,1.63
-0.01,1.00,-0.35,0.18,0.98,-0.37,1.63
-0.08,1.27,-0.47,0.20,1.26,-0.50,1.63
-0.23,0.91,-0.51,0.20,0.83,-0.53,1.59
-0.19,0.87,-0.33,0.23,0.81,-0.35,1.61
-0.13,0.85,-0.38,0.21,0.82,-0.39,1.61
-0.11,0.81,-0.40,0.17,0.78,-0.41,1.60
0.03,1.20,-0.40,0.17,1.20,-0.49,1.61
0.05,1.16,-0.38,0.20,1.21,-0.45,1.61
-0.10,1.08,-0.44,0.18,1.12,-0.49,1.59
-0.03,0.81,-0.26,0.17,0.82,-0.37,1.60
-0.02,1.08,-0.42,0.13,1.07,-0.54,1.62
-0.60,1.33,-0.64,0.60,1.36,-0.64,1.63
-0.62,0.95,-0.19,0.63,0.98,-0.09,1.62
-0.23,0.83,-0.31,0.28,0.84,-0.26,1.62
-0.13,1.03,-0.39,0.12,1.04,-0.39,1.62
-0.17,1.25,-0.46,0.18,1.28,-0.47,1.62
-0.75,1.79,-0.38,0.75,1.75,-0.25,1.70
-0.69,1.14,-0.34,0.68,1.05,-0.14,1.65
-0.21,0.91,-0.40,0.20,0.93,-0.40,1.61
-0.16,1.25,-0.47,0.12,1.26,-0.47,1.61
-0.16,1.28,-0.47,0.14,1.29,-0.47,1.60
-0.18,0.81,-0.34,0.17,0.81,-0.38,1.58
-0.16,0.91,-0.34,0.20,1.05,-0.42,1.61
-0.10,0.96,-0.37,0.30,1.35,-0.50,1.61
-0.09,0.96,-0.35,0.42,0.75,-0.49,1.60
-0.08,1.03,-0.39,0.33,0.76,-0.29,1.61
-0.24,1.35,-0.50,0.29,0.84,-0.37,1.61
-0.45,0.78,-0.46,0.25,0.84,-0.30,1.59
-0.27,0.80,-0.31,0.19,0.89,-0.36,1.60
-0.15,1.09,-0.52,0.13,1.07,-0.52,1.61
-0.18,1.41,-0.50,0.18,1.41,-0.50,1.62
-0.24,0.90,-0.57,0.18,0.82,-0.55,1.58
-0.19,0.84,-0.33,0.18,0.83,-0.36,1.61
-0.18,0.84,-0.48,0.18,0.81,-0.47,1.59
-0.19,1.42,-0.41,0.24,1.41,-0.44,1.60
-0.12,0.95,-0.37,0.16,1.02,-0.39,1.62
-0.08,0.89,-0.33,0.10,1.12,-0.47,1.62
-0.06,0.89,-0.34,0.47,1.37,-0.75,1.62
-0.03,0.91,-0.37,0.71,0.87,-0.22,1.63
0.05,0.98,-0.43,0.34,0.77,-0.26,1.62
0.00,1.09,-0.46,0.25,0.83,-0.31,1.62
-0.08,1.17,-0.50,0.23,0.82,-0.28,1.62
-0.80,1.26,-0.57,0.23,0.83,-0.25,1.61
-0.35,0.80,-0.25,0.23,0.84,-0.31,1.62
-0.12,0.94,-0.39,0.15,0.94,-0.42,1.62
-0.10,0.95,-0.39,0.18,1.19,-0.57,1.62
-0.12,0.92,-0.36,0.54,0.94,-0.62,1.60
-0.12,0.93,-0.36,0.34,0.73,-0.08,1.60
-0.07,1.01,-0.39,0.23,0.85,-0.37,1.61
-0.19,1.17,-0.50,0.19,0.85,-0.34,1.61
-0.46,0.76,-0.22,0.20,0.87,-0.31,1.59
-0.26,0.82,-0.29,0.10,1.05,-0.48,1.61
-0.21,0.99,-0.39,0.20,0.78,-0.54,1.60
-0.18,1.09,-0.45,0.26,0.82,-0.37,1.61
-0.23,1.12,-0.61,0.24,0.88,-0.39,1.60
-0.24,0.90,-0.42,0.21,0.92,-0.39,1.60
-0.20,1.17,-0.51,0.13,1.09,-0.49,1.61
-0.14,1.29,-0.51,0.14,1.27,-0.52,1.61
-0.20,0.87,-0.47,0.18,0.79,-0.45,1.59
-0.17,0.96,-0.44,0.14,0.90,-0.43,1.61
-0.15,1.00,-0.46,0.08,0.96,-0.45,1.62
-0.15,1.00,-0.43,0.07,0.95,-0.42,1.62
-0.12,1.03,-0.42,0.06,0.98,-0.43,1.62
-0.19,1.29,-0.51,0.14,1.19,-0.54,1.62
-0.81,1.76,-0.38,0.74,1.77,-0.44,1.70
-0.67,1.08,-0.32,0.60,1.02,-0.26,1.65
-0.18,0.94,-0.47,0.11,0.89,-0.43,1.62
-0.15,1.03,-0.43,0.08,0.98,-0.41,1.61
-0.14,1.04,-0.41,0.09,1.01,-0.42,1.61
-0.14,1.03,-0.41,0.08,1.00,-0.43,1.62
-0.13,1.04,-0.42,0.08,0.98,-0.41,1.62
-0.15,1.05,-0.43,0.07,0.99,-0.42,1.61
-0.20,1.21,-0.55,0.12,1.13,-0.56,1.61
-0.73,1.17,-0.57,0.71,1.25,-0.63,1.62
-0.35,0.83,-0.32,0.37,0.82,-0.30,1.62
-0.34,0.94,-0.44,0.14,0.89,-0.41,1.61
-0.44,1.70,-0.42,0.23,0.98,-0.43,1.61
-0.29,0.98,-0.49,0.25,0.92,-0.41,1.61
-0.21,0.86,-0.41,0.55,1.39,-0.68,1.62
-0.12,0.87,-0.42,0.38,0.95,-0.47,1.63
-0.07,0.88,-0.38,0.14,0.87,-0.42,1.61
-0.09,1.25,-0.50,0.14,1.24,-0.53,1.60
-0.17,1.01,-0.62,0.16,1.03,-0.66,1.60
-0.73,1.26,-0.51,0.73,1.29,-0.57,1.61
-0.39,0.84,-0.31,0.30,0.79,-0.26,1.61
-0.15,0.94,-0.47,0.10,0.89,-0.46,1.60
-0.12,0.99,-0.45,0.10,0.96,-0.45,1.61
-0.17,1.10,-0.53,0.13,1.09,-0.55,1.61
-0.29,0.96,-0.71,0.16,0.89,-0.73,1.60
-0.37,1.31,-0.83,0.23,1.32,-0.86,1.60
-0.58,0.94,-0.38,0.54,0.96,-0.34,1.61
-0.25,1.21,-0.65,0.13,1.23,-0.64,1.59
-0.19,0.77,-0.45,0.19,0.75,-0.45,1.59
-0.12,0.87,-0.44,0.22,0.81,-0.42,1.61
-0.14,1.07,-0.68,0.20,0.89,-0.46,1.60
-0.56,0.84,-0.41,0.13,1.06,-0.65,1.59
-0.28,0.84,-0.41,0.57,0.87,-0.34,1.61
-0.14,0.94,-0.57,0.28,0.75,-0.34,1.62
-0.74,1.35,-0.65,0.60,1.35,-0.65,1.62
-0.53,0.85,-0.21,0.42,0.86,-0.06,1.62
-0.27,1.01,-0.60,0.19,0.98,-0.56,1.60
-0.33,1.30,-0.64,0.26,1.30,-0.64,1.61
-0.38,0.75,-0.30,0.30,0.72,-0.28,1.60
-0.26,0.86,-0.52,0.29,0.81,-0.47,1.61
-0.30,0.78,-0.53,0.26,0.79,-0.57,1.60
-0.49,1.27,-0.74,0.37,1.36,-0.73,1.57
-0.35,0.97,-0.56,0.31,0.96,-0.57,1.60
-0.19,1.12,-0.62,0.14,1.13,-0.65,1.60
-0.10,0.83,-0.59,0.15,0.78,-0.63,1.59
-0.12,0.88,-0.60,0.15,0.84,-0.67,1.59
-0.16,0.87,-0.52,0.20,0.96,-0.86,1.58
-0.16,0.86,-0.51,0.18,0.85,-0.58,1.59
-0.15,0.81,-0.60,0.18,0.89,-0.56,1.59
-0.12,1.01,-0.70,0.21,0.92,-0.54,1.60
-0.15,1.17,-0.74,0.13,1.16,-0.76,1.60
-0.70,1.03,-0.62,0.70,1.08,-0.58,1.61
-0.25,0.83,-0.52,0.28,0.82,-0.53,1.62
-0.12,0.97,-0.68,0.31,1.31,-0.79,1.61
-0.19,1.08,-0.66,0.37,0.75,-0.62,1.61
-0.53,1.06,-0.64,0.30,0.80,-0.53,1.60
-0.31,0.78,-0.47,0.19,0.91,-0.63,1.61
-0.26,1.18,-0.71,0.09,1.17,-0.74,1.61
-0.19,1.16,-0.79,0.14,1.16,-0.78,1.61
-0.19,0.86,-0.59,0.18,0.80,-0.60,1.61
-0.18,0.89,-0.63,0.17,0.86,-0.64,1.61
-0.17,0.87,-0.64,0.14,0.84,-0.67,1.61
-0.18,1.21,-0.83,0.16,1.28,-0.83,1.60
-0.16,1.34,-0.73,0.18,1.36,-0.71,1.61
-0.16,1.31,-0.72,0.15,1.35,-0.74,1.61
-0.19,0.82,-0.68,0.13,0.77,-0.69,1.61
-0.19,0.79,-0.63,0.15,0.77,-0.64,1.61
-0.18,1.26,-0.86,0.14,1.26,-0.86,1.60
-0.17,1.35,-0.79,0.13,1.37,-0.78,1.61
-0.43,1.35,-0.98,0.35,1.38,-0.96,1.61
-0.67,0.98,-0.54,0.61,0.97,-0.45,1.62
-0.31,0.88,-0.66,0.19,0.86,-0.66,1.62
-0.59,1.59,-0.89,0.14,0.89,-0.66,1.65
-0.93,1.38,-0.50,0.18,0.87,-0.59,1.65
-0.37,0.82,-0.53,0.11,1.18,-0.77,1.64
-0.45,0.86,-0.42,0.85,1.63,-0.45,1.66
-0.29,0.83,-0.56,0.51,0.84,-0.40,1.64
-0.15,0.98,-0.65,0.11,0.95,-0.69,1.63
-0.17,1.12,-0.75,0.09,1.12,-0.77,1.62
-0.30,1.30,-0.89,0.25,1.28,-0.89,1.63
-0.68,0.96,-0.40,0.63,1.01,-0.39,1.63
-0.28,0.86,-0.63,0.22,0.84,-0.62,1.62
-0.21,1.21,-0.76,0.10,1.18,-0.77,1.61
-0.23,0.87,-0.70,0.14,0.81,-0.71,1.60
-0.23,0.89,-0.67,0.13,0.87,-0.69,1.61
-0.21,0.82,-0.73,0.12,0.83,-0.78,1.60
-0.19,1.19,-0.80,0.13,1.17,-0.85,1.59
-0.14,1.04,-0.73,0.12,1.06,-0.77,1.61
-0.27,0.91,-0.84,0.15,0.83,-0.83,1.61
-0.22,1.14,-0.85,0.15,1.13,-0.87,1.62
-0.32,1.44,-0.89,0.25,1.44,-0.91,1.64
-0.85,1.61,-0.50,0.74,1.55,-0.43,1.67
-0.45,0.82,-0.60,0.35,0.81,-0.55,1.63
-0.19,0.98,-0.69,0.18,1.13,-0.84,1.60
-0.25,0.94,-0.60,0.19,0.70,-0.56,1.60
-0.15,0.95,-0.69,0.23,0.80,-0.63,1.61
-0.16,1.27,-0.86,0.20,0.88,-0.69,1.61
-0.19,1.19,-0.89,0.19,0.87,-0.63,1.61
-0.26,0.85,-0.68,0.18,0.88,-0.64,1.60
-0.26,1.01,-0.75,0.09,0.95,-0.74,1.62
-0.20,1.16,-0.76,0.06,1.07,-0.78,1.62
-0.17,1.23,-0.78,0.10,1.17,-0.83,1.62
-0.25,1.29,-0.85,0.18,1.25,-0.91,1.63
-0.80,1.11,-0.61,0.75,1.17,-0.51,1.63
-0.36,0.82,-0.61,0.39,0.85,-0.57,1.62
-0.18,1.23,-0.84,0.22,1.22,-0.81,1.62
-0.16,1.29,-0.85,0.18,1.31,-0.86,1.62
-0.23,0.86,-0.76,0.12,0.77,-0.74,1.61
-0.26,0.94,-0.73,0.11,0.90,-0.73,1.62
-0.19,1.12,-0.84,0.12,1.08,-0.85,1.61
-0.18,1.25,-0.88,0.16,1.27,-0.88,1.62
-0.23,1.33,-0.86,0.17,1.32,-0.85,1.61
-0.13,1.14,-0.82,0.15,1.14,-0.83,1.62
-0.09,1.11,-0.82,0.12,1.13,-0.84,1.63
-0.16,1.26,-0.87,0.12,1.28,-0.88,1.63
-0.23,1.36,-0.93,0.18,1.38,-0.91,1.64
-0.86,1.68,-0.80,0.75,1.62,-0.56,1.70
-0.69,0.99,-0.73,0.55,0.93,-0.52,1.65
-0.25,1.17,-0.91,0.20,1.19,-0.89,1.62
-0.15,0.80,-0.81,0.15,0.77,-0.84,1.59
-0.24,0.93,-0.82,0.18,0.93,-0.83,1.61
-0.44,0.80,-0.86,0.42,0.89,-0.92,1.58
-0.40,1.19,-0.85,0.36,1.18,-0.86,1.61
-0.08,0.80,-0.76,0.14,0.76,-0.79,1.59
-0.06,0.80,-0.72,0.11,0.83,-0.77,1.60
-0.02,1.01,-0.82,0.11,1.01,-0.85,1.61
-0.04,1.24,-0.85,0.15,1.26,-0.88,1.62
-0.10,1.27,-0.87,0.15,1.30,-0.89,1.61
-0.25,0.74,-0.71,0.21,0.69,-0.71,1.59
-0.19,0.73,-0.68,0.22,0.72,-0.65,1.58
-0.17,0.78,-0.66,0.28,0.73,-0.63,1.60
-0.23,0.73,-0.49,0.33,0.70,-0.57,1.59
-0.23,0.74,-0.47,0.27,0.74,-0.71,1.60
-0.26,0.78,-0.45,0.23,0.74,-0.63,1.62
-0.27,0.72,-0.26,0.20,0.70,-0.49,1.60
-0.28,0.73,-0.31,0.19,0.72,-0.50,1.60
