x,y,z,x2,y2,z2
-0.21,1.71,-0.03,-0.34,1.44,-0.54
-0.42,1.10,-0.07,-0.31,1.56,-0.48
-0.37,1.53,-0.13,-0.31,1.02,-0.31
-0.44,1.51,-0.15,-0.39,1.18,-0.33
0.16,1.42,0.60,0.38,1.41,-0.92
-0.32,1.61,0.35,-0.21,1.68,-0.73
-0.33,1.61,-0.38,-0.09,1.80,0.08
-0.20,1.53,0.48,-0.13,1.57,-0.87
0.06,1.33,0.60,0.14,1.21,-0.96
-0.38,1.61,-0.23,-0.24,1.79,-0.11
-0.34,1.61,0.29,-0.17,1.78,-0.67
0.07,1.17,0.57,0.15,1.10,-0.89
-0.35,1.60,-0.18,-0.12,1.84,-0.16
-0.40,1.52,-0.01,-0.22,1.80,-0.37
0.12,1.03,0.50,0.20,0.97,-0.79
-0.43,1.43,-0.03,-0.28,1.66,-0.50
-0.22,1.75,-0.11,-0.35,1.18,-0.44
-0.37,1.04,0.02,-0.34,1.55,-0.46
-0.22,1.93,-0.03,-0.42,1.60,-0.45
0.01,2.12,-0.03,0.15,2.12,-0.27
0.03,1.79,0.52,0.10,1.80,-0.88
-0.05,2.08,-0.06,0.12,2.05,-0.17
-0.07,1.99,0.28,-0.05,2.02,-0.60
-0.12,1.00,0.35,-0.09,0.93,-0.65
-0.17,1.88,0.06,-0.07,1.92,-0.54
-0.38,1.64,0.04,-0.31,1.63,-0.57
-0.45,1.45,-0.01,-0.38,1.42,-0.53
-0.45,1.32,-0.01,-0.38,1.27,-0.50
-0.47,1.55,0.01,-0.40,1.58,-0.54
-0.42,1.10,0.01,-0.35,1.06,-0.47
-0.42,1.63,-0.01,-0.39,1.65,-0.47
-0.41,1.04,-0.00,-0.33,1.00,-0.43
-0.38,1.66,-0.09,-0.38,1.66,-0.43
-0.42,1.02,-0.03,-0.34,0.99,-0.43
-0.33,1.65,-0.15,-0.34,1.59,-0.39
-0.38,0.96,-0.13,-0.23,1.73,-0.43
-0.28,1.69,-0.15,-0.33,1.02,-0.37
-0.42,1.33,-0.18,-0.38,1.38,-0.38
-0.38,1.06,-0.17,-0.26,1.65,-0.39
-0.33,1.56,-0.16,-0.36,1.13,-0.36
-0.37,1.45,-0.20,-0.37,1.14,-0.38
-0.34,0.98,-0.18,-0.23,1.65,-0.37
-0.29,1.53,-0.17,-0.35,1.19,-0.41
-0.34,1.48,-0.21,-0.34,1.17,-0.42
-0.33,0.98,-0.19,-0.20,1.65,-0.44
-0.28,1.54,-0.19,-0.31,1.07,-0.36
-0.38,1.28,-0.19,-0.34,1.18,-0.40
-0.31,0.97,-0.18,-0.26,1.60,-0.41
-0.32,1.50,-0.16,-0.30,1.08,-0.34
-0.37,1.25,-0.19,-0.32,1.19,-0.38
-0.38,1.14,-0.20,-0.28,1.51,-0.42
-0.30,1.53,-0.15,-0.28,1.04,-0.37
-0.37,1.10,-0.17,-0.32,1.45,-0.44
-0.38,1.35,-0.18,-0.37,1.32,-0.48
-0.37,1.37,-0.21,-0.33,1.09,-0.39
-0.37,1.07,-0.20,-0.25,1.64,-0.42
-0.34,1.50,-0.17,-0.32,1.09,-0.34
-0.39,1.31,-0.18,-0.37,1.32,-0.38
-0.34,0.99,-0.17,-0.32,1.56,-0.38
-0.35,1.50,-0.13,-0.32,1.07,-0.31
-0.39,1.17,-0.15,-0.35,1.30,-0.36
-0.34,1.00,-0.17,-0.31,1.53,-0.37
-0.29,1.54,-0.13,-0.26,1.00,-0.30
-0.32,0.93,-0.10,-0.23,1.54,-0.35
-0.38,1.40,-0.13,-0.36,1.28,-0.39
-0.38,1.37,-0.17,-0.34,1.12,-0.35
-0.35,1.01,-0.16,-0.29,1.55,-0.38
-0.33,1.44,-0.12,-0.33,1.13,-0.35
-0.36,1.22,-0.16,-0.34,1.34,-0.38
-0.38,1.09,-0.16,-0.35,1.42,-0.39
-0.33,1.51,-0.13,-0.24,0.93,-0.32
-0.29,0.94,-0.14,-0.29,1.59,-0.38
-0.36,1.37,-0.13,-0.33,1.09,-0.31
-0.40,1.20,-0.15,-0.37,1.27,-0.36
-0.35,1.03,-0.16,-0.35,1.46,-0.38
-0.31,1.54,-0.14,-0.24,0.94,-0.33
-0.28,0.94,-0.22,-0.26,1.62,-0.41
-0.36,1.40,-0.16,-0.33,1.17,-0.39
-0.37,1.16,-0.17,-0.35,1.27,-0.41
-0.38,1.26,-0.17,-0.37,1.31,-0.40
-0.40,1.22,-0.18,-0.34,1.22,-0.39
-0.38,1.15,-0.19,-0.35,1.34,-0.45
-0.39,1.27,-0.18,-0.26,0.99,-0.38
-0.33,0.99,-0.18,-0.33,1.46,-0.41
-0.38,1.42,-0.16,-0.18,0.88,-0.32
-0.24,0.86,-0.17,-0.32,1.51,-0.40
-0.36,1.47,-0.14,-0.16,0.88,-0.30
-0.25,0.88,-0.16,-0.33,1.56,-0.38
-0.37,1.41,-0.15,-0.33,1.06,-0.33
-0.41,1.20,-0.15,-0.37,1.22,-0.39
-0.40,1.13,-0.15,-0.39,1.48,-0.37
-0.33,1.57,-0.16,-0.27,0.97,-0.31
-0.27,0.91,-0.16,-0.29,1.63,-0.38
-0.32,1.52,-0.11,-0.30,1.04,-0.36
-0.33,1.04,-0.19,-0.36,1.46,-0.41
-0.39,1.31,-0.17,-0.39,1.30,-0.38
-0.39,1.29,-0.17,-0.32,1.09,-0.34
-0.34,1.03,-0.16,-0.35,1.55,-0.36
-0.34,1.53,-0.15,-0.20,0.92,-0.28
-0.21,0.86,-0.16,-0.30,1.63,-0.36
-0.32,1.56,-0.11,-0.32,1.08,-0.30
-0.30,0.98,-0.19,-0.30,1.65,-0.37
-0.37,1.47,-0.13,-0.34,1.16,-0.32
-0.37,1.09,-0.17,-0.35,1.47,-0.37
-0.41,1.35,-0.15,-0.34,1.17,-0.33
-0.36,1.03,-0.17,-0.34,1.41,-0.37
-0.40,1.42,-0.13,-0.37,1.27,-0.34
-0.35,1.06,-0.15,-0.36,1.25,-0.36
-0.40,1.29,-0.09,-0.39,1.38,-0.36
-0.37,1.29,-0.16,-0.35,1.14,-0.34
-0.33,1.01,-0.12,-0.38,1.43,-0.41
-0.35,1.44,-0.18,-0.27,0.99,-0.30
-0.28,0.94,-0.12,-0.33,1.53,-0.40
-0.36,1.43,-0.16,-0.19,0.91,-0.30
-0.29,0.95,-0.15,-0.29,1.52,-0.40
-0.33,1.47,-0.17,-0.21,0.90,-0.30
-0.27,0.87,-0.13,-0.30,1.57,-0.41
-0.34,1.52,-0.17,-0.20,0.90,-0.30
-0.32,0.92,-0.14,-0.30,1.60,-0.40
-0.34,1.57,-0.17,-0.18,0.87,-0.33
-0.26,0.87,-0.14,-0.28,1.59,-0.38
-0.32,1.53,-0.16,-0.16,0.86,-0.30
-0.30,0.91,-0.15,-0.28,1.58,-0.38
-0.35,1.46,-0.17,-0.17,0.88,-0.30
-0.29,0.91,-0.12,-0.24,1.58,-0.35
-0.31,1.48,-0.17,-0.23,0.93,-0.31
-0.31,0.91,-0.11,-0.23,1.67,-0.36
-0.25,1.56,-0.14,-0.20,0.89,-0.30
-0.37,1.10,-0.12,-0.28,1.60,-0.38
-0.37,1.41,-0.16,-0.22,0.89,-0.33
-0.40,1.15,-0.15,-0.36,1.50,-0.37
-0.41,1.37,-0.18,-0.22,0.89,-0.34
-0.40,1.06,-0.16,-0.38,1.49,-0.38
-0.37,1.46,-0.16,-0.23,0.92,-0.33
-0.35,1.00,-0.13,-0.30,1.61,-0.38
-0.30,1.54,-0.18,-0.22,0.93,-0.33
-0.32,0.94,-0.14,-0.26,1.60,-0.36
-0.35,1.42,-0.14,-0.16,0.88,-0.32
-0.31,0.97,-0.16,-0.24,1.57,-0.38
-0.32,1.44,-0.14,-0.16,0.87,-0.32
-0.33,0.97,-0.13,-0.27,1.52,-0.42
-0.32,1.44,-0.19,-0.18,0.88,-0.34
-0.27,0.88,-0.13,-0.27,1.59,-0.42
-0.30,1.59,-0.16,-0.20,0.88,-0.30
-0.26,0.90,-0.09,-0.30,1.57,-0.36
-0.30,1.62,-0.11,-0.29,0.98,-0.29
-0.36,1.01,-0.13,-0.33,1.59,-0.38
-0.35,1.50,-0.13,-0.36,1.06,-0.39
-0.38,1.52,-0.19,-0.42,1.33,-0.34
-0.38,1.00,-0.15,-0.43,1.43,-0.42
-0.37,1.53,-0.15,-0.32,1.00,-0.33
-0.33,0.97,-0.17,-0.36,1.50,-0.38
-0.32,1.58,-0.16,-0.29,0.99,-0.31
-0.31,0.94,-0.18,-0.32,1.60,-0.37
-0.25,1.64,-0.14,-0.21,0.91,-0.30
-0.29,0.91,-0.17,-0.26,1.68,-0.38
-0.34,1.57,-0.11,-0.30,1.03,-0.30
-0.38,1.08,-0.18,-0.35,1.53,-0.36
-0.40,1.44,-0.14,-0.34,1.11,-0.30
-0.40,1.14,-0.17,-0.38,1.33,-0.36
-0.43,1.31,-0.10,-0.37,1.21,-0.34
-0.39,1.22,-0.18,-0.38,1.22,-0.35
-0.43,1.26,-0.15,-0.40,1.35,-0.36
-0.42,1.24,-0.13,-0.32,1.03,-0.32
-0.37,1.07,-0.12,-0.38,1.45,-0.40
-0.36,1.50,-0.12,-0.28,0.97,-0.31
-0.36,1.00,-0.11,-0.35,1.50,-0.37
-0.31,1.56,-0.14,-0.29,0.97,-0.31
-0.37,1.04,-0.14,-0.30,1.59,-0.36
-0.30,1.53,-0.15,-0.18,0.86,-0.34
-0.36,1.03,-0.15,-0.31,1.53,-0.39
-0.29,1.59,-0.15,-0.21,0.90,-0.30
-0.37,1.07,-0.14,-0.28,1.54,-0.37
-0.35,1.47,-0.14,-0.22,0.91,-0.34
-0.38,1.11,-0.14,-0.30,1.47,-0.42
-0.37,1.42,-0.15,-0.30,1.01,-0.34
-0.38,1.08,-0.12,-0.36,1.36,-0.40
-0.42,1.37,-0.11,-0.35,1.11,-0.37
-0.39,1.22,-0.11,-0.38,1.37,-0.38
-0.38,1.21,-0.12,-0.34,1.15,-0.35
-0.33,1.28,-0.13,-0.37,1.31,-0.40
-0.36,1.25,-0.15,-0.33,1.21,-0.32
-0.38,1.26,-0.10,-0.36,1.25,-0.35
-0.36,1.36,-0.15,-0.34,1.38,-0.38
-0.28,1.52,-0.15,-0.33,1.10,-0.42
-0.34,1.15,-0.22,-0.31,1.42,-0.43
-0.37,1.39,-0.16,-0.30,1.03,-0.37
-0.41,1.14,-0.14,-0.32,1.45,-0.43
-0.35,1.51,-0.12,-0.29,1.02,-0.33
-0.32,0.98,-0.16,-0.30,1.52,-0.40
-0.38,1.48,-0.08,-0.22,0.92,-0.32
-0.31,0.95,-0.13,-0.29,1.54,-0.40
-0.30,1.57,-0.13,-0.24,0.94,-0.32
-0.37,1.11,-0.15,-0.29,1.58,-0.39
-0.32,1.52,-0.14,-0.29,1.00,-0.32
-0.37,1.08,-0.19,-0.34,1.52,-0.38
-0.36,1.43,-0.18,-0.26,0.98,-0.30
-0.37,1.05,-0.17,-0.33,1.53,-0.40
-0.29,1.58,-0.16,-0.25,0.93,-0.32
-0.21,0.82,-0.13,-0.33,1.59,-0.41
-0.34,1.50,-0.18,-0.13,0.84,-0.27
-0.28,0.89,-0.14,-0.33,1.47,-0.40
-0.40,1.37,-0.17,-0.26,0.97,-0.33
-0.34,0.99,-0.16,-0.33,1.43,-0.41
-0.39,1.33,-0.21,-0.33,1.11,-0.38
-0.41,1.15,-0.15,-0.38,1.30,-0.40
-0.38,1.02,-0.12,-0.38,1.42,-0.38
-0.32,1.50,-0.15,-0.24,0.91,-0.26
-0.23,0.83,-0.09,-0.32,1.59,-0.39
-0.34,1.52,-0.17,-0.21,0.89,-0.25
-0.39,1.03,-0.12,-0.40,1.44,-0.39
-0.42,1.29,-0.15,-0.40,1.25,-0.37
-0.42,1.11,-0.15,-0.41,1.50,-0.39
-0.30,1.64,-0.15,-0.22,0.89,-0.30
-0.42,1.25,-0.14,-0.39,1.47,-0.33
-0.30,0.91,-0.08,-0.41,1.53,-0.36
-0.34,1.64,-0.10,-0.22,0.88,-0.28
-0.35,0.97,-0.14,-0.39,1.56,-0.31
-0.45,1.16,-0.07,-0.46,1.33,-0.31
-0.38,1.55,-0.09,-0.33,0.96,-0.31
-0.25,0.85,-0.13,-0.39,1.63,-0.35
-0.43,1.34,-0.10,-0.38,1.07,-0.30
-0.44,1.32,-0.10,-0.38,1.08,-0.32
-0.29,0.92,-0.10,-0.39,1.48,-0.33
-0.32,1.54,-0.11,-0.21,0.91,-0.29
-0.35,1.02,-0.12,-0.30,1.55,-0.33
-0.31,1.57,-0.10,-0.33,1.05,-0.34
-0.43,1.15,-0.09,-0.39,1.30,-0.35
-0.44,1.36,-0.11,-0.43,1.42,-0.34
-0.41,1.11,-0.10,-0.38,1.13,-0.35
-0.44,1.26,-0.10,-0.44,1.40,-0.33
-0.43,1.18,-0.09,-0.41,1.19,-0.31
-0.42,1.15,-0.02,-0.44,1.37,-0.31
-0.44,1.37,-0.09,-0.35,1.05,-0.28
-0.37,1.01,-0.10,-0.42,1.47,-0.33
-0.44,1.37,-0.10,-0.33,1.01,-0.25
-0.38,1.03,-0.09,-0.45,1.43,-0.32
-0.45,1.31,-0.09,-0.28,0.91,-0.27
-0.32,0.93,-0.10,-0.49,1.47,-0.35
-0.46,1.30,-0.12,-0.30,0.94,-0.30
-0.35,0.95,-0.07,-0.46,1.42,-0.36
-0.46,1.37,-0.12,-0.33,1.00,-0.32
-0.33,0.91,-0.07,-0.43,1.37,-0.39
-0.45,1.35,-0.13,-0.36,1.08,-0.34
-0.43,1.08,-0.06,-0.44,1.32,-0.33
-0.46,1.23,-0.09,-0.35,1.00,-0.30
-0.44,1.12,-0.09,-0.45,1.27,-0.38
-0.46,1.30,-0.14,-0.43,1.16,-0.34
-0.44,1.15,-0.11,-0.43,1.19,-0.35
-0.42,1.21,-0.10,-0.39,1.11,-0.35
-0.42,1.43,-0.12,-0.40,1.10,-0.37
-0.34,0.96,-0.11,-0.43,1.42,-0.36
-0.43,1.43,-0.08,-0.28,0.91,-0.32
-0.28,0.89,-0.17,-0.43,1.55,-0.32
-0.32,1.64,-0.11,-0.22,0.86,-0.27
-0.19,0.81,-0.11,-0.38,1.67,-0.35
-0.40,1.36,-0.08,-0.19,0.84,-0.27
-0.43,1.18,-0.06,-0.43,1.54,-0.29
