x,y,z,x2,y2,z2
-0.38,1.29,-0.46,0.43,1.30,-0.51
-0.74,1.34,-0.16,0.80,1.38,-0.16
-0.54,1.58,-0.29,0.50,1.65,-0.33
-0.30,1.67,-0.31,0.24,1.66,-0.35
-0.17,1.21,-0.50,0.16,1.20,-0.51
-0.10,0.77,-0.24,0.15,0.78,-0.24
-0.12,0.80,-0.26,0.17,0.80,-0.25
-0.11,0.80,-0.25,0.19,0.82,-0.25
-0.11,0.90,-0.38,0.19,0.90,-0.39
-0.15,1.22,-0.44,0.18,1.22,-0.45
-0.15,1.20,-0.43,0.16,1.21,-0.44
-0.18,1.20,-0.45,0.17,1.20,-0.47
-0.28,1.27,-0.54,0.25,1.30,-0.57
-0.37,1.39,-0.52,0.39,1.43,-0.57
-0.61,1.86,-0.06,0.73,1.86,-0.11
-0.32,1.87,-0.15,0.36,1.91,-0.15
-0.22,1.46,-0.48,0.19,1.49,-0.50
-0.26,0.84,-0.31,0.27,0.85,-0.33
-0.44,0.89,-0.30,0.49,0.91,-0.33
-0.59,1.35,-0.42,0.57,1.43,-0.48
-0.36,1.59,-0.33,0.33,1.63,-0.35
-0.12,0.80,-0.27,0.15,0.81,-0.28
-0.10,0.80,-0.25,0.17,0.80,-0.26
-0.14,1.00,-0.38,0.16,0.99,-0.38
-0.13,1.41,-0.39,0.12,1.45,-0.39
-0.18,1.19,-0.51,0.15,1.20,-0.51
-0.11,0.80,-0.26,0.16,0.82,-0.28
-0.12,0.82,-0.31,0.14,0.84,-0.32
-0.11,0.82,-0.29,0.15,0.84,-0.31
-0.10,0.82,-0.28,0.16,0.83,-0.31
-0.08,0.81,-0.30,0.18,0.86,-0.31
0.01,0.81,-0.29,0.28,0.86,-0.15
-0.02,0.79,-0.25,0.21,0.83,-0.04
0.03,0.81,-0.22,0.24,0.84,-0.03
0.04,0.82,-0.24,0.24,0.84,-0.04
