x,y,z,x2,y2,z2,altezza
-0.29,0.68,-0.13,0.16,1.35,-0.56,1.54
-0.32,0.70,-0.12,0.58,1.79,-0.23,1.55
-0.37,0.76,-0.22,0.40,1.63,-0.36,1.54
-0.37,0.99,-0.37,0.29,1.24,-0.44,1.54
-0.24,0.95,-0.41,0.46,1.21,-0.41,1.53
0.10,1.00,-0.42,0.67,1.22,-0.32,1.54
-0.30,0.84,-0.49,-0.17,1.21,-0.50,1.53
-0.36,0.86,-0.42,-0.22,1.19,-0.41,1.54
-0.37,1.21,-0.46,0.02,1.32,-0.46,1.54
-0.28,1.47,-0.33,0.12,1.54,-0.30,1.53
-0.25,1.27,-0.49,0.13,1.34,-0.50,1.53
-0.27,0.74,-0.37,0.13,0.75,-0.40,1.53
-0.27,0.71,-0.23,0.08,0.79,-0.39,1.53
-0.30,0.67,-0.12,0.11,0.72,-0.33,1.53
-0.29,0.68,-0.14,0.16,1.39,-0.53,1.53
-0.28,0.70,-0.16,0.13,1.15,-0.55,1.53
-0.26,0.72,-0.19,0.04,0.91,-0.49,1.53
-0.25,0.72,-0.20,-0.12,1.13,-0.42,1.53
-0.25,0.72,-0.20,-0.16,1.20,-0.37,1.53
-0.25,0.72,-0.21,0.40,1.38,-0.48,1.54
-0.26,0.74,-0.22,0.57,1.26,-0.22,1.54
-0.29,0.85,-0.30,0.26,0.93,-0.36,1.54
-0.42,1.31,-0.45,0.17,1.27,-0.52,1.54
-0.52,1.65,-0.49,0.45,1.72,-0.46,1.55
-0.60,1.74,-0.32,0.46,1.75,-0.36,1.54
-0.34,1.64,-0.34,0.25,1.49,-0.33,1.54
-0.29,1.05,-0.62,0.20,1.25,-0.36,1.53
-0.01,1.00,-0.46,0.24,1.26,-0.31,1.54
-0.25,1.27,-0.57,0.28,1.23,-0.30,1.54
-0.81,1.32,-0.35,0.22,1.29,-0.33,1.54
-0.38,1.17,-0.38,0.21,1.26,-0.39,1.54
-0.31,1.56,-0.18,0.16,1.57,-0.19,1.53
-0.28,1.46,-0.36,0.12,1.48,-0.31,1.53
-0.25,0.72,-0.36,0.09,0.77,-0.42,1.54
-0.09,0.99,-0.46,0.18,0.91,-0.44,1.53
-0.23,1.08,-0.57,0.21,0.88,-0.38,1.53
-0.69,0.94,-0.34,0.17,0.97,-0.42,1.53
-0.32,0.69,-0.15,-0.11,1.17,-0.41,1.53
-0.34,0.69,-0.07,0.62,1.01,-0.20,1.53
-0.31,0.70,-0.18,0.28,0.74,-0.28,1.54
-0.32,1.15,-0.46,0.10,1.12,-0.51,1.54
-0.33,1.28,-0.51,0.17,1.25,-0.55,1.54
-0.64,1.73,-0.38,0.57,1.75,-0.29,1.55
-0.54,1.56,-0.40,0.38,1.72,-0.30,1.54
-0.30,0.74,-0.14,0.19,1.60,-0.40,1.54
-0.35,0.89,-0.25,0.17,0.76,-0.42,1.54
-0.31,1.43,-0.38,0.23,0.76,-0.29,1.53
-0.31,0.67,-0.19,0.22,0.90,-0.37,1.53
-0.31,0.70,-0.25,0.20,0.76,-0.32,1.53
-0.27,0.67,-0.22,0.22,0.66,-0.18,1.53
-0.23,1.42,-0.34,0.13,1.44,-0.35,1.53
-0.22,1.42,-0.31,0.12,1.43,-0.33,1.53
-0.23,1.32,-0.35,0.14,1.35,-0.38,1.54
-0.24,1.35,-0.34,0.13,1.38,-0.35,1.54
-0.23,1.36,-0.35,0.12,1.39,-0.36,1.53
-0.22,1.13,-0.51,0.12,1.19,-0.53,1.53
-0.26,0.74,-0.35,0.13,0.74,-0.36,1.53
-0.24,1.06,-0.48,0.13,1.06,-0.51,1.53
-0.25,0.73,-0.33,0.14,0.71,-0.32,1.53
-0.24,1.31,-0.41,0.12,1.38,-0.39,1.53
-0.25,1.36,-0.35,0.08,1.41,-0.32,1.53
-0.23,1.37,-0.35,0.06,1.43,-0.32,1.53
-0.23,0.70,-0.33,0.11,0.71,-0.33,1.53
-0.19,0.85,-0.46,0.09,0.88,-0.49,1.53
-0.22,1.23,-0.55,0.08,1.35,-0.58,1.54
-0.79,1.28,-0.34,0.68,1.29,-0.32,1.55
-0.46,1.04,-0.43,0.35,1.10,-0.48,1.54
-0.35,1.18,-0.44,0.19,1.24,-0.50,1.54
-0.38,1.24,-0.43,0.19,1.28,-0.49,1.54
-0.43,1.46,-0.50,0.34,1.51,-0.51,1.55
-0.67,1.73,-0.32,0.59,1.70,-0.31,1.55
-0.49,1.67,-0.35,0.33,1.65,-0.40,1.54
-0.34,1.69,-0.32,0.19,1.67,-0.38,1.53
-0.27,1.59,-0.44,0.14,1.61,-0.45,1.54
-0.22,0.82,-0.52,0.13,0.79,-0.53,1.54
-0.24,0.75,-0.34,0.11,0.85,-0.48,1.54
-0.24,0.72,-0.22,0.18,1.52,-0.44,1.54
-0.25,0.73,-0.19,0.31,1.35,-0.54,1.54
-0.29,0.83,-0.26,0.26,0.72,-0.39,1.54
-0.38,1.43,-0.42,0.14,0.84,-0.41,1.54
-0.49,1.14,-0.54,0.14,0.93,-0.41,1.53
-0.45,0.75,-0.34,0.13,1.01,-0.43,1.53
-0.31,1.07,-0.49,0.15,1.13,-0.47,1.53
-0.22,1.47,-0.37,0.15,1.50,-0.34,1.53
-0.20,1.08,-0.61,0.16,1.14,-0.62,1.54
-0.25,0.81,-0.47,0.14,0.81,-0.49,1.54
-0.30,0.78,-0.44,0.20,0.73,-0.38,1.53
-0.22,1.35,-0.42,0.12,1.39,-0.43,1.53
-0.24,1.42,-0.31,0.09,1.48,-0.35,1.54
-0.27,0.83,-0.33,-0.14,1.33,-0.43,1.54
-0.30,0.68,-0.11,0.08,1.39,-0.64,1.54
-0.35,0.72,-0.14,0.63,1.43,-0.51,1.54
-0.34,0.78,-0.29,0.43,1.36,-0.58,1.54
-0.14,1.09,-0.43,0.23,0.81,-0.33,1.54
-0.02,1.18,-0.40,0.20,0.67,-0.13,1.54
-0.59,1.30,-0.72,0.19,0.78,-0.29,1.54
-0.83,1.24,-0.33,0.14,0.90,-0.40,1.55
-0.60,0.89,-0.27,0.06,1.02,-0.46,1.54
-0.32,0.68,-0.06,0.04,1.57,-0.46,1.54
-0.32,0.69,-0.04,0.18,1.46,-0.65,1.54
-0.38,0.73,-0.13,0.43,0.73,-0.27,1.54
-0.15,1.14,-0.55,0.27,0.65,-0.07,1.54
-0.08,1.49,-0.47,0.24,0.68,-0.21,1.54
-0.63,0.90,-0.51,0.18,0.82,-0.37,1.53
-0.49,0.71,-0.09,0.08,0.94,-0.46,1.53
-0.24,0.68,0.05,0.11,1.27,-0.62,1.53
-0.39,0.84,-0.27,0.17,0.69,-0.34,1.54
-0.29,1.51,-0.46,0.22,0.71,-0.26,1.54
-0.30,0.65,-0.23,0.21,0.88,-0.37,1.54
-0.32,0.69,-0.22,0.15,0.78,-0.38,1.53
-0.30,1.53,-0.34,0.19,1.54,-0.39,1.53
-0.24,1.37,-0.49,0.11,1.40,-0.48,1.54
-0.30,0.68,-0.28,0.19,0.69,-0.30,1.54
-0.21,0.86,-0.46,0.13,0.82,-0.47,1.54
-0.34,1.30,-0.56,0.21,1.29,-0.63,1.54
-0.33,1.33,-0.56,0.13,1.34,-0.60,1.54
-0.34,1.32,-0.55,0.12,1.32,-0.58,1.54
-0.46,1.54,-0.59,0.34,1.61,-0.60,1.56
-0.73,1.67,-0.31,0.62,1.68,-0.29,1.55
-0.58,1.58,-0.35,0.44,1.57,-0.36,1.55
-0.35,0.77,-0.23,0.26,0.77,-0.27,1.55
-0.38,0.70,0.06,0.30,0.69,0.01,1.55
-0.35,0.76,-0.25,0.23,0.74,-0.31,1.54
-0.28,0.86,-0.37,0.20,0.80,-0.36,1.54
-0.29,1.17,-0.52,0.22,0.78,-0.30,1.54
-0.28,1.26,-0.52,0.20,1.00,-0.38,1.54
-0.37,1.36,-0.55,0.13,1.43,-0.60,1.54
-0.83,1.39,-0.24,0.70,1.29,-0.20,1.55
-0.60,0.96,-0.38,0.45,0.98,-0.35,1.54
-0.45,0.96,-0.53,0.22,0.73,-0.25,1.54
-0.36,1.38,-0.33,0.23,0.81,-0.33,1.54
-0.35,0.69,-0.10,0.39,0.77,-0.25,1.54
-0.38,0.72,-0.09,0.25,1.70,-0.16,1.54
-0.43,1.23,-0.40,0.22,1.65,-0.12,1.54
-0.29,1.56,-0.29,0.13,1.65,-0.10,1.53
-0.25,0.98,-0.56,0.15,1.08,-0.62,1.54
-0.36,1.30,-0.56,0.24,1.36,-0.59,1.54
-0.80,1.25,-0.31,0.67,1.29,-0.28,1.54
-0.59,1.11,-0.36,0.47,1.22,-0.38,1.54
-0.31,0.90,-0.26,0.21,0.95,-0.34,1.55
-0.31,1.09,-0.39,0.20,1.08,-0.47,1.54
-0.21,1.27,-0.46,0.12,1.38,-0.48,1.54
-0.23,1.10,-0.52,0.07,1.19,-0.59,1.54
-0.77,1.30,-0.34,0.59,1.28,-0.25,1.54
-0.54,1.46,-0.37,0.34,1.53,-0.37,1.54
-0.22,0.85,-0.51,0.14,0.82,-0.51,1.53
-0.20,0.87,-0.48,0.10,0.81,-0.43,1.53
-0.16,1.13,-0.52,0.13,0.87,-0.40,1.53
-0.77,1.05,-0.37,-0.00,1.13,-0.47,1.53
-0.52,0.84,-0.22,0.49,1.09,-0.53,1.54
-0.31,1.12,-0.44,0.26,1.05,-0.53,1.54
-0.37,1.32,-0.60,0.21,1.39,-0.66,1.54
-0.77,1.23,-0.40,0.66,1.25,-0.37,1.54
-0.41,1.24,-0.48,0.29,1.04,-0.45,1.54
-0.37,1.47,-0.45,0.24,1.33,-0.44,1.54
-0.53,0.82,-0.40,0.39,0.76,-0.32,1.53
-0.44,0.71,-0.23,0.30,0.68,-0.18,1.53
-0.39,0.68,-0.16,0.31,0.67,-0.11,1.53
-0.47,0.78,-0.42,0.43,0.85,-0.47,1.53
-0.29,1.65,-0.32,0.19,1.69,-0.29,1.53
-0.25,1.62,-0.33,0.15,1.68,-0.31,1.53
-0.19,1.10,-0.69,0.16,1.12,-0.70,1.53
-0.26,0.66,-0.19,0.16,0.63,-0.22,1.53
-0.30,0.68,-0.01,0.18,0.65,-0.34,1.53
-0.27,0.65,-0.01,0.14,1.74,-0.34,1.53
-0.29,0.64,-0.19,0.17,1.53,0.04,1.53
-0.20,1.13,-0.73,0.30,1.01,-0.25,1.54
-0.21,1.39,-0.49,0.13,1.22,-0.57,1.54
-0.36,1.35,-0.63,0.30,1.41,-0.67,1.54
-0.81,1.29,-0.27,0.71,1.31,-0.25,1.54
-0.44,0.81,-0.18,0.32,1.67,-0.36,1.54
-0.42,0.87,-0.16,0.43,0.95,-0.60,1.53
-0.46,1.35,-0.47,0.26,0.75,-0.27,1.54
-0.39,0.66,-0.05,0.29,0.93,-0.34,1.54
-0.41,0.99,-0.48,0.23,1.14,-0.51,1.53
-0.28,1.50,-0.38,0.11,1.56,-0.33,1.54
-0.29,0.73,-0.39,0.12,0.73,-0.44,1.54
-0.33,0.66,-0.08,0.15,0.68,-0.31,1.54
-0.34,0.66,-0.03,0.24,0.65,-0.13,1.54
-0.21,1.00,-0.68,0.19,1.11,-0.75,1.54
-0.22,1.71,-0.20,0.11,1.72,-0.17,1.54
-0.23,1.69,-0.21,0.10,1.71,-0.21,1.54
-0.18,1.01,-0.66,0.11,1.00,-0.68,1.54
-0.32,0.66,-0.11,0.19,0.64,-0.20,1.54
-0.29,0.66,-0.19,0.17,0.64,-0.20,1.54
-0.18,1.50,-0.51,0.10,1.61,-0.51,1.54
-0.17,1.34,-0.64,0.01,1.50,-0.64,1.54
-0.77,1.33,-0.36,0.71,1.31,-0.26,1.55
-0.56,1.00,-0.37,0.58,0.99,-0.26,1.55
-0.24,1.25,-0.47,0.26,0.80,-0.23,1.55
-0.74,1.59,-0.35,0.30,0.94,-0.29,1.55
-0.59,0.90,-0.26,0.08,1.21,-0.45,1.55
-0.40,0.71,-0.04,0.64,1.65,-0.28,1.55
-0.46,0.77,-0.15,0.58,1.55,-0.34,1.54
-0.32,1.06,-0.43,0.23,1.12,-0.48,1.54
-0.32,1.18,-0.54,0.17,1.21,-0.58,1.54
-0.32,1.26,-0.56,0.12,1.33,-0.61,1.55
-0.76,1.20,-0.39,0.66,1.18,-0.34,1.54
-0.28,0.79,-0.31,0.23,0.82,-0.36,1.54
-0.23,1.42,-0.42,0.16,1.48,-0.40,1.54
-0.19,1.10,-0.58,0.14,1.14,-0.59,1.54
-0.22,0.70,-0.33,0.14,0.66,-0.28,1.54
-0.26,0.69,-0.30,0.15,0.66,-0.28,1.53
-0.19,0.93,-0.60,0.14,1.06,-0.68,1.53
-0.21,1.66,-0.31,0.10,1.67,-0.30,1.53
-0.16,1.44,-0.58,0.10,1.47,-0.57,1.54
-0.20,0.75,-0.45,0.10,0.74,-0.48,1.54
-0.26,1.24,-0.59,0.19,1.28,-0.61,1.55
-0.63,1.76,-0.36,0.60,1.75,-0.20,1.56
-0.66,1.70,-0.27,0.47,1.78,-0.28,1.55
-0.38,0.94,-0.25,0.12,1.62,-0.34,1.55
-0.27,0.92,-0.20,0.12,0.72,-0.43,1.55
-0.30,1.21,-0.36,0.17,0.70,-0.25,1.54
-0.27,1.51,-0.30,0.21,0.69,-0.16,1.54
-0.26,1.48,-0.38,0.21,0.71,-0.20,1.54
-0.34,0.68,-0.28,0.19,0.81,-0.31,1.54
-0.35,0.71,-0.09,0.13,0.83,-0.38,1.54
-0.34,1.11,-0.44,0.17,1.20,-0.53,1.54
-0.20,1.24,-0.51,0.04,1.36,-0.51,1.54
-0.22,1.24,-0.52,0.01,1.35,-0.51,1.54
-0.66,1.37,-0.53,0.66,1.35,-0.36,1.55
-0.66,1.09,-0.32,0.56,1.10,-0.31,1.55
-0.28,0.76,-0.15,0.15,0.72,-0.22,1.55
-0.31,1.44,-0.29,0.23,1.43,-0.40,1.54
-0.25,0.91,-0.54,0.15,0.91,-0.55,1.54
-0.25,0.67,-0.21,0.20,0.68,-0.26,1.55
-0.35,0.68,-0.08,0.24,0.67,-0.14,1.54
-0.38,0.73,0.10,0.29,0.70,0.12,1.54
-0.20,1.11,-0.64,0.17,1.19,-0.67,1.54
-0.26,1.62,-0.24,0.14,1.62,-0.26,1.54
-0.30,1.24,-0.49,0.16,1.28,-0.53,1.54
-0.27,1.16,-0.48,0.15,1.19,-0.53,1.54
-0.22,1.19,-0.42,0.14,1.21,-0.49,1.55
-0.32,1.45,-0.52,0.32,1.52,-0.53,1.55
-0.71,1.68,-0.31,0.63,1.70,-0.22,1.55
-0.36,1.75,-0.19,0.28,1.78,-0.14,1.55
-0.18,1.25,-0.55,0.17,1.30,-0.56,1.53
-0.29,0.68,-0.26,0.14,0.66,-0.25,1.54
-0.39,0.72,0.12,0.29,0.69,0.09,1.54
-0.38,1.54,-0.44,0.32,1.61,-0.37,1.53
-0.22,1.41,-0.46,0.18,1.50,-0.45,1.53
-0.37,0.68,-0.11,0.27,0.66,-0.15,1.54
-0.53,0.80,0.08,0.45,0.79,0.09,1.54
-0.62,1.20,-0.20,0.56,1.13,-0.12,1.54
-0.33,1.59,-0.21,0.26,1.60,-0.15,1.54
-0.29,0.81,-0.51,0.16,0.75,-0.48,1.53
-0.45,0.69,-0.08,0.32,0.69,-0.02,1.53
-0.49,0.78,-0.19,0.43,0.78,-0.10,1.54
-0.30,1.08,-0.39,0.24,1.07,-0.40,1.54
-0.13,1.15,-0.36,-0.03,1.14,-0.39,1.54
-0.15,1.14,-0.33,-0.04,1.09,-0.38,1.53
-0.15,1.10,-0.31,-0.08,1.06,-0.35,1.53
-0.17,1.11,-0.28,-0.09,1.11,-0.30,1.53
-0.19,1.10,-0.24,-0.12,1.10,-0.26,1.53
-0.20,1.10,-0.22,-0.15,1.10,-0.25,1.53
-0.18,1.10,-0.22,-0.14,1.10,-0.26,1.52
-0.17,1.09,-0.21,-0.13,1.09,-0.24,1.52
-0.17,1.09,-0.19,-0.13,1.08,-0.23,1.52
