x,y,z,x2,y2,z2,altezza
0.28,1.21,-0.16,-0.41,1.30,-0.15,1.50
0.08,0.77,-0.11,-0.21,0.75,-0.06,1.50
0.07,0.81,-0.06,-0.24,0.84,-0.06,1.52
0.05,0.92,-0.07,-0.25,1.03,-0.14,1.52
0.08,0.94,-0.05,-0.42,1.23,-0.20,1.53
0.12,0.95,-0.08,-0.60,1.52,-0.32,1.54
0.12,0.99,-0.09,-0.61,1.62,-0.15,1.55
0.06,1.02,-0.12,-0.39,1.28,0.02,1.53
0.18,1.07,-0.13,-0.29,1.29,0.05,1.53
0.36,1.18,-0.13,-0.21,1.31,0.07,1.54
0.69,1.64,-0.08,-0.17,1.29,0.09,1.55
0.66,1.56,0.02,-0.22,1.24,-0.04,1.54
0.39,1.08,-0.11,-0.20,1.21,-0.11,1.53
0.29,1.12,-0.15,-0.12,1.12,-0.15,1.52
-0.03,1.22,-0.16,0.04,1.03,-0.17,1.53
-0.04,1.20,-0.28,0.01,1.01,-0.25,1.53
0.35,1.18,-0.16,-0.39,1.10,-0.18,1.52
0.18,1.20,-0.15,-0.21,1.19,-0.15,1.50
0.13,1.21,-0.14,-0.22,1.21,-0.12,1.51
0.10,1.16,-0.14,-0.25,1.20,-0.13,1.53
0.12,0.77,-0.17,-0.20,0.78,-0.19,1.52
0.09,0.85,-0.12,-0.21,0.91,-0.13,1.52
0.11,1.07,-0.15,-0.25,1.11,-0.07,1.52
0.09,1.16,-0.14,-0.24,1.17,-0.01,1.51
0.11,1.07,-0.17,-0.26,1.16,-0.03,1.52
0.15,0.84,-0.15,-0.25,1.18,-0.05,1.52
0.11,1.02,-0.21,-0.23,1.21,-0.04,1.53
0.21,1.13,-0.22,-0.23,1.19,-0.01,1.53
0.39,1.25,-0.25,-0.20,1.19,0.00,1.53
0.72,1.32,-0.16,-0.17,1.19,0.01,1.53
0.45,1.20,-0.20,-0.19,1.19,-0.09,1.53
0.38,1.25,-0.22,-0.34,1.23,-0.16,1.54
0.43,1.39,-0.22,-0.44,1.35,-0.20,1.54
0.61,1.81,-0.14,-0.64,1.79,-0.04,1.61
0.35,1.30,-0.15,-0.32,1.39,-0.11,1.56
0.18,1.26,-0.04,-0.22,1.27,-0.21,1.52
0.17,1.29,-0.00,-0.16,0.92,-0.17,1.53
0.14,1.30,-0.01,-0.25,1.15,-0.22,1.52
0.11,1.28,-0.00,-0.64,1.30,-0.21,1.52
0.07,1.26,-0.05,-0.42,1.16,-0.16,1.52
0.05,1.18,-0.09,-0.26,1.17,-0.14,1.52
0.09,1.16,-0.09,-0.24,1.19,-0.15,1.52
0.12,0.81,-0.16,-0.21,0.82,-0.21,1.51
0.10,0.78,-0.04,-0.23,0.88,-0.14,1.52
0.09,0.91,-0.07,-0.30,1.01,-0.18,1.51
0.08,0.94,-0.06,-0.67,1.03,-0.15,1.51
0.14,0.94,-0.08,-0.44,0.93,-0.06,1.52
0.50,0.93,-0.09,-0.26,0.95,-0.06,1.52
0.54,0.85,-0.02,-0.23,1.01,-0.06,1.52
0.37,1.04,-0.15,-0.27,1.16,-0.16,1.54
0.38,1.17,-0.19,-0.40,1.26,-0.25,1.54
0.55,1.53,-0.26,-0.57,1.58,-0.32,1.63
0.43,1.63,-0.11,-0.43,1.59,-0.13,1.57
0.19,1.19,-0.17,-0.22,1.29,-0.08,1.53
0.16,1.06,-0.22,-0.20,1.28,-0.04,1.53
0.16,0.72,-0.08,-0.20,1.32,-0.10,1.53
0.19,0.80,-0.07,-0.19,0.81,-0.22,1.53
0.16,0.78,-0.07,-0.16,0.74,-0.09,1.53
0.09,0.69,-0.04,-0.15,0.69,-0.03,1.53
0.11,1.03,-0.27,-0.20,1.12,-0.27,1.51
0.10,1.21,-0.17,-0.21,1.20,-0.15,1.53
0.12,1.03,-0.10,-0.21,0.98,-0.09,1.53
0.11,1.10,-0.13,-0.18,1.07,-0.14,1.52
0.08,1.16,-0.15,-0.16,1.15,-0.14,1.57
0.08,1.19,-0.16,-0.17,1.23,-0.16,1.58
0.11,0.76,-0.16,-0.21,0.76,-0.16,1.57
0.10,0.76,-0.09,-0.18,0.75,-0.06,1.57
0.08,0.76,-0.08,-0.11,0.75,-0.07,1.56
0.16,0.81,-0.16,-0.13,0.84,-0.19,1.55
0.16,1.22,-0.23,-0.20,1.32,-0.20,1.55
0.14,1.26,-0.20,-0.19,1.33,-0.17,1.55
0.13,1.10,-0.22,-0.18,1.09,-0.22,1.56
0.15,0.85,-0.13,-0.17,0.89,-0.15,1.57
0.29,1.17,-0.19,-0.27,1.21,-0.20,1.57
0.55,1.34,-0.20,-0.57,1.35,-0.21,1.58
0.59,1.24,-0.13,-0.55,1.29,-0.15,1.57
0.29,1.09,-0.13,-0.26,1.18,-0.15,1.57
0.36,1.18,-0.15,-0.31,1.23,-0.21,1.58
0.44,1.29,-0.21,-0.41,1.34,-0.28,1.58
0.62,1.82,-0.13,-0.68,1.82,-0.07,1.66
0.35,1.41,-0.13,-0.36,1.39,-0.13,1.58
0.13,1.15,-0.15,-0.08,1.15,-0.15,1.57
0.15,1.15,-0.14,-0.09,1.18,-0.14,1.56
0.17,1.09,-0.16,-0.12,1.12,-0.16,1.54
0.14,0.84,-0.10,-0.19,0.78,-0.06,1.55
0.22,1.03,-0.17,-0.22,0.70,0.01,1.55
0.32,1.20,-0.17,-0.18,0.65,0.16,1.55
0.43,0.81,-0.11,-0.21,0.66,0.12,1.54
0.20,0.78,-0.07,-0.31,0.89,-0.08,1.56
0.03,0.92,-0.13,-0.41,1.20,-0.22,1.56
-0.00,0.95,-0.12,-0.48,0.80,-0.16,1.56
0.04,1.03,-0.15,-0.34,0.97,-0.21,1.56
0.08,1.12,-0.15,-0.16,1.09,-0.20,1.57
0.14,1.13,-0.13,-0.14,1.14,-0.18,1.57
0.14,0.79,-0.15,-0.16,0.78,-0.16,1.56
0.12,0.71,-0.05,-0.11,0.71,-0.05,1.56
0.14,0.76,-0.17,-0.12,0.78,-0.20,1.56
0.15,1.13,-0.30,-0.14,1.18,-0.25,1.57
0.24,1.18,-0.27,-0.12,1.06,-0.11,1.57
0.37,1.23,-0.27,-0.14,1.07,-0.10,1.56
0.59,1.26,-0.28,-0.17,1.09,-0.09,1.55
0.61,1.19,-0.23,-0.23,1.08,-0.11,1.56
0.21,1.03,-0.21,-0.24,1.14,-0.20,1.56
0.10,1.04,-0.18,-0.29,1.17,-0.24,1.56
0.08,1.05,-0.14,-0.38,1.18,-0.27,1.56
0.08,1.03,-0.12,-0.73,1.26,-0.30,1.56
0.07,1.06,-0.13,-0.49,1.18,-0.19,1.56
0.07,1.10,-0.17,-0.28,1.12,-0.16,1.57
0.21,1.14,-0.23,-0.21,1.13,-0.14,1.56
0.51,0.84,-0.12,-0.20,1.11,-0.10,1.55
0.34,0.77,-0.07,-0.23,1.14,-0.11,1.56
0.18,0.90,-0.15,-0.27,1.21,-0.18,1.57
0.09,0.94,-0.14,-0.41,1.13,-0.28,1.57
0.09,0.99,-0.12,-0.54,0.76,-0.06,1.57
0.05,1.10,-0.23,-0.38,0.79,-0.07,1.56
0.05,0.77,-0.20,-0.35,0.99,-0.16,1.57
0.08,0.77,-0.10,-0.33,1.24,-0.24,1.57
0.10,0.82,-0.06,-0.30,0.89,-0.31,1.57
0.08,0.92,-0.09,-0.29,0.85,-0.17,1.57
0.05,1.09,-0.17,-0.29,1.10,-0.20,1.57
0.06,1.06,-0.23,-0.29,1.12,-0.26,1.58
0.10,0.79,-0.14,-0.25,0.81,-0.15,1.58
0.13,0.95,-0.12,-0.25,1.04,-0.15,1.58
0.08,1.07,-0.14,-0.23,1.12,-0.13,1.58
0.06,1.08,-0.13,-0.26,1.11,-0.12,1.58
0.13,1.12,-0.18,-0.30,1.16,-0.17,1.59
0.39,1.34,-0.27,-0.49,1.35,-0.30,1.59
0.47,1.62,-0.27,-0.63,1.68,-0.19,1.61
-0.14,1.14,-0.17,-0.16,1.41,-0.16,1.59
-0.13,1.17,-0.08,-0.09,1.37,-0.11,1.59
-0.13,1.19,-0.05,-0.08,1.36,-0.09,1.58
-0.15,1.18,-0.07,-0.10,1.36,-0.10,1.57
-0.13,1.10,-0.13,-0.21,1.36,-0.09,1.57
-0.02,1.03,-0.14,-0.35,1.15,-0.11,1.58
0.03,1.10,-0.17,-0.31,1.18,-0.13,1.58
0.19,1.17,-0.18,-0.30,1.20,-0.16,1.58
0.66,1.32,-0.09,-0.72,1.29,-0.16,1.58
0.35,0.99,-0.09,-0.50,1.07,-0.19,1.58
0.14,0.89,-0.07,-0.56,1.10,-0.27,1.57
0.19,0.89,-0.06,-0.54,1.55,-0.23,1.57
0.24,0.88,-0.17,-0.38,1.34,-0.15,1.57
0.49,1.48,-0.32,-0.36,1.32,-0.10,1.58
0.23,1.41,-0.20,-0.36,1.31,-0.10,1.57
0.12,1.21,-0.17,-0.35,1.31,-0.13,1.56
0.06,1.14,-0.20,-0.30,1.15,-0.22,1.57
0.19,1.03,-0.26,-0.31,1.09,-0.27,1.57
0.57,1.31,-0.11,-0.67,1.32,-0.16,1.57
0.27,1.07,-0.19,-0.41,1.16,-0.21,1.57
0.09,1.13,-0.20,-0.24,1.19,-0.22,1.57
0.08,1.20,-0.20,-0.24,1.28,-0.20,1.57
0.07,1.12,-0.23,-0.22,1.19,-0.23,1.58
0.10,0.85,-0.24,-0.22,0.90,-0.25,1.58
0.52,1.25,-0.17,-0.55,1.30,-0.22,1.58
0.38,1.23,-0.18,-0.44,1.29,-0.21,1.57
0.15,1.13,-0.26,-0.26,1.16,-0.27,1.57
0.10,0.83,-0.14,-0.24,0.90,-0.19,1.57
0.10,0.84,-0.13,-0.24,1.04,-0.25,1.57
0.07,0.84,-0.11,-0.45,1.08,-0.31,1.56
0.20,0.97,-0.18,-0.51,0.99,-0.21,1.57
0.52,1.08,-0.15,-0.34,1.04,-0.21,1.57
0.27,1.27,-0.31,-0.27,1.29,-0.28,1.57
0.62,1.21,-0.16,-0.71,1.26,-0.19,1.57
0.30,1.02,-0.21,-0.46,1.28,-0.26,1.56
0.13,1.00,-0.19,-0.37,1.37,-0.28,1.57
0.33,1.09,-0.31,-0.42,1.10,-0.32,1.57
0.27,0.75,-0.08,-0.39,0.79,-0.09,1.57
0.22,0.71,-0.02,-0.35,0.76,-0.10,1.56
0.25,0.76,-0.13,-0.40,0.81,-0.20,1.56
0.34,1.15,-0.30,-0.47,1.26,-0.32,1.56
0.20,1.30,-0.26,-0.31,1.36,-0.24,1.56
0.16,1.19,-0.28,-0.19,1.23,-0.25,1.57
0.12,0.82,-0.18,-0.16,0.85,-0.16,1.57
0.16,0.78,-0.18,-0.14,0.90,-0.11,1.57
0.19,0.99,-0.36,-0.15,0.89,-0.09,1.57
0.14,1.15,-0.25,-0.13,0.87,-0.14,1.57
0.14,1.05,-0.11,-0.20,0.95,-0.36,1.57
0.18,1.08,-0.15,-0.19,1.29,-0.35,1.57
0.32,1.22,-0.24,-0.31,1.26,-0.28,1.58
0.61,1.19,-0.14,-0.68,1.27,-0.16,1.58
0.40,1.14,-0.21,-0.44,1.16,-0.17,1.57
0.46,1.25,-0.22,-0.44,1.41,-0.15,1.56
0.43,0.77,-0.02,-0.55,1.34,-0.21,1.56
0.25,0.74,0.01,-0.45,0.79,-0.12,1.57
0.21,0.84,-0.11,-0.37,0.83,-0.11,1.56
0.14,1.11,-0.24,-0.27,1.18,-0.24,1.57
0.10,1.01,-0.28,-0.18,1.05,-0.27,1.57
0.10,0.77,-0.12,-0.14,0.79,-0.12,1.57
0.10,0.75,-0.09,-0.13,0.75,-0.08,1.57
0.10,0.73,-0.09,-0.13,0.75,-0.07,1.57
0.12,1.07,-0.29,-0.19,1.13,-0.27,1.57
0.09,1.23,-0.25,-0.19,1.27,-0.21,1.57
0.08,1.08,-0.27,-0.17,1.14,-0.24,1.57
0.11,0.79,-0.17,-0.20,0.84,-0.18,1.57
0.11,0.79,-0.17,-0.16,0.83,-0.19,1.57
0.18,0.98,-0.32,-0.21,1.04,-0.33,1.57
0.21,1.19,-0.31,-0.27,1.20,-0.30,1.57
0.48,1.28,-0.32,-0.50,1.28,-0.31,1.58
0.47,1.09,-0.21,-0.50,1.28,-0.25,1.58
0.09,0.85,-0.10,-0.37,1.28,-0.27,1.58
0.10,0.86,-0.09,-0.67,1.67,-0.31,1.58
0.20,1.05,-0.18,-0.52,1.55,-0.16,1.59
0.48,1.46,-0.30,-0.40,1.39,-0.08,1.59
0.63,1.56,-0.20,-0.40,1.36,-0.03,1.60
0.31,1.14,-0.20,-0.34,1.32,-0.14,1.58
0.02,1.02,-0.20,-0.23,1.18,-0.20,1.58
0.11,1.11,-0.26,-0.26,1.22,-0.22,1.57
0.44,1.23,-0.23,-0.51,1.28,-0.25,1.58
0.48,1.10,-0.13,-0.57,1.20,-0.19,1.57
0.13,1.07,-0.21,-0.25,1.17,-0.23,1.57
0.11,1.14,-0.24,-0.20,1.18,-0.24,1.57
0.16,0.79,-0.16,-0.26,0.76,-0.12,1.57
0.13,0.74,-0.08,-0.22,0.74,-0.08,1.57
0.12,0.77,-0.15,-0.18,0.77,-0.13,1.57
0.12,1.16,-0.29,-0.22,1.23,-0.29,1.57
0.11,1.18,-0.28,-0.22,1.23,-0.27,1.56
0.14,0.91,-0.27,-0.20,0.93,-0.26,1.57
0.32,1.11,-0.26,-0.34,1.18,-0.28,1.58
0.52,1.58,-0.31,-0.59,1.62,-0.32,1.60
0.44,1.60,-0.14,-0.53,1.61,-0.09,1.59
0.18,1.18,-0.20,-0.30,1.32,-0.08,1.57
0.15,1.00,-0.24,-0.24,1.30,-0.07,1.56
0.17,0.73,-0.04,-0.25,1.34,-0.10,1.56
0.15,0.73,-0.03,-0.23,1.34,-0.18,1.57
0.16,0.75,-0.02,-0.24,1.27,-0.24,1.57
0.14,0.76,-0.02,-0.24,0.93,-0.30,1.57
0.13,0.80,-0.05,-0.22,0.72,-0.07,1.58
0.10,0.91,-0.16,-0.23,0.86,-0.15,1.57
0.09,1.02,-0.21,-0.26,1.00,-0.18,1.57
0.21,1.16,-0.25,-0.34,1.21,-0.25,1.58
0.44,1.25,-0.26,-0.51,1.29,-0.28,1.58
0.61,1.15,-0.13,-0.74,1.26,-0.18,1.58
0.30,1.14,-0.26,-0.39,1.27,-0.25,1.57
0.07,1.15,-0.26,-0.23,1.20,-0.25,1.57
0.08,1.06,-0.26,-0.21,1.12,-0.27,1.57
0.12,0.81,-0.13,-0.25,0.84,-0.19,1.57
0.11,0.82,-0.16,-0.20,0.83,-0.17,1.57
0.09,0.82,-0.18,-0.16,0.83,-0.16,1.57
0.10,0.87,-0.28,-0.19,0.90,-0.30,1.58
0.12,1.21,-0.36,-0.23,1.29,-0.33,1.58
0.10,1.21,-0.25,-0.23,1.24,-0.24,1.58
0.11,1.15,-0.22,-0.24,1.17,-0.24,1.58
0.25,1.13,-0.25,-0.38,1.14,-0.23,1.59
0.44,1.42,-0.31,-0.52,1.43,-0.30,1.59
0.58,1.70,-0.23,-0.76,1.73,-0.20,1.63
0.29,1.41,-0.24,-0.48,1.47,-0.21,1.61
0.10,1.12,-0.23,-0.27,1.19,-0.25,1.58
0.09,0.81,-0.19,-0.24,0.82,-0.22,1.57
0.23,0.74,-0.04,-0.32,0.79,-0.13,1.57
0.41,1.04,-0.23,-0.52,1.14,-0.33,1.57
0.21,1.29,-0.29,-0.33,1.35,-0.30,1.57
0.05,0.94,-0.25,-0.22,0.94,-0.25,1.57
0.05,1.04,-0.26,-0.21,1.07,-0.27,1.57
0.08,1.24,-0.24,-0.24,1.30,-0.21,1.56
0.07,1.28,-0.23,-0.24,1.33,-0.18,1.56
0.08,1.12,-0.29,-0.21,1.20,-0.29,1.58
0.05,0.84,-0.21,-0.22,0.88,-0.23,1.56
0.01,1.02,-0.21,-0.24,1.09,-0.19,1.57
-0.08,1.20,-0.16,-0.20,1.22,-0.11,1.56
-0.11,1.20,-0.15,-0.18,1.22,-0.11,1.56
-0.12,1.20,-0.16,-0.17,1.24,-0.10,1.57
-0.13,1.20,-0.16,-0.18,1.24,-0.10,1.57
-0.13,1.20,-0.16,-0.18,1.24,-0.10,1.57
-0.13,1.20,-0.15,-0.18,1.24,-0.10,1.57
-0.13,1.19,-0.15,-0.18,1.23,-0.10,1.57
-0.13,1.19,-0.16,-0.18,1.23,-0.10,1.57
-0.15,1.20,-0.16,-0.18,1.22,-0.10,1.59
-0.21,1.21,-0.13,-0.21,1.24,-0.06,1.60
-0.36,1.20,-0.01,-0.32,1.23,0.05,1.57
